admin4Name_en,admin4Pcode,admin4RefName,admin4AltName1_en,admin4AltName2_en,admin3Name_en,admin3Pcode,admin2Name_en,admin2Pcode,admin1Name_en,admin1Pcode,admin0Name_en,admin0Pcode,date,validOn,validTo
Nombe,UG41280108,,,,Ntoroko,UG412801,Ntoroko,UG4128,Western,UG4,Uganda,UG,2020-06-11,2020-08-24,
North Division,UG30800202,,,,Kotido Municipality,UG308002,Kotido,UG3080,Northern,UG3,Uganda,UG,2020-06-11,2020-08-24,
Northern,UG41210202,,,,Kisoro Municipality,UG412102,Kisoro,UG4121,Western,UG4,Uganda,UG,2020-06-11,2020-08-24,
Northern Division,UG20390102,,,,Iganga Municipality,UG203901,Iganga,UG2039,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-24,
Northern Division,UG20440301,,,,Kamuli Municipality,UG204403,Kamuli,UG2044,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-24,
Northern Division,UG20540202,,,,Mbale Municipality,UG205402,Mbale,UG2054,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-24,
Northern Division,UG20620202,,,,Soroti Municipality,UG206202,Soroti,UG2062,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-24,
Northern Division,UG30860201,,,,Moroto Municipality,UG308602,Moroto,UG3086,Northern,UG3,Uganda,UG,2020-06-11,2020-08-24,
Northern Division,UG41090102,,,,Kabale Municipality,UG410901,Kabale,UG4109,Western,UG4,Uganda,UG,2020-06-11,2020-08-24,
Northern Divison,UG20490201,,,,Kumi Municipality,UG204902,Kumi,UG2049,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-24,
Northern Divison,UG30780201,,,,Koboko Municipality,UG307802,Koboko,UG3078,Northern,UG3,Uganda,UG,2020-06-11,2020-08-24,
Nsambya,UG10120120,,,,Kiboga,UG101201,Kyankwanzi,UG1012,Central,UG1,Uganda,UG,2020-06-11,2020-08-24,
Nsiika Town Council,UG41010106,,,,Buhweju,UG410101,Buhweju,UG4101,Western,UG4,Uganda,UG,2020-06-11,2020-08-24,
Nsinze,UG20570110,,,,Busiki,UG205701,Namutumba,UG2057,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-24,
Ntandi Town Council,UG41030110,,,,Bughendera,UG410301,Bundibugyo,UG4103,Western,UG4,Uganda,UG,2020-06-11,2020-08-24,
Ntara,UG41220105,,,,Kitagwenda,UG412201,Kitagwenda,UG4122,Western,UG4,Uganda,UG,2020-06-11,2020-08-24,
Ntara Kichwamba Town Council,UG41220106,,,,Kitagwenda,UG412201,Kitagwenda,UG4122,Western,UG4,Uganda,UG,2020-06-11,2020-08-24,
Ntenjeru,UG10210207,,,,Mukono,UG102102,Mukono,UG1021,Central,UG1,Uganda,UG,2020-06-11,2020-08-24,
Ntotoro,UG41030111,,,,Bughendera,UG410301,Bundibugyo,UG4103,Western,UG4,Uganda,UG,2020-06-11,2020-08-24,
Ntunda,UG10210405,,,,Nakifuma,UG102104,Mukono,UG1021,Central,UG1,Uganda,UG,2020-06-11,2020-08-24,
Ntungamo,UG41290304,,,,Ruhaama,UG412903,Ntungamo,UG4129,Western,UG4,Uganda,UG,2020-06-11,2020-08-24,
Ntuusi,UG10250102,,,,Lwemiyaga,UG102501,Ssembabule,UG1025,Central,UG1,Uganda,UG,2020-06-11,2020-08-24,
Ntwetwe,UG10120121,,,,Kiboga,UG101201,Kyankwanzi,UG1012,Central,UG1,Uganda,UG,2020-06-11,2020-08-24,
Ntwetwe  Town Council,UG10120122,,,,Kiboga,UG101201,Kyankwanzi,UG1012,Central,UG1,Uganda,UG,2020-06-11,2020-08-24,
Nyabbani,UG41220107,,,,Kitagwenda,UG412201,Kitagwenda,UG4122,Western,UG4,Uganda,UG,2020-06-11,2020-08-24,
Nyabihoko,UG41290105,,,,Kajara,UG412901,Ntungamo,UG4129,Western,UG4,Uganda,UG,2020-06-11,2020-08-24,
Nyabiringo,UG41240117,,,,Mwenge,UG412401,Kyenjojo,UG4124,Western,UG4,Uganda,UG,2020-06-11,2020-08-24,
Nyabubare,UG41050209,,,,Igara,UG410502,Bushenyi,UG4105,Western,UG4,Uganda,UG,2020-06-11,2020-08-24,
Nyabuharwa,UG41240118,,,,Mwenge,UG412401,Kyenjojo,UG4124,Western,UG4,Uganda,UG,2020-06-11,2020-08-24,
Nyabuhikye,UG41070108,,,,Ibanda,UG410701,Ibanda,UG4107,Western,UG4,Uganda,UG,2020-06-11,2020-08-24,
Nyabwishenya,UG41210108,,,,Bufumbira,UG412101,Kisoro,UG4121,Western,UG4,Uganda,UG,2020-06-11,2020-08-24,
Nyadri,UG30850103,,,,Maracha,UG308501,Maracha,UG3085,Northern,UG3,Uganda,UG,2020-06-11,2020-08-24,
Nyahuka Town Council,UG41030211,,,,Bwamba,UG410302,Bundibugyo,UG4103,Western,UG4,Uganda,UG,2020-06-11,2020-08-24,
Nyakabande,UG41210109,,,,Bufumbira,UG412101,Kisoro,UG4121,Western,UG4,Uganda,UG,2020-06-11,2020-08-24,
Nyakabirizi Division,UG41050103,,,,Bushenyi  Municipality,UG410501,Bushenyi,UG4105,Western,UG4,Uganda,UG,2020-06-11,2020-08-24,
Nyakagyeme,UG41330105,,,,Bujumbura,UG413301,Rukungiri,UG4133,Western,UG4,Uganda,UG,2020-06-11,2020-08-24,
Nyakashashara,UG41190108,,,,Nyabushozi,UG411901,Kiruhura,UG4119,Western,UG4,Uganda,UG,2020-06-11,2020-08-24,
Nyakatonzi,UG41150114,,,,Bukonjo,UG411501,Kasese,UG4115,Western,UG4,Uganda,UG,2020-06-11,2020-08-24,
Nyakayojo Division,UG41260107,,,,Kashari,UG412601,Mbarara,UG4126,Western,UG4,Uganda,UG,2020-06-11,2020-08-24,
Nyakinama,UG41210110,,,,Bufumbira,UG412101,Kisoro,UG4121,Western,UG4,Uganda,UG,2020-06-11,2020-08-24,
Nyakinoni,UG41140113,,,,Kinkizi,UG411401,Kanungu,UG4114,Western,UG4,Uganda,UG,2020-06-11,2020-08-24,
Nyakishana,UG41010107,,,,Buhweju,UG410101,Buhweju,UG4101,Western,UG4,Uganda,UG,2020-06-11,2020-08-24,
Nyakishenyi,UG41330205,,,,Rubabo,UG413302,Rukungiri,UG4133,Western,UG4,Uganda,UG,2020-06-11,2020-08-24,
Nyakitunda,UG41080209,,,,Isingiro,UG410802,Isingiro,UG4108,Western,UG4,Uganda,UG,2020-06-11,2020-08-24,
Nyakiyumbu,UG41150115,,,,Bukonjo,UG411501,Kasese,UG4115,Western,UG4,Uganda,UG,2020-06-11,2020-08-24,
Nyakwae,UG30640108,,,,Labwor,UG306401,Abim,UG3064,Northern,UG3,Uganda,UG,2020-06-11,2020-08-24,
Nyakyera,UG41290305,,,,Ruhaama,UG412903,Ntungamo,UG4129,Western,UG4,Uganda,UG,2020-06-11,2020-08-24,
Nyamarebe,UG41070109,,,,Ibanda,UG410701,Ibanda,UG4107,Western,UG4,Uganda,UG,2020-06-11,2020-08-24,
Nyamarunda,UG41170110,,,,Buyanja,UG411701,Kibaale,UG4117,Western,UG4,Uganda,UG,2020-06-11,2020-08-24,
Nyamarwa,UG41170111,,,,Buyanja,UG411701,Kibaale,UG4117,Western,UG4,Uganda,UG,2020-06-11,2020-08-24,
Nyamirama,UG41140114,,,,Kinkizi,UG411401,Kanungu,UG4114,Western,UG4,Uganda,UG,2020-06-11,2020-08-24,
Nyamitanga Division,UG41260203,,,,Mbarara Municipality,UG412602,Mbarara,UG4126,Western,UG4,Uganda,UG,2020-06-11,2020-08-24,
Nyamunuka Town Council,UG41290106,,,,Kajara,UG412901,Ntungamo,UG4129,Western,UG4,Uganda,UG,2020-06-11,2020-08-24,
Nyamuyanja,UG41080210,,,,Isingiro,UG410802,Isingiro,UG4108,Western,UG4,Uganda,UG,2020-06-11,2020-08-24,
Nyamwamba Division,UG41150303,,,,Kasese Municipality,UG411503,Kasese,UG4115,Western,UG4,Uganda,UG,2020-06-11,2020-08-24,
Nyamweru,UG41300107,,,,Rubanda,UG413001,Rubanda,UG4130,Western,UG4,Uganda,UG,2020-06-11,2020-08-24,
Nyanga,UG41140115,,,,Kinkizi,UG411401,Kanungu,UG4114,Western,UG4,Uganda,UG,2020-06-11,2020-08-24,
Nyangahya Division,UG41250304,,,,Masindi Municipality,UG412503,Masindi,UG4125,Western,UG4,Uganda,UG,2020-06-11,2020-08-24,
Nyankwanzi,UG41240119,,,,Mwenge,UG412401,Kyenjojo,UG4124,Western,UG4,Uganda,UG,2020-06-11,2020-08-24,
Nyantungo,UG41240120,,,,Mwenge,UG412401,Kyenjojo,UG4124,Western,UG4,Uganda,UG,2020-06-11,2020-08-24,
Nyapea,UG31000108,,,,Okoro,UG310001,Zombo,UG3100,Northern,UG3,Uganda,UG,2020-06-11,2020-08-24,
Nyaravur,UG30910207,,,,Padyere,UG309102,Nebbi,UG3091,Northern,UG3,Uganda,UG,2020-06-11,2020-08-24,
Nyarubuye,UG41210111,,,,Bufumbira,UG412101,Kisoro,UG4121,Western,UG4,Uganda,UG,2020-06-11,2020-08-24,
Nyarushanje,UG41330206,,,,Rubabo,UG413302,Rukungiri,UG4133,Western,UG4,Uganda,UG,2020-06-11,2020-08-24,
Nyarusiza,UG41210112,,,,Bufumbira,UG412101,Kisoro,UG4121,Western,UG4,Uganda,UG,2020-06-11,2020-08-24,
Nyendo-Ssenyange Division,UG10170203,,,,Masaka Municipality,UG101702,Masaka,UG1017,Central,UG1,Uganda,UG,2020-06-11,2020-08-24,
Nyenga Division,UG10010402,,,,Njeru Municipality,UG100104,Buikwe,UG1001,Central,UG1,Uganda,UG,2020-06-11,2020-08-24,
Nyero,UG20490105,,,,Kumi,UG204901,Kumi,UG2049,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-24,
Nyimbwa,UG10140207,,,,Katikamu,UG101402,Luwero,UG1014,Central,UG1,Uganda,UG,2020-06-11,2020-08-24,
Nyondo,UG20540123,,,,Bungokho,UG205401,Mbale,UG2054,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-24,
Nyundo,UG41210113,,,,Bufumbira,UG412101,Kisoro,UG4121,Western,UG4,Uganda,UG,2020-06-11,2020-08-24,
Obalanga,UG20460105,,,,Kapelebyong,UG204601,Kapelebyong,UG2046,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-24,
Obongi Town Council,UG30930104,,,,Obongi,UG309301,Obongi,UG3093,Northern,UG3,Uganda,UG,2020-06-11,2020-08-24,
Ochero,UG20410106,,,,Kaberamaido,UG204101,Kaberamaido,UG2041,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-24,
Odek,UG30940105,,,,Omoro,UG309401,Omoro,UG3094,Northern,UG3,Uganda,UG,2020-06-11,2020-08-24,
Odravu,UG30990111,,,,Aringa,UG309901,Yumbe,UG3099,Northern,UG3,Uganda,UG,2020-06-11,2020-08-24,
Odupi,UG30720305,,,,Terego,UG307203,Arua,UG3072,Northern,UG3,Uganda,UG,2020-06-11,2020-08-24,
Offaka,UG30840104,,,,Madi Okollo,UG308401,Madi Okollo,UG3084,Northern,UG3,Uganda,UG,2020-06-11,2020-08-24,
Ofua,UG30650107,,,,East Moyo,UG306501,Adjumani,UG3065,Northern,UG3,Uganda,UG,2020-06-11,2020-08-24,
Ogoko,UG30840105,,,,Madi Okollo,UG308401,Madi Okollo,UG3084,Northern,UG3,Uganda,UG,2020-06-11,2020-08-24,
Ogolai,UG20270108,,,,Amuria,UG202701,Amuria,UG2027,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-24,
Ogom,UG30970108,,,,Aruu,UG309701,Pader,UG3097,Northern,UG3,Uganda,UG,2020-06-11,2020-08-24,
Ogor,UG30950103,,,,Otuke,UG309501,Otuke,UG3095,Northern,UG3,Uganda,UG,2020-06-11,2020-08-24,
Ogur,UG30830109,,,,Erute,UG308301,Lira,UG3083,Northern,UG3,Uganda,UG,2020-06-11,2020-08-24,
Ogwette,UG30950104,,,,Otuke,UG309501,Otuke,UG3095,Northern,UG3,Uganda,UG,2020-06-11,2020-08-24,
Ojwina Division,UG30830203,,,,Lira Municipality,UG308302,Lira,UG3083,Northern,UG3,Uganda,UG,2020-06-11,2020-08-24,
Okollo,UG30840106,,,,Madi Okollo,UG308401,Madi Okollo,UG3084,Northern,UG3,Uganda,UG,2020-06-11,2020-08-24,
Okungur,UG20460106,,,,Kapelebyong,UG204601,Kapelebyong,UG2046,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-24,
Okwalongwen,UG30730110,,,,Dokolo,UG307301,Dokolo,UG3073,Northern,UG3,Uganda,UG,2020-06-11,2020-08-24,
Okwang,UG30950105,,,,Otuke,UG309501,Otuke,UG3095,Northern,UG3,Uganda,UG,2020-06-11,2020-08-24,
Okwerodot,UG30790107,,,,Kole,UG307901,Kole,UG3079,Northern,UG3,Uganda,UG,2020-06-11,2020-08-24,
Okwongodul,UG30730111,,,,Dokolo,UG307301,Dokolo,UG3073,Northern,UG3,Uganda,UG,2020-06-11,2020-08-24,
Oleba,UG30850104,,,,Maracha,UG308501,Maracha,UG3085,Northern,UG3,Uganda,UG,2020-06-11,2020-08-24,
Olilim,UG30950106,,,,Otuke,UG309501,Otuke,UG3095,Northern,UG3,Uganda,UG,2020-06-11,2020-08-24,
Olio,UG20600204,,,,Serere,UG206002,Serere,UG2060,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-24,
Olok,UG20590209,,,,Pallisa,UG205902,Pallisa,UG2059,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-24,
Oluffe,UG30850105,,,,Maracha,UG308501,Maracha,UG3085,Northern,UG3,Uganda,UG,2020-06-11,2020-08-24,
Oluko,UG30720205,,,,Ayivu,UG307202,Arua,UG3072,Northern,UG3,Uganda,UG,2020-06-11,2020-08-24,
Oluvu,UG30850106,,,,Maracha,UG308501,Maracha,UG3085,Northern,UG3,Uganda,UG,2020-06-11,2020-08-24,
Omiya Anyima,UG30770108,,,,Chua,UG307701,Kitgum,UG3077,Northern,UG3,Uganda,UG,2020-06-11,2020-08-24,
Omiya Pacwa,UG30660110,,,,Agago,UG306601,Agago,UG3066,Northern,UG3,Uganda,UG,2020-06-11,2020-08-24,
Omodoi,UG20470203,,,,Toroma,UG204702,Katakwi,UG2047,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-24,
Omoro,UG30670109,,,,Moroto,UG306701,Alebtong,UG3067,Northern,UG3,Uganda,UG,2020-06-11,2020-08-24,
Omoro Town Council,UG30940106,,,,Omoro,UG309401,Omoro,UG3094,Northern,UG3,Uganda,UG,2020-06-11,2020-08-24,
Omot,UG30660111,,,,Agago,UG306601,Agago,UG3066,Northern,UG3,Uganda,UG,2020-06-11,2020-08-24,
Omugo,UG30720306,,,,Terego,UG307203,Arua,UG3072,Northern,UG3,Uganda,UG,2020-06-11,2020-08-24,
Ongako,UG30940107,,,,Omoro,UG309401,Omoro,UG3094,Northern,UG3,Uganda,UG,2020-06-11,2020-08-24,
Ongino,UG20490106,,,,Kumi,UG204901,Kumi,UG2049,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-24,
Ongongoja,UG20470104,,,,Katakwi,UG204701,Katakwi,UG2047,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-24,
Opwateta,UG20590102,,,,Butebo,UG205901,Pallisa,UG2059,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-24,
Orom,UG30770109,,,,Chua,UG307701,Kitgum,UG3077,Northern,UG3,Uganda,UG,2020-06-11,2020-08-24,
Orum,UG30950107,,,,Otuke,UG309501,Otuke,UG3095,Northern,UG3,Uganda,UG,2020-06-11,2020-08-24,
Orungo,UG20270109,,,,Amuria,UG202701,Amuria,UG2027,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-24,
Osukuru,UG20630107,,,,Tororo,UG206301,Tororo,UG2063,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-24,
Otuboi,UG20420107,,,,Kalaki,UG204201,Kalaki,UG2042,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-24,
Otuke Town Council,UG30950108,,,,Otuke,UG309501,Otuke,UG3095,Northern,UG3,Uganda,UG,2020-06-11,2020-08-24,
Otwal,UG30960111,,,,Oyam,UG309601,Oyam,UG3096,Northern,UG3,Uganda,UG,2020-06-11,2020-08-24,
Oyam Town Council,UG30960112,,,,Oyam,UG309601,Oyam,UG3096,Northern,UG3,Uganda,UG,2020-06-11,2020-08-24,
Paacwa,UG41110117,,,,Buyaga,UG411101,Kagadi,UG4111,Western,UG4,Uganda,UG,2020-06-11,2020-08-24,
Pabo,UG30700105,,,,Kilak,UG307001,Amuru,UG3070,Northern,UG3,Uganda,UG,2020-06-11,2020-08-24,
Pacara,UG30650108,,,,East Moyo,UG306501,Adjumani,UG3065,Northern,UG3,Uganda,UG,2020-06-11,2020-08-24,
Pader,UG30970109,,,,Aruu,UG309701,Pader,UG3097,Northern,UG3,Uganda,UG,2020-06-11,2020-08-24,
Pader Town Council,UG30970110,,,,Aruu,UG309701,Pader,UG3097,Northern,UG3,Uganda,UG,2020-06-11,2020-08-24,
Padibe East,UG30820105,,,,Lamwo,UG308201,Lamwo,UG3082,Northern,UG3,Uganda,UG,2020-06-11,2020-08-24,
Padibe Town Council,UG30820106,,,,Lamwo,UG308201,Lamwo,UG3082,Northern,UG3,Uganda,UG,2020-06-11,2020-08-24,
Padibe West,UG30820107,,,,Lamwo,UG308201,Lamwo,UG3082,Northern,UG3,Uganda,UG,2020-06-11,2020-08-24,
Pager Division,UG30770202,,,,Kitgum Municipality,UG307702,Kitgum,UG3077,Northern,UG3,Uganda,UG,2020-06-11,2020-08-24,
Paicho,UG30740103,,,,Aswa,UG307401,Gulu,UG3074,Northern,UG3,Uganda,UG,2020-06-11,2020-08-24,
Paidha,UG31000109,,,,Okoro,UG310001,Zombo,UG3100,Northern,UG3,Uganda,UG,2020-06-11,2020-08-24,
Paidha Town Council,UG31000110,,,,Okoro,UG310001,Zombo,UG3100,Northern,UG3,Uganda,UG,2020-06-11,2020-08-24,
Paimol,UG30660112,,,,Agago,UG306601,Agago,UG3066,Northern,UG3,Uganda,UG,2020-06-11,2020-08-24,
Pajule,UG30970111,,,,Aruu,UG309701,Pader,UG3097,Northern,UG3,Uganda,UG,2020-06-11,2020-08-24,
Pajulu,UG30720206,,,,Ayivu,UG307202,Arua,UG3072,Northern,UG3,Uganda,UG,2020-06-11,2020-08-24,
Pakanyi,UG41250103,,,,Bujenje,UG412501,Masindi,UG4125,Western,UG4,Uganda,UG,2020-06-11,2020-08-24,
Pakele,UG30650109,,,,East Moyo,UG306501,Adjumani,UG3065,Northern,UG3,Uganda,UG,2020-06-11,2020-08-24,
Pakwach,UG30980102,,,,Jonam,UG309801,Pakwach,UG3098,Northern,UG3,Uganda,UG,2020-06-11,2020-08-24,
Pakwach Town Council,UG30980103,,,,Jonam,UG309801,Pakwach,UG3098,Northern,UG3,Uganda,UG,2020-06-11,2020-08-24,
Palabek Gem,UG30820108,,,,Lamwo,UG308201,Lamwo,UG3082,Northern,UG3,Uganda,UG,2020-06-11,2020-08-24,
Palabek Kal,UG30820109,,,,Lamwo,UG308201,Lamwo,UG3082,Northern,UG3,Uganda,UG,2020-06-11,2020-08-24,
Palabek Ogili,UG30820110,,,,Lamwo,UG308201,Lamwo,UG3082,Northern,UG3,Uganda,UG,2020-06-11,2020-08-24,
Palam,UG20470105,,,,Katakwi,UG204701,Katakwi,UG2047,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-24,
Palaro,UG30740104,,,,Aswa,UG307401,Gulu,UG3074,Northern,UG3,Uganda,UG,2020-06-11,2020-08-24,
Pallisa,UG20590210,,,,Pallisa,UG205902,Pallisa,UG2059,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-24,
Pallisa Town Council,UG20590211,,,,Pallisa,UG205902,Pallisa,UG2059,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-24,
Paloga,UG30820111,,,,Lamwo,UG308201,Lamwo,UG3082,Northern,UG3,Uganda,UG,2020-06-11,2020-08-24,
Pandwong Division,UG30770203,,,,Kitgum Municipality,UG307702,Kitgum,UG3077,Northern,UG3,Uganda,UG,2020-06-11,2020-08-24,
Panyangara,UG30800104,,,,Jie,UG308001,Kotido,UG3080,Northern,UG3,Uganda,UG,2020-06-11,2020-08-24,
Panyango,UG30980104,,,,Jonam,UG309801,Pakwach,UG3098,Northern,UG3,Uganda,UG,2020-06-11,2020-08-24,
Panyimur,UG30980105,,,,Jonam,UG309801,Pakwach,UG3098,Northern,UG3,Uganda,UG,2020-06-11,2020-08-24,
Parabongo,UG30660113,,,,Agago,UG306601,Agago,UG3066,Northern,UG3,Uganda,UG,2020-06-11,2020-08-24,
Parombo,UG30910208,,,,Padyere,UG309102,Nebbi,UG3091,Northern,UG3,Uganda,UG,2020-06-11,2020-08-24,
Patiko,UG30740105,,,,Aswa,UG307401,Gulu,UG3074,Northern,UG3,Uganda,UG,2020-06-11,2020-08-24,
Patongo,UG30660114,,,,Agago,UG306601,Agago,UG3066,Northern,UG3,Uganda,UG,2020-06-11,2020-08-24,
Patongo Town Council,UG30660115,,,,Agago,UG306601,Agago,UG3066,Northern,UG3,Uganda,UG,2020-06-11,2020-08-24,
Pawor,UG30840107,,,,Madi Okollo,UG308401,Madi Okollo,UG3084,Northern,UG3,Uganda,UG,2020-06-11,2020-08-24,
Paya,UG20630309,,,,West Budama (Kisolo),UG206303,Tororo,UG2063,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-24,
Pece Division,UG30740204,,,,Gulu Municipality,UG307402,Gulu,UG3074,Northern,UG3,Uganda,UG,2020-06-11,2020-08-24,
Petete,UG20370106,,,,Butebo,UG203701,Butebo,UG2037,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-24,
Petta,UG20630310,,,,West Budama (Kisolo),UG206303,Tororo,UG2063,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-24,
Pingire,UG20600107,,,,Kasilo,UG206001,Serere,UG2060,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-24,
Puranga,UG30970112,,,,Aruu,UG309701,Pader,UG3097,Northern,UG3,Uganda,UG,2020-06-11,2020-08-24,
Purongo,UG30920108,,,,Nwoya,UG309201,Nwoya,UG3092,Northern,UG3,Uganda,UG,2020-06-11,2020-08-24,
Puti-Puti,UG20590212,,,,Pallisa,UG205902,Pallisa,UG2059,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-24,
Railway Division,UG30830204,,,,Lira Municipality,UG308302,Lira,UG3083,Northern,UG3,Uganda,UG,2020-06-11,2020-08-24,
Rakai Town Council,UG10240111,,,,Kooki,UG102401,Rakai,UG1024,Central,UG1,Uganda,UG,2020-06-11,2020-08-24,
Rengen,UG30800105,,,,Jie,UG308001,Kotido,UG3080,Northern,UG3,Uganda,UG,2020-06-11,2020-08-24,
Rhino Camp,UG30840108,,,,Madi Okollo,UG308401,Madi Okollo,UG3084,Northern,UG3,Uganda,UG,2020-06-11,2020-08-24,
Rigbo,UG30840109,,,,Madi Okollo,UG308401,Madi Okollo,UG3084,Northern,UG3,Uganda,UG,2020-06-11,2020-08-24,
River Oli Division,UG30720102,,,,Arua Municipality,UG307201,Arua,UG3072,Northern,UG3,Uganda,UG,2020-06-11,2020-08-24,
Riwo,UG20330109,,,,Kongasis,UG203301,Bukwo,UG2033,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-24,
Romogi,UG30990112,,,,Aringa,UG309901,Yumbe,UG3099,Northern,UG3,Uganda,UG,2020-06-11,2020-08-24,
Rubaare,UG41290403,,,,Rushenyi,UG412904,Ntungamo,UG4129,Western,UG4,Uganda,UG,2020-06-11,2020-08-24,
Rubaare Town Council,UG41290404,,,,Rushenyi,UG412904,Ntungamo,UG4129,Western,UG4,Uganda,UG,2020-06-11,2020-08-24,
Rubaga Division,UG10080105,,,,KCCA,UG100801,Kampala,UG1008,Central,UG1,Uganda,UG,2020-06-11,2020-08-24,
Rubanda Town Council,UG41300108,,,,Rubanda,UG413001,Rubanda,UG4130,Western,UG4,Uganda,UG,2020-06-11,2020-08-24,
Rubaya,UG41090209,,,,Ndorwa,UG410902,Kabale,UG4109,Western,UG4,Uganda,UG,2020-06-11,2020-08-24,
Rubaya,UG41260108,,,,Kashari,UG412601,Mbarara,UG4126,Western,UG4,Uganda,UG,2020-06-11,2020-08-24,
Rubindi,UG41260109,,,,Kashari,UG412601,Mbarara,UG4126,Western,UG4,Uganda,UG,2020-06-11,2020-08-24,
Rubiriziri Town Council,UG41310109,,,,Bunyaruguru,UG413101,Rubirizi,UG4131,Western,UG4,Uganda,UG,2020-06-11,2020-08-24,
Rubona Town Council,UG41040110,,,,Bunyangabu,UG410401,Bunyangabu,UG4104,Western,UG4,Uganda,UG,2020-06-11,2020-08-24,
Rubongi,UG20630311,,,,West Budama (Kisolo),UG206303,Tororo,UG2063,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-24,
Ruborogota,UG41080211,,,,Isingiro,UG410802,Isingiro,UG4108,Western,UG4,Uganda,UG,2020-06-11,2020-08-24,
Rubuguri Town Council,UG41210114,,,,Bufumbira,UG412101,Kisoro,UG4121,Western,UG4,Uganda,UG,2020-06-11,2020-08-24,
Rugaaga,UG41080107,,,,Bukanga,UG410801,Isingiro,UG4108,Western,UG4,Uganda,UG,2020-06-11,2020-08-24,
Rugando,UG41340105,,,,Rwampara,UG413401,Rwampara,UG4134,Western,UG4,Uganda,UG,2020-06-11,2020-08-24,
Rugarama,UG41290405,,,,Rushenyi,UG412904,Ntungamo,UG4129,Western,UG4,Uganda,UG,2020-06-11,2020-08-24,
Rugarama,UG41350110,,,,Sheema,UG413501,Sheema,UG4135,Western,UG4,Uganda,UG,2020-06-11,2020-08-24,
Rugashari,UG41110118,,,,Buyaga,UG411101,Kagadi,UG4111,Western,UG4,Uganda,UG,2020-06-11,2020-08-24,
Rugendabara,UG41150213,,,,Busongora,UG411502,Kasese,UG4115,Western,UG4,Uganda,UG,2020-06-11,2020-08-24,
Rugyeyo,UG41140116,,,,Kinkizi,UG411401,Kanungu,UG4114,Western,UG4,Uganda,UG,2020-06-11,2020-08-24,
Ruhaama,UG41290306,,,,Ruhaama,UG412903,Ntungamo,UG4129,Western,UG4,Uganda,UG,2020-06-11,2020-08-24,
Ruhija,UG41300109,,,,Rubanda,UG413001,Rubanda,UG4130,Western,UG4,Uganda,UG,2020-06-11,2020-08-24,
Ruhinda,UG41330106,,,,Bujumbura,UG413301,Rukungiri,UG4133,Western,UG4,Uganda,UG,2020-06-11,2020-08-24,
Ruhumuro,UG41050210,,,,Igara,UG410502,Bushenyi,UG4105,Western,UG4,Uganda,UG,2020-06-11,2020-08-24,
Rukiri,UG41070110,,,,Ibanda,UG410701,Ibanda,UG4107,Western,UG4,Uganda,UG,2020-06-11,2020-08-24,
Rukoki,UG41150214,,,,Busongora,UG411502,Kasese,UG4115,Western,UG4,Uganda,UG,2020-06-11,2020-08-24,
Rukoni East,UG41290307,,,,Ruhaama,UG412903,Ntungamo,UG4129,Western,UG4,Uganda,UG,2020-06-11,2020-08-24,
Rukoni West,UG41290308,,,,Ruhaama,UG412903,Ntungamo,UG4129,Western,UG4,Uganda,UG,2020-06-11,2020-08-24,
Rupa,UG30860103,,,,Matheniko,UG308601,Moroto,UG3086,Northern,UG3,Uganda,UG,2020-06-11,2020-08-24,
Rurehe,UG41270112,,,,Ruhinda,UG412701,Mitooma,UG4127,Western,UG4,Uganda,UG,2020-06-11,2020-08-24,
Rushango Town Council,UG41070111,,,,Ibanda,UG410701,Ibanda,UG4107,Western,UG4,Uganda,UG,2020-06-11,2020-08-24,
Rushasha,UG41080108,,,,Bukanga,UG410801,Isingiro,UG4108,Western,UG4,Uganda,UG,2020-06-11,2020-08-24,
