admin2Name_pt,admin2Pcode,admin2RefName,admin2AltName1_pt,admin2AltName2_pt,admin1Name_pt,admin1Pcode,admin0Name_pt,admin0Pcode,date,validOn,validTo
Juruaia,BR3136900,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Juvenília,BR3136959,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Ladainha,BR3137007,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Lagamar,BR3137106,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Lagoa da Prata,BR3137205,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Lagoa dos Patos,BR3137304,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Lagoa Dourada,BR3137403,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Lagoa Formosa,BR3137502,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Lagoa Grande,BR3137536,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Lagoa Santa,BR3137601,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Lajinha,BR3137700,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Lambari,BR3137809,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Lamim,BR3137908,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Laranjal,BR3138005,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Lassance,BR3138104,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Lavras,BR3138203,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Leandro Ferreira,BR3138302,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Leme do Prado,BR3138351,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Leopoldina,BR3138401,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Liberdade,BR3138500,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Lima Duarte,BR3138609,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Limeira do Oeste,BR3138625,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Lontra,BR3138658,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Luisburgo,BR3138674,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Luislândia,BR3138682,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Luminárias,BR3138708,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Luz,BR3138807,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Machacalis,BR3138906,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Machado,BR3139003,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Madre de Deus de Minas,BR3139102,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Malacacheta,BR3139201,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Mamonas,BR3139250,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Manga,BR3139300,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Manhuaçu,BR3139409,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Manhumirim,BR3139508,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Mantena,BR3139607,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Maravilhas,BR3139706,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Mar de Espanha,BR3139805,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Maria da Fé,BR3139904,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Mariana,BR3140001,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Marilac,BR3140100,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Mário Campos,BR3140159,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Maripá de Minas,BR3140209,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Marliéria,BR3140308,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Marmelópolis,BR3140407,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Martinho Campos,BR3140506,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Martins Soares,BR3140530,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Mata Verde,BR3140555,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Materlândia,BR3140605,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Mateus Leme,BR3140704,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Matias Barbosa,BR3140803,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Matias Cardoso,BR3140852,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Matipó,BR3140902,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Mato Verde,BR3141009,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Matozinhos,BR3141108,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Matutina,BR3141207,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Medeiros,BR3141306,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Medina,BR3141405,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Mendes Pimentel,BR3141504,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Mercês,BR3141603,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Mesquita,BR3141702,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Minas Novas,BR3141801,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Minduri,BR3141900,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Mirabela,BR3142007,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Miradouro,BR3142106,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Miraí,BR3142205,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Miravânia,BR3142254,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Moeda,BR3142304,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Moema,BR3142403,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Monjolos,BR3142502,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Monsenhor Paulo,BR3142601,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Montalvânia,BR3142700,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Monte Alegre de Minas,BR3142809,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Monte Azul,BR3142908,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Monte Belo,BR3143005,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Monte Carmelo,BR3143104,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Monte Formoso,BR3143153,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Monte Santo de Minas,BR3143203,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Montes Claros,BR3143302,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Monte Sião,BR3143401,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Montezuma,BR3143450,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Morada Nova de Minas,BR3143500,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Morro da Garça,BR3143609,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Morro do Pilar,BR3143708,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Munhoz,BR3143807,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Muriaé,BR3143906,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Mutum,BR3144003,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Muzambinho,BR3144102,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Nacip Raydan,BR3144201,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Nanuque,BR3144300,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Naque,BR3144359,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Natalândia,BR3144375,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Natércia,BR3144409,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Nazareno,BR3144508,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Nepomuceno,BR3144607,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Ninheira,BR3144656,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Nova Belém,BR3144672,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Nova Era,BR3144706,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Nova Lima,BR3144805,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Nova Módica,BR3144904,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Nova Ponte,BR3145000,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Nova Porteirinha,BR3145059,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Nova Resende,BR3145109,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Nova Serrana,BR3145208,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Novo Cruzeiro,BR3145307,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Novo Oriente de Minas,BR3145356,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Novorizonte,BR3145372,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Olaria,BR3145406,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Olhos-d'Água,BR3145455,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Olímpio Noronha,BR3145505,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Oliveira,BR3145604,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Oliveira Fortes,BR3145703,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Onça de Pitangui,BR3145802,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Oratórios,BR3145851,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Orizânia,BR3145877,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Ouro Branco,BR3145901,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Ouro Fino,BR3146008,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Ouro Preto,BR3146107,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Ouro Verde de Minas,BR3146206,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Padre Carvalho,BR3146255,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Padre Paraíso,BR3146305,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Paineiras,BR3146404,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Pains,BR3146503,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Pai Pedro,BR3146552,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Paiva,BR3146602,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Palma,BR3146701,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Palmópolis,BR3146750,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Papagaios,BR3146909,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Paracatu,BR3147006,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Pará de Minas,BR3147105,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Paraguaçu,BR3147204,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Paraisópolis,BR3147303,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Paraopeba,BR3147402,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Passabém,BR3147501,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Passa Quatro,BR3147600,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Passa Tempo,BR3147709,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Passa Vinte,BR3147808,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Passos,BR3147907,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Patis,BR3147956,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Patos de Minas,BR3148004,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Patrocínio,BR3148103,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Patrocínio do Muriaé,BR3148202,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Paula Cândido,BR3148301,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Paulistas,BR3148400,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Pavão,BR3148509,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Peçanha,BR3148608,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Pedra Azul,BR3148707,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Pedra Bonita,BR3148756,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Pedra do Anta,BR3148806,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Pedra do Indaiá,BR3148905,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Pedra Dourada,BR3149002,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Pedralva,BR3149101,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Pedras de Maria da Cruz,BR3149150,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Pedrinópolis,BR3149200,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Pedro Leopoldo,BR3149309,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Pedro Teixeira,BR3149408,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Pequeri,BR3149507,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Pequi,BR3149606,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Perdigão,BR3149705,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Perdizes,BR3149804,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Perdões,BR3149903,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Periquito,BR3149952,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Pescador,BR3150000,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Piau,BR3150109,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Piedade de Caratinga,BR3150158,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Piedade de Ponte Nova,BR3150208,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Piedade do Rio Grande,BR3150307,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Piedade dos Gerais,BR3150406,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Pimenta,BR3150505,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Pingo d'Água,BR3150539,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Pintópolis,BR3150570,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Piracema,BR3150604,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Pirajuba,BR3150703,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Piranga,BR3150802,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Piranguçu,BR3150901,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Piranguinho,BR3151008,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Pirapetinga,BR3151107,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Pirapora,BR3151206,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Piraúba,BR3151305,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Pitangui,BR3151404,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Piumhi,BR3151503,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Planura,BR3151602,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Poço Fundo,BR3151701,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Poços de Caldas,BR3151800,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Pocrane,BR3151909,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Pompéu,BR3152006,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Ponte Nova,BR3152105,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Ponto Chique,BR3152131,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Ponto dos Volantes,BR3152170,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Porteirinha,BR3152204,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Porto Firme,BR3152303,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Poté,BR3152402,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Pouso Alegre,BR3152501,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Pouso Alto,BR3152600,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Prados,BR3152709,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Prata,BR3152808,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Pratápolis,BR3152907,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Pratinha,BR3153004,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Presidente Bernardes,BR3153103,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Presidente Juscelino,BR3153202,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Presidente Kubitschek,BR3153301,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Presidente Olegário,BR3153400,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Alto Jequitibá,BR3153509,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Prudente de Morais,BR3153608,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Quartel Geral,BR3153707,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Queluzito,BR3153806,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Raposos,BR3153905,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Raul Soares,BR3154002,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Recreio,BR3154101,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Reduto,BR3154150,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Resende Costa,BR3154200,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Resplendor,BR3154309,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Ressaquinha,BR3154408,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Riachinho,BR3154457,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Riacho dos Machados,BR3154507,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Ribeirão das Neves,BR3154606,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Ribeirão Vermelho,BR3154705,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Rio Acima,BR3154804,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Rio Casca,BR3154903,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Rio Doce,BR3155009,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Rio do Prado,BR3155108,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Rio Espera,BR3155207,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Rio Manso,BR3155306,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Rio Novo,BR3155405,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Rio Paranaíba,BR3155504,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Rio Pardo de Minas,BR3155603,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Rio Piracicaba,BR3155702,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Rio Pomba,BR3155801,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Rio Preto,BR3155900,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Rio Vermelho,BR3156007,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Ritápolis,BR3156106,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Rochedo de Minas,BR3156205,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Rodeiro,BR3156304,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Romaria,BR3156403,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Rosário da Limeira,BR3156452,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Rubelita,BR3156502,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Rubim,BR3156601,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Sabará,BR3156700,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Sabinópolis,BR3156809,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Sacramento,BR3156908,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Salinas,BR3157005,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Salto da Divisa,BR3157104,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Santa Bárbara,BR3157203,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Santa Bárbara do Leste,BR3157252,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Santa Bárbara do Monte Verde,BR3157278,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Santa Bárbara do Tugúrio,BR3157302,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Santa Cruz de Minas,BR3157336,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Santa Cruz de Salinas,BR3157377,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Santa Cruz do Escalvado,BR3157401,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Santa Efigênia de Minas,BR3157500,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Santa Fé de Minas,BR3157609,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Santa Helena de Minas,BR3157658,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Santa Juliana,BR3157708,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Santa Luzia,BR3157807,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Santa Margarida,BR3157906,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Santa Maria de Itabira,BR3158003,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Santa Maria do Salto,BR3158102,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Santa Maria do Suaçuí,BR3158201,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Santana da Vargem,BR3158300,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Santana de Cataguases,BR3158409,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Santana de Pirapama,BR3158508,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Santana do Deserto,BR3158607,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Santana do Garambéu,BR3158706,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Santana do Jacaré,BR3158805,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Santana do Manhuaçu,BR3158904,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Santana do Paraíso,BR3158953,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Santana do Riacho,BR3159001,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Santana dos Montes,BR3159100,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
Santa Rita de Caldas,BR3159209,,,,Minas Gerais,BR31,Brasil,BR,2020-09-30,2020-09-30,
