admin4Name_en,admin4Name_fr,admin4Name_rw,admin4Pcode,admin4RefName,admin4AltName1_en,admin4AltName2_en,admin4AltName1_fr,admin4AltName2_fr,admin4AltName1_rw,admin4AltName2_rw,admin3Name_en,admin3Name_fr,admin3Name_rw,admin3Pcode,admin2Name_en,admin2Name_fr,admin2Name_rw,admin2Pcode,admin1Name_en,admin1Name_fr,admin1Name_rw,admin1Pcode,admin0Name_en,admin0Name_fr,admin0Name_rw,admin0Pcode,date,validOn,validTo
Musaraba,,,RW251502,,,,,,,,Nkomane,,,RW2515,Nyamagabe,,,RW25,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Mutengeri,,,RW251503,,,,,,,,Nkomane,,,RW2515,Nyamagabe,,,RW25,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Nkomane,,,RW251504,,,,,,,,Nkomane,,,RW2515,Nyamagabe,,,RW25,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Nyarwungo,,,RW251505,,,,,,,,Nkomane,,,RW2515,Nyamagabe,,,RW25,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Twiya,,,RW251506,,,,,,,,Nkomane,,,RW2515,Nyamagabe,,,RW25,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Buhoro,,,RW251601,,,,,,,,Tare,,,RW2516,Nyamagabe,,,RW25,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Gasarenda,,,RW251602,,,,,,,,Tare,,,RW2516,Nyamagabe,,,RW25,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Gatovu,,,RW251603,,,,,,,,Tare,,,RW2516,Nyamagabe,,,RW25,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Kaganza,,,RW251604,,,,,,,,Tare,,,RW2516,Nyamagabe,,,RW25,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Nkumbure,,,RW251605,,,,,,,,Tare,,,RW2516,Nyamagabe,,,RW25,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Nyamigina,,,RW251606,,,,,,,,Tare,,,RW2516,Nyamagabe,,,RW25,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Bigumira,,,RW251701,,,,,,,,Uwinkingi,,,RW2517,Nyamagabe,,,RW25,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Gahira,,,RW251702,,,,,,,,Uwinkingi,,,RW2517,Nyamagabe,,,RW25,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Kibyagira,,,RW251703,,,,,,,,Uwinkingi,,,RW2517,Nyamagabe,,,RW25,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Mudasomwa,,,RW251704,,,,,,,,Uwinkingi,,,RW2517,Nyamagabe,,,RW25,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Munyege,,,RW251705,,,,,,,,Uwinkingi,,,RW2517,Nyamagabe,,,RW25,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Rugogwe,,,RW251706,,,,,,,,Uwinkingi,,,RW2517,Nyamagabe,,,RW25,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Buhanda,,,RW260101,,,,,,,,Bweramana,,,RW2601,Ruhango,,,RW26,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Gitisi,,,RW260102,,,,,,,,Bweramana,,,RW2601,Ruhango,,,RW26,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Murama,,,RW260103,,,,,,,,Bweramana,,,RW2601,Ruhango,,,RW26,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Rubona,,,RW260104,,,,,,,,Bweramana,,,RW2601,Ruhango,,,RW26,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Rwinyana,,,RW260105,,,,,,,,Bweramana,,,RW2601,Ruhango,,,RW26,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Kamusenyi,,,RW260201,,,,,,,,Byimana,,,RW2602,Ruhango,,,RW26,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Kirengeri,,,RW260202,,,,,,,,Byimana,,,RW2602,Ruhango,,,RW26,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Mahembe,,,RW260203,,,,,,,,Byimana,,,RW2602,Ruhango,,,RW26,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Mpanda,,,RW260204,,,,,,,,Byimana,,,RW2602,Ruhango,,,RW26,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Muhororo,,,RW260205,,,,,,,,Byimana,,,RW2602,Ruhango,,,RW26,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Ntenyo,,,RW260206,,,,,,,,Byimana,,,RW2602,Ruhango,,,RW26,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Nyakabuye,,,RW260207,,,,,,,,Byimana,,,RW2602,Ruhango,,,RW26,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Bihembe,,,RW260301,,,,,,,,Kabagali,,,RW2603,Ruhango,,,RW26,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Karambi,,,RW260302,,,,,,,,Kabagali,,,RW2603,Ruhango,,,RW26,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Munanira,,,RW260303,,,,,,,,Kabagali,,,RW2603,Ruhango,,,RW26,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Remera,,,RW260304,,,,,,,,Kabagali,,,RW2603,Ruhango,,,RW26,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Rwesero,,,RW260305,,,,,,,,Kabagali,,,RW2603,Ruhango,,,RW26,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Rwoga,,,RW260306,,,,,,,,Kabagali,,,RW2603,Ruhango,,,RW26,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Burima,,,RW260401,,,,,,,,Kinazi,,,RW2604,Ruhango,,,RW26,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Gisali,,,RW260402,,,,,,,,Kinazi,,,RW2604,Ruhango,,,RW26,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Kinazi,,,RW260403,,,,,,,,Kinazi,,,RW2604,Ruhango,,,RW26,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Rubona,,,RW260404,,,,,,,,Kinazi,,,RW2604,Ruhango,,,RW26,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Rutabo,,,RW260405,,,,,,,,Kinazi,,,RW2604,Ruhango,,,RW26,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Bweramvura,,,RW260501,,,,,,,,Kinihira,,,RW2605,Ruhango,,,RW26,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Gitinda,,,RW260502,,,,,,,,Kinihira,,,RW2605,Ruhango,,,RW26,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Kirwa,,,RW260503,,,,,,,,Kinihira,,,RW2605,Ruhango,,,RW26,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Muyunzwe,,,RW260504,,,,,,,,Kinihira,,,RW2605,Ruhango,,,RW26,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Nyakogo,,,RW260505,,,,,,,,Kinihira,,,RW2605,Ruhango,,,RW26,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Rukina,,,RW260506,,,,,,,,Kinihira,,,RW2605,Ruhango,,,RW26,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Cyanza,,,RW260601,,,,,,,,Mbuye,,,RW2606,Ruhango,,,RW26,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Gisanga,,,RW260602,,,,,,,,Mbuye,,,RW2606,Ruhango,,,RW26,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Kabuga,,,RW260603,,,,,,,,Mbuye,,,RW2606,Ruhango,,,RW26,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Kizibere,,,RW260604,,,,,,,,Mbuye,,,RW2606,Ruhango,,,RW26,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Mbuye,,,RW260605,,,,,,,,Mbuye,,,RW2606,Ruhango,,,RW26,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Mwendo,,,RW260606,,,,,,,,Mbuye,,,RW2606,Ruhango,,,RW26,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Nyakarekare,,,RW260607,,,,,,,,Mbuye,,,RW2606,Ruhango,,,RW26,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Gafunzo,,,RW260701,,,,,,,,Mwendo,,,RW2607,Ruhango,,,RW26,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Gishweru,,,RW260702,,,,,,,,Mwendo,,,RW2607,Ruhango,,,RW26,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Kamujisho,,,RW260703,,,,,,,,Mwendo,,,RW2607,Ruhango,,,RW26,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Kigarama,,,RW260704,,,,,,,,Mwendo,,,RW2607,Ruhango,,,RW26,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Kubutare,,,RW260705,,,,,,,,Mwendo,,,RW2607,Ruhango,,,RW26,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Mutara,,,RW260706,,,,,,,,Mwendo,,,RW2607,Ruhango,,,RW26,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Nyabibugu,,,RW260707,,,,,,,,Mwendo,,,RW2607,Ruhango,,,RW26,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Saruheshyi,,,RW260708,,,,,,,,Mwendo,,,RW2607,Ruhango,,,RW26,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Gako,,,RW260801,,,,,,,,Ntongwe,,,RW2608,Ruhango,,,RW26,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Kareba,,,RW260802,,,,,,,,Ntongwe,,,RW2608,Ruhango,,,RW26,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Kayenzi,,,RW260803,,,,,,,,Ntongwe,,,RW2608,Ruhango,,,RW26,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Kebero,,,RW260804,,,,,,,,Ntongwe,,,RW2608,Ruhango,,,RW26,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Nyagisozi,,,RW260805,,,,,,,,Ntongwe,,,RW2608,Ruhango,,,RW26,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Nyakabungo,,,RW260806,,,,,,,,Ntongwe,,,RW2608,Ruhango,,,RW26,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Nyarurama,,,RW260807,,,,,,,,Ntongwe,,,RW2608,Ruhango,,,RW26,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Buhoro,,,RW260901,,,,,,,,Ruhango,,,RW2609,Ruhango,,,RW26,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Bunyogombe,,,RW260902,,,,,,,,Ruhango,,,RW2609,Ruhango,,,RW26,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Gikoma,,,RW260903,,,,,,,,Ruhango,,,RW2609,Ruhango,,,RW26,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Munini,,,RW260904,,,,,,,,Ruhango,,,RW2609,Ruhango,,,RW26,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Musamo,,,RW260905,,,,,,,,Ruhango,,,RW2609,Ruhango,,,RW26,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Nyamagana,,,RW260906,,,,,,,,Ruhango,,,RW2609,Ruhango,,,RW26,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Rwoga,,,RW260907,,,,,,,,Ruhango,,,RW2609,Ruhango,,,RW26,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Tambwe,,,RW260908,,,,,,,,Ruhango,,,RW2609,Ruhango,,,RW26,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Biringaga,,,RW270101,,,,,,,,Cyeza,,,RW2701,Muhanga,,,RW27,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Kigarama,,,RW270102,,,,,,,,Cyeza,,,RW2701,Muhanga,,,RW27,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Kivumu,,,RW270103,,,,,,,,Cyeza,,,RW2701,Muhanga,,,RW27,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Makera,,,RW270104,,,,,,,,Cyeza,,,RW2701,Muhanga,,,RW27,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Nyarunyinya,,,RW270105,,,,,,,,Cyeza,,,RW2701,Muhanga,,,RW27,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Shori,,,RW270106,,,,,,,,Cyeza,,,RW2701,Muhanga,,,RW27,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Buramba,,,RW270201,,,,,,,,Kabacuzi,,,RW2702,Muhanga,,,RW27,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Butare,,,RW270202,,,,,,,,Kabacuzi,,,RW2702,Muhanga,,,RW27,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Kabuye,,,RW270203,,,,,,,,Kabacuzi,,,RW2702,Muhanga,,,RW27,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Kavumu,,,RW270204,,,,,,,,Kabacuzi,,,RW2702,Muhanga,,,RW27,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Kibyimba,,,RW270205,,,,,,,,Kabacuzi,,,RW2702,Muhanga,,,RW27,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Ngarama,,,RW270206,,,,,,,,Kabacuzi,,,RW2702,Muhanga,,,RW27,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Ngoma,,,RW270207,,,,,,,,Kabacuzi,,,RW2702,Muhanga,,,RW27,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Sholi,,,RW270208,,,,,,,,Kabacuzi,,,RW2702,Muhanga,,,RW27,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Gisharu,,,RW270301,,,,,,,,Kibangu,,,RW2703,Muhanga,,,RW27,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Gitega,,,RW270302,,,,,,,,Kibangu,,,RW2703,Muhanga,,,RW27,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Jurwe,,,RW270303,,,,,,,,Kibangu,,,RW2703,Muhanga,,,RW27,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Mubuga,,,RW270304,,,,,,,,Kibangu,,,RW2703,Muhanga,,,RW27,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Rubyiniro,,,RW270305,,,,,,,,Kibangu,,,RW2703,Muhanga,,,RW27,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Ryakanimba,,,RW270306,,,,,,,,Kibangu,,,RW2703,Muhanga,,,RW27,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Budende,,,RW270401,,,,,,,,Kiyumba,,,RW2704,Muhanga,,,RW27,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Ndago,,,RW270402,,,,,,,,Kiyumba,,,RW2704,Muhanga,,,RW27,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Remera,,,RW270403,,,,,,,,Kiyumba,,,RW2704,Muhanga,,,RW27,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Ruhina,,,RW270404,,,,,,,,Kiyumba,,,RW2704,Muhanga,,,RW27,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Rukeri,,,RW270405,,,,,,,,Kiyumba,,,RW2704,Muhanga,,,RW27,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Kanyinya,,,RW270501,,,,,,,,Muhanga,,,RW2705,Muhanga,,,RW27,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Nganzo,,,RW270502,,,,,,,,Muhanga,,,RW2705,Muhanga,,,RW27,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Nyamirama,,,RW270503,,,,,,,,Muhanga,,,RW2705,Muhanga,,,RW27,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Remera,,,RW270504,,,,,,,,Muhanga,,,RW2705,Muhanga,,,RW27,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Tyazo,,,RW270505,,,,,,,,Muhanga,,,RW2705,Muhanga,,,RW27,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Matyazo,,,RW270601,,,,,,,,Mushishiro,,,RW2706,Muhanga,,,RW27,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Munazi,,,RW270602,,,,,,,,Mushishiro,,,RW2706,Muhanga,,,RW27,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Nyagasozi,,,RW270603,,,,,,,,Mushishiro,,,RW2706,Muhanga,,,RW27,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Rukaragata,,,RW270604,,,,,,,,Mushishiro,,,RW2706,Muhanga,,,RW27,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Rwasare,,,RW270605,,,,,,,,Mushishiro,,,RW2706,Muhanga,,,RW27,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Rwigerero,,,RW270606,,,,,,,,Mushishiro,,,RW2706,Muhanga,,,RW27,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Gashorera,,,RW270701,,,,,,,,Nyabinoni,,,RW2707,Muhanga,,,RW27,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Masangano,,,RW270702,,,,,,,,Nyabinoni,,,RW2707,Muhanga,,,RW27,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Mbuga,,,RW270703,,,,,,,,Nyabinoni,,,RW2707,Muhanga,,,RW27,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Muvumba,,,RW270704,,,,,,,,Nyabinoni,,,RW2707,Muhanga,,,RW27,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Nyarusozi,,,RW270705,,,,,,,,Nyabinoni,,,RW2707,Muhanga,,,RW27,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Gahogo,,,RW270801,,,,,,,,Nyamabuye,,,RW2708,Muhanga,,,RW27,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Gifumba,,,RW270802,,,,,,,,Nyamabuye,,,RW2708,Muhanga,,,RW27,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Gitarama,,,RW270803,,,,,,,,Nyamabuye,,,RW2708,Muhanga,,,RW27,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Remera,,,RW270804,,,,,,,,Nyamabuye,,,RW2708,Muhanga,,,RW27,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Mbiriri,,,RW270901,,,,,,,,Nyarusange,,,RW2709,Muhanga,,,RW27,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Musongati,,,RW270902,,,,,,,,Nyarusange,,,RW2709,Muhanga,,,RW27,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Ngaru,,,RW270903,,,,,,,,Nyarusange,,,RW2709,Muhanga,,,RW27,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Rusovu,,,RW270904,,,,,,,,Nyarusange,,,RW2709,Muhanga,,,RW27,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
