admin3Name_en,admin3Name_ua,admin3Name_ru,admin3Pcode,admin3RefName,admin3AltName1_en,admin3AltName2_en,admin3AltName1_ua,admin3AltName2_ua,admin3AltName1_ru,admin3AltName2_ru,admin2Name_en,admin2Name_ua,admin2Name_ru,admin2Pcode,admin1Name_en,admin1Name_ua,admin1Name_ru,admin1Pcode,admin0Name_en,admin0Name_ua,admin0Name_ru,admin0Pcode,date,validOn,validTo,admin3ClassCode,admin3ClassType,admin3PoliticalType,admin3pcode2016,admin2ClassType,admin1ClassType
Vershatska,Вершацька,Вершацкий,UA7125481000,Vershatska,,,,,,,Chyhyrynskyi,Чигиринський,Чигиринский,UA71254,Cherkaska,Черкаська,Черкасская,UA71,Ukraine,Україна,Украина,UA,2017-10-02,2017-10-24,,81400000,рада,сільська рада,7125481000,район,область
Halahanivska,Галаганівська,Галагановский,UA7125481200,Halahanivska,,,,,,,Chyhyrynskyi,Чигиринський,Чигиринский,UA71254,Cherkaska,Черкаська,Черкасская,UA71,Ukraine,Україна,Украина,UA,2017-10-02,2017-10-24,,81400000,рада,сільська рада,7125481200,район,область
Holovkivska,Головківська,Головковский,UA7125481500,Holovkivska,,,,,,,Chyhyrynskyi,Чигиринський,Чигиринский,UA71254,Cherkaska,Черкаська,Черкасская,UA71,Ukraine,Україна,Украина,UA,2017-10-02,2017-10-24,,81400000,рада,сільська рада,7125481500,район,область
Zamiatnytska,Зам'ятницька,Замятницкий,UA7125481800,Zamiatnytska,,,,,,,Chyhyrynskyi,Чигиринський,Чигиринский,UA71254,Cherkaska,Черкаська,Черкасская,UA71,Ukraine,Україна,Украина,UA,2017-10-02,2017-10-24,,81400000,рада,сільська рада,7125481800,район,область
Ivanivska,Іванівська,Ивановский,UA7125482000,Ivanivska,,,,,,,Chyhyrynskyi,Чигиринський,Чигиринский,UA71254,Cherkaska,Черкаська,Черкасская,UA71,Ukraine,Україна,Украина,UA,2017-10-02,2017-10-24,,81400000,рада,сільська рада,7125482000,район,область
Krasnosilska,Красносільська,Красносельский,UA7125482500,Krasnosilska,,,,,,,Chyhyrynskyi,Чигиринський,Чигиринский,UA71254,Cherkaska,Черкаська,Черкасская,UA71,Ukraine,Україна,Украина,UA,2017-10-02,2017-10-24,,81400000,рада,сільська рада,7125482500,район,область
Matviivska,Матвіївська,Матвеевский,UA7125483000,Matviivska,,,,,,,Chyhyrynskyi,Чигиринський,Чигиринский,UA71254,Cherkaska,Черкаська,Черкасская,UA71,Ukraine,Україна,Украина,UA,2017-10-02,2017-10-24,,81400000,рада,сільська рада,7125483000,район,область
Medvedivska,Медведівська,Медведевский,UA7125483500,Medvedivska,,,,,,,Chyhyrynskyi,Чигиринський,Чигиринский,UA71254,Cherkaska,Черкаська,Черкасская,UA71,Ukraine,Україна,Украина,UA,2017-10-02,2017-10-24,,81400000,рада,сільська рада,7125483500,район,область
Melnykivska,Мельниківська,Мельниковский,UA7125484000,Melnykivska,,,,,,,Chyhyrynskyi,Чигиринський,Чигиринский,UA71254,Cherkaska,Черкаська,Черкасская,UA71,Ukraine,Україна,Украина,UA,2017-10-02,2017-10-24,,81400000,рада,сільська рада,7125484000,район,область
Novoselytska,Новоселицька,Новоселицкий,UA7125484500,Novoselytska,,,,,,,Chyhyrynskyi,Чигиринський,Чигиринский,UA71254,Cherkaska,Черкаська,Черкасская,UA71,Ukraine,Україна,Украина,UA,2017-10-02,2017-10-24,,81400000,рада,сільська рада,7125484500,район,область
Ratsivska,Рацівська,Рацевский,UA7125485000,Ratsivska,,,,,,,Chyhyrynskyi,Чигиринський,Чигиринский,UA71254,Cherkaska,Черкаська,Черкасская,UA71,Ukraine,Україна,Украина,UA,2017-10-02,2017-10-24,,81400000,рада,сільська рада,7125485000,район,область
Stetsivska,Стецівська,Стецовский,UA7125485500,Stetsivska,,,,,,,Chyhyrynskyi,Чигиринський,Чигиринский,UA71254,Cherkaska,Черкаська,Черкасская,UA71,Ukraine,Україна,Украина,UA,2017-10-02,2017-10-24,,81400000,рада,сільська рада,7125485500,район,область
Subotivska,Суботівська,Субботовский,UA7125486000,Subotivska,,,,,,,Chyhyrynskyi,Чигиринський,Чигиринский,UA71254,Cherkaska,Черкаська,Черкасская,UA71,Ukraine,Україна,Украина,UA,2017-10-02,2017-10-24,,81400000,рада,сільська рада,7125486000,район,область
Tinkivska,Тіньківська,Тиньковский,UA7125486500,Tinkivska,,,,,,,Chyhyrynskyi,Чигиринський,Чигиринский,UA71254,Cherkaska,Черкаська,Черкасская,UA71,Ukraine,Україна,Украина,UA,2017-10-02,2017-10-24,,81400000,рада,сільська рада,7125486500,район,область
Topylivska,Топилівська,Топиловский,UA7125487000,Topylivska,,,,,,,Chyhyrynskyi,Чигиринський,Чигиринский,UA71254,Cherkaska,Черкаська,Черкасская,UA71,Ukraine,Україна,Украина,UA,2017-10-02,2017-10-24,,81400000,рада,сільська рада,7125487000,район,область
Trushivska,Трушівська,Трушевецкий,UA7125487500,Trushivska,,,,,,,Chyhyrynskyi,Чигиринський,Чигиринский,UA71254,Cherkaska,Черкаська,Черкасская,UA71,Ukraine,Україна,Украина,UA,2017-10-02,2017-10-24,,81400000,рада,сільська рада,7125487500,район,область
Khudoliivska,Худоліївська,Худолиевский,UA7125488000,Khudoliivska,,,,,,,Chyhyrynskyi,Чигиринський,Чигиринский,UA71254,Cherkaska,Черкаська,Черкасская,UA71,Ukraine,Україна,Украина,UA,2017-10-02,2017-10-24,,81400000,рада,сільська рада,7125488000,район,область
Shpolianska,Шполянська,Шполянский,UA7125710100,Shpolianska,,,,,,,Shpolianskyi,Шполянський,Шполянский,UA71257,Cherkaska,Черкаська,Черкасская,UA71,Ukraine,Україна,Украина,UA,2017-10-02,2017-10-24,,81400000,рада,міська ОТГ,7125783200,район,область
Antonivska,Антонівська,Антоновский,UA7125780400,Antonivska,,,,,,,Shpolianskyi,Шполянський,Шполянский,UA71257,Cherkaska,Черкаська,Черкасская,UA71,Ukraine,Україна,Украина,UA,2017-10-02,2017-10-24,,81400000,рада,сільська рада,7125780400,район,область
Burtivska,Буртівська,Буртовский,UA7125780800,Burtivska,,,,,,,Shpolianskyi,Шполянський,Шполянский,UA71257,Cherkaska,Черкаська,Черкасская,UA71,Ukraine,Україна,Украина,UA,2017-10-02,2017-10-24,,81400000,рада,сільська рада,7125780800,район,область
Vasylkivska,Васильківська,Васильковский,UA7125781200,Vasylkivska,,,,,,,Shpolianskyi,Шполянський,Шполянский,UA71257,Cherkaska,Черкаська,Черкасская,UA71,Ukraine,Україна,Украина,UA,2017-10-02,2017-10-24,,81400000,рада,сільська рада,7125781200,район,область
Veselokutska,Веселокутська,Веселокутский,UA7125781600,Veselokutska,,,,,,,Shpolianskyi,Шполянський,Шполянский,UA71257,Cherkaska,Черкаська,Черкасская,UA71,Ukraine,Україна,Украина,UA,2017-10-02,2017-10-24,,81400000,рада,сільська рада,7125781600,район,область
Vodianska,Водянська,Водянский,UA7125782000,Vodianska,,,,,,,Shpolianskyi,Шполянський,Шполянский,UA71257,Cherkaska,Черкаська,Черкасская,UA71,Ukraine,Україна,Украина,UA,2017-10-02,2017-10-24,,81400000,рада,сільська рада,7125782000,район,область
Zhuravska,Журавська,Журавский,UA7125782400,Zhuravska,,,,,,,Shpolianskyi,Шполянський,Шполянский,UA71257,Cherkaska,Черкаська,Черкасская,UA71,Ukraine,Україна,Украина,UA,2017-10-02,2017-10-24,,81400000,рада,сільська рада,7125782400,район,область
Iskrenska,Іскренська,Искренский,UA7125782600,Iskrenska,,,,,,,Shpolianskyi,Шполянський,Шполянский,UA71257,Cherkaska,Черкаська,Черкасская,UA71,Ukraine,Україна,Украина,UA,2017-10-02,2017-10-24,,81400000,рада,сільська рада,7125782600,район,область
Kavunivska,Кавунівська,Кавуновский,UA7125782700,Kavunivska,,,,,,,Shpolianskyi,Шполянський,Шполянский,UA71257,Cherkaska,Черкаська,Черкасская,UA71,Ukraine,Україна,Украина,UA,2017-10-02,2017-10-24,,81400000,рада,сільська рада,7125782700,район,область
Kapustynska,Капустинська,Капустинский,UA7125782800,Kapustynska,,,,,,,Shpolianskyi,Шполянський,Шполянский,UA71257,Cherkaska,Черкаська,Черкасская,UA71,Ukraine,Україна,Украина,UA,2017-10-02,2017-10-24,,81400000,рада,сільська рада,7125782800,район,область
Lebedynska,Лебединська,Лебединский,UA7125783600,Lebedynska,,,,,,,Shpolianskyi,Шполянський,Шполянский,UA71257,Cherkaska,Черкаська,Черкасская,UA71,Ukraine,Україна,Украина,UA,2017-10-02,2017-10-24,,81400000,рада,сільська рада,7125783600,район,область
Lypianska,Лип'янська,Липянский,UA7125784000,Lypianska,,,,,,,Shpolianskyi,Шполянський,Шполянский,UA71257,Cherkaska,Черкаська,Черкасская,UA71,Ukraine,Україна,Украина,UA,2017-10-02,2017-10-24,,81400000,рада,сільська рада,7125784000,район,область
Lozuvatska,Лозуватська,Лозоватский,UA7125784400,Lozuvatska,,,,,,,Shpolianskyi,Шполянський,Шполянский,UA71257,Cherkaska,Черкаська,Черкасская,UA71,Ukraine,Україна,Украина,UA,2017-10-02,2017-10-24,,81400000,рада,сільська рада,7125784400,район,область
Marianivska,Мар'янівська,Марьяновский,UA7125784800,Marianivska,,,,,,,Shpolianskyi,Шполянський,Шполянский,UA71257,Cherkaska,Черкаська,Черкасская,UA71,Ukraine,Україна,Украина,UA,2017-10-02,2017-10-24,,81400000,рада,сільська рада,7125784800,район,область
Maslivska,Маслівська,Масловский,UA7125785000,Maslivska,,,,,,,Shpolianskyi,Шполянський,Шполянский,UA71257,Cherkaska,Черкаська,Черкасская,UA71,Ukraine,Україна,Украина,UA,2017-10-02,2017-10-24,,81400000,рада,сільська рада,7125785000,район,область
