admin2Name_es,admin2Pcode,admin2RefName,admin2AltName1_es,admin2AltName2_es,admin1Name_es,admin1Pcode,admin0Name_es,admin0Pcode,date,validOn,validTo
Orito,CO86320,Orito,,,Putumayo,CO86,Colombia,CO,2020-01-01,2021-02-11,
Puerto Asís,CO86568,Puerto Asis,,,Putumayo,CO86,Colombia,CO,2020-01-01,2021-02-11,
Puerto Caicedo,CO86569,Puerto Caicedo,,,Putumayo,CO86,Colombia,CO,2020-01-01,2021-02-11,
Puerto Guzmán,CO86571,Puerto Guzman,,,Putumayo,CO86,Colombia,CO,2020-01-01,2021-02-11,
Puerto Leguízamo,CO86573,Puerto Leguizamo,,,Putumayo,CO86,Colombia,CO,2020-01-01,2021-02-11,
Sibundoy,CO86749,Sibundoy,,,Putumayo,CO86,Colombia,CO,2020-01-01,2021-02-11,
San Francisco,CO86755,San Francisco,,,Putumayo,CO86,Colombia,CO,2020-01-01,2021-02-11,
San Miguel,CO86757,San Miguel,,,Putumayo,CO86,Colombia,CO,2020-01-01,2021-02-11,
Santiago,CO86760,Santiago,,,Putumayo,CO86,Colombia,CO,2020-01-01,2021-02-11,
Valle del Guamuez,CO86865,Valle del Guamuez,,,Putumayo,CO86,Colombia,CO,2020-01-01,2021-02-11,
Villagarzón,CO86885,Villagarzon,,,Putumayo,CO86,Colombia,CO,2020-01-01,2021-02-11,
San Andrés,CO88001,San Andres,,,"Archipiélago de San Andrés, Providencia y Santa Catalina",CO88,Colombia,CO,2020-01-01,2021-02-11,
Providencia,CO88564,Providencia,,,"Archipiélago de San Andrés, Providencia y Santa Catalina",CO88,Colombia,CO,2020-01-01,2021-02-11,
Leticia,CO91001,Leticia,,,Amazonas,CO91,Colombia,CO,2020-01-01,2021-02-11,
El Encanto,CO91263,El Encanto,,,Amazonas,CO91,Colombia,CO,2020-01-01,2021-02-11,
La Chorrera,CO91405,La Chorrera,,,Amazonas,CO91,Colombia,CO,2020-01-01,2021-02-11,
La Pedrera,CO91407,La Pedrera,,,Amazonas,CO91,Colombia,CO,2020-01-01,2021-02-11,
La Victoria,CO91430,La Victoria,,,Amazonas,CO91,Colombia,CO,2020-01-01,2021-02-11,
Mirití - Paraná,CO91460,Miriti - Parana,,,Amazonas,CO91,Colombia,CO,2020-01-01,2021-02-11,
Puerto Alegría,CO91530,Puerto Alegria,,,Amazonas,CO91,Colombia,CO,2020-01-01,2021-02-11,
Puerto Arica,CO91536,Puerto Arica,,,Amazonas,CO91,Colombia,CO,2020-01-01,2021-02-11,
Puerto Nariño,CO91540,Puerto Narino,,,Amazonas,CO91,Colombia,CO,2020-01-01,2021-02-11,
Puerto Santander,CO91669,Puerto Santander,,,Amazonas,CO91,Colombia,CO,2020-01-01,2021-02-11,
Tarapacá,CO91798,Tarapaca,,,Amazonas,CO91,Colombia,CO,2020-01-01,2021-02-11,
Inírida,CO94001,Inirida,,,Guainía,CO94,Colombia,CO,2020-01-01,2021-02-11,
Barrancominas,CO94343,Barrancominas,,,Guainía,CO94,Colombia,CO,2020-01-01,2021-02-11,
Mapiripana,CO94663,Mapiripana,,,Guainía,CO94,Colombia,CO,2020-01-01,2021-02-11,
San Felipe,CO94883,San Felipe,,,Guainía,CO94,Colombia,CO,2020-01-01,2021-02-11,
Puerto Colombia,CO94884,Puerto Colombia,,,Guainía,CO94,Colombia,CO,2020-01-01,2021-02-11,
La Guadalupe,CO94885,La Guadalupe,,,Guainía,CO94,Colombia,CO,2020-01-01,2021-02-11,
Cacahual,CO94886,Cacahual,,,Guainía,CO94,Colombia,CO,2020-01-01,2021-02-11,
Pana Pana,CO94887,Pana Pana,,,Guainía,CO94,Colombia,CO,2020-01-01,2021-02-11,
Morichal,CO94888,Morichal,,,Guainía,CO94,Colombia,CO,2020-01-01,2021-02-11,
San José del Guaviare,CO95001,San Jose del Guaviare,,,Guaviare,CO95,Colombia,CO,2020-01-01,2021-02-11,
Calamar,CO95015,Calamar,,,Guaviare,CO95,Colombia,CO,2020-01-01,2021-02-11,
El Retorno,CO95025,El Retorno,,,Guaviare,CO95,Colombia,CO,2020-01-01,2021-02-11,
Miraflores,CO95200,Miraflores,,,Guaviare,CO95,Colombia,CO,2020-01-01,2021-02-11,
Mitú,CO97001,Mitu,,,Vaupés,CO97,Colombia,CO,2020-01-01,2021-02-11,
Carurú,CO97161,Caruru,,,Vaupés,CO97,Colombia,CO,2020-01-01,2021-02-11,
Pacoa,CO97511,Pacoa,,,Vaupés,CO97,Colombia,CO,2020-01-01,2021-02-11,
Taraira,CO97666,Taraira,,,Vaupés,CO97,Colombia,CO,2020-01-01,2021-02-11,
Papunahua,CO97777,Papunahua,,,Vaupés,CO97,Colombia,CO,2020-01-01,2021-02-11,
Yavaraté,CO97889,Yavarate,,,Vaupés,CO97,Colombia,CO,2020-01-01,2021-02-11,
Puerto Carreño,CO99001,Puerto Carreno,,,Vichada,CO99,Colombia,CO,2020-01-01,2021-02-11,
La Primavera,CO99524,La Primavera,,,Vichada,CO99,Colombia,CO,2020-01-01,2021-02-11,
Santa Rosalía,CO99624,Santa Rosalia,,,Vichada,CO99,Colombia,CO,2020-01-01,2021-02-11,
Cumaribo,CO99773,Cumaribo,,,Vichada,CO99,Colombia,CO,2020-01-01,2021-02-11,
