admin3Name_en,admin3Name_ar,admin3Pcode,admin3RefName,admin3AltName1_en,admin3AltName2_en,admin3AltName1_ar,admin3AltName2_ar,admin2Name_en,admin2Name_ar,admin2Pcode,admin1Name_en,admin1Name_ar,admin1Pcode,admin0Name_en,admin0Name_ar,admin0Pcode,date,validOn,validTo
Jibchit,جبشيت,LB71337,Jibchit,,,,,El Nabatieh,النبطية,LB44,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Fardis Hasbaiya,الفرديس,LB74116,Fardis Hasbaiya,,,,,Hasbaya,حاصبيا,LB42,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Nabatiyeh El-Faouka,نبطية الفوقا,LB71113,Nabatiyeh El-Faouka,,,,,El Nabatieh,النبطية,LB44,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Mazraat Jamjim,مزرعة جمجيم,LB61421,Mazraat Jamjim,,,,,Saida,صيدا,LB61,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Ibl Es-Saqi,إبل السقي,LB73127,Ibl Es-Saqi,,,,,Marjaayoun,مرجعيون,LB43,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Khayayeb Saida,الخرائب صيدا,LB61419,Khayayeb Saida,,,,,Saida,صيدا,LB61,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Dibbine,دبين,LB73119,Dibbine,,,,,Marjaayoun,مرجعيون,LB43,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Aabba,عبا,LB71351,Aabba,,,,,El Nabatieh,النبطية,LB44,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Aali Et-Taher,علي الطاهر,LB71115,Aali Et-Taher,,,,,El Nabatieh,النبطية,LB44,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Zrariyeh,زرارية,LB61427,Zrariyeh,,,,,Saida,صيدا,LB61,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Marjaayoun,مرجعيون,LB73111,Marjaayoun,,,,,Marjaayoun,مرجعيون,LB43,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Kfar Tibnit,كفر تبنيت,LB71166,Kfar Tibnit,,,,,El Nabatieh,النبطية,LB44,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Mazraat Qalaat El-Meis,مزرعة قلعة ميس,LB71384,Mazraat Qalaat El-Meis,,,,,El Nabatieh,النبطية,LB44,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Rachaiya El-Foukhar,راشيّا الفخار,LB74118,Rachaiya El-Foukhar,,,,,Hasbaya,حاصبيا,LB42,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Mzaraat El-Ouasta,مزرعة الواسطة,LB61414,Mzaraat El-Ouasta,,,,,Saida,صيدا,LB61,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Choukine,شوكين,LB71144,Choukine,,,,,El Nabatieh,النبطية,LB44,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Mazraat Tamra,مزرعة طمره,LB63383,Mazraat Tamra,,,,,Jezzine,جزين,LB62,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Mayfadoun,ميفدون,LB71344,Mayfadoun,,,,,El Nabatieh,النبطية,LB44,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Aadchit Ech-Chqif,عدشيت الشقيف,LB71347,Aadchit Ech-Chqif,,,,,El Nabatieh,النبطية,LB44,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Braiqeaa,بريقع,LB71387,Braiqeaa,,,,,El Nabatieh,النبطية,LB44,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Mazraat Doumiat,مزرعة دمياط,LB73143,Mazraat Doumiat,,,,,Marjaayoun,مرجعيون,LB43,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Arnoun,أرنون,LB71377,Arnoun,,,,,El Nabatieh,النبطية,LB44,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Arzai,أرزي,LB61417,Arzai,,,,,Saida,صيدا,LB61,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Kfar Djal En-Nabatiyeh,كفردجال,LB71354,Kfar Djal En-Nabatiyeh,,,,,El Nabatieh,النبطية,LB44,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Qlaiaa,قليعة,LB73151,Qlaiaa,,,,,Marjaayoun,مرجعيون,LB43,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Kfar Hamam,كفرحمام,LB74120,Kfar Hamam,,,,,Hasbaya,حاصبيا,LB42,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Khiyam Marjaayoun,الخيام,LB73159,Khiyam Marjaayoun,,,,,Marjaayoun,مرجعيون,LB43,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Qsaibet En-Nabatiyeh,قصيبة النبطية,LB71374,Qsaibet En-Nabatiyeh,,,,,El Nabatieh,النبطية,LB44,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Matariyet Ech-Choumar,مطرية الشومر,LB61415,Matariyet Ech-Choumar,,,,,Saida,صيدا,LB61,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Qaaqaaiyet Ej-Jisr,قعقعية الجسر,LB71381,Qaaqaaiyet Ej-Jisr,,,,,El Nabatieh,النبطية,LB44,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Aain Abou Abdallah,عين أبو عبدالله,LB62291,Aain Abou Abdallah,,,,,Sour,صور,LB63,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Kfar Chouba,كفر شوبا,LB74160,Kfar Chouba,,,,,Hasbaya,حاصبيا,LB42,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Jazira Saida,جزيرة صيدا,LB61411,Jazira Saida,,,,,Saida,صيدا,LB61,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Hamra En-Nabattiyeh,الحمرا النبطية,LB71371,Hamra En-Nabattiyeh,,,,,El Nabatieh,النبطية,LB44,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Zaoutar El-Gharbiyeh,زوطر الغربية,LB71364,Zaoutar El-Gharbiyeh,,,,,El Nabatieh,النبطية,LB44,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Khreibet Hasbaiya,خريبة حاصبيّا,LB74181,Khreibet Hasbaiya,,,,,Hasbaya,حاصبيا,LB42,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Sir El-Gharbiyeh,صير الغربية,LB71397,Sir El-Gharbiyeh,,,,,El Nabatieh,النبطية,LB44,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Zaoutar Ech-Charqiyeh,زوطر الشرقية,LB71367,Zaoutar Ech-Charqiyeh,,,,,El Nabatieh,النبطية,LB44,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Kfar Sir,كفرصير,LB71391,Kfar Sir,,,,,El Nabatieh,النبطية,LB44,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Yohmor En-Nabatiyeh,يحمر,LB71394,Yohmor En-Nabatiyeh,,,,,El Nabatieh,النبطية,LB44,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Tayr Falsay,طير فلسيه,LB62271,Tayr Falsay,,,,,Sour,صور,LB63,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Bedias,بدياس,LB62274,Bedias,,,,,Sour,صور,LB63,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Meri,ماري,LB74158,Meri,,,,,Hasbaya,حاصبيا,LB42,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Mheilib,محيليب,LB62245,Mheilib,,,,,Sour,صور,LB63,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Borj El-Moulouk,برج الملوك,LB73146,Borj El-Moulouk,,,,,Marjaayoun,مرجعيون,LB43,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Halloussiyeh,حلوسية,LB62269,Halloussiyeh,,,,,Sour,صور,LB63,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Borj Rahhal,برج رحال,LB62283,Borj Rahhal,,,,,Sour,صور,LB63,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Aabbassiyet Sour,عباسية ,LB62276,Aabbassiyet Sour,,,,,Sour,صور,LB63,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Marnba,مرنبا,LB62284,Marnba,,,,,Sour,صور,LB63,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Deir Mimas,دير ميماس,LB73167,Deir Mimas,,,,,Marjaayoun,مرجعيون,LB43,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Deir Qanoun En-Nahr,دير قانون النهر,LB62263,Deir Qanoun En-Nahr,,,,,Sour,صور,LB63,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Chehour,شحور,LB62264,Chehour,,,,,Sour,صور,LB63,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Aalmane Marjaayoun,علمانة,LB73293,Aalmane Marjaayoun,,,,,Marjaayoun,مرجعيون,LB43,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Froun,فرون,LB72276,Froun,,,,,Bent Jbeil,بنت جبيل,LB41,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Aain Aarab Marjaayoun,عين عرب مرجعيون,LB73162,Aain Aarab Marjaayoun,,,,,Marjaayoun,مرجعيون,LB43,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Mazraat Tayr Semhat,طير سمحات,LB62281,Mazraat Tayr Semhat,,,,,Sour,صور,LB63,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Mazraat Sarada,مزرعة  سردة,LB73175,Mazraat Sarada,,,,,Marjaayoun,مرجعيون,LB43,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Hmairi Sour,حميري ,LB62244,Hmairi Sour,,,,,Sour,صور,LB63,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Houra,حوره,LB73183,Houra,,,,,Marjaayoun,مرجعيون,LB43,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Deir Siriane,دير سريان,LB73230,Deir Siriane,,,,,Marjaayoun,مرجعيون,LB43,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Majidiyeh Hasbaiya,مجيدية حاصبيا,LB74177,Majidiyeh Hasbaiya,,,,,Hasbaya,حاصبيا,LB42,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Toura,طورا,LB62261,Toura,,,,,Sour,صور,LB63,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Jennata,جناتا,LB62237,Jennata,,,,,Sour,صور,LB63,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Maaroub,معروب,LB62234,Maaroub,,,,,Sour,صور,LB63,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Aadchit El-Qoussair,عدشيت القصير,LB73256,Aadchit El-Qoussair,,,,,Marjaayoun,مرجعيون,LB43,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Taybet Matjaayoun,طيبة مرجعيون,LB73232,Taybet Matjaayoun,,,,,Marjaayoun,مرجعيون,LB43,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Bestiyat,بستيات,LB62249,Bestiyat,,,,,Sour,صور,LB63,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Derdaghaiya,دردغايا,LB62239,Derdaghaiya,,,,,Sour,صور,LB63,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Tayr Debbeh,طير دبّه,LB62253,Tayr Debbeh,,,,,Sour,صور,LB63,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Ghandouriyet Bent Jbayl,غندورية بنت جبيل,LB72274,Ghandouriyet Bent Jbayl,,,,,Bent Jbeil,بنت جبيل,LB41,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Maarakeh,معركة,LB62231,Maarakeh,,,,,Sour,صور,LB63,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Salaiyeb,صلايب,LB74141,Salaiyeb,,,,,Hasbaya,حاصبيا,LB42,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Srifa,صريفا,LB62266,Srifa,,,,,Sour,صور,LB63,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Kfar Kila,كفركيلا,LB73228,Kfar Kila,,,,,Marjaayoun,مرجعيون,LB43,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Arzoun,ارزون,LB62256,Arzoun,,,,,Sour,صور,LB63,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Aamra,عمرة,LB73191,Aamra,,,,,Marjaayoun,مرجعيون,LB43,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Touayri,طويري,LB62273,Touayri,,,,,Sour,صور,LB63,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Borj Ech-Chemali,برج الشمالي,LB62128,Borj Ech-Chemali,,,,,Sour,صور,LB63,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Qantara,قنطرة,LB73276,Qantara,,,,,Marjaayoun,مرجعيون,LB43,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Niha Sour,نيحا صور,LB62257,Niha Sour,,,,,Sour,صور,LB63,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Sour,صور,LB62111,Sour,,,,,Sour,صور,LB63,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Barich,باريش,LB62224,Barich,,,,,Sour,صور,LB63,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Neftakhiyeh,نفاخية,LB62233,Neftakhiyeh,,,,,Sour,صور,LB63,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Bazouriyeh,بازورية,LB62246,Bazouriyeh,,,,,Sour,صور,LB63,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Bafliyeh,بافليه,LB62221,Bafliyeh,,,,,Sour,صور,LB63,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Deir Kifa,دير كيفا,LB62251,Deir Kifa,,,,,Sour,صور,LB63,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Qabrikha,قبريخا,LB73262,Qabrikha,,,,,Marjaayoun,مرجعيون,LB43,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Yanouh Sour,يانوح صور,LB62219,Yanouh Sour,,,,,Sour,صور,LB63,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Ouadi Jilo,وادي جيلو,LB62218,Ouadi Jilo,,,,,Sour,صور,LB63,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Touline,تولين,LB73282,Touline,,,,,Marjaayoun,مرجعيون,LB43,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Rabb Et-Tlatine,رب التلاتين,LB73257,Rabb Et-Tlatine,,,,,Marjaayoun,مرجعيون,LB43,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Selaa Sour,سلعا ,LB62227,Selaa Sour,,,,,Sour,صور,LB63,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Borj qalaouiyeh,برج قلويه,LB72264,Borj qalaouiyeh,,,,,Bent Jbeil,بنت جبيل,LB41,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Debaal Sour,دبعل,LB62212,Debaal Sour,,,,,Sour,صور,LB63,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Jouaiya,جويا,LB62211,Jouaiya,,,,,Sour,صور,LB63,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Aadaysseh Marjaayoun,عديسة مرجعيون,LB73211,Aadaysseh Marjaayoun,,,,,Marjaayoun,مرجعيون,LB43,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Qalaouiyeh,قلويه,LB72261,Qalaouiyeh,,,,,Bent Jbeil,بنت جبيل,LB41,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Bany haiyane,بني حيان,LB73226,Bany haiyane,,,,,Marjaayoun,مرجعيون,LB43,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Chehabiyeh,شهابية ,LB62254,Chehabiyeh,,,,,Sour,صور,LB63,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Aain Baal,عين بعل,LB62243,Aain Baal,,,,,Sour,صور,LB63,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Kfar Dounine,كفر دونين,LB72247,Kfar Dounine,,,,,Bent Jbeil,بنت جبيل,LB41,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Khirbet Selm,خربة سلم,LB72234,Khirbet Selm,,,,,Bent Jbeil,بنت جبيل,LB41,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Majdel Selm,مجدل سلم,LB73279,Majdel Selm,,,,,Marjaayoun,مرجعيون,LB43,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Batoulay,باتوليه,LB62162,Batoulay,,,,,Sour,صور,LB63,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Saouanet Marjayoun,صوانة مرجعيون,LB73280,Saouanet Marjayoun,,,,,Marjaayoun,مرجعيون,LB43,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Markaba,مركبا,LB73245,Markaba,,,,,Marjaayoun,مرجعيون,LB43,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Aaytit,عيتيت,LB62217,Aaytit,,,,,Sour,صور,LB63,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Talloussa,طلوسة,LB73244,Talloussa,,,,,Marjaayoun,مرجعيون,LB43,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Majdel,المجادل,LB62214,Majdel,,,,,Sour,صور,LB63,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Mazraat Mechref,مزرعة المشرف,LB62215,Mazraat Mechref,,,,,Sour,صور,LB63,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Hanaouay,حناوي,LB62247,Hanaouay,,,,,Sour,صور,LB63,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Deir Qanoun El-Aain,دير قانون,LB62179,Deir Qanoun El-Aain,,,,,Sour,صور,LB63,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Deir Ntar,دير نطار,LB72244,Deir Ntar,,,,,Bent Jbeil,بنت جبيل,LB41,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Jmaijmeh,جميجمة,LB72221,Jmaijmeh,,,,,Bent Jbeil,بنت جبيل,LB41,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Houla,حولا,LB73234,Houla,,,,,Marjaayoun,مرجعيون,LB43,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Qana,قانا,LB62229,Qana,,,,,Sour,صور,LB63,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Chaaitiyeh,شعيتية,LB62277,Chaaitiyeh,,,,,Sour,صور,LB63,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Qlaileh Sour,قليلة,LB62287,Qlaileh Sour,,,,,Sour,صور,LB63,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Soultaniyet Bent Jbayl,سلطانية ,LB72214,Soultaniyet Bent Jbayl,,,,,Bent Jbeil,بنت جبيل,LB41,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Kneisset Sour,كنيسة صور,LB62267,Kneisset Sour,,,,,Sour,صور,LB63,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Rmadiyeh,رمادية,LB62259,Rmadiyeh,,,,,Sour,صور,LB63,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Biyad,البياض صور,LB62226,Biyad,,,,,Sour,صور,LB63,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Deir Aames,ديرعامص,LB62223,Deir Aames,,,,,Sour,صور,LB63,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Recheknanay,رشكنانيه,LB62236,Recheknanay,,,,,Sour,صور,LB63,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Tibnine,تبنين,LB72211,Tibnine,,,,,Bent Jbeil,بنت جبيل,LB41,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Safad Al-Battikh,صفد البطيخ,LB72217,Safad Al-Battikh,,,,,Bent Jbeil,بنت جبيل,LB41,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Chaqra,شقرا ,LB72229,Chaqra,,,,,Bent Jbeil,بنت جبيل,LB41,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Kafra Bant Jbayl,كفرا بنت جبيل,LB72257,Kafra Bant Jbayl,,,,,Bent Jbeil,بنت جبيل,LB41,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Sadiqine,صديقين,LB62241,Sadiqine,,,,,Sour,صور,LB63,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Meiss Ej-Jabal,ميس الجبل,LB73250,Meiss Ej-Jabal,,,,,Marjaayoun,مرجعيون,LB43,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Henniyeh,حنية,LB62293,Henniyeh,,,,,Sour,صور,LB63,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Jbal El-Botm,جبال البطم,LB62279,Jbal El-Botm,,,,,Sour,صور,LB63,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Haris,حاريص,LB72241,Haris,,,,,Bent Jbeil,بنت جبيل,LB41,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Baraachit,برعشيت,LB72227,Baraachit,,,,,Bent Jbeil,بنت جبيل,LB41,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Mansouri Sour,المنصوري,LB62296,Mansouri Sour,,,,,Sour,صور,LB63,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Aaziyeh,عزِّيه,LB62294,Aaziyeh,,,,,Sour,صور,LB63,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Zebqine,زبقين,LB62286,Zebqine,,,,,Sour,صور,LB63,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Aaiyeh,مزرعة عيا,LB62242,Aaiyeh,,,,,Sour,صور,LB63,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Aaita Ej-Jabal,عيتا الجبل الزط,LB72224,Aaita Ej-Jabal,,,,,Bent Jbeil,بنت جبيل,LB41,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Majdelzoun,مجدل زون,LB62297,Majdelzoun,,,,,Sour,صور,LB63,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Iskandarouna Sour,إسكندرونة,LB62299,Iskandarouna Sour,,,,,Sour,صور,LB63,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Haddatha,حداثا,LB72231,Haddatha,,,,,Bent Jbeil,بنت جبيل,LB41,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Beit Yahoun,بيت ياحون,LB72237,Beit Yahoun,,,,,Bent Jbeil,بنت جبيل,LB41,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Yater,ياطر,LB72277,Yater,,,,,Bent Jbeil,بنت جبيل,LB41,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Kounine,كونين,LB72251,Kounine,,,,,Bent Jbeil,بنت جبيل,LB41,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Srobbine,صربين,LB72267,Srobbine,,,,,Bent Jbeil,بنت جبيل,LB41,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Chamaa,شمع,LB62298,Chamaa,,,,,Sour,صور,LB63,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Mhaibib,محيبيب,LB73248,Mhaibib,,,,,Marjaayoun,مرجعيون,LB43,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
