#item+conceptum+numerordinatio,#item+conceptum+codicem,#country+code+v_numerodinatio,#adm1+code+v_numerodinatio,#adm2+code+v_numerodinatio,#adm3+code+v_numerodinatio,#adm3+name+i_eng+is_latn,#adm3+code+v_pcode,#adm3+name,#adm3+name+alt1+i_eng+is_latn,#adm3+name+alt2+i_eng+is_latn,#adm2+name+i_eng+is_latn,#adm2+code+v_pcode,#adm1+name+i_eng+is_latn,#adm1+code+v_pcode,#country+name+i_eng+is_latn,#item+rem+i_qcc+is_zxxx+ix_wdatap297,#item+rem+i_qcc+is_zxxx+ix_wdatap577,#item+rem+i_qcc+is_zxxx+ix_wdatap813,#item+rem+i_qcc+is_zxxx+ix_wdatap2669
1603:45:16:24:3:11093301,11093301,1603:45:16:24:0,1603:45:16:24:1:11,1603:45:16:24:2:11093,1603:45:16:24:3:11093301,Cazenga,AO11093301,,,,Cazenga,AO11093,Luanda,AO11,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:11093302,11093302,1603:45:16:24:0,1603:45:16:24:1:11,1603:45:16:24:2:11093,1603:45:16:24:3:11093302,Hoji Ya Henda,AO11093302,,,,Cazenga,AO11093,Luanda,AO11,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:11093303,11093303,1603:45:16:24:0,1603:45:16:24:1:11,1603:45:16:24:2:11093,1603:45:16:24:3:11093303,Tala Hadi,AO11093303,,,,Cazenga,AO11093,Luanda,AO11,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:11094304,11094304,1603:45:16:24:0,1603:45:16:24:1:11,1603:45:16:24:2:11094,1603:45:16:24:3:11094304,Ilha do Cabo,AO11094304,,,,Luanda,AO11094,Luanda,AO11,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:11094305,11094305,1603:45:16:24:0,1603:45:16:24:1:11,1603:45:16:24:2:11094,1603:45:16:24:3:11094305,Ingombota,AO11094305,,,,Luanda,AO11094,Luanda,AO11,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:11094306,11094306,1603:45:16:24:0,1603:45:16:24:1:11,1603:45:16:24:2:11094,1603:45:16:24:3:11094306,Kinanga,AO11094306,,,,Luanda,AO11094,Luanda,AO11,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:11094307,11094307,1603:45:16:24:0,1603:45:16:24:1:11,1603:45:16:24:2:11094,1603:45:16:24:3:11094307,Maculusso,AO11094307,,,,Luanda,AO11094,Luanda,AO11,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:11094308,11094308,1603:45:16:24:0,1603:45:16:24:1:11,1603:45:16:24:2:11094,1603:45:16:24:3:11094308,Patrice Lumumba,AO11094308,,,,Luanda,AO11094,Luanda,AO11,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:11094309,11094309,1603:45:16:24:0,1603:45:16:24:1:11,1603:45:16:24:2:11094,1603:45:16:24:3:11094309,Kilamba Kiaxi,AO11094309,,,,Luanda,AO11094,Luanda,AO11,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:11094310,11094310,1603:45:16:24:0,1603:45:16:24:1:11,1603:45:16:24:2:11094,1603:45:16:24:3:11094310,Cassequel,AO11094310,,,,Luanda,AO11094,Luanda,AO11,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:11094311,11094311,1603:45:16:24:0,1603:45:16:24:1:11,1603:45:16:24:2:11094,1603:45:16:24:3:11094311,Maianga,AO11094311,,,,Luanda,AO11094,Luanda,AO11,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:11094312,11094312,1603:45:16:24:0,1603:45:16:24:1:11,1603:45:16:24:2:11094,1603:45:16:24:3:11094312,Prenda,AO11094312,,,,Luanda,AO11094,Luanda,AO11,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:11094313,11094313,1603:45:16:24:0,1603:45:16:24:1:11,1603:45:16:24:2:11094,1603:45:16:24:3:11094313,Marcal,AO11094313,,,,Luanda,AO11094,Luanda,AO11,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:11094314,11094314,1603:45:16:24:0,1603:45:16:24:1:11,1603:45:16:24:2:11094,1603:45:16:24:3:11094314,Rangel,AO11094314,,,,Luanda,AO11094,Luanda,AO11,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:11094315,11094315,1603:45:16:24:0,1603:45:16:24:1:11,1603:45:16:24:2:11094,1603:45:16:24:3:11094315,Terra Nova,AO11094315,,,,Luanda,AO11094,Luanda,AO11,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:11094319,11094319,1603:45:16:24:0,1603:45:16:24:1:11,1603:45:16:24:2:11094,1603:45:16:24:3:11094319,Samba,AO11094319,,,,Luanda,AO11094,Luanda,AO11,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:11094320,11094320,1603:45:16:24:0,1603:45:16:24:1:11,1603:45:16:24:2:11094,1603:45:16:24:3:11094320,N'gola Kilwanji,AO11094320,Ngola Kilwanji,,,Luanda,AO11094,Luanda,AO11,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:11094321,11094321,1603:45:16:24:0,1603:45:16:24:1:11,1603:45:16:24:2:11094,1603:45:16:24:3:11094321,Sambizanga,AO11094321,,,,Luanda,AO11094,Luanda,AO11,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:11094323,11094323,1603:45:16:24:0,1603:45:16:24:1:11,1603:45:16:24:2:11094,1603:45:16:24:3:11094323,Viana Sede,AO11094323,,,,Luanda,AO11094,Luanda,AO11,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:11098309,11098309,1603:45:16:24:0,1603:45:16:24:1:11,1603:45:16:24:2:11098,1603:45:16:24:3:11098309,Kilamba Kiaxi,AO11098309,,,,Belas (Samba),AO11098,Luanda,AO11,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:11098316,11098316,1603:45:16:24:0,1603:45:16:24:1:11,1603:45:16:24:2:11098,1603:45:16:24:3:11098316,Benfica,AO11098316,,,,Belas (Samba),AO11098,Luanda,AO11,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:11098317,11098317,1603:45:16:24:0,1603:45:16:24:1:11,1603:45:16:24:2:11098,1603:45:16:24:3:11098317,Futungo de Belas,AO11098317,,,,Belas (Samba),AO11098,Luanda,AO11,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:11098318,11098318,1603:45:16:24:0,1603:45:16:24:1:11,1603:45:16:24:2:11098,1603:45:16:24:3:11098318,Mussulo,AO11098318,,,,Belas (Samba),AO11098,Luanda,AO11,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:11098323,11098323,1603:45:16:24:0,1603:45:16:24:1:11,1603:45:16:24:2:11098,1603:45:16:24:3:11098323,Viana Sede,AO11098323,,,,Belas (Samba),AO11098,Luanda,AO11,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:11098324,11098324,1603:45:16:24:0,1603:45:16:24:1:11,1603:45:16:24:2:11098,1603:45:16:24:3:11098324,Viana,AO11098324,,,,Belas (Samba),AO11098,Luanda,AO11,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:11100322,11100322,1603:45:16:24:0,1603:45:16:24:1:11,1603:45:16:24:2:11100,1603:45:16:24:3:11100322,Calumbo,AO11100322,,,,Viana,AO11100,Luanda,AO11,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:11100323,11100323,1603:45:16:24:0,1603:45:16:24:1:11,1603:45:16:24:2:11100,1603:45:16:24:3:11100323,Viana Sede,AO11100323,,,,Viana,AO11100,Luanda,AO11,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:12101325,12101325,1603:45:16:24:0,1603:45:16:24:1:12,1603:45:16:24:2:12101,1603:45:16:24:3:12101325,Kachimo,AO12101325,,,,Cambulo,AO12101,Lunda Norte,AO12,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:12101326,12101326,1603:45:16:24:0,1603:45:16:24:1:12,1603:45:16:24:2:12101,1603:45:16:24:3:12101326,Kambulo,AO12101326,,,,Cambulo,AO12101,Lunda Norte,AO12,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:12101327,12101327,1603:45:16:24:0,1603:45:16:24:1:12,1603:45:16:24:2:12101,1603:45:16:24:3:12101327,Kanzar,AO12101327,,,,Cambulo,AO12101,Lunda Norte,AO12,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:12101328,12101328,1603:45:16:24:0,1603:45:16:24:1:12,1603:45:16:24:2:12101,1603:45:16:24:3:12101328,Luia,AO12101328,,,,Cambulo,AO12101,Lunda Norte,AO12,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:12102329,12102329,1603:45:16:24:0,1603:45:16:24:1:12,1603:45:16:24:2:12102,1603:45:16:24:3:12102329,Kapenda Kamulemba,AO12102329,,,,Capenda-Camulemba,AO12102,Lunda Norte,AO12,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:12102330,12102330,1603:45:16:24:0,1603:45:16:24:1:12,1603:45:16:24:2:12102,1603:45:16:24:3:12102330,Xinge,AO12102330,,,,Capenda-Camulemba,AO12102,Lunda Norte,AO12,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:12103331,12103331,1603:45:16:24:0,1603:45:16:24:1:12,1603:45:16:24:2:12103,1603:45:16:24:3:12103331,Camaxilo,AO12103331,,,,Caungula,AO12103,Lunda Norte,AO12,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:12103332,12103332,1603:45:16:24:0,1603:45:16:24:1:12,1603:45:16:24:2:12103,1603:45:16:24:3:12103332,Kaungula,AO12103332,,,,Caungula,AO12103,Lunda Norte,AO12,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:12104333,12104333,1603:45:16:24:0,1603:45:16:24:1:12,1603:45:16:24:2:12104,1603:45:16:24:3:12104333,Chitato,AO12104333,,,,Chitato (Lóvua),AO12104,Lunda Norte,AO12,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:12104334,12104334,1603:45:16:24:0,1603:45:16:24:1:12,1603:45:16:24:2:12104,1603:45:16:24:3:12104334,Lovua,AO12104334,,,,Chitato (Lóvua),AO12104,Lunda Norte,AO12,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:12104335,12104335,1603:45:16:24:0,1603:45:16:24:1:12,1603:45:16:24:2:12104,1603:45:16:24:3:12104335,Luachimo,AO12104335,,,,Chitato (Lóvua),AO12104,Lunda Norte,AO12,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:12105336,12105336,1603:45:16:24:0,1603:45:16:24:1:12,1603:45:16:24:2:12105,1603:45:16:24:3:12105336,Cuango,AO12105336,,,,Cuango,AO12105,Lunda Norte,AO12,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:12105337,12105337,1603:45:16:24:0,1603:45:16:24:1:12,1603:45:16:24:2:12105,1603:45:16:24:3:12105337,Luremo,AO12105337,,,,Cuango,AO12105,Lunda Norte,AO12,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:12106338,12106338,1603:45:16:24:0,1603:45:16:24:1:12,1603:45:16:24:2:12106,1603:45:16:24:3:12106338,Caluango,AO12106338,,,,Cuilo,AO12106,Lunda Norte,AO12,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:12106339,12106339,1603:45:16:24:0,1603:45:16:24:1:12,1603:45:16:24:2:12106,1603:45:16:24:3:12106339,Cuilo,AO12106339,,,,Cuilo,AO12106,Lunda Norte,AO12,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:12107340,12107340,1603:45:16:24:0,1603:45:16:24:1:12,1603:45:16:24:2:12107,1603:45:16:24:3:12107340,Luangue,AO12107340,,,,Lubalo,AO12107,Lunda Norte,AO12,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:12107341,12107341,1603:45:16:24:0,1603:45:16:24:1:12,1603:45:16:24:2:12107,1603:45:16:24:3:12107341,Lubalo,AO12107341,,,,Lubalo,AO12107,Lunda Norte,AO12,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:12107342,12107342,1603:45:16:24:0,1603:45:16:24:1:12,1603:45:16:24:2:12107,1603:45:16:24:3:12107342,Muvulage,AO12107342,,,,Lubalo,AO12107,Lunda Norte,AO12,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:12108343,12108343,1603:45:16:24:0,1603:45:16:24:1:12,1603:45:16:24:2:12108,1603:45:16:24:3:12108343,Camissombo,AO12108343,,,,Lucapa,AO12108,Lunda Norte,AO12,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:12108344,12108344,1603:45:16:24:0,1603:45:16:24:1:12,1603:45:16:24:2:12108,1603:45:16:24:3:12108344,Capaia,AO12108344,,,,Lucapa,AO12108,Lunda Norte,AO12,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:12108345,12108345,1603:45:16:24:0,1603:45:16:24:1:12,1603:45:16:24:2:12108,1603:45:16:24:3:12108345,Lucapa,AO12108345,,,,Lucapa,AO12108,Lunda Norte,AO12,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:12108346,12108346,1603:45:16:24:0,1603:45:16:24:1:12,1603:45:16:24:2:12108,1603:45:16:24:3:12108346,Xa-Cassau,AO12108346,,,,Lucapa,AO12108,Lunda Norte,AO12,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:12109347,12109347,1603:45:16:24:0,1603:45:16:24:1:12,1603:45:16:24:2:12109,1603:45:16:24:3:12109347,Cassange,AO12109347,,,,Xá-Muteba,AO12109,Lunda Norte,AO12,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:12109348,12109348,1603:45:16:24:0,1603:45:16:24:1:12,1603:45:16:24:2:12109,1603:45:16:24:3:12109348,Iongo,AO12109348,,,,Xá-Muteba,AO12109,Lunda Norte,AO12,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:12109350,12109350,1603:45:16:24:0,1603:45:16:24:1:12,1603:45:16:24:2:12109,1603:45:16:24:3:12109350,Xa-Muteba,AO12109350,,,,Xá-Muteba,AO12109,Lunda Norte,AO12,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:13110330,13110330,1603:45:16:24:0,1603:45:16:24:1:13,1603:45:16:24:2:13110,1603:45:16:24:3:13110330,Xinge,AO13110330,,,,Cacolo,AO13110,Lunda Sul,AO13,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:13110340,13110340,1603:45:16:24:0,1603:45:16:24:1:13,1603:45:16:24:2:13110,1603:45:16:24:3:13110340,Luangue,AO13110340,,,,Cacolo,AO13110,Lunda Sul,AO13,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:13110351,13110351,1603:45:16:24:0,1603:45:16:24:1:13,1603:45:16:24:2:13110,1603:45:16:24:3:13110351,Alto-Chicapa,AO13110351,,,,Cacolo,AO13110,Lunda Sul,AO13,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:13110352,13110352,1603:45:16:24:0,1603:45:16:24:1:13,1603:45:16:24:2:13110,1603:45:16:24:3:13110352,Cacolo,AO13110352,,,,Cacolo,AO13110,Lunda Sul,AO13,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:13110353,13110353,1603:45:16:24:0,1603:45:16:24:1:13,1603:45:16:24:2:13110,1603:45:16:24:3:13110353,Cucumbi,AO13110353,,,,Cacolo,AO13110,Lunda Sul,AO13,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:13110354,13110354,1603:45:16:24:0,1603:45:16:24:1:13,1603:45:16:24:2:13110,1603:45:16:24:3:13110354,Xassengue,AO13110354,,,,Cacolo,AO13110,Lunda Sul,AO13,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:13111355,13111355,1603:45:16:24:0,1603:45:16:24:1:13,1603:45:16:24:2:13111,1603:45:16:24:3:13111355,Cazage,AO13111355,,,,Dala,AO13111,Lunda Sul,AO13,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:13111356,13111356,1603:45:16:24:0,1603:45:16:24:1:13,1603:45:16:24:2:13111,1603:45:16:24:3:13111356,Dala,AO13111356,,,,Dala,AO13111,Lunda Sul,AO13,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:13111357,13111357,1603:45:16:24:0,1603:45:16:24:1:13,1603:45:16:24:2:13111,1603:45:16:24:3:13111357,Luma Cassai,AO13111357,,,,Dala,AO13111,Lunda Sul,AO13,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:13112358,13112358,1603:45:16:24:0,1603:45:16:24:1:13,1603:45:16:24:2:13112,1603:45:16:24:3:13112358,Cassai,AO13112358,,,,Muconda,AO13112,Lunda Sul,AO13,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:13112359,13112359,1603:45:16:24:0,1603:45:16:24:1:13,1603:45:16:24:2:13112,1603:45:16:24:3:13112359,Chiluange,AO13112359,,,,Muconda,AO13112,Lunda Sul,AO13,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:13112360,13112360,1603:45:16:24:0,1603:45:16:24:1:13,1603:45:16:24:2:13112,1603:45:16:24:3:13112360,Muconda,AO13112360,,,,Muconda,AO13112,Lunda Sul,AO13,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:13112361,13112361,1603:45:16:24:0,1603:45:16:24:1:13,1603:45:16:24:2:13112,1603:45:16:24:3:13112361,Muriege,AO13112361,,,,Muconda,AO13112,Lunda Sul,AO13,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:13113362,13113362,1603:45:16:24:0,1603:45:16:24:1:13,1603:45:16:24:2:13113,1603:45:16:24:3:13113362,Mona Quimbundo,AO13113362,,,,Saurimo,AO13113,Lunda Sul,AO13,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:13113363,13113363,1603:45:16:24:0,1603:45:16:24:1:13,1603:45:16:24:2:13113,1603:45:16:24:3:13113363,Saurimo,AO13113363,,,,Saurimo,AO13113,Lunda Sul,AO13,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:13113364,13113364,1603:45:16:24:0,1603:45:16:24:1:13,1603:45:16:24:2:13113,1603:45:16:24:3:13113364,Sombo,AO13113364,,,,Saurimo,AO13113,Lunda Sul,AO13,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:14114365,14114365,1603:45:16:24:0,1603:45:16:24:1:14,1603:45:16:24:2:14114,1603:45:16:24:3:14114365,Cacuso,AO14114365,,,,Cacuso,AO14114,Malanje,AO14,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:14114366,14114366,1603:45:16:24:0,1603:45:16:24:1:14,1603:45:16:24:2:14114,1603:45:16:24:3:14114366,Kizenga,AO14114366,,,,Cacuso,AO14114,Malanje,AO14,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:14114367,14114367,1603:45:16:24:0,1603:45:16:24:1:14,1603:45:16:24:2:14114,1603:45:16:24:3:14114367,Lombe,AO14114367,,,,Cacuso,AO14114,Malanje,AO14,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:14114368,14114368,1603:45:16:24:0,1603:45:16:24:1:14,1603:45:16:24:2:14114,1603:45:16:24:3:14114368,Pungo-Andongo,AO14114368,,,,Cacuso,AO14114,Malanje,AO14,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:14115369,14115369,1603:45:16:24:0,1603:45:16:24:1:14,1603:45:16:24:2:14115,1603:45:16:24:3:14115369,Calandula,AO14115369,,,,Calandula,AO14115,Malanje,AO14,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:14115370,14115370,1603:45:16:24:0,1603:45:16:24:1:14,1603:45:16:24:2:14115,1603:45:16:24:3:14115370,Kateco-Kangola,AO14115370,,,,Calandula,AO14115,Malanje,AO14,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:14115371,14115371,1603:45:16:24:0,1603:45:16:24:1:14,1603:45:16:24:2:14115,1603:45:16:24:3:14115371,Kinge,AO14115371,,,,Calandula,AO14115,Malanje,AO14,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:14115372,14115372,1603:45:16:24:0,1603:45:16:24:1:14,1603:45:16:24:2:14115,1603:45:16:24:3:14115372,Kota,AO14115372,,,,Calandula,AO14115,Malanje,AO14,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:14115373,14115373,1603:45:16:24:0,1603:45:16:24:1:14,1603:45:16:24:2:14115,1603:45:16:24:3:14115373,Kuale,AO14115373,,,,Calandula,AO14115,Malanje,AO14,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:14116349,14116349,1603:45:16:24:0,1603:45:16:24:1:14,1603:45:16:24:2:14116,1603:45:16:24:3:14116349,Quitapa,AO14116349,,,,Cambundi-Catembo,AO14116,Malanje,AO14,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:14116374,14116374,1603:45:16:24:0,1603:45:16:24:1:14,1603:45:16:24:2:14116,1603:45:16:24:3:14116374,Dumba Kabango,AO14116374,,,,Cambundi-Catembo,AO14116,Malanje,AO14,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:14116375,14116375,1603:45:16:24:0,1603:45:16:24:1:14,1603:45:16:24:2:14116,1603:45:16:24:3:14116375,Kambundi-Katembo,AO14116375,,,,Cambundi-Catembo,AO14116,Malanje,AO14,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:14116376,14116376,1603:45:16:24:0,1603:45:16:24:1:14,1603:45:16:24:2:14116,1603:45:16:24:3:14116376,Tala-Mungongo,AO14116376,,,,Cambundi-Catembo,AO14116,Malanje,AO14,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:14117377,14117377,1603:45:16:24:0,1603:45:16:24:1:14,1603:45:16:24:2:14117,1603:45:16:24:3:14117377,Cangandala,AO14117377,,,,Cangandala,AO14117,Malanje,AO14,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:14117378,14117378,1603:45:16:24:0,1603:45:16:24:1:14,1603:45:16:24:2:14117,1603:45:16:24:3:14117378,Caribo,AO14117378,,,,Cangandala,AO14117,Malanje,AO14,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:14117379,14117379,1603:45:16:24:0,1603:45:16:24:1:14,1603:45:16:24:2:14117,1603:45:16:24:3:14117379,Kulamagia,AO14117379,,,,Cangandala,AO14117,Malanje,AO14,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:14117380,14117380,1603:45:16:24:0,1603:45:16:24:1:14,1603:45:16:24:2:14117,1603:45:16:24:3:14117380,Mbembo,AO14117380,,,,Cangandala,AO14117,Malanje,AO14,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:14118381,14118381,1603:45:16:24:0,1603:45:16:24:1:14,1603:45:16:24:2:14118,1603:45:16:24:3:14118381,Bange-Angola,AO14118381,,,,Cahombo,AO14118,Malanje,AO14,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:14118382,14118382,1603:45:16:24:0,1603:45:16:24:1:14,1603:45:16:24:2:14118,1603:45:16:24:3:14118382,Kahombo,AO14118382,,,,Cahombo,AO14118,Malanje,AO14,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:14118383,14118383,1603:45:16:24:0,1603:45:16:24:1:14,1603:45:16:24:2:14118,1603:45:16:24:3:14118383,Kambo,AO14118383,,,,Cahombo,AO14118,Malanje,AO14,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:14118384,14118384,1603:45:16:24:0,1603:45:16:24:1:14,1603:45:16:24:2:14118,1603:45:16:24:3:14118384,Mikanda,AO14118384,,,,Cahombo,AO14118,Malanje,AO14,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:14119385,14119385,1603:45:16:24:0,1603:45:16:24:1:14,1603:45:16:24:2:14119,1603:45:16:24:3:14119385,Kiwaba-Ngozi,AO14119385,,,,Kiuaba-N'Zoji (Cuaba Nzogo),AO14119,Malanje,AO14,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:14119386,14119386,1603:45:16:24:0,1603:45:16:24:1:14,1603:45:16:24:2:14119,1603:45:16:24:3:14119386,Mufuma,AO14119386,,,,Kiuaba-N'Zoji (Cuaba Nzogo),AO14119,Malanje,AO14,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:14120387,14120387,1603:45:16:24:0,1603:45:16:24:1:14,1603:45:16:24:2:14120,1603:45:16:24:3:14120387,Kunda-Dia-Baze,AO14120387,,,,Cunda-dia-Baze,AO14120,Malanje,AO14,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:14120388,14120388,1603:45:16:24:0,1603:45:16:24:1:14,1603:45:16:24:2:14120,1603:45:16:24:3:14120388,Lemba,AO14120388,,,,Cunda-dia-Baze,AO14120,Malanje,AO14,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:14120389,14120389,1603:45:16:24:0,1603:45:16:24:1:14,1603:45:16:24:2:14120,1603:45:16:24:3:14120389,Milando,AO14120389,,,,Cunda-dia-Baze,AO14120,Malanje,AO14,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:14121390,14121390,1603:45:16:24:0,1603:45:16:24:1:14,1603:45:16:24:2:14121,1603:45:16:24:3:14121390,Dombo,AO14121390,,,,Luquembo,AO14121,Malanje,AO14,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:14121391,14121391,1603:45:16:24:0,1603:45:16:24:1:14,1603:45:16:24:2:14121,1603:45:16:24:3:14121391,Kapunda,AO14121391,,,,Luquembo,AO14121,Malanje,AO14,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:14121392,14121392,1603:45:16:24:0,1603:45:16:24:1:14,1603:45:16:24:2:14121,1603:45:16:24:3:14121392,Kimbango,AO14121392,,,,Luquembo,AO14121,Malanje,AO14,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:14121393,14121393,1603:45:16:24:0,1603:45:16:24:1:14,1603:45:16:24:2:14121,1603:45:16:24:3:14121393,Luquembo,AO14121393,,,,Luquembo,AO14121,Malanje,AO14,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:14122394,14122394,1603:45:16:24:0,1603:45:16:24:1:14,1603:45:16:24:2:14122,1603:45:16:24:3:14122394,Cambaxe,AO14122394,,,,Malanje,AO14122,Malanje,AO14,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:14122395,14122395,1603:45:16:24:0,1603:45:16:24:1:14,1603:45:16:24:2:14122,1603:45:16:24:3:14122395,Cambondo,AO14122395,,,,Malanje,AO14122,Malanje,AO14,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:14122396,14122396,1603:45:16:24:0,1603:45:16:24:1:14,1603:45:16:24:2:14122,1603:45:16:24:3:14122396,Kangando,AO14122396,,,,Malanje,AO14122,Malanje,AO14,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:14122397,14122397,1603:45:16:24:0,1603:45:16:24:1:14,1603:45:16:24:2:14122,1603:45:16:24:3:14122397,Kimbamba,AO14122397,,,,Malanje,AO14122,Malanje,AO14,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:14122398,14122398,1603:45:16:24:0,1603:45:16:24:1:14,1603:45:16:24:2:14122,1603:45:16:24:3:14122398,Malanje,AO14122398,,,,Malanje,AO14122,Malanje,AO14,Angola,AO,2018-08-30,2020-11-12,
