#item+conceptum+numerordinatio,#item+conceptum+codicem,#item+rem+i_qcc+is_zxxx+rdf_a_obo_bfo29+rdf_p_obo_bfo124_s5001+rdf_s_u2200_s5000,#item+rem+i_qcc+is_zxxx+rdf_a_obo_bfo29+rdf_p_obo_bfo124_s5002+rdf_p_obo_bfo171_s5000+rdf_s_u2200_s5001,#item+rem+i_qcc+is_zxxx+rdf_a_obo_bfo29+rdf_p_obo_bfo124_s5002+rdf_p_obo_bfo171_s5001+rdf_s_u2200_s5002,#item+rem+i_qcc+is_zxxx+rdf_a_obo_bfo29+rdf_p_obo_bfo124_s5003+rdf_p_obo_bfo171_s5002+rdf_s_u2200_s5003,#item+rem+i_qcc+is_zxxx+rdf_a_obo_bfo29+rdf_p_obo_bfo124_s5004+rdf_p_obo_bfo171_s5003+rdf_s_u2200_s5004,#item+rem+i_eng+is_latn+rdf_p_skos_preflabel_s5004+ix_alt0,#meta+ERROR+adm4+code+v_pcode,#meta+ERROR+adm4+name,#item+rem+i_eng+is_latn+rdf_p_skos_preflabel_s5004+ix_alt1,#item+rem+i_eng+is_latn+rdf_p_skos_preflabel_s5004+ix_alt2,#item+rem+i_eng+is_latn+rdf_p_skos_preflabel_s5003,#meta+ERROR+adm3+code+v_pcode,#item+rem+i_eng+is_latn+rdf_p_skos_preflabel_s5002,#meta+ERROR+adm2+code+v_pcode,#item+rem+i_eng+is_latn+rdf_p_skos_preflabel_s5001,#meta+ERROR+adm1+code+v_pcode,#item+rem+i_eng+is_latn+rdf_p_skos_preflabel_s5000,#meta+ERROR+country+code+v_iso3166p1a2,#item+rem+i_qcc+is_zxxx+rdf_p_p_p577_s1603+rdf_t_xsd_datetime,#item+rem+i_qcc+is_zxxx+rdf_p_p_p813_s1603+rdf_t_xsd_datetime,#item+rem+i_qcc+is_zxxx+rdf_p_p_p2699_s1603+rdf_t_xsd_datetime
1603:45:16:800:4:41080206,41080206,1603:45:16:800:0,1603:45:16:800:1:4,1603:45:16:800:2:4108,1603:45:16:800:3:410802,1603:45:16:800:4:41080206,Kabuyanda Town Council,UG41080206,,,,Isingiro,UG410802,Isingiro,UG4108,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:41080207,41080207,1603:45:16:800:0,1603:45:16:800:1:4,1603:45:16:800:2:4108,1603:45:16:800:3:410802,1603:45:16:800:4:41080207,Kikagate,UG41080207,,,,Isingiro,UG410802,Isingiro,UG4108,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:41080208,41080208,1603:45:16:800:0,1603:45:16:800:1:4,1603:45:16:800:2:4108,1603:45:16:800:3:410802,1603:45:16:800:4:41080208,Masha,UG41080208,,,,Isingiro,UG410802,Isingiro,UG4108,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:41080209,41080209,1603:45:16:800:0,1603:45:16:800:1:4,1603:45:16:800:2:4108,1603:45:16:800:3:410802,1603:45:16:800:4:41080209,Nyakitunda,UG41080209,,,,Isingiro,UG410802,Isingiro,UG4108,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:41080210,41080210,1603:45:16:800:0,1603:45:16:800:1:4,1603:45:16:800:2:4108,1603:45:16:800:3:410802,1603:45:16:800:4:41080210,Nyamuyanja,UG41080210,,,,Isingiro,UG410802,Isingiro,UG4108,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:41080211,41080211,1603:45:16:800:0,1603:45:16:800:1:4,1603:45:16:800:2:4108,1603:45:16:800:3:410802,1603:45:16:800:4:41080211,Ruborogota,UG41080211,,,,Isingiro,UG410802,Isingiro,UG4108,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:41090101,41090101,1603:45:16:800:0,1603:45:16:800:1:4,1603:45:16:800:2:4109,1603:45:16:800:3:410901,1603:45:16:800:4:41090101,Central Division,UG41090101,,,,Kabale Municipality,UG410901,Kabale,UG4109,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:41090102,41090102,1603:45:16:800:0,1603:45:16:800:1:4,1603:45:16:800:2:4109,1603:45:16:800:3:410901,1603:45:16:800:4:41090102,Northern Division,UG41090102,,,,Kabale Municipality,UG410901,Kabale,UG4109,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:41090103,41090103,1603:45:16:800:0,1603:45:16:800:1:4,1603:45:16:800:2:4109,1603:45:16:800:3:410901,1603:45:16:800:4:41090103,Southern Division,UG41090103,,,,Kabale Municipality,UG410901,Kabale,UG4109,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:41090201,41090201,1603:45:16:800:0,1603:45:16:800:1:4,1603:45:16:800:2:4109,1603:45:16:800:3:410902,1603:45:16:800:4:41090201,Buhara,UG41090201,,,,Ndorwa,UG410902,Kabale,UG4109,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:41090202,41090202,1603:45:16:800:0,1603:45:16:800:1:4,1603:45:16:800:2:4109,1603:45:16:800:3:410902,1603:45:16:800:4:41090202,Butanda,UG41090202,,,,Ndorwa,UG410902,Kabale,UG4109,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:41090203,41090203,1603:45:16:800:0,1603:45:16:800:1:4,1603:45:16:800:2:4109,1603:45:16:800:3:410902,1603:45:16:800:4:41090203,Kaharo,UG41090203,,,,Ndorwa,UG410902,Kabale,UG4109,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:41090204,41090204,1603:45:16:800:0,1603:45:16:800:1:4,1603:45:16:800:2:4109,1603:45:16:800:3:410902,1603:45:16:800:4:41090204,Kamuganguzi,UG41090204,,,,Ndorwa,UG410902,Kabale,UG4109,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:41090205,41090205,1603:45:16:800:0,1603:45:16:800:1:4,1603:45:16:800:2:4109,1603:45:16:800:3:410902,1603:45:16:800:4:41090205,Katuna Town Council,UG41090205,,,,Ndorwa,UG410902,Kabale,UG4109,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:41090206,41090206,1603:45:16:800:0,1603:45:16:800:1:4,1603:45:16:800:2:4109,1603:45:16:800:3:410902,1603:45:16:800:4:41090206,Kitumba,UG41090206,,,,Ndorwa,UG410902,Kabale,UG4109,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:41090207,41090207,1603:45:16:800:0,1603:45:16:800:1:4,1603:45:16:800:2:4109,1603:45:16:800:3:410902,1603:45:16:800:4:41090207,Kyanamira,UG41090207,,,,Ndorwa,UG410902,Kabale,UG4109,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:41090208,41090208,1603:45:16:800:0,1603:45:16:800:1:4,1603:45:16:800:2:4109,1603:45:16:800:3:410902,1603:45:16:800:4:41090208,Maziba,UG41090208,,,,Ndorwa,UG410902,Kabale,UG4109,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:41090209,41090209,1603:45:16:800:0,1603:45:16:800:1:4,1603:45:16:800:2:4109,1603:45:16:800:3:410902,1603:45:16:800:4:41090209,Rubaya,UG41090209,,,,Ndorwa,UG410902,Kabale,UG4109,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:41090210,41090210,1603:45:16:800:0,1603:45:16:800:1:4,1603:45:16:800:2:4109,1603:45:16:800:3:410902,1603:45:16:800:4:41090210,Ryakirimira Town Council,UG41090210,,,,Ndorwa,UG410902,Kabale,UG4109,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:41100101,41100101,1603:45:16:800:0,1603:45:16:800:1:4,1603:45:16:800:2:4110,1603:45:16:800:3:411001,1603:45:16:800:4:41100101,Bukuuku,UG41100101,,,,Burahya,UG411001,Kabarole,UG4110,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:41100102,41100102,1603:45:16:800:0,1603:45:16:800:1:4,1603:45:16:800:2:4110,1603:45:16:800:3:411001,1603:45:16:800:4:41100102,Busoro,UG41100102,,,,Burahya,UG411001,Kabarole,UG4110,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:41100103,41100103,1603:45:16:800:0,1603:45:16:800:1:4,1603:45:16:800:2:4110,1603:45:16:800:3:411001,1603:45:16:800:4:41100103,Hakibaale,UG41100103,,,,Burahya,UG411001,Kabarole,UG4110,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:41100104,41100104,1603:45:16:800:0,1603:45:16:800:1:4,1603:45:16:800:2:4110,1603:45:16:800:3:411001,1603:45:16:800:4:41100104,Harugogo,UG41100104,,,,Burahya,UG411001,Kabarole,UG4110,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:41100105,41100105,1603:45:16:800:0,1603:45:16:800:1:4,1603:45:16:800:2:4110,1603:45:16:800:3:411001,1603:45:16:800:4:41100105,Karago Town Council,UG41100105,,,,Burahya,UG411001,Kabarole,UG4110,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:41100106,41100106,1603:45:16:800:0,1603:45:16:800:1:4,1603:45:16:800:2:4110,1603:45:16:800:3:411001,1603:45:16:800:4:41100106,Karambi,UG41100106,,,,Burahya,UG411001,Kabarole,UG4110,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:41100107,41100107,1603:45:16:800:0,1603:45:16:800:1:4,1603:45:16:800:2:4110,1603:45:16:800:3:411001,1603:45:16:800:4:41100107,Karangura,UG41100107,,,,Burahya,UG411001,Kabarole,UG4110,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:41100108,41100108,1603:45:16:800:0,1603:45:16:800:1:4,1603:45:16:800:2:4110,1603:45:16:800:3:411001,1603:45:16:800:4:41100108,Kasenda,UG41100108,,,,Burahya,UG411001,Kabarole,UG4110,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:41100109,41100109,1603:45:16:800:0,1603:45:16:800:1:4,1603:45:16:800:2:4110,1603:45:16:800:3:411001,1603:45:16:800:4:41100109,Kicwamba,UG41100109,,,,Burahya,UG411001,Kabarole,UG4110,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:41100110,41100110,1603:45:16:800:0,1603:45:16:800:1:4,1603:45:16:800:2:4110,1603:45:16:800:3:411001,1603:45:16:800:4:41100110,Kijura Town Council,UG41100110,,,,Burahya,UG411001,Kabarole,UG4110,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:41100111,41100111,1603:45:16:800:0,1603:45:16:800:1:4,1603:45:16:800:2:4110,1603:45:16:800:3:411001,1603:45:16:800:4:41100111,Kiko Town Council,UG41100111,,,,Burahya,UG411001,Kabarole,UG4110,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:41100112,41100112,1603:45:16:800:0,1603:45:16:800:1:4,1603:45:16:800:2:4110,1603:45:16:800:3:411001,1603:45:16:800:4:41100112,Mabende,UG41100112,,,,Burahya,UG411001,Kabarole,UG4110,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:41100113,41100113,1603:45:16:800:0,1603:45:16:800:1:4,1603:45:16:800:2:4110,1603:45:16:800:3:411001,1603:45:16:800:4:41100113,Mugusu,UG41100113,,,,Burahya,UG411001,Kabarole,UG4110,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:41100114,41100114,1603:45:16:800:0,1603:45:16:800:1:4,1603:45:16:800:2:4110,1603:45:16:800:3:411001,1603:45:16:800:4:41100114,Mugusu Town Council,UG41100114,,,,Burahya,UG411001,Kabarole,UG4110,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:41100115,41100115,1603:45:16:800:0,1603:45:16:800:1:4,1603:45:16:800:2:4110,1603:45:16:800:3:411001,1603:45:16:800:4:41100115,Ruteete,UG41100115,,,,Burahya,UG411001,Kabarole,UG4110,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:41100201,41100201,1603:45:16:800:0,1603:45:16:800:1:4,1603:45:16:800:2:4110,1603:45:16:800:3:411002,1603:45:16:800:4:41100201,Eastern Division,UG41100201,,,,Fort Portal Municipality,UG411002,Kabarole,UG4110,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:41100202,41100202,1603:45:16:800:0,1603:45:16:800:1:4,1603:45:16:800:2:4110,1603:45:16:800:3:411002,1603:45:16:800:4:41100202,Southern Division,UG41100202,,,,Fort Portal Municipality,UG411002,Kabarole,UG4110,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:41100203,41100203,1603:45:16:800:0,1603:45:16:800:1:4,1603:45:16:800:2:4110,1603:45:16:800:3:411002,1603:45:16:800:4:41100203,Western Division,UG41100203,,,,Fort Portal Municipality,UG411002,Kabarole,UG4110,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:41110101,41110101,1603:45:16:800:0,1603:45:16:800:1:4,1603:45:16:800:2:4111,1603:45:16:800:3:411101,1603:45:16:800:4:41110101,Burora,UG41110101,,,,Buyaga,UG411101,Kagadi,UG4111,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:41110102,41110102,1603:45:16:800:0,1603:45:16:800:1:4,1603:45:16:800:2:4111,1603:45:16:800:3:411101,1603:45:16:800:4:41110102,Bwikara,UG41110102,,,,Buyaga,UG411101,Kagadi,UG4111,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:41110103,41110103,1603:45:16:800:0,1603:45:16:800:1:4,1603:45:16:800:2:4111,1603:45:16:800:3:411101,1603:45:16:800:4:41110103,Kabamba,UG41110103,,,,Buyaga,UG411101,Kagadi,UG4111,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:41110104,41110104,1603:45:16:800:0,1603:45:16:800:1:4,1603:45:16:800:2:4111,1603:45:16:800:3:411101,1603:45:16:800:4:41110104,Kagadi,UG41110104,,,,Buyaga,UG411101,Kagadi,UG4111,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:41110105,41110105,1603:45:16:800:0,1603:45:16:800:1:4,1603:45:16:800:2:4111,1603:45:16:800:3:411101,1603:45:16:800:4:41110105,Kagadi  Town Council,UG41110105,,,,Buyaga,UG411101,Kagadi,UG4111,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:41110106,41110106,1603:45:16:800:0,1603:45:16:800:1:4,1603:45:16:800:2:4111,1603:45:16:800:3:411101,1603:45:16:800:4:41110106,Kiryanga,UG41110106,,,,Buyaga,UG411101,Kagadi,UG4111,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:41110107,41110107,1603:45:16:800:0,1603:45:16:800:1:4,1603:45:16:800:2:4111,1603:45:16:800:3:411101,1603:45:16:800:4:41110107,Kyakabadiima,UG41110107,,,,Buyaga,UG411101,Kagadi,UG4111,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:41110108,41110108,1603:45:16:800:0,1603:45:16:800:1:4,1603:45:16:800:2:4111,1603:45:16:800:3:411101,1603:45:16:800:4:41110108,Kyanaisoke,UG41110108,,,,Buyaga,UG411101,Kagadi,UG4111,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:41110109,41110109,1603:45:16:800:0,1603:45:16:800:1:4,1603:45:16:800:2:4111,1603:45:16:800:3:411101,1603:45:16:800:4:41110109,Kyaterekera,UG41110109,,,,Buyaga,UG411101,Kagadi,UG4111,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:41110110,41110110,1603:45:16:800:0,1603:45:16:800:1:4,1603:45:16:800:2:4111,1603:45:16:800:3:411101,1603:45:16:800:4:41110110,Kyenzige,UG41110110,,,,Buyaga,UG411101,Kagadi,UG4111,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:41110111,41110111,1603:45:16:800:0,1603:45:16:800:1:4,1603:45:16:800:2:4111,1603:45:16:800:3:411101,1603:45:16:800:4:41110111,Mabaale,UG41110111,,,,Buyaga,UG411101,Kagadi,UG4111,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:41110112,41110112,1603:45:16:800:0,1603:45:16:800:1:4,1603:45:16:800:2:4111,1603:45:16:800:3:411101,1603:45:16:800:4:41110112,Mabaale Town Council,UG41110112,,,,Buyaga,UG411101,Kagadi,UG4111,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:41110113,41110113,1603:45:16:800:0,1603:45:16:800:1:4,1603:45:16:800:2:4111,1603:45:16:800:3:411101,1603:45:16:800:4:41110113,Mpeefu,UG41110113,,,,Buyaga,UG411101,Kagadi,UG4111,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:41110114,41110114,1603:45:16:800:0,1603:45:16:800:1:4,1603:45:16:800:2:4111,1603:45:16:800:3:411101,1603:45:16:800:4:41110114,Muhorro,UG41110114,,,,Buyaga,UG411101,Kagadi,UG4111,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:41110115,41110115,1603:45:16:800:0,1603:45:16:800:1:4,1603:45:16:800:2:4111,1603:45:16:800:3:411101,1603:45:16:800:4:41110115,Muhorro  Town Council,UG41110115,,,,Buyaga,UG411101,Kagadi,UG4111,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:41110116,41110116,1603:45:16:800:0,1603:45:16:800:1:4,1603:45:16:800:2:4111,1603:45:16:800:3:411101,1603:45:16:800:4:41110116,Ndaiga,UG41110116,,,,Buyaga,UG411101,Kagadi,UG4111,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:41110117,41110117,1603:45:16:800:0,1603:45:16:800:1:4,1603:45:16:800:2:4111,1603:45:16:800:3:411101,1603:45:16:800:4:41110117,Paacwa,UG41110117,,,,Buyaga,UG411101,Kagadi,UG4111,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:41110118,41110118,1603:45:16:800:0,1603:45:16:800:1:4,1603:45:16:800:2:4111,1603:45:16:800:3:411101,1603:45:16:800:4:41110118,Rugashari,UG41110118,,,,Buyaga,UG411101,Kagadi,UG4111,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:41110119,41110119,1603:45:16:800:0,1603:45:16:800:1:4,1603:45:16:800:2:4111,1603:45:16:800:3:411101,1603:45:16:800:4:41110119,Ruteete,UG41110119,,,,Buyaga,UG411101,Kagadi,UG4111,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:41120101,41120101,1603:45:16:800:0,1603:45:16:800:1:4,1603:45:16:800:2:4112,1603:45:16:800:3:411201,1603:45:16:800:4:41120101,Birembo,UG41120101,,,,Bugangaizi,UG411201,Kakumiro,UG4112,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:41120102,41120102,1603:45:16:800:0,1603:45:16:800:1:4,1603:45:16:800:2:4112,1603:45:16:800:3:411201,1603:45:16:800:4:41120102,Bwanswa,UG41120102,,,,Bugangaizi,UG411201,Kakumiro,UG4112,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:41120103,41120103,1603:45:16:800:0,1603:45:16:800:1:4,1603:45:16:800:2:4112,1603:45:16:800:3:411201,1603:45:16:800:4:41120103,Kakindo,UG41120103,,,,Bugangaizi,UG411201,Kakumiro,UG4112,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:41120104,41120104,1603:45:16:800:0,1603:45:16:800:1:4,1603:45:16:800:2:4112,1603:45:16:800:3:411201,1603:45:16:800:4:41120104,Kakumiro  Town Council,UG41120104,,,,Bugangaizi,UG411201,Kakumiro,UG4112,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:41120105,41120105,1603:45:16:800:0,1603:45:16:800:1:4,1603:45:16:800:2:4112,1603:45:16:800:3:411201,1603:45:16:800:4:41120105,Kasambya,UG41120105,,,,Bugangaizi,UG411201,Kakumiro,UG4112,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:41120106,41120106,1603:45:16:800:0,1603:45:16:800:1:4,1603:45:16:800:2:4112,1603:45:16:800:3:411201,1603:45:16:800:4:41120106,Katikara,UG41120106,,,,Bugangaizi,UG411201,Kakumiro,UG4112,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:41120107,41120107,1603:45:16:800:0,1603:45:16:800:1:4,1603:45:16:800:2:4112,1603:45:16:800:3:411201,1603:45:16:800:4:41120107,Kijangi,UG41120107,,,,Bugangaizi,UG411201,Kakumiro,UG4112,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:41120108,41120108,1603:45:16:800:0,1603:45:16:800:1:4,1603:45:16:800:2:4112,1603:45:16:800:3:411201,1603:45:16:800:4:41120108,Kikwaya,UG41120108,,,,Bugangaizi,UG411201,Kakumiro,UG4112,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:41120109,41120109,1603:45:16:800:0,1603:45:16:800:1:4,1603:45:16:800:2:4112,1603:45:16:800:3:411201,1603:45:16:800:4:41120109,Kisiita,UG41120109,,,,Bugangaizi,UG411201,Kakumiro,UG4112,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:41120110,41120110,1603:45:16:800:0,1603:45:16:800:1:4,1603:45:16:800:2:4112,1603:45:16:800:3:411201,1603:45:16:800:4:41120110,Kisiita Town Council,UG41120110,,,,Bugangaizi,UG411201,Kakumiro,UG4112,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:41120111,41120111,1603:45:16:800:0,1603:45:16:800:1:4,1603:45:16:800:2:4112,1603:45:16:800:3:411201,1603:45:16:800:4:41120111,Kitaihuka,UG41120111,,,,Bugangaizi,UG411201,Kakumiro,UG4112,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:41120112,41120112,1603:45:16:800:0,1603:45:16:800:1:4,1603:45:16:800:2:4112,1603:45:16:800:3:411201,1603:45:16:800:4:41120112,Mpasaana,UG41120112,,,,Bugangaizi,UG411201,Kakumiro,UG4112,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:41120113,41120113,1603:45:16:800:0,1603:45:16:800:1:4,1603:45:16:800:2:4112,1603:45:16:800:3:411201,1603:45:16:800:4:41120113,Nalweyo,UG41120113,,,,Bugangaizi,UG411201,Kakumiro,UG4112,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:41120114,41120114,1603:45:16:800:0,1603:45:16:800:1:4,1603:45:16:800:2:4112,1603:45:16:800:3:411201,1603:45:16:800:4:41120114,Nkooko,UG41120114,,,,Bugangaizi,UG411201,Kakumiro,UG4112,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:41130101,41130101,1603:45:16:800:0,1603:45:16:800:1:4,1603:45:16:800:2:4113,1603:45:16:800:3:411301,1603:45:16:800:4:41130101,Biguli,UG41130101,,,,Kibale,UG411301,Kamwenge,UG4113,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:41130102,41130102,1603:45:16:800:0,1603:45:16:800:1:4,1603:45:16:800:2:4113,1603:45:16:800:3:411301,1603:45:16:800:4:41130102,Bihanga,UG41130102,,,,Kibale,UG411301,Kamwenge,UG4113,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:41130103,41130103,1603:45:16:800:0,1603:45:16:800:1:4,1603:45:16:800:2:4113,1603:45:16:800:3:411301,1603:45:16:800:4:41130103,Busiriba,UG41130103,,,,Kibale,UG411301,Kamwenge,UG4113,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:41130104,41130104,1603:45:16:800:0,1603:45:16:800:1:4,1603:45:16:800:2:4113,1603:45:16:800:3:411301,1603:45:16:800:4:41130104,Bwizi,UG41130104,,,,Kibale,UG411301,Kamwenge,UG4113,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:41130105,41130105,1603:45:16:800:0,1603:45:16:800:1:4,1603:45:16:800:2:4113,1603:45:16:800:3:411301,1603:45:16:800:4:41130105,Kabambiro,UG41130105,,,,Kibale,UG411301,Kamwenge,UG4113,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:41130106,41130106,1603:45:16:800:0,1603:45:16:800:1:4,1603:45:16:800:2:4113,1603:45:16:800:3:411301,1603:45:16:800:4:41130106,Kahunge,UG41130106,,,,Kibale,UG411301,Kamwenge,UG4113,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:41130107,41130107,1603:45:16:800:0,1603:45:16:800:1:4,1603:45:16:800:2:4113,1603:45:16:800:3:411301,1603:45:16:800:4:41130107,Kahunge Town Council,UG41130107,,,,Kibale,UG411301,Kamwenge,UG4113,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:41130108,41130108,1603:45:16:800:0,1603:45:16:800:1:4,1603:45:16:800:2:4113,1603:45:16:800:3:411301,1603:45:16:800:4:41130108,Kamwenge,UG41130108,,,,Kibale,UG411301,Kamwenge,UG4113,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:41130109,41130109,1603:45:16:800:0,1603:45:16:800:1:4,1603:45:16:800:2:4113,1603:45:16:800:3:411301,1603:45:16:800:4:41130109,Kamwenge Town Council,UG41130109,,,,Kibale,UG411301,Kamwenge,UG4113,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:41130110,41130110,1603:45:16:800:0,1603:45:16:800:1:4,1603:45:16:800:2:4113,1603:45:16:800:3:411301,1603:45:16:800:4:41130110,Nkoma,UG41130110,,,,Kibale,UG411301,Kamwenge,UG4113,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:41130111,41130111,1603:45:16:800:0,1603:45:16:800:1:4,1603:45:16:800:2:4113,1603:45:16:800:3:411301,1603:45:16:800:4:41130111,Nkoma Town Council,UG41130111,,,,Kibale,UG411301,Kamwenge,UG4113,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:41140101,41140101,1603:45:16:800:0,1603:45:16:800:1:4,1603:45:16:800:2:4114,1603:45:16:800:3:411401,1603:45:16:800:4:41140101,Butogota Town Council,UG41140101,,,,Kinkizi,UG411401,Kanungu,UG4114,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:41140102,41140102,1603:45:16:800:0,1603:45:16:800:1:4,1603:45:16:800:2:4114,1603:45:16:800:3:411401,1603:45:16:800:4:41140102,Kambuga,UG41140102,,,,Kinkizi,UG411401,Kanungu,UG4114,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:41140103,41140103,1603:45:16:800:0,1603:45:16:800:1:4,1603:45:16:800:2:4114,1603:45:16:800:3:411401,1603:45:16:800:4:41140103,Kambuga Town Council,UG41140103,,,,Kinkizi,UG411401,Kanungu,UG4114,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
