#meta,#meta+m49,#meta+archivum,#meta+caput,#meta+level,#meta+language+#meta+hxlhashtag
1603:45:16:364,364,irn.xlsx,date,,#date
1603:45:16:364,364,irn.xlsx,validOn,,#date+valid_on
1603:45:16:364,364,irn.xlsx,validTo,,#date+valid_to
1603:45:16:364,364,irn.xlsx,admin1Name_en,1,en#adm1+name+i_en
1603:45:16:364,364,irn.xlsx,admin1Name_fa,1,fa#adm1+name+i_fa
1603:45:16:364,364,irn.xlsx,admin1Pcode,,#adm1+code+pcode
1603:45:16:364,364,irn.xlsx,admin1RefName,,
1603:45:16:364,364,irn.xlsx,admin1AltName1_en,1,en#adm1+name+i_en
1603:45:16:364,364,irn.xlsx,admin1AltName2_en,1,en#adm1+name+i_en
1603:45:16:364,364,irn.xlsx,admin1AltName1_fa,1,fa#adm1+name+i_fa
1603:45:16:364,364,irn.xlsx,admin1AltName2_fa,1,fa#adm1+name+i_fa
1603:45:16:364,364,irn.xlsx,admin0Name_en,0,en#adm0+name+i_en
1603:45:16:364,364,irn.xlsx,admin0Name_fa,0,fa#adm0+name+i_fa
1603:45:16:364,364,irn.xlsx,admin0Pcode,,#adm0+code+pcode
1603:45:16:364,364,irn.xlsx,date,,#date
1603:45:16:364,364,irn.xlsx,validOn,,#date+valid_on
1603:45:16:364,364,irn.xlsx,validTo,,#date+valid_to
1603:45:16:364,364,irn.xlsx,admin0Name_en,0,en#adm0+name+i_en
1603:45:16:364,364,irn.xlsx,admin0Name_fa,0,fa#adm0+name+i_fa
1603:45:16:364,364,irn.xlsx,admin0Pcode,,#adm0+code+pcode
1603:45:16:364,364,irn.xlsx,admin0RefName,,
1603:45:16:364,364,irn.xlsx,admin0AltName1_en,0,en#adm0+name+i_en
1603:45:16:364,364,irn.xlsx,admin0AltName2_en,0,en#adm0+name+i_en
1603:45:16:364,364,irn.xlsx,admin0AltName1_fa,0,fa#adm0+name+i_fa
1603:45:16:364,364,irn.xlsx,admin0AltName2_fa,0,fa#adm0+name+i_fa
1603:45:16:364,364,irn.xlsx,date,,#date
1603:45:16:364,364,irn.xlsx,validOn,,#date+valid_on
1603:45:16:364,364,irn.xlsx,validTo,,#date+valid_to
1603:45:16:368,368,irq.xlsx,admin3Name_en,3,en#adm3+name+i_en
1603:45:16:368,368,irq.xlsx,admin3Name_ar,3,ar#adm3+name+i_ar
1603:45:16:368,368,irq.xlsx,admin3Pcode,,#adm3+code+pcode
1603:45:16:368,368,irq.xlsx,admin3RefName,,
1603:45:16:368,368,irq.xlsx,admin3AltName1_en,3,en#adm3+name+i_en
1603:45:16:368,368,irq.xlsx,admin3AltName2_en,3,en#adm3+name+i_en
1603:45:16:368,368,irq.xlsx,admin3AltName1_ar,3,ar#adm3+name+i_ar
1603:45:16:368,368,irq.xlsx,admin3AltName2_ar,3,ar#adm3+name+i_ar
1603:45:16:368,368,irq.xlsx,admin2Name_en,2,en#adm2+name+i_en
1603:45:16:368,368,irq.xlsx,admin2Name_ar,2,ar#adm2+name+i_ar
1603:45:16:368,368,irq.xlsx,admin2Pcode,,#adm2+code+pcode
1603:45:16:368,368,irq.xlsx,admin1Name_en,1,en#adm1+name+i_en
1603:45:16:368,368,irq.xlsx,admin1Name_ar,1,ar#adm1+name+i_ar
1603:45:16:368,368,irq.xlsx,admin1Pcode,,#adm1+code+pcode
1603:45:16:368,368,irq.xlsx,admin0Name_en,0,en#adm0+name+i_en
1603:45:16:368,368,irq.xlsx,admin0Name_ar,0,ar#adm0+name+i_ar
1603:45:16:368,368,irq.xlsx,admin0Pcode,,#adm0+code+pcode
1603:45:16:368,368,irq.xlsx,date,,#date
1603:45:16:368,368,irq.xlsx,validOn,,#date+valid_on
1603:45:16:368,368,irq.xlsx,validTo,,#date+valid_to
1603:45:16:368,368,irq.xlsx,admin2Name_en,2,en#adm2+name+i_en
1603:45:16:368,368,irq.xlsx,admin2Name_ar,2,ar#adm2+name+i_ar
1603:45:16:368,368,irq.xlsx,admin2Pcode,,#adm2+code+pcode
1603:45:16:368,368,irq.xlsx,admin2RefName,,
1603:45:16:368,368,irq.xlsx,admin2AltName1_en,2,en#adm2+name+i_en
1603:45:16:368,368,irq.xlsx,admin2AltName2_en,2,en#adm2+name+i_en
1603:45:16:368,368,irq.xlsx,admin2AltName1_ar,2,ar#adm2+name+i_ar
1603:45:16:368,368,irq.xlsx,admin2AltName2_ar,2,ar#adm2+name+i_ar
1603:45:16:368,368,irq.xlsx,admin1Name_en,1,en#adm1+name+i_en
1603:45:16:368,368,irq.xlsx,admin1Name_ar,1,ar#adm1+name+i_ar
1603:45:16:368,368,irq.xlsx,admin1Pcode,,#adm1+code+pcode
1603:45:16:368,368,irq.xlsx,admin0Name_en,0,en#adm0+name+i_en
1603:45:16:368,368,irq.xlsx,admin0Name_ar,0,ar#adm0+name+i_ar
1603:45:16:368,368,irq.xlsx,admin0Pcode,,#adm0+code+pcode
1603:45:16:368,368,irq.xlsx,date,,#date
1603:45:16:368,368,irq.xlsx,validOn,,#date+valid_on
1603:45:16:368,368,irq.xlsx,validTo,,#date+valid_to
1603:45:16:368,368,irq.xlsx,admin1Name_en,1,en#adm1+name+i_en
1603:45:16:368,368,irq.xlsx,admin1Name_ar,1,ar#adm1+name+i_ar
1603:45:16:368,368,irq.xlsx,admin1Pcode,,#adm1+code+pcode
1603:45:16:368,368,irq.xlsx,admin1RefName,,
1603:45:16:368,368,irq.xlsx,admin1AltName1_en,1,en#adm1+name+i_en
1603:45:16:368,368,irq.xlsx,admin1AltName2_en,1,en#adm1+name+i_en
1603:45:16:368,368,irq.xlsx,admin1AltName1_ar,1,ar#adm1+name+i_ar
1603:45:16:368,368,irq.xlsx,admin1AltName2_ar,1,ar#adm1+name+i_ar
1603:45:16:368,368,irq.xlsx,admin0Name_en,0,en#adm0+name+i_en
1603:45:16:368,368,irq.xlsx,admin0Name_ar,0,ar#adm0+name+i_ar
1603:45:16:368,368,irq.xlsx,admin0Pcode,,#adm0+code+pcode
1603:45:16:368,368,irq.xlsx,date,,#date
1603:45:16:368,368,irq.xlsx,validOn,,#date+valid_on
1603:45:16:368,368,irq.xlsx,validTo,,#date+valid_to
1603:45:16:368,368,irq.xlsx,admin0Name_en,0,en#adm0+name+i_en
1603:45:16:368,368,irq.xlsx,admin0Name_ar,0,ar#adm0+name+i_ar
1603:45:16:368,368,irq.xlsx,admin0Pcode,,#adm0+code+pcode
1603:45:16:368,368,irq.xlsx,admin0RefName,,
1603:45:16:368,368,irq.xlsx,admin0AltName1_en,0,en#adm0+name+i_en
1603:45:16:368,368,irq.xlsx,admin0AltName2_en,0,en#adm0+name+i_en
1603:45:16:368,368,irq.xlsx,admin0AltName1_ar,0,ar#adm0+name+i_ar
1603:45:16:368,368,irq.xlsx,admin0AltName2_ar,0,ar#adm0+name+i_ar
1603:45:16:368,368,irq.xlsx,date,,#date
1603:45:16:368,368,irq.xlsx,validOn,,#date+valid_on
1603:45:16:368,368,irq.xlsx,validTo,,#date+valid_to
1603:45:16:398,398,kaz.xlsx,admin2Name_en,2,en#adm2+name+i_en
1603:45:16:398,398,kaz.xlsx,admin2Name_kk,2,kk#adm2+name+i_kk
1603:45:16:398,398,kaz.xlsx,admin2Name_ru,2,ru#adm2+name+i_ru
1603:45:16:398,398,kaz.xlsx,admin2Pcode,,#adm2+code+pcode
1603:45:16:398,398,kaz.xlsx,admin2RefName,,
1603:45:16:398,398,kaz.xlsx,admin2AltName1_en,2,en#adm2+name+i_en
1603:45:16:398,398,kaz.xlsx,admin2AltName2_en,2,en#adm2+name+i_en
1603:45:16:398,398,kaz.xlsx,admin2AltName1_kk,2,kk#adm2+name+i_kk
1603:45:16:398,398,kaz.xlsx,admin2AltName2_kk,2,kk#adm2+name+i_kk
1603:45:16:398,398,kaz.xlsx,admin2AltName1_ru,2,ru#adm2+name+i_ru
1603:45:16:398,398,kaz.xlsx,admin2AltName2_ru,2,ru#adm2+name+i_ru
1603:45:16:398,398,kaz.xlsx,admin1Name_en,1,en#adm1+name+i_en
1603:45:16:398,398,kaz.xlsx,admin1Name_kk,1,kk#adm1+name+i_kk
1603:45:16:398,398,kaz.xlsx,admin1Name_ru,1,ru#adm1+name+i_ru
1603:45:16:398,398,kaz.xlsx,admin1Pcode,,#adm1+code+pcode
1603:45:16:398,398,kaz.xlsx,admin0Name_en,0,en#adm0+name+i_en
1603:45:16:398,398,kaz.xlsx,admin0Name_kk,0,kk#adm0+name+i_kk
1603:45:16:398,398,kaz.xlsx,admin0Name_ru,0,ru#adm0+name+i_ru
1603:45:16:398,398,kaz.xlsx,admin0Pcode,,#adm0+code+pcode
1603:45:16:398,398,kaz.xlsx,date,,#date
1603:45:16:398,398,kaz.xlsx,validOn,,#date+valid_on
1603:45:16:398,398,kaz.xlsx,validTo,,#date+valid_to
1603:45:16:398,398,kaz.xlsx,admin1Name_en,1,en#adm1+name+i_en
1603:45:16:398,398,kaz.xlsx,admin1Name_kk,1,kk#adm1+name+i_kk
1603:45:16:398,398,kaz.xlsx,admin1Name_ru,1,ru#adm1+name+i_ru
1603:45:16:398,398,kaz.xlsx,admin1Pcode,,#adm1+code+pcode
1603:45:16:398,398,kaz.xlsx,admin1RefName,,
1603:45:16:398,398,kaz.xlsx,admin1AltName1_en,1,en#adm1+name+i_en
1603:45:16:398,398,kaz.xlsx,admin1AltName2_en,1,en#adm1+name+i_en
1603:45:16:398,398,kaz.xlsx,admin1AltName1_kk,1,kk#adm1+name+i_kk
1603:45:16:398,398,kaz.xlsx,admin1AltName2_kk,1,kk#adm1+name+i_kk
1603:45:16:398,398,kaz.xlsx,admin1AltName1_ru,1,ru#adm1+name+i_ru
1603:45:16:398,398,kaz.xlsx,admin1AltName2_ru,1,ru#adm1+name+i_ru
1603:45:16:398,398,kaz.xlsx,admin0Name_en,0,en#adm0+name+i_en
1603:45:16:398,398,kaz.xlsx,admin0Name_kk,0,kk#adm0+name+i_kk
1603:45:16:398,398,kaz.xlsx,admin0Name_ru,0,ru#adm0+name+i_ru
1603:45:16:398,398,kaz.xlsx,admin0Pcode,,#adm0+code+pcode
1603:45:16:398,398,kaz.xlsx,date,,#date
1603:45:16:398,398,kaz.xlsx,validOn,,#date+valid_on
1603:45:16:398,398,kaz.xlsx,validTo,,#date+valid_to
1603:45:16:398,398,kaz.xlsx,admin0Name_en,0,en#adm0+name+i_en
1603:45:16:398,398,kaz.xlsx,admin0Name_kk,0,kk#adm0+name+i_kk
1603:45:16:398,398,kaz.xlsx,admin0Name_ru,0,ru#adm0+name+i_ru
1603:45:16:398,398,kaz.xlsx,admin0Pcode,,#adm0+code+pcode
1603:45:16:398,398,kaz.xlsx,admin0RefName,,
1603:45:16:398,398,kaz.xlsx,admin0AltName1_en,0,en#adm0+name+i_en
1603:45:16:398,398,kaz.xlsx,admin0AltName2_en,0,en#adm0+name+i_en
1603:45:16:398,398,kaz.xlsx,admin0AltName1_kk,0,kk#adm0+name+i_kk
1603:45:16:398,398,kaz.xlsx,admin0AltName2_kk,0,kk#adm0+name+i_kk
1603:45:16:398,398,kaz.xlsx,admin0AltName1_ru,0,ru#adm0+name+i_ru
1603:45:16:398,398,kaz.xlsx,admin0AltName2_ru,0,ru#adm0+name+i_ru
1603:45:16:398,398,kaz.xlsx,date,,#date
1603:45:16:398,398,kaz.xlsx,validOn,,#date+valid_on
1603:45:16:398,398,kaz.xlsx,validTo,,#date+valid_to
