#meta,#meta+archivum,#meta+caput
1603.45.16:,rwa.xlsx,date
1603.45.16:,rwa.xlsx,validOn
1603.45.16:,rwa.xlsx,validTo
1603.45.16:,rwa.xlsx,admin2Name_en
1603.45.16:,rwa.xlsx,admin2Name_fr
1603.45.16:,rwa.xlsx,admin2Name_rw
1603.45.16:,rwa.xlsx,admin2Pcode
1603.45.16:,rwa.xlsx,admin2RefName
1603.45.16:,rwa.xlsx,admin2AltName1_en
1603.45.16:,rwa.xlsx,admin2AltName2_en
1603.45.16:,rwa.xlsx,admin2AltName1_fr
1603.45.16:,rwa.xlsx,admin2AltName2_fr
1603.45.16:,rwa.xlsx,admin2AltName1_rw
1603.45.16:,rwa.xlsx,admin2AltName2_rw
1603.45.16:,rwa.xlsx,admin1Name_en
1603.45.16:,rwa.xlsx,admin1Name_fr
1603.45.16:,rwa.xlsx,admin1Name_rw
1603.45.16:,rwa.xlsx,admin1Pcode
1603.45.16:,rwa.xlsx,admin0Name_en
1603.45.16:,rwa.xlsx,admin0Name_fr
1603.45.16:,rwa.xlsx,admin0Name_rw
1603.45.16:,rwa.xlsx,admin0Pcode
1603.45.16:,rwa.xlsx,date
1603.45.16:,rwa.xlsx,validOn
1603.45.16:,rwa.xlsx,validTo
1603.45.16:,rwa.xlsx,admin1Name_en
1603.45.16:,rwa.xlsx,admin1Name_fr
1603.45.16:,rwa.xlsx,admin1Name_rw
1603.45.16:,rwa.xlsx,admin1Pcode
1603.45.16:,rwa.xlsx,admin1RefName
1603.45.16:,rwa.xlsx,admin1AltName1_en
1603.45.16:,rwa.xlsx,admin1AltName2_en
1603.45.16:,rwa.xlsx,admin1AltName1_fr
1603.45.16:,rwa.xlsx,admin1AltName2_fr
1603.45.16:,rwa.xlsx,admin1AltName1_rw
1603.45.16:,rwa.xlsx,admin1AltName2_rw
1603.45.16:,rwa.xlsx,admin0Name_en
1603.45.16:,rwa.xlsx,admin0Name_fr
1603.45.16:,rwa.xlsx,admin0Name_rw
1603.45.16:,rwa.xlsx,admin0Pcode
1603.45.16:,rwa.xlsx,date
1603.45.16:,rwa.xlsx,validOn
1603.45.16:,rwa.xlsx,validTo
1603.45.16:,rwa.xlsx,admin0Name_en
1603.45.16:,rwa.xlsx,admin0Name_fr
1603.45.16:,rwa.xlsx,admin0Name_rw
1603.45.16:,rwa.xlsx,admin0Pcode
1603.45.16:,rwa.xlsx,admin0RefName
1603.45.16:,rwa.xlsx,admin0AltName1_en
1603.45.16:,rwa.xlsx,admin0AltName2_en
1603.45.16:,rwa.xlsx,admin0AltName1_fr
1603.45.16:,rwa.xlsx,admin0AltName2_fr
1603.45.16:,rwa.xlsx,admin0AltName1_rw
1603.45.16:,rwa.xlsx,admin0AltName2_rw
1603.45.16:,rwa.xlsx,date
1603.45.16:,rwa.xlsx,validOn
1603.45.16:,rwa.xlsx,validTo
1603.45.16:,sdn.xlsx,admin2Name_en
1603.45.16:,sdn.xlsx,admin2Name_ar
1603.45.16:,sdn.xlsx,admin2Pcode
1603.45.16:,sdn.xlsx,admin2RefName
1603.45.16:,sdn.xlsx,admin2AltName1_en
1603.45.16:,sdn.xlsx,admin2AltName2_en
1603.45.16:,sdn.xlsx,admin2AltName1_ar
1603.45.16:,sdn.xlsx,admin2AltName2_ar
1603.45.16:,sdn.xlsx,admin1Name_en
1603.45.16:,sdn.xlsx,admin1Name_ar
1603.45.16:,sdn.xlsx,admin1Pcode
1603.45.16:,sdn.xlsx,admin0Name_en
1603.45.16:,sdn.xlsx,admin0Name_ar
1603.45.16:,sdn.xlsx,admin0Pcode
1603.45.16:,sdn.xlsx,date
1603.45.16:,sdn.xlsx,validOn
1603.45.16:,sdn.xlsx,validTo
1603.45.16:,sdn.xlsx,admin1Name_en
1603.45.16:,sdn.xlsx,admin1Name_ar
1603.45.16:,sdn.xlsx,admin1Pcode
1603.45.16:,sdn.xlsx,admin1RefName
1603.45.16:,sdn.xlsx,admin1AltName1_en
1603.45.16:,sdn.xlsx,admin1AltName2_en
1603.45.16:,sdn.xlsx,admin1AltName1_ar
1603.45.16:,sdn.xlsx,admin1AltName2_ar
1603.45.16:,sdn.xlsx,admin0Name_en
1603.45.16:,sdn.xlsx,admin0Name_ar
1603.45.16:,sdn.xlsx,admin0Pcode
1603.45.16:,sdn.xlsx,date
1603.45.16:,sdn.xlsx,validOn
1603.45.16:,sdn.xlsx,validTo
1603.45.16:,sdn.xlsx,admin0Name_en
1603.45.16:,sdn.xlsx,admin0Name_ar
1603.45.16:,sdn.xlsx,admin0Pcode
1603.45.16:,sdn.xlsx,admin0RefName
1603.45.16:,sdn.xlsx,admin0AltName1_en
1603.45.16:,sdn.xlsx,admin0AltName2_en
1603.45.16:,sdn.xlsx,admin0AltName1_ar
1603.45.16:,sdn.xlsx,admin0AltName2_ar
1603.45.16:,sdn.xlsx,date
1603.45.16:,sdn.xlsx,validOn
1603.45.16:,sdn.xlsx,validTo
1603.45.16:,sen.xlsx,admin3Name_fr
1603.45.16:,sen.xlsx,admin3Pcode
1603.45.16:,sen.xlsx,admin3RefName
1603.45.16:,sen.xlsx,admin3AltName1_fr
1603.45.16:,sen.xlsx,admin3AltName2_fr
1603.45.16:,sen.xlsx,admin2Name_fr
1603.45.16:,sen.xlsx,admin2Pcode
1603.45.16:,sen.xlsx,admin1Name_fr
1603.45.16:,sen.xlsx,admin1Pcode
1603.45.16:,sen.xlsx,admin0Name_fr
1603.45.16:,sen.xlsx,admin0Pcode
1603.45.16:,sen.xlsx,date
1603.45.16:,sen.xlsx,validOn
1603.45.16:,sen.xlsx,validTo
1603.45.16:,sen.xlsx,admin2Name_fr
1603.45.16:,sen.xlsx,admin2Pcode
1603.45.16:,sen.xlsx,admin2RefName
1603.45.16:,sen.xlsx,admin2AltName1_fr
1603.45.16:,sen.xlsx,admin2AltName2_fr
1603.45.16:,sen.xlsx,admin1Name_fr
1603.45.16:,sen.xlsx,admin1Pcode
1603.45.16:,sen.xlsx,admin0Name_fr
1603.45.16:,sen.xlsx,admin0Pcode
1603.45.16:,sen.xlsx,date
1603.45.16:,sen.xlsx,validOn
1603.45.16:,sen.xlsx,validTo
1603.45.16:,sen.xlsx,admin1Name_fr
1603.45.16:,sen.xlsx,admin1Pcode
1603.45.16:,sen.xlsx,admin1RefName
1603.45.16:,sen.xlsx,admin1AltName1_fr
1603.45.16:,sen.xlsx,admin1AltName2_fr
1603.45.16:,sen.xlsx,admin0Name_fr
1603.45.16:,sen.xlsx,admin0Pcode
1603.45.16:,sen.xlsx,date
1603.45.16:,sen.xlsx,validOn
1603.45.16:,sen.xlsx,validTo
1603.45.16:,sen.xlsx,admin0Name_fr
1603.45.16:,sen.xlsx,admin0Pcode
1603.45.16:,sen.xlsx,admin0RefName
1603.45.16:,sen.xlsx,admin0AltName1_fr
1603.45.16:,sen.xlsx,admin0AltName2_fr
1603.45.16:,sen.xlsx,date
1603.45.16:,sen.xlsx,validOn
1603.45.16:,sen.xlsx,validTo
1603.45.16:,slb.xlsx,admin3Name_en
1603.45.16:,slb.xlsx,admin3Pcode
1603.45.16:,slb.xlsx,admin3RefName
1603.45.16:,slb.xlsx,admin3AltName1_en
1603.45.16:,slb.xlsx,admin3AltName2_en
1603.45.16:,slb.xlsx,admin2Name_en
1603.45.16:,slb.xlsx,admin2Pcode
1603.45.16:,slb.xlsx,admin1Name_en
1603.45.16:,slb.xlsx,admin1Pcode
1603.45.16:,slb.xlsx,admin0Name_en
1603.45.16:,slb.xlsx,admin0Pcode
1603.45.16:,slb.xlsx,date
1603.45.16:,slb.xlsx,validOn
1603.45.16:,slb.xlsx,validTo
1603.45.16:,slb.xlsx,admin2Name_en
1603.45.16:,slb.xlsx,admin2Pcode
1603.45.16:,slb.xlsx,admin2RefName
1603.45.16:,slb.xlsx,admin2AltName1_en
1603.45.16:,slb.xlsx,admin2AltName2_en
1603.45.16:,slb.xlsx,admin1Name_en
1603.45.16:,slb.xlsx,admin1Pcode
1603.45.16:,slb.xlsx,admin0Name_en
1603.45.16:,slb.xlsx,admin0Pcode
1603.45.16:,slb.xlsx,date
1603.45.16:,slb.xlsx,validOn
1603.45.16:,slb.xlsx,validTo
1603.45.16:,slb.xlsx,admin1Name_en
1603.45.16:,slb.xlsx,admin1Pcode
1603.45.16:,slb.xlsx,admin1RefName
1603.45.16:,slb.xlsx,admin1AltName1_en
1603.45.16:,slb.xlsx,admin1AltName2_en
1603.45.16:,slb.xlsx,admin0Name_en
1603.45.16:,slb.xlsx,admin0Pcode
1603.45.16:,slb.xlsx,date
1603.45.16:,slb.xlsx,validOn
1603.45.16:,slb.xlsx,validTo
1603.45.16:,slb.xlsx,admin0Name_en
1603.45.16:,slb.xlsx,admin0Pcode
1603.45.16:,slb.xlsx,admin0RefName
1603.45.16:,slb.xlsx,admin0AltName1_en
1603.45.16:,slb.xlsx,admin0AltName2_en
1603.45.16:,slb.xlsx,date
1603.45.16:,slb.xlsx,validOn
1603.45.16:,slb.xlsx,validTo
1603.45.16:,sle.xlsx,admin4Name_en
1603.45.16:,sle.xlsx,admin4Pcode
1603.45.16:,sle.xlsx,admin4RefName_en
1603.45.16:,sle.xlsx,admin4AltName1_en
1603.45.16:,sle.xlsx,admin4AltName2_en
1603.45.16:,sle.xlsx,admin3Name_en
1603.45.16:,sle.xlsx,admin3Pcode
1603.45.16:,sle.xlsx,admin2Name_en
1603.45.16:,sle.xlsx,admin2Pcode
1603.45.16:,sle.xlsx,admin1Name_en
1603.45.16:,sle.xlsx,admin1Pcode
1603.45.16:,sle.xlsx,admin0Name_en
1603.45.16:,sle.xlsx,admin0Pcode
1603.45.16:,sle.xlsx,date
1603.45.16:,sle.xlsx,validOn
1603.45.16:,sle.xlsx,validTo
1603.45.16:,sle.xlsx,admin3Name_en
1603.45.16:,sle.xlsx,admin3Pcode
1603.45.16:,sle.xlsx,admin3RefName
1603.45.16:,sle.xlsx,admin3AltName1_en
1603.45.16:,sle.xlsx,admin3AltName2_en
1603.45.16:,sle.xlsx,admin2Name_en
1603.45.16:,sle.xlsx,admin2Pcode
1603.45.16:,sle.xlsx,admin1Name_en
1603.45.16:,sle.xlsx,admin1Pcode
1603.45.16:,sle.xlsx,admin0Name_en
1603.45.16:,sle.xlsx,admin0Pcode
1603.45.16:,sle.xlsx,date
1603.45.16:,sle.xlsx,validOn
1603.45.16:,sle.xlsx,validTo
1603.45.16:,sle.xlsx,admin2Name_en
1603.45.16:,sle.xlsx,admin2Pcode
1603.45.16:,sle.xlsx,admin2RefName
1603.45.16:,sle.xlsx,admin2AltName1_en
1603.45.16:,sle.xlsx,admin2AltName2_en
1603.45.16:,sle.xlsx,admin1Name_en
1603.45.16:,sle.xlsx,admin1Pcode
1603.45.16:,sle.xlsx,admin0Name_en
1603.45.16:,sle.xlsx,admin0Pcode
1603.45.16:,sle.xlsx,date
1603.45.16:,sle.xlsx,validOn
1603.45.16:,sle.xlsx,validTo
1603.45.16:,sle.xlsx,admin1Name_en
1603.45.16:,sle.xlsx,admin1Pcode
1603.45.16:,sle.xlsx,admin1RefName
1603.45.16:,sle.xlsx,admin1AltName1_en
1603.45.16:,sle.xlsx,admin1AltName2_en
1603.45.16:,sle.xlsx,admin0Name_en
1603.45.16:,sle.xlsx,admin0Pcode
1603.45.16:,sle.xlsx,date
1603.45.16:,sle.xlsx,validOn
1603.45.16:,sle.xlsx,validTo
1603.45.16:,sle.xlsx,admin0Name_en
1603.45.16:,sle.xlsx,admin0Pcode
1603.45.16:,sle.xlsx,admin0RefName
1603.45.16:,sle.xlsx,admin0AltName1_en
1603.45.16:,sle.xlsx,admin0AltName2_en
1603.45.16:,sle.xlsx,date
1603.45.16:,sle.xlsx,validOn
1603.45.16:,sle.xlsx,validTo
1603.45.16:,slv.xlsx,admin2Name_es
1603.45.16:,slv.xlsx,admin2Pcode
1603.45.16:,slv.xlsx,admin2RefName
1603.45.16:,slv.xlsx,admin2AltName1_es
1603.45.16:,slv.xlsx,admin2AltName2_es
1603.45.16:,slv.xlsx,admin1Name_es
1603.45.16:,slv.xlsx,admin1Pcode
1603.45.16:,slv.xlsx,admin0Name_es
1603.45.16:,slv.xlsx,admin0Pcode
1603.45.16:,slv.xlsx,date
1603.45.16:,slv.xlsx,validOn
1603.45.16:,slv.xlsx,validTo
1603.45.16:,slv.xlsx,admin1Name_es
1603.45.16:,slv.xlsx,admin1Pcode
1603.45.16:,slv.xlsx,admin1RefName
1603.45.16:,slv.xlsx,admin1AltName1_es
1603.45.16:,slv.xlsx,admin1AltName2_es
1603.45.16:,slv.xlsx,admin0Name_es
1603.45.16:,slv.xlsx,admin0Pcode
1603.45.16:,slv.xlsx,date
1603.45.16:,slv.xlsx,validOn
1603.45.16:,slv.xlsx,validTo
1603.45.16:,slv.xlsx,admin0Name_es
1603.45.16:,slv.xlsx,admin0Pcode
1603.45.16:,slv.xlsx,admin0RefName
1603.45.16:,slv.xlsx,admin0AltName1_es
1603.45.16:,slv.xlsx,admin0AltName2_es
1603.45.16:,slv.xlsx,date
1603.45.16:,slv.xlsx,validOn
1603.45.16:,slv.xlsx,validTo
1603.45.16:,som.xlsx,admin2Name_en
1603.45.16:,som.xlsx,admin2Pcode
1603.45.16:,som.xlsx,admin2RefName
1603.45.16:,som.xlsx,admin2AltName1_en
1603.45.16:,som.xlsx,admin2AltName2_en
1603.45.16:,som.xlsx,admin1Name_en
1603.45.16:,som.xlsx,admin1Pcode
1603.45.16:,som.xlsx,admin0Name_en
1603.45.16:,som.xlsx,admin0Pcode
1603.45.16:,som.xlsx,date
1603.45.16:,som.xlsx,validOn
1603.45.16:,som.xlsx,validTo
1603.45.16:,som.xlsx,admin1Name_en
1603.45.16:,som.xlsx,admin1Pcode
1603.45.16:,som.xlsx,admin1RefName
1603.45.16:,som.xlsx,admin1AltName1_en
1603.45.16:,som.xlsx,admin1AltName2_en
1603.45.16:,som.xlsx,admin0Name_en
1603.45.16:,som.xlsx,admin0Pcode
1603.45.16:,som.xlsx,date
1603.45.16:,som.xlsx,validOn
1603.45.16:,som.xlsx,validTo
1603.45.16:,som.xlsx,admin0Name_en
1603.45.16:,som.xlsx,admin0Pcode
1603.45.16:,som.xlsx,admin0RefName
1603.45.16:,som.xlsx,admin0AltName1_en
1603.45.16:,som.xlsx,admin0AltName2_en
1603.45.16:,som.xlsx,date
1603.45.16:,som.xlsx,validOn
1603.45.16:,som.xlsx,validTo
1603.45.16:,ssd.xlsx,admin2Name_en
1603.45.16:,ssd.xlsx,admin2Pcode
1603.45.16:,ssd.xlsx,admin2RefName
1603.45.16:,ssd.xlsx,admin2AltName1_en
1603.45.16:,ssd.xlsx,admin2AltName2_en
1603.45.16:,ssd.xlsx,admin1Name_en
1603.45.16:,ssd.xlsx,admin1Pcode
1603.45.16:,ssd.xlsx,admin0Name_en
1603.45.16:,ssd.xlsx,admin0Pcode
1603.45.16:,ssd.xlsx,date
1603.45.16:,ssd.xlsx,validOn
1603.45.16:,ssd.xlsx,validTo
1603.45.16:,ssd.xlsx,admin1Name_en
1603.45.16:,ssd.xlsx,admin1Pcode
1603.45.16:,ssd.xlsx,admin1RefName
1603.45.16:,ssd.xlsx,admin1AltName1_en
1603.45.16:,ssd.xlsx,admin1AltName2_en
1603.45.16:,ssd.xlsx,admin0Name_en
1603.45.16:,ssd.xlsx,admin0Pcode
1603.45.16:,ssd.xlsx,date
1603.45.16:,ssd.xlsx,validOn
1603.45.16:,ssd.xlsx,validTo
1603.45.16:,ssd.xlsx,admin0Name_en
1603.45.16:,ssd.xlsx,admin0Pcode
1603.45.16:,ssd.xlsx,admin0RefName
1603.45.16:,ssd.xlsx,admin0AltName1_en
1603.45.16:,ssd.xlsx,admin0AltName2_en
1603.45.16:,ssd.xlsx,date
1603.45.16:,ssd.xlsx,validOn
1603.45.16:,ssd.xlsx,validTo
1603.45.16:,stp.xlsx,admin2Name_pt
1603.45.16:,stp.xlsx,admin2Pcode
1603.45.16:,stp.xlsx,admin2RefName
1603.45.16:,stp.xlsx,admin2AltName1_pt
1603.45.16:,stp.xlsx,admin2AltName2_pt
1603.45.16:,stp.xlsx,admin1Name_pt
1603.45.16:,stp.xlsx,admin1Pcode
1603.45.16:,stp.xlsx,admin0Name_pt
1603.45.16:,stp.xlsx,admin0Pcode
1603.45.16:,stp.xlsx,date
1603.45.16:,stp.xlsx,validOn
1603.45.16:,stp.xlsx,validTo
1603.45.16:,stp.xlsx,admin1Name_pt
1603.45.16:,stp.xlsx,admin1Pcode
1603.45.16:,stp.xlsx,admin1RefName
1603.45.16:,stp.xlsx,admin1AltName1_pt
1603.45.16:,stp.xlsx,admin1AltName2_pt
1603.45.16:,stp.xlsx,admin0Name_pt
1603.45.16:,stp.xlsx,admin0Pcode
1603.45.16:,stp.xlsx,date
1603.45.16:,stp.xlsx,validOn
1603.45.16:,stp.xlsx,validTo
1603.45.16:,stp.xlsx,admin0Name_pt
1603.45.16:,stp.xlsx,admin0Pcode
1603.45.16:,stp.xlsx,admin0RefName
1603.45.16:,stp.xlsx,admin0AltName1_pt
1603.45.16:,stp.xlsx,admin0AltName2_pt
1603.45.16:,stp.xlsx,date
1603.45.16:,stp.xlsx,validOn
1603.45.16:,stp.xlsx,validTo
1603.45.16:,swz.xlsx,admin2Name_en
1603.45.16:,swz.xlsx,admin2Pcode
1603.45.16:,swz.xlsx,admin2RefName
1603.45.16:,swz.xlsx,admin2AltName1_en
1603.45.16:,swz.xlsx,admin2AltName2_en
1603.45.16:,swz.xlsx,admin1Name_en
1603.45.16:,swz.xlsx,admin1Pcode
1603.45.16:,swz.xlsx,admin0Name_en
1603.45.16:,swz.xlsx,admin0Pcode
1603.45.16:,swz.xlsx,date
1603.45.16:,swz.xlsx,validOn
1603.45.16:,swz.xlsx,validTo
1603.45.16:,swz.xlsx,admin1Name_en
1603.45.16:,swz.xlsx,admin1Pcode
1603.45.16:,swz.xlsx,admin1RefName
1603.45.16:,swz.xlsx,admin1AltName1_en
1603.45.16:,swz.xlsx,admin1AltName2_en
1603.45.16:,swz.xlsx,admin0Name_en
1603.45.16:,swz.xlsx,admin0Pcode
1603.45.16:,swz.xlsx,date
1603.45.16:,swz.xlsx,validOn
1603.45.16:,swz.xlsx,validTo
1603.45.16:,swz.xlsx,admin0Name_en
1603.45.16:,swz.xlsx,admin0Pcode
1603.45.16:,swz.xlsx,admin0RefName
1603.45.16:,swz.xlsx,admin0AltName1_en
1603.45.16:,swz.xlsx,admin0AltName2_en
1603.45.16:,swz.xlsx,date
1603.45.16:,swz.xlsx,validOn
1603.45.16:,swz.xlsx,validTo
1603.45.16:,sxm.xlsx,admin2Name_en
1603.45.16:,sxm.xlsx,admin2Pcode
1603.45.16:,sxm.xlsx,admin2RefName
1603.45.16:,sxm.xlsx,admin2AltName1_en
1603.45.16:,sxm.xlsx,admin2AltName2_en
1603.45.16:,sxm.xlsx,admin1Name_en
1603.45.16:,sxm.xlsx,admin1Pcode
1603.45.16:,sxm.xlsx,admin0Name_en
1603.45.16:,sxm.xlsx,admin0Pcode
1603.45.16:,sxm.xlsx,date
1603.45.16:,sxm.xlsx,validOn
1603.45.16:,sxm.xlsx,validTo
1603.45.16:,sxm.xlsx,admin1Name_en
1603.45.16:,sxm.xlsx,admin1Pcode
1603.45.16:,sxm.xlsx,admin1RefName
1603.45.16:,sxm.xlsx,admin1AltName1_en
1603.45.16:,sxm.xlsx,admin1AltName2_en
1603.45.16:,sxm.xlsx,admin0Name_en
1603.45.16:,sxm.xlsx,admin0Pcode
1603.45.16:,sxm.xlsx,date
1603.45.16:,sxm.xlsx,validOn
1603.45.16:,sxm.xlsx,validTo
1603.45.16:,sxm.xlsx,admin0Name_en
1603.45.16:,sxm.xlsx,admin0Pcode
1603.45.16:,sxm.xlsx,admin0RefName
1603.45.16:,sxm.xlsx,admin0AltName1_en
1603.45.16:,sxm.xlsx,admin0AltName2_en
1603.45.16:,sxm.xlsx,date
1603.45.16:,sxm.xlsx,validOn
1603.45.16:,sxm.xlsx,validTo
1603.45.16:,syc.xlsx,admin3Name_en
1603.45.16:,syc.xlsx,admin3Pcode
1603.45.16:,syc.xlsx,admin3RefName
1603.45.16:,syc.xlsx,admin3AltName1_en
1603.45.16:,syc.xlsx,admin3AltName2_en
1603.45.16:,syc.xlsx,admin2Name_en
1603.45.16:,syc.xlsx,admin2Pcode
1603.45.16:,syc.xlsx,admin1Name_en
1603.45.16:,syc.xlsx,admin1Pcode
1603.45.16:,syc.xlsx,admin0Name_en
1603.45.16:,syc.xlsx,admin0Pcode
1603.45.16:,syc.xlsx,date
1603.45.16:,syc.xlsx,validOn
1603.45.16:,syc.xlsx,validTo
1603.45.16:,syc.xlsx,admin2Name_en
1603.45.16:,syc.xlsx,admin2Pcode
1603.45.16:,syc.xlsx,admin2RefName
1603.45.16:,syc.xlsx,admin2AltName1_en
1603.45.16:,syc.xlsx,admin2AltName2_en
1603.45.16:,syc.xlsx,admin1Name_en
1603.45.16:,syc.xlsx,admin1Pcode
1603.45.16:,syc.xlsx,admin0Name_en
1603.45.16:,syc.xlsx,admin0Pcode
1603.45.16:,syc.xlsx,date
1603.45.16:,syc.xlsx,validOn
1603.45.16:,syc.xlsx,validTo
1603.45.16:,syc.xlsx,admin1Name_en
1603.45.16:,syc.xlsx,admin1Pcode
1603.45.16:,syc.xlsx,admin1RefName
1603.45.16:,syc.xlsx,admin1AltName1_en
1603.45.16:,syc.xlsx,admin1AltName2_en
1603.45.16:,syc.xlsx,admin0Name_en
1603.45.16:,syc.xlsx,admin0Pcode
1603.45.16:,syc.xlsx,date
1603.45.16:,syc.xlsx,validOn
1603.45.16:,syc.xlsx,validTo
1603.45.16:,syc.xlsx,admin0Name_en
1603.45.16:,syc.xlsx,admin0Pcode
1603.45.16:,syc.xlsx,admin0RefName
1603.45.16:,syc.xlsx,admin0AltName1_en
1603.45.16:,syc.xlsx,admin0AltName2_en
1603.45.16:,syc.xlsx,date
1603.45.16:,syc.xlsx,validOn
1603.45.16:,syc.xlsx,validTo
1603.45.16:,syr.xlsx,admin3Name_en
1603.45.16:,syr.xlsx,admin3Name_ar
1603.45.16:,syr.xlsx,admin3Pcode
1603.45.16:,syr.xlsx,admin3RefName
1603.45.16:,syr.xlsx,admin3AltName1_en
1603.45.16:,syr.xlsx,admin3AltName2_en
1603.45.16:,syr.xlsx,admin3AltName1_ar
1603.45.16:,syr.xlsx,admin3AltName2_ar
1603.45.16:,syr.xlsx,admin2Name_en
1603.45.16:,syr.xlsx,admin2Name_ar
1603.45.16:,syr.xlsx,admin2Pcode
1603.45.16:,syr.xlsx,admin1Name_en
1603.45.16:,syr.xlsx,admin1Name_ar
1603.45.16:,syr.xlsx,admin1Pcode
1603.45.16:,syr.xlsx,admin0Name_en
1603.45.16:,syr.xlsx,admin0Name_ar
1603.45.16:,syr.xlsx,admin0Pcode
1603.45.16:,syr.xlsx,date
1603.45.16:,syr.xlsx,validOn
1603.45.16:,syr.xlsx,validTo
1603.45.16:,syr.xlsx,admin2Name_en
1603.45.16:,syr.xlsx,admin2Name_ar
1603.45.16:,syr.xlsx,admin2Pcode
1603.45.16:,syr.xlsx,admin2RefName
1603.45.16:,syr.xlsx,admin2AltName1_en
1603.45.16:,syr.xlsx,admin2AltName2_en
1603.45.16:,syr.xlsx,admin2AltName1_ar
1603.45.16:,syr.xlsx,admin2AltName2_ar
1603.45.16:,syr.xlsx,admin1Name_en
1603.45.16:,syr.xlsx,admin1Name_ar
1603.45.16:,syr.xlsx,admin1Pcode
1603.45.16:,syr.xlsx,admin0Name_en
1603.45.16:,syr.xlsx,admin0Name_ar
1603.45.16:,syr.xlsx,admin0Pcode
1603.45.16:,syr.xlsx,date
1603.45.16:,syr.xlsx,validOn
1603.45.16:,syr.xlsx,validTo
1603.45.16:,syr.xlsx,admin1Name_en
1603.45.16:,syr.xlsx,admin1Name_ar
1603.45.16:,syr.xlsx,admin1Pcode
1603.45.16:,syr.xlsx,admin1RefName
1603.45.16:,syr.xlsx,admin1AltName1_en
1603.45.16:,syr.xlsx,admin1AltName2_en
1603.45.16:,syr.xlsx,admin1AltName1_ar
1603.45.16:,syr.xlsx,admin1AltName2_ar
1603.45.16:,syr.xlsx,admin0Name_en
1603.45.16:,syr.xlsx,admin0Name_ar
1603.45.16:,syr.xlsx,admin0Pcode
1603.45.16:,syr.xlsx,date
1603.45.16:,syr.xlsx,validOn
1603.45.16:,syr.xlsx,validTo
1603.45.16:,syr.xlsx,admin0Name_en
1603.45.16:,syr.xlsx,admin0Name_ar
1603.45.16:,syr.xlsx,admin0Pcode
1603.45.16:,syr.xlsx,admin0RefName
1603.45.16:,syr.xlsx,admin0AltName1_en
1603.45.16:,syr.xlsx,admin0AltName2_en
1603.45.16:,syr.xlsx,admin0AltName1_ar
1603.45.16:,syr.xlsx,admin0AltName2_ar
1603.45.16:,syr.xlsx,date
1603.45.16:,syr.xlsx,validOn
1603.45.16:,syr.xlsx,validTo
1603.45.16:,syr.xlsx,l
1603.45.16:,syr.xlsx,m
1603.45.16:,syr.xlsx,n
1603.45.16:,syr.xlsx,o
1603.45.16:,syr.xlsx,p
1603.45.16:,syr.xlsx,q
1603.45.16:,syr.xlsx,r
1603.45.16:,syr.xlsx,s
1603.45.16:,syr.xlsx,t
1603.45.16:,syr.xlsx,u
1603.45.16:,syr.xlsx,v
1603.45.16:,syr.xlsx,w
1603.45.16:,syr.xlsx,x
1603.45.16:,syr.xlsx,y
1603.45.16:,syr.xlsx,z
1603.45.16:,syr.xlsx,aa
1603.45.16:,syr.xlsx,bb
1603.45.16:,syr.xlsx,cc
1603.45.16:,syr.xlsx,dd
1603.45.16:,syr.xlsx,ee
1603.45.16:,syr.xlsx,ff
1603.45.16:,syr.xlsx,gg
1603.45.16:,syr.xlsx,hh
1603.45.16:,syr.xlsx,ii
1603.45.16:,syr.xlsx,jj
1603.45.16:,syr.xlsx,kk
1603.45.16:,tcd.xlsx,admin3Name_fr
1603.45.16:,tcd.xlsx,admin3Pcode
1603.45.16:,tcd.xlsx,admin3RefName
1603.45.16:,tcd.xlsx,admin3AltName1_fr
1603.45.16:,tcd.xlsx,admin3AltName2_fr
1603.45.16:,tcd.xlsx,admin2Name_fr
1603.45.16:,tcd.xlsx,admin2Pcode
1603.45.16:,tcd.xlsx,admin1Name_fr
1603.45.16:,tcd.xlsx,admin1Pcode
1603.45.16:,tcd.xlsx,admin0Name_fr
1603.45.16:,tcd.xlsx,admin0Pcode
1603.45.16:,tcd.xlsx,date
1603.45.16:,tcd.xlsx,validOn
1603.45.16:,tcd.xlsx,validTo
1603.45.16:,tcd.xlsx,admin2Name_fr
1603.45.16:,tcd.xlsx,admin2Pcode
1603.45.16:,tcd.xlsx,admin2RefName
1603.45.16:,tcd.xlsx,admin2AltName1_fr
1603.45.16:,tcd.xlsx,admin2AltName2_fr
1603.45.16:,tcd.xlsx,admin1Name_fr
1603.45.16:,tcd.xlsx,admin1Pcode
1603.45.16:,tcd.xlsx,admin0Name_fr
1603.45.16:,tcd.xlsx,admin0Pcode
1603.45.16:,tcd.xlsx,date
1603.45.16:,tcd.xlsx,validOn
1603.45.16:,tcd.xlsx,validTo
1603.45.16:,tcd.xlsx,admin1Name_fr
1603.45.16:,tcd.xlsx,admin1Pcode
1603.45.16:,tcd.xlsx,admin1RefName
1603.45.16:,tcd.xlsx,admin1AltName1_fr
1603.45.16:,tcd.xlsx,admin1AltName2_fr
1603.45.16:,tcd.xlsx,admin0Name_fr
1603.45.16:,tcd.xlsx,admin0Pcode
1603.45.16:,tcd.xlsx,date
1603.45.16:,tcd.xlsx,validOn
1603.45.16:,tcd.xlsx,validTo
1603.45.16:,tcd.xlsx,admin0Name_fr
1603.45.16:,tcd.xlsx,admin0Pcode
