#adm2+code+pcode,#date,#date+valid_on,#date+valid_to
MR0706,2020-06-12,2020-07-31,
MR0602,2020-06-12,2020-07-31,
MR1205,2020-06-12,2020-07-31,
MR1005,2020-06-12,2020-07-31,
MR1206,2020-06-12,2020-07-31,
MR1006,2020-06-12,2020-07-31,
MR0603,2020-06-12,2020-07-31,
MR0803,2020-06-12,2020-07-31,
MR1007,2020-06-12,2020-07-31,
MR1008,2020-06-12,2020-07-31,
MR1102,2020-06-12,2020-07-31,
MR1103,2020-06-12,2020-07-31,
MR0707,2020-06-12,2020-07-31,
MR0804,2020-06-12,2020-07-31,
MR1009,2020-06-12,2020-07-31,
MR1303,2020-06-12,2020-07-31,
MQ0101,2017-09-09,2020-02-17,
MQ0102,2017-09-09,2020-02-17,
MQ0103,2017-09-09,2020-02-17,
MQ0104,2017-09-09,2020-02-17,
MQ0201,2017-09-09,2020-02-17,
MQ0202,2017-09-09,2020-02-17,
MQ0203,2017-09-09,2020-02-17,
MQ0204,2017-09-09,2020-02-17,
MQ0205,2017-09-09,2020-02-17,
MQ0206,2017-09-09,2020-02-17,
MQ0207,2017-09-09,2020-02-17,
MQ0208,2017-09-09,2020-02-17,
MQ0209,2017-09-09,2020-02-17,
MQ0210,2017-09-09,2020-02-17,
MQ0211,2017-09-09,2020-02-17,
MQ0212,2017-09-09,2020-02-17,
MQ0301,2017-09-09,2020-02-17,
MQ0302,2017-09-09,2020-02-17,
MQ0303,2017-09-09,2020-02-17,
MQ0304,2017-09-09,2020-02-17,
MQ0305,2017-09-09,2020-02-17,
MQ0306,2017-09-09,2020-02-17,
MQ0307,2017-09-09,2020-02-17,
MQ0308,2017-09-09,2020-02-17,
MQ0401,2017-09-09,2020-02-17,
MQ0402,2017-09-09,2020-02-17,
MQ0403,2017-09-09,2020-02-17,
MQ0404,2017-09-09,2020-02-17,
MQ0405,2017-09-09,2020-02-17,
MQ0406,2017-09-09,2020-02-17,
MQ0407,2017-09-09,2020-02-17,
MQ0408,2017-09-09,2020-02-17,
MQ0409,2017-09-09,2020-02-17,
MQ0410,2017-09-09,2020-02-17,
MW101,2018-09-03,2018-10-16,
MW102,2018-09-03,2018-10-16,
MW103,2018-09-03,2018-10-16,
MW104,2018-09-03,2018-10-16,
MW105,2018-09-03,2018-10-16,
MW106,2018-09-03,2018-10-16,
MW107,2018-09-03,2018-10-16,
MW201,2018-09-03,2018-10-16,
MW202,2018-09-03,2018-10-16,
MW203,2018-09-03,2018-10-16,
MW204,2018-09-03,2018-10-16,
MW205,2018-09-03,2018-10-16,
MW206,2018-09-03,2018-10-16,
MW207,2018-09-03,2018-10-16,
MW208,2018-09-03,2018-10-16,
MW209,2018-09-03,2018-10-16,
MW210,2018-09-03,2018-10-16,
MW301,2018-09-03,2018-10-16,
MW302,2018-09-03,2018-10-16,
MW303,2018-09-03,2018-10-16,
MW304,2018-09-03,2018-10-16,
MW305,2018-09-03,2018-10-16,
MW306,2018-09-03,2018-10-16,
MW307,2018-09-03,2018-10-16,
MW308,2018-09-03,2018-10-16,
MW309,2018-09-03,2018-10-16,
MW310,2018-09-03,2018-10-16,
MW311,2018-09-03,2018-10-16,
MW312,2018-09-03,2018-10-16,
MW313,2018-09-03,2018-10-16,
MW314,2018-09-03,2018-10-16,
MW315,2018-09-03,2018-10-16,
NA0101,2011-01-01,2020-01-09,
NA0102,2011-01-01,2020-01-09,
NA0103,2011-01-01,2020-01-09,
NA0104,2011-01-01,2020-01-09,
NA0105,2011-01-01,2020-01-09,
NA0106,2011-01-01,2020-01-09,
NA0201,2011-01-01,2020-01-09,
NA0202,2011-01-01,2020-01-09,
NA0203,2011-01-01,2020-01-09,
NA0204,2011-01-01,2020-01-09,
NA0205,2011-01-01,2020-01-09,
NA0206,2011-01-01,2020-01-09,
NA0207,2011-01-01,2020-01-09,
NA0301,2011-01-01,2020-01-09,
NA0302,2011-01-01,2020-01-09,
NA0303,2011-01-01,2020-01-09,
NA0304,2011-01-01,2020-01-09,
NA0305,2011-01-01,2020-01-09,
NA0306,2011-01-01,2020-01-09,
NA0401,2011-01-01,2020-01-09,
NA0402,2011-01-01,2020-01-09,
NA0403,2011-01-01,2020-01-09,
NA0404,2011-01-01,2020-01-09,
NA0405,2011-01-01,2020-01-09,
NA0406,2011-01-01,2020-01-09,
NA0503,2011-01-01,2020-01-09,
NA0505,2011-01-01,2020-01-09,
NA0506,2011-01-01,2020-01-09,
NA0507,2011-01-01,2020-01-09,
NA0508,2011-01-01,2020-01-09,
NA0509,2011-01-01,2020-01-09,
NA0601,2011-01-01,2020-01-09,
NA0602,2011-01-01,2020-01-09,
NA0603,2011-01-01,2020-01-09,
NA0604,2011-01-01,2020-01-09,
NA0605,2011-01-01,2020-01-09,
NA0606,2011-01-01,2020-01-09,
NA0607,2011-01-01,2020-01-09,
NA0608,2011-01-01,2020-01-09,
NA0609,2011-01-01,2020-01-09,
NA0610,2011-01-01,2020-01-09,
NA0701,2011-01-01,2020-01-09,
NA0702,2011-01-01,2020-01-09,
NA0703,2011-01-01,2020-01-09,
NA0704,2011-01-01,2020-01-09,
NA0705,2011-01-01,2020-01-09,
NA0706,2011-01-01,2020-01-09,
NA0801,2011-01-01,2020-01-09,
NA0802,2011-01-01,2020-01-09,
NA0803,2011-01-01,2020-01-09,
NA0804,2011-01-01,2020-01-09,
NA0805,2011-01-01,2020-01-09,
NA0806,2011-01-01,2020-01-09,
NA0807,2011-01-01,2020-01-09,
NA0808,2011-01-01,2020-01-09,
NA0809,2011-01-01,2020-01-09,
NA0810,2011-01-01,2020-01-09,
NA0811,2011-01-01,2020-01-09,
NA0901,2011-01-01,2020-01-09,
NA0902,2011-01-01,2020-01-09,
NA0903,2011-01-01,2020-01-09,
NA0904,2011-01-01,2020-01-09,
NA0905,2011-01-01,2020-01-09,
NA0906,2011-01-01,2020-01-09,
NA0907,2011-01-01,2020-01-09,
NA1001,2011-01-01,2020-01-09,
NA1002,2011-01-01,2020-01-09,
NA1003,2011-01-01,2020-01-09,
NA1004,2011-01-01,2020-01-09,
NA1005,2011-01-01,2020-01-09,
NA1006,2011-01-01,2020-01-09,
NA1007,2011-01-01,2020-01-09,
NA1008,2011-01-01,2020-01-09,
NA1009,2011-01-01,2020-01-09,
NA1010,2011-01-01,2020-01-09,
NA1011,2011-01-01,2020-01-09,
NA1012,2011-01-01,2020-01-09,
NA1101,2011-01-01,2020-01-09,
NA1102,2011-01-01,2020-01-09,
NA1103,2011-01-01,2020-01-09,
NA1104,2011-01-01,2020-01-09,
NA1105,2011-01-01,2020-01-09,
NA1106,2011-01-01,2020-01-09,
NA1107,2011-01-01,2020-01-09,
NA1108,2011-01-01,2020-01-09,
NA1109,2011-01-01,2020-01-09,
NA1110,2011-01-01,2020-01-09,
NA1201,2011-01-01,2020-01-09,
NA1202,2011-01-01,2020-01-09,
NA1203,2011-01-01,2020-01-09,
NA1204,2011-01-01,2020-01-09,
NA1205,2011-01-01,2020-01-09,
NA1206,2011-01-01,2020-01-09,
NA1207,2011-01-01,2020-01-09,
NA1208,2011-01-01,2020-01-09,
NA1209,2011-01-01,2020-01-09,
NA1210,2011-01-01,2020-01-09,
NA1301,2011-01-01,2020-01-09,
NA1302,2011-01-01,2020-01-09,
NA1303,2011-01-01,2020-01-09,
NA1304,2011-01-01,2020-01-09,
NA1305,2011-01-01,2020-01-09,
NA1306,2011-01-01,2020-01-09,
NA1307,2011-01-01,2020-01-09,
NA1401,2011-01-01,2020-01-09,
NA1402,2011-01-01,2020-01-09,
NA1404,2011-01-01,2020-01-09,
NE001001,2006-01-01,2019-09-12,
NE001002,2006-01-01,2019-09-12,
NE001003,2006-01-01,2019-09-12,
NE001004,2006-01-01,2019-09-12,
NE001005,2006-01-01,2019-09-12,
NE001006,2006-01-01,2019-09-12,
NE002001,2006-01-01,2019-09-12,
NE002002,2006-01-01,2019-09-12,
NE002003,2006-01-01,2019-09-12,
NE002004,2006-01-01,2019-09-12,
NE002005,2006-01-01,2019-09-12,
NE002006,2006-01-01,2019-09-12,
NE003001,2006-01-01,2019-09-12,
NE003002,2006-01-01,2019-09-12,
NE003003,2006-01-01,2019-09-12,
NE003004,2006-01-01,2019-09-12,
NE003005,2006-01-01,2019-09-12,
NE003006,2006-01-01,2019-09-12,
NE003007,2006-01-01,2019-09-12,
NE003008,2006-01-01,2019-09-12,
NE004001,2006-01-01,2019-09-12,
NE004002,2006-01-01,2019-09-12,
NE004003,2006-01-01,2019-09-12,
NE004004,2006-01-01,2019-09-12,
NE004005,2006-01-01,2019-09-12,
NE004006,2006-01-01,2019-09-12,
NE004007,2006-01-01,2019-09-12,
NE004008,2006-01-01,2019-09-12,
NE004009,2006-01-01,2019-09-12,
NE005001,2006-01-01,2019-09-12,
NE005002,2006-01-01,2019-09-12,
NE005003,2006-01-01,2019-09-12,
NE005004,2006-01-01,2019-09-12,
NE005005,2006-01-01,2019-09-12,
NE005006,2006-01-01,2019-09-12,
NE005007,2006-01-01,2019-09-12,
NE005008,2006-01-01,2019-09-12,
NE005009,2006-01-01,2019-09-12,
NE005010,2006-01-01,2019-09-12,
NE005011,2006-01-01,2019-09-12,
NE005012,2006-01-01,2019-09-12,
NE005013,2006-01-01,2019-09-12,
NE006001,2006-01-01,2019-09-12,
NE006002,2006-01-01,2019-09-12,
NE006003,2006-01-01,2019-09-12,
NE006004,2006-01-01,2019-09-12,
NE006005,2006-01-01,2019-09-12,
NE006006,2006-01-01,2019-09-12,
NE006007,2006-01-01,2019-09-12,
NE006008,2006-01-01,2019-09-12,
NE006009,2006-01-01,2019-09-12,
NE006010,2006-01-01,2019-09-12,
NE006011,2006-01-01,2019-09-12,
NE006012,2006-01-01,2019-09-12,
NE006013,2006-01-01,2019-09-12,
NE007001,2006-01-01,2019-09-12,
NE007002,2006-01-01,2019-09-12,
NE007003,2006-01-01,2019-09-12,
NE007004,2006-01-01,2019-09-12,
NE007005,2006-01-01,2019-09-12,
NE007006,2006-01-01,2019-09-12,
NE007007,2006-01-01,2019-09-12,
NE007008,2006-01-01,2019-09-12,
NE007009,2006-01-01,2019-09-12,
NE007010,2006-01-01,2019-09-12,
NE007011,2006-01-01,2019-09-12,
NE008001,2006-01-01,2019-09-12,
NG001001,2016-11-29,2019-04-17,
NG001002,2016-11-29,2019-04-17,
NG001003,2016-11-29,2019-04-17,
NG001004,2016-11-29,2019-04-17,
NG001005,2016-11-29,2019-04-17,
NG001006,2016-11-29,2019-04-17,
NG001007,2016-11-29,2019-04-17,
NG001008,2016-11-29,2019-04-17,
NG001009,2016-11-29,2019-04-17,
NG001010,2016-11-29,2019-04-17,
NG001011,2016-11-29,2019-04-17,
NG001012,2016-11-29,2019-04-17,
NG001013,2016-11-29,2019-04-17,
NG001014,2016-11-29,2019-04-17,
NG001015,2016-11-29,2019-04-17,
NG001016,2016-11-29,2019-04-17,
NG001017,2016-11-29,2019-04-17,
NG002001,2016-11-29,2019-04-17,
NG002002,2016-11-29,2019-04-17,
NG002003,2016-11-29,2019-04-17,
NG002004,2016-11-29,2019-04-17,
NG002005,2016-11-29,2019-04-17,
NG002006,2016-11-29,2019-04-17,
NG002007,2016-11-29,2019-04-17,
NG002008,2016-11-29,2019-04-17,
NG002009,2016-11-29,2019-04-17,
NG002010,2016-11-29,2019-04-17,
NG002011,2016-11-29,2019-04-17,
NG002012,2016-11-29,2019-04-17,
NG002013,2016-11-29,2019-04-17,
NG002014,2016-11-29,2019-04-17,
NG002015,2016-11-29,2019-04-17,
NG002016,2016-11-29,2019-04-17,
NG002017,2016-11-29,2019-04-17,
NG002018,2016-11-29,2019-04-17,
NG002019,2016-11-29,2019-04-17,
NG002020,2016-11-29,2019-04-17,
NG002021,2016-11-29,2019-04-17,
NG003001,2016-11-29,2019-04-17,
NG003002,2016-11-29,2019-04-17,
NG003003,2016-11-29,2019-04-17,
NG003004,2016-11-29,2019-04-17,
NG003005,2016-11-29,2019-04-17,
NG003006,2016-11-29,2019-04-17,
NG003007,2016-11-29,2019-04-17,
NG003008,2016-11-29,2019-04-17,
NG003009,2016-11-29,2019-04-17,
NG003010,2016-11-29,2019-04-17,
NG003011,2016-11-29,2019-04-17,
NG003012,2016-11-29,2019-04-17,
NG003013,2016-11-29,2019-04-17,
NG003014,2016-11-29,2019-04-17,
NG003015,2016-11-29,2019-04-17,
NG003016,2016-11-29,2019-04-17,
NG003017,2016-11-29,2019-04-17,
NG003018,2016-11-29,2019-04-17,
NG003019,2016-11-29,2019-04-17,
NG003020,2016-11-29,2019-04-17,
NG003021,2016-11-29,2019-04-17,
NG003022,2016-11-29,2019-04-17,
NG003023,2016-11-29,2019-04-17,
NG003024,2016-11-29,2019-04-17,
NG003025,2016-11-29,2019-04-17,
NG003026,2016-11-29,2019-04-17,
NG003027,2016-11-29,2019-04-17,
NG003028,2016-11-29,2019-04-17,
NG003029,2016-11-29,2019-04-17,
NG003030,2016-11-29,2019-04-17,
NG003031,2016-11-29,2019-04-17,
NG004001,2016-11-29,2019-04-17,
NG004002,2016-11-29,2019-04-17,
NG004003,2016-11-29,2019-04-17,
NG004004,2016-11-29,2019-04-17,
NG004005,2016-11-29,2019-04-17,
NG004006,2016-11-29,2019-04-17,
NG004007,2016-11-29,2019-04-17,
NG004008,2016-11-29,2019-04-17,
NG004009,2016-11-29,2019-04-17,
NG004010,2016-11-29,2019-04-17,
NG004011,2016-11-29,2019-04-17,
NG004012,2016-11-29,2019-04-17,
NG004013,2016-11-29,2019-04-17,
NG004014,2016-11-29,2019-04-17,
NG004015,2016-11-29,2019-04-17,
NG004016,2016-11-29,2019-04-17,
NG004017,2016-11-29,2019-04-17,
NG004018,2016-11-29,2019-04-17,
NG004019,2016-11-29,2019-04-17,
NG004020,2016-11-29,2019-04-17,
NG004021,2016-11-29,2019-04-17,
NG005001,2016-11-29,2019-04-17,
NG005002,2016-11-29,2019-04-17,
NG005003,2016-11-29,2019-04-17,
NG005004,2016-11-29,2019-04-17,
NG005005,2016-11-29,2019-04-17,
NG005006,2016-11-29,2019-04-17,
NG005007,2016-11-29,2019-04-17,
NG005008,2016-11-29,2019-04-17,
NG005009,2016-11-29,2019-04-17,
NG005010,2016-11-29,2019-04-17,
NG005011,2016-11-29,2019-04-17,
NG005012,2016-11-29,2019-04-17,
NG005013,2016-11-29,2019-04-17,
NG005014,2016-11-29,2019-04-17,
NG005015,2016-11-29,2019-04-17,
NG005016,2016-11-29,2019-04-17,
NG005017,2016-11-29,2019-04-17,
NG005018,2016-11-29,2019-04-17,
NG005019,2016-11-29,2019-04-17,
NG005020,2016-11-29,2019-04-17,
NG006001,2016-11-29,2019-04-17,
NG006002,2016-11-29,2019-04-17,
NG006003,2016-11-29,2019-04-17,
NG006004,2016-11-29,2019-04-17,
NG006005,2016-11-29,2019-04-17,
NG006006,2016-11-29,2019-04-17,
NG006007,2016-11-29,2019-04-17,
NG006008,2016-11-29,2019-04-17,
NG007001,2016-11-29,2019-04-17,
NG007002,2016-11-29,2019-04-17,
NG007003,2016-11-29,2019-04-17,
NG007004,2016-11-29,2019-04-17,
NG007005,2016-11-29,2019-04-17,
NG007006,2016-11-29,2019-04-17,
NG007007,2016-11-29,2019-04-17,
NG007008,2016-11-29,2019-04-17,
NG007009,2016-11-29,2019-04-17,
NG007010,2016-11-29,2019-04-17,
NG007011,2016-11-29,2019-04-17,
NG007012,2016-11-29,2019-04-17,
NG007013,2016-11-29,2019-04-17,
NG007014,2016-11-29,2019-04-17,
NG007015,2016-11-29,2019-04-17,
NG007016,2016-11-29,2019-04-17,
NG007017,2016-11-29,2019-04-17,
NG007018,2016-11-29,2019-04-17,
NG007019,2016-11-29,2019-04-17,
NG007020,2016-11-29,2019-04-17,
NG007021,2016-11-29,2019-04-17,
NG007022,2016-11-29,2019-04-17,
NG007023,2016-11-29,2019-04-17,
NG008001,2016-11-29,2019-04-17,
NG008002,2016-11-29,2019-04-17,
NG008003,2016-11-29,2019-04-17,
NG008004,2016-11-29,2019-04-17,
NG008005,2016-11-29,2019-04-17,
NG008006,2016-11-29,2019-04-17,
NG008007,2016-11-29,2019-04-17,
NG008008,2016-11-29,2019-04-17,
NG008009,2016-11-29,2019-04-17,
NG008010,2016-11-29,2019-04-17,
NG008011,2016-11-29,2019-04-17,
NG008012,2016-11-29,2019-04-17,
NG008013,2016-11-29,2019-04-17,
NG008014,2016-11-29,2019-04-17,
NG008015,2016-11-29,2019-04-17,
NG008016,2016-11-29,2019-04-17,
NG008017,2016-11-29,2019-04-17,
NG008018,2016-11-29,2019-04-17,
NG008019,2016-11-29,2019-04-17,
NG008020,2016-11-29,2019-04-17,
NG008021,2016-11-29,2019-04-17,
NG008022,2016-11-29,2019-04-17,
NG008023,2016-11-29,2019-04-17,
NG008024,2016-11-29,2019-04-17,
NG008025,2016-11-29,2019-04-17,
NG008026,2016-11-29,2019-04-17,
NG008027,2016-11-29,2019-04-17,
NG009001,2016-11-29,2019-04-17,
NG009002,2016-11-29,2019-04-17,
NG009003,2016-11-29,2019-04-17,
NG009005,2016-11-29,2019-04-17,
NG009006,2016-11-29,2019-04-17,
NG009007,2016-11-29,2019-04-17,
NG009008,2016-11-29,2019-04-17,
NG009009,2016-11-29,2019-04-17,
NG009010,2016-11-29,2019-04-17,
NG009011,2016-11-29,2019-04-17,
NG009012,2016-11-29,2019-04-17,
NG009013,2016-11-29,2019-04-17,
NG009014,2016-11-29,2019-04-17,
NG009015,2016-11-29,2019-04-17,
NG009016,2016-11-29,2019-04-17,
NG009017,2016-11-29,2019-04-17,
NG009018,2016-11-29,2019-04-17,
NG009019,2016-11-29,2019-04-17,
NG010001,2016-11-29,2019-04-17,
NG010002,2016-11-29,2019-04-17,
NG010003,2016-11-29,2019-04-17,
NG010004,2016-11-29,2019-04-17,
NG010005,2016-11-29,2019-04-17,
NG010006,2016-11-29,2019-04-17,
NG010007,2016-11-29,2019-04-17,
NG010008,2016-11-29,2019-04-17,
NG010009,2016-11-29,2019-04-17,
NG010010,2016-11-29,2019-04-17,
NG010011,2016-11-29,2019-04-17,
NG010012,2016-11-29,2019-04-17,
NG010013,2016-11-29,2019-04-17,
NG010014,2016-11-29,2019-04-17,
NG010015,2016-11-29,2019-04-17,
NG010016,2016-11-29,2019-04-17,
NG010017,2016-11-29,2019-04-17,
NG010018,2016-11-29,2019-04-17,
NG010019,2016-11-29,2019-04-17,
NG010020,2016-11-29,2019-04-17,
NG010021,2016-11-29,2019-04-17,
NG010022,2016-11-29,2019-04-17,
NG010023,2016-11-29,2019-04-17,
NG010024,2016-11-29,2019-04-17,
NG010025,2016-11-29,2019-04-17,
NG011001,2016-11-29,2019-04-17,
NG011002,2016-11-29,2019-04-17,
NG011003,2016-11-29,2019-04-17,
NG011004,2016-11-29,2019-04-17,
NG011005,2016-11-29,2019-04-17,
NG011006,2016-11-29,2019-04-17,
NG011007,2016-11-29,2019-04-17,
NG011008,2016-11-29,2019-04-17,
NG011009,2016-11-29,2019-04-17,
NG011010,2016-11-29,2019-04-17,
NG011011,2016-11-29,2019-04-17,
NG011012,2016-11-29,2019-04-17,
NG011013,2016-11-29,2019-04-17,
NG012001,2016-11-29,2019-04-17,
NG012002,2016-11-29,2019-04-17,
NG012003,2016-11-29,2019-04-17,
NG012004,2016-11-29,2019-04-17,
NG012005,2016-11-29,2019-04-17,
NG012006,2016-11-29,2019-04-17,
NG012007,2016-11-29,2019-04-17,
NG012008,2016-11-29,2019-04-17,
NG012009,2016-11-29,2019-04-17,
NG012010,2016-11-29,2019-04-17,
NG012011,2016-11-29,2019-04-17,
NG012012,2016-11-29,2019-04-17,
NG012013,2016-11-29,2019-04-17,
NG012014,2016-11-29,2019-04-17,
NG012015,2016-11-29,2019-04-17,
NG012016,2016-11-29,2019-04-17,
NG012017,2016-11-29,2019-04-17,
NG012018,2016-11-29,2019-04-17,
NG013001,2016-11-29,2019-04-17,
NG013002,2016-11-29,2019-04-17,
NG013003,2016-11-29,2019-04-17,
NG013004,2016-11-29,2019-04-17,
NG013005,2016-11-29,2019-04-17,
NG013006,2016-11-29,2019-04-17,
NG013007,2016-11-29,2019-04-17,
NG013008,2016-11-29,2019-04-17,
NG013009,2016-11-29,2019-04-17,
NG013010,2016-11-29,2019-04-17,
NG013011,2016-11-29,2019-04-17,
NG013012,2016-11-29,2019-04-17,
NG013013,2016-11-29,2019-04-17,
NG013014,2016-11-29,2019-04-17,
NG013015,2016-11-29,2019-04-17,
NG013016,2016-11-29,2019-04-17,
NG014001,2016-11-29,2019-04-17,
NG014002,2016-11-29,2019-04-17,
NG014003,2016-11-29,2019-04-17,
NG014004,2016-11-29,2019-04-17,
NG014005,2016-11-29,2019-04-17,
NG014006,2016-11-29,2019-04-17,
NG014007,2016-11-29,2019-04-17,
NG014008,2016-11-29,2019-04-17,
NG014009,2016-11-29,2019-04-17,
NG014010,2016-11-29,2019-04-17,
NG014011,2016-11-29,2019-04-17,
NG014012,2016-11-29,2019-04-17,
NG014013,2016-11-29,2019-04-17,
NG014014,2016-11-29,2019-04-17,
NG014015,2016-11-29,2019-04-17,
NG014016,2016-11-29,2019-04-17,
NG014017,2016-11-29,2019-04-17,
NG015001,2016-11-29,2019-04-17,
NG015002,2016-11-29,2019-04-17,
NG015003,2016-11-29,2019-04-17,
NG015004,2016-11-29,2019-04-17,
NG015005,2016-11-29,2019-04-17,
NG015006,2016-11-29,2019-04-17,
NG016001,2016-11-29,2019-04-17,
NG016002,2016-11-29,2019-04-17,
NG016003,2016-11-29,2019-04-17,
NG016004,2016-11-29,2019-04-17,
NG016005,2016-11-29,2019-04-17,
NG016006,2016-11-29,2019-04-17,
NG016007,2016-11-29,2019-04-17,
NG016008,2016-11-29,2019-04-17,
NG016009,2016-11-29,2019-04-17,
NG016010,2016-11-29,2019-04-17,
NG016011,2016-11-29,2019-04-17,
NG017001,2016-11-29,2019-04-17,
NG017002,2016-11-29,2019-04-17,
NG017003,2016-11-29,2019-04-17,
NG017004,2016-11-29,2019-04-17,
NG017005,2016-11-29,2019-04-17,
NG017006,2016-11-29,2019-04-17,
NG017007,2016-11-29,2019-04-17,
NG017008,2016-11-29,2019-04-17,
NG017009,2016-11-29,2019-04-17,
NG017010,2016-11-29,2019-04-17,
NG017011,2016-11-29,2019-04-17,
NG017012,2016-11-29,2019-04-17,
NG017013,2016-11-29,2019-04-17,
NG017014,2016-11-29,2019-04-17,
NG017015,2016-11-29,2019-04-17,
NG017016,2016-11-29,2019-04-17,
NG017017,2016-11-29,2019-04-17,
NG017018,2016-11-29,2019-04-17,
NG017019,2016-11-29,2019-04-17,
NG017020,2016-11-29,2019-04-17,
NG017021,2016-11-29,2019-04-17,
NG017022,2016-11-29,2019-04-17,
NG017023,2016-11-29,2019-04-17,
NG017024,2016-11-29,2019-04-17,
NG017025,2016-11-29,2019-04-17,
NG017026,2016-11-29,2019-04-17,
NG017027,2016-11-29,2019-04-17,
NG018001,2016-11-29,2019-04-17,
NG018002,2016-11-29,2019-04-17,
NG018003,2016-11-29,2019-04-17,
NG018004,2016-11-29,2019-04-17,
NG018005,2016-11-29,2019-04-17,
NG018006,2016-11-29,2019-04-17,
NG018007,2016-11-29,2019-04-17,
NG018008,2016-11-29,2019-04-17,
NG018009,2016-11-29,2019-04-17,
NG018010,2016-11-29,2019-04-17,
NG018011,2016-11-29,2019-04-17,
NG018012,2016-11-29,2019-04-17,
NG018013,2016-11-29,2019-04-17,
NG018014,2016-11-29,2019-04-17,
NG018015,2016-11-29,2019-04-17,
NG018016,2016-11-29,2019-04-17,
NG018017,2016-11-29,2019-04-17,
NG018018,2016-11-29,2019-04-17,
NG018019,2016-11-29,2019-04-17,
NG018020,2016-11-29,2019-04-17,
NG018021,2016-11-29,2019-04-17,
NG018022,2016-11-29,2019-04-17,
NG018023,2016-11-29,2019-04-17,
NG018024,2016-11-29,2019-04-17,
NG018025,2016-11-29,2019-04-17,
NG018026,2016-11-29,2019-04-17,
NG018027,2016-11-29,2019-04-17,
NG019001,2016-11-29,2019-04-17,
NG019002,2016-11-29,2019-04-17,
NG019003,2016-11-29,2019-04-17,
NG019004,2016-11-29,2019-04-17,
NG019005,2016-11-29,2019-04-17,
NG019006,2016-11-29,2019-04-17,
NG019007,2016-11-29,2019-04-17,
NG019008,2016-11-29,2019-04-17,
NG019009,2016-11-29,2019-04-17,
NG019010,2016-11-29,2019-04-17,
NG019011,2016-11-29,2019-04-17,
NG019012,2016-11-29,2019-04-17,
NG019013,2016-11-29,2019-04-17,
NG019014,2016-11-29,2019-04-17,
NG019015,2016-11-29,2019-04-17,
NG019016,2016-11-29,2019-04-17,
NG019017,2016-11-29,2019-04-17,
NG019018,2016-11-29,2019-04-17,
NG019019,2016-11-29,2019-04-17,
NG019020,2016-11-29,2019-04-17,
NG019021,2016-11-29,2019-04-17,
NG019022,2016-11-29,2019-04-17,
NG019023,2016-11-29,2019-04-17,
NG020001,2016-11-29,2019-04-17,
NG020002,2016-11-29,2019-04-17,
NG020003,2016-11-29,2019-04-17,
NG020004,2016-11-29,2019-04-17,
NG020005,2016-11-29,2019-04-17,
NG020006,2016-11-29,2019-04-17,
NG020007,2016-11-29,2019-04-17,
NG020008,2016-11-29,2019-04-17,
NG020009,2016-11-29,2019-04-17,
NG020010,2016-11-29,2019-04-17,
NG020011,2016-11-29,2019-04-17,
NG020012,2016-11-29,2019-04-17,
NG020013,2016-11-29,2019-04-17,
NG020014,2016-11-29,2019-04-17,
NG020015,2016-11-29,2019-04-17,
NG020016,2016-11-29,2019-04-17,
NG020017,2016-11-29,2019-04-17,
NG020018,2016-11-29,2019-04-17,
NG020019,2016-11-29,2019-04-17,
NG020020,2016-11-29,2019-04-17,
NG020021,2016-11-29,2019-04-17,
NG020022,2016-11-29,2019-04-17,
NG020023,2016-11-29,2019-04-17,
NG020024,2016-11-29,2019-04-17,
NG020025,2016-11-29,2019-04-17,
NG020026,2016-11-29,2019-04-17,
NG020027,2016-11-29,2019-04-17,
NG020028,2016-11-29,2019-04-17,
NG020029,2016-11-29,2019-04-17,
NG020030,2016-11-29,2019-04-17,
NG020031,2016-11-29,2019-04-17,
NG020032,2016-11-29,2019-04-17,
NG020033,2016-11-29,2019-04-17,
NG020034,2016-11-29,2019-04-17,
NG020035,2016-11-29,2019-04-17,
NG020036,2016-11-29,2019-04-17,
NG020037,2016-11-29,2019-04-17,
NG020038,2016-11-29,2019-04-17,
NG020039,2016-11-29,2019-04-17,
NG020040,2016-11-29,2019-04-17,
NG020041,2016-11-29,2019-04-17,
NG020042,2016-11-29,2019-04-17,
NG020043,2016-11-29,2019-04-17,
NG020044,2016-11-29,2019-04-17,
NG021001,2016-11-29,2019-04-17,
NG021002,2016-11-29,2019-04-17,
NG021003,2016-11-29,2019-04-17,
NG021004,2016-11-29,2019-04-17,
NG021005,2016-11-29,2019-04-17,
NG021006,2016-11-29,2019-04-17,
NG021007,2016-11-29,2019-04-17,
NG021008,2016-11-29,2019-04-17,
NG021009,2016-11-29,2019-04-17,
NG021010,2016-11-29,2019-04-17,
NG021011,2016-11-29,2019-04-17,
NG021012,2016-11-29,2019-04-17,
NG021013,2016-11-29,2019-04-17,
NG021014,2016-11-29,2019-04-17,
NG021015,2016-11-29,2019-04-17,
NG021016,2016-11-29,2019-04-17,
NG021017,2016-11-29,2019-04-17,
NG021018,2016-11-29,2019-04-17,
NG021019,2016-11-29,2019-04-17,
NG021020,2016-11-29,2019-04-17,
NG021021,2016-11-29,2019-04-17,
NG021022,2016-11-29,2019-04-17,
NG021023,2016-11-29,2019-04-17,
NG021024,2016-11-29,2019-04-17,
NG021025,2016-11-29,2019-04-17,
NG021026,2016-11-29,2019-04-17,
NG021027,2016-11-29,2019-04-17,
NG021028,2016-11-29,2019-04-17,
NG021029,2016-11-29,2019-04-17,
