qcc-Zxxx-r-sU2200-s1603-snop,qcc-Zxxx-r-aMDCIII-alatcodicem-anop,qcc-Zxxx-r-sU2200-s5000-snop,qcc-Zxxx-r-sU2200-s5001-snop,qcc-Zxxx-r-sU2200-s5002-snop,qcc-Zxxx-r-sU2200-s5003-snop,eng-Latn-r-pSKOS-pprefLabel-ps5003,qcc-Zxxx-r-pWDATA-pq7200235-ps5003-x-wdataq7200235,eng-Latn-r-pSKOS-pprefLabel-ps5002,qcc-Zxxx-r-pWDATA-pq7200235-ps5002-x-wdataq7200235,eng-Latn-r-pSKOS-pprefLabel-ps5001,qcc-Zxxx-r-pWDATA-pq7200235-ps5001-x-wdataq7200235,eng-Latn-r-pSKOS-pprefLabel-ps5000,qcc-Zxxx-r-pP-pp297-ps5000-x-p297,qcc-Zxxx-r-pP-pp577-ps1603,qcc-Zxxx-r-pP-pp813-ps1603,qcc-Zxxx-r-pP-pp2699-ps1603
1603:45:16:116:3:200208,200208,1603:45:16:116:0,1603:45:16:116:1:20,1603:45:16:116:2:2002,1603:45:16:116:3:200208,Samyaong,KH200208,Kampong Rou,KH2002,Svay Rieng,KH20,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:200209,200209,1603:45:16:116:0,1603:45:16:116:1:20,1603:45:16:116:2:2002,1603:45:16:116:3:200209,Svay Ta Yean,KH200209,Kampong Rou,KH2002,Svay Rieng,KH20,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:200211,200211,1603:45:16:116:0,1603:45:16:116:1:20,1603:45:16:116:2:2002,1603:45:16:116:3:200211,Thmei,KH200211,Kampong Rou,KH2002,Svay Rieng,KH20,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:200212,200212,1603:45:16:116:0,1603:45:16:116:1:20,1603:45:16:116:2:2002,1603:45:16:116:3:200212,Tnaot,KH200212,Kampong Rou,KH2002,Svay Rieng,KH20,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:200301,200301,1603:45:16:116:0,1603:45:16:116:1:20,1603:45:16:116:2:2003,1603:45:16:116:3:200301,Bos Mon,KH200301,Rumduol,KH2003,Svay Rieng,KH20,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:200302,200302,1603:45:16:116:0,1603:45:16:116:1:20,1603:45:16:116:2:2003,1603:45:16:116:3:200302,Thmea,KH200302,Rumduol,KH2003,Svay Rieng,KH20,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:200303,200303,1603:45:16:116:0,1603:45:16:116:1:20,1603:45:16:116:2:2003,1603:45:16:116:3:200303,Kampong Chak,KH200303,Rumduol,KH2003,Svay Rieng,KH20,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:200304,200304,1603:45:16:116:0,1603:45:16:116:1:20,1603:45:16:116:2:2003,1603:45:16:116:3:200304,Chrung Popel,KH200304,Rumduol,KH2003,Svay Rieng,KH20,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:200305,200305,1603:45:16:116:0,1603:45:16:116:1:20,1603:45:16:116:2:2003,1603:45:16:116:3:200305,Kampong Ampil,KH200305,Rumduol,KH2003,Svay Rieng,KH20,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:200306,200306,1603:45:16:116:0,1603:45:16:116:1:20,1603:45:16:116:2:2003,1603:45:16:116:3:200306,Meun Chey,KH200306,Rumduol,KH2003,Svay Rieng,KH20,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:200307,200307,1603:45:16:116:0,1603:45:16:116:1:20,1603:45:16:116:2:2003,1603:45:16:116:3:200307,Pong Tuek,KH200307,Rumduol,KH2003,Svay Rieng,KH20,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:200308,200308,1603:45:16:116:0,1603:45:16:116:1:20,1603:45:16:116:2:2003,1603:45:16:116:3:200308,Sangkae,KH200308,Rumduol,KH2003,Svay Rieng,KH20,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:200309,200309,1603:45:16:116:0,1603:45:16:116:1:20,1603:45:16:116:2:2003,1603:45:16:116:3:200309,Svay Chek,KH200309,Rumduol,KH2003,Svay Rieng,KH20,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:200310,200310,1603:45:16:116:0,1603:45:16:116:1:20,1603:45:16:116:2:2003,1603:45:16:116:3:200310,Thna Thnong,KH200310,Rumduol,KH2003,Svay Rieng,KH20,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:200401,200401,1603:45:16:116:0,1603:45:16:116:1:20,1603:45:16:116:2:2004,1603:45:16:116:3:200401,Ampil,KH200401,Romeas Haek,KH2004,Svay Rieng,KH20,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:200402,200402,1603:45:16:116:0,1603:45:16:116:1:20,1603:45:16:116:2:2004,1603:45:16:116:3:200402,Andoung Pou,KH200402,Romeas Haek,KH2004,Svay Rieng,KH20,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:200403,200403,1603:45:16:116:0,1603:45:16:116:1:20,1603:45:16:116:2:2004,1603:45:16:116:3:200403,Andoung Trabaek,KH200403,Romeas Haek,KH2004,Svay Rieng,KH20,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:200404,200404,1603:45:16:116:0,1603:45:16:116:1:20,1603:45:16:116:2:2004,1603:45:16:116:3:200404,Angk Prasrae,KH200404,Romeas Haek,KH2004,Svay Rieng,KH20,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:200405,200405,1603:45:16:116:0,1603:45:16:116:1:20,1603:45:16:116:2:2004,1603:45:16:116:3:200405,Chantrei,KH200405,Romeas Haek,KH2004,Svay Rieng,KH20,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:200406,200406,1603:45:16:116:0,1603:45:16:116:1:20,1603:45:16:116:2:2004,1603:45:16:116:3:200406,Chrey Thum,KH200406,Romeas Haek,KH2004,Svay Rieng,KH20,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:200407,200407,1603:45:16:116:0,1603:45:16:116:1:20,1603:45:16:116:2:2004,1603:45:16:116:3:200407,Doung,KH200407,Romeas Haek,KH2004,Svay Rieng,KH20,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:200408,200408,1603:45:16:116:0,1603:45:16:116:1:20,1603:45:16:116:2:2004,1603:45:16:116:3:200408,Kampong Trach,KH200408,Romeas Haek,KH2004,Svay Rieng,KH20,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:200409,200409,1603:45:16:116:0,1603:45:16:116:1:20,1603:45:16:116:2:2004,1603:45:16:116:3:200409,Kokir,KH200409,Romeas Haek,KH2004,Svay Rieng,KH20,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:200410,200410,1603:45:16:116:0,1603:45:16:116:1:20,1603:45:16:116:2:2004,1603:45:16:116:3:200410,Krasang,KH200410,Romeas Haek,KH2004,Svay Rieng,KH20,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:200411,200411,1603:45:16:116:0,1603:45:16:116:1:20,1603:45:16:116:2:2004,1603:45:16:116:3:200411,Mukh Da,KH200411,Romeas Haek,KH2004,Svay Rieng,KH20,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:200412,200412,1603:45:16:116:0,1603:45:16:116:1:20,1603:45:16:116:2:2004,1603:45:16:116:3:200412,Mream,KH200412,Romeas Haek,KH2004,Svay Rieng,KH20,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:200413,200413,1603:45:16:116:0,1603:45:16:116:1:20,1603:45:16:116:2:2004,1603:45:16:116:3:200413,Sambuor,KH200413,Romeas Haek,KH2004,Svay Rieng,KH20,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:200414,200414,1603:45:16:116:0,1603:45:16:116:1:20,1603:45:16:116:2:2004,1603:45:16:116:3:200414,Sambatt Mean Chey,KH200414,Romeas Haek,KH2004,Svay Rieng,KH20,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:200415,200415,1603:45:16:116:0,1603:45:16:116:1:20,1603:45:16:116:2:2004,1603:45:16:116:3:200415,Trapeang Sdau,KH200415,Romeas Haek,KH2004,Svay Rieng,KH20,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:200416,200416,1603:45:16:116:0,1603:45:16:116:1:20,1603:45:16:116:2:2004,1603:45:16:116:3:200416,Tras,KH200416,Romeas Haek,KH2004,Svay Rieng,KH20,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:200501,200501,1603:45:16:116:0,1603:45:16:116:1:20,1603:45:16:116:2:2005,1603:45:16:116:3:200501,Angk Ta Sou,KH200501,Svay Chrum,KH2005,Svay Rieng,KH20,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:200502,200502,1603:45:16:116:0,1603:45:16:116:1:20,1603:45:16:116:2:2005,1603:45:16:116:3:200502,Basak,KH200502,Svay Chrum,KH2005,Svay Rieng,KH20,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:200503,200503,1603:45:16:116:0,1603:45:16:116:1:20,1603:45:16:116:2:2005,1603:45:16:116:3:200503,Chambak,KH200503,Svay Chrum,KH2005,Svay Rieng,KH20,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:200504,200504,1603:45:16:116:0,1603:45:16:116:1:20,1603:45:16:116:2:2005,1603:45:16:116:3:200504,Kampong Chamlang,KH200504,Svay Chrum,KH2005,Svay Rieng,KH20,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:200505,200505,1603:45:16:116:0,1603:45:16:116:1:20,1603:45:16:116:2:2005,1603:45:16:116:3:200505,Ta Suos,KH200505,Svay Chrum,KH2005,Svay Rieng,KH20,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:200507,200507,1603:45:16:116:0,1603:45:16:116:1:20,1603:45:16:116:2:2005,1603:45:16:116:3:200507,Chheu Teal,KH200507,Svay Chrum,KH2005,Svay Rieng,KH20,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:200508,200508,1603:45:16:116:0,1603:45:16:116:1:20,1603:45:16:116:2:2005,1603:45:16:116:3:200508,Doun Sa,KH200508,Svay Chrum,KH2005,Svay Rieng,KH20,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:200509,200509,1603:45:16:116:0,1603:45:16:116:1:20,1603:45:16:116:2:2005,1603:45:16:116:3:200509,Kouk Pring,KH200509,Svay Chrum,KH2005,Svay Rieng,KH20,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:200510,200510,1603:45:16:116:0,1603:45:16:116:1:20,1603:45:16:116:2:2005,1603:45:16:116:3:200510,Kraol Kou,KH200510,Svay Chrum,KH2005,Svay Rieng,KH20,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:200511,200511,1603:45:16:116:0,1603:45:16:116:1:20,1603:45:16:116:2:2005,1603:45:16:116:3:200511,Kruos,KH200511,Svay Chrum,KH2005,Svay Rieng,KH20,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:200512,200512,1603:45:16:116:0,1603:45:16:116:1:20,1603:45:16:116:2:2005,1603:45:16:116:3:200512,Pouthi Reach,KH200512,Svay Chrum,KH2005,Svay Rieng,KH20,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:200513,200513,1603:45:16:116:0,1603:45:16:116:1:20,1603:45:16:116:2:2005,1603:45:16:116:3:200513,Svay Angk,KH200513,Svay Chrum,KH2005,Svay Rieng,KH20,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:200514,200514,1603:45:16:116:0,1603:45:16:116:1:20,1603:45:16:116:2:2005,1603:45:16:116:3:200514,Svay Chrum,KH200514,Svay Chrum,KH2005,Svay Rieng,KH20,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:200515,200515,1603:45:16:116:0,1603:45:16:116:1:20,1603:45:16:116:2:2005,1603:45:16:116:3:200515,Svay Thum,KH200515,Svay Chrum,KH2005,Svay Rieng,KH20,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:200516,200516,1603:45:16:116:0,1603:45:16:116:1:20,1603:45:16:116:2:2005,1603:45:16:116:3:200516,Svay Yea,KH200516,Svay Chrum,KH2005,Svay Rieng,KH20,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:200517,200517,1603:45:16:116:0,1603:45:16:116:1:20,1603:45:16:116:2:2005,1603:45:16:116:3:200517,Thlok,KH200517,Svay Chrum,KH2005,Svay Rieng,KH20,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:200601,200601,1603:45:16:116:0,1603:45:16:116:1:20,1603:45:16:116:2:2006,1603:45:16:116:3:200601,Svay Rieng,KH200601,Svay Rieng,KH2006,Svay Rieng,KH20,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:200602,200602,1603:45:16:116:0,1603:45:16:116:1:20,1603:45:16:116:2:2006,1603:45:16:116:3:200602,Prey Chhlak,KH200602,Svay Rieng,KH2006,Svay Rieng,KH20,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:200603,200603,1603:45:16:116:0,1603:45:16:116:1:20,1603:45:16:116:2:2006,1603:45:16:116:3:200603,Koy Trabaek,KH200603,Svay Rieng,KH2006,Svay Rieng,KH20,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:200604,200604,1603:45:16:116:0,1603:45:16:116:1:20,1603:45:16:116:2:2006,1603:45:16:116:3:200604,Pou Ta Hao,KH200604,Svay Rieng,KH2006,Svay Rieng,KH20,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:200605,200605,1603:45:16:116:0,1603:45:16:116:1:20,1603:45:16:116:2:2006,1603:45:16:116:3:200605,Chek,KH200605,Svay Rieng,KH2006,Svay Rieng,KH20,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:200606,200606,1603:45:16:116:0,1603:45:16:116:1:20,1603:45:16:116:2:2006,1603:45:16:116:3:200606,Svay Toea,KH200606,Svay Rieng,KH2006,Svay Rieng,KH20,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:200607,200607,1603:45:16:116:0,1603:45:16:116:1:20,1603:45:16:116:2:2006,1603:45:16:116:3:200607,Sangkhoar,KH200607,Svay Rieng,KH2006,Svay Rieng,KH20,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:200702,200702,1603:45:16:116:0,1603:45:16:116:1:20,1603:45:16:116:2:2007,1603:45:16:116:3:200702,Koki Saom,KH200702,Svay Teab,KH2007,Svay Rieng,KH20,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:200703,200703,1603:45:16:116:0,1603:45:16:116:1:20,1603:45:16:116:2:2007,1603:45:16:116:3:200703,Kandieng Reay,KH200703,Svay Teab,KH2007,Svay Rieng,KH20,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:200704,200704,1603:45:16:116:0,1603:45:16:116:1:20,1603:45:16:116:2:2007,1603:45:16:116:3:200704,Monourom,KH200704,Svay Teab,KH2007,Svay Rieng,KH20,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:200705,200705,1603:45:16:116:0,1603:45:16:116:1:20,1603:45:16:116:2:2007,1603:45:16:116:3:200705,Popeaet,KH200705,Svay Teab,KH2007,Svay Rieng,KH20,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:200706,200706,1603:45:16:116:0,1603:45:16:116:1:20,1603:45:16:116:2:2007,1603:45:16:116:3:200706,Prey Ta Ei,KH200706,Svay Teab,KH2007,Svay Rieng,KH20,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:200707,200707,1603:45:16:116:0,1603:45:16:116:1:20,1603:45:16:116:2:2007,1603:45:16:116:3:200707,Prasoutr,KH200707,Svay Teab,KH2007,Svay Rieng,KH20,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:200708,200708,1603:45:16:116:0,1603:45:16:116:1:20,1603:45:16:116:2:2007,1603:45:16:116:3:200708,Romeang Thkaol,KH200708,Svay Teab,KH2007,Svay Rieng,KH20,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:200709,200709,1603:45:16:116:0,1603:45:16:116:1:20,1603:45:16:116:2:2007,1603:45:16:116:3:200709,Sambuor,KH200709,Svay Teab,KH2007,Svay Rieng,KH20,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:200711,200711,1603:45:16:116:0,1603:45:16:116:1:20,1603:45:16:116:2:2007,1603:45:16:116:3:200711,Svay Rumpear,KH200711,Svay Teab,KH2007,Svay Rieng,KH20,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:200801,200801,1603:45:16:116:0,1603:45:16:116:1:20,1603:45:16:116:2:2008,1603:45:16:116:3:200801,Bati,KH200801,Bavet,KH2008,Svay Rieng,KH20,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:200802,200802,1603:45:16:116:0,1603:45:16:116:1:20,1603:45:16:116:2:2008,1603:45:16:116:3:200802,Bavet,KH200802,Bavet,KH2008,Svay Rieng,KH20,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:200803,200803,1603:45:16:116:0,1603:45:16:116:1:20,1603:45:16:116:2:2008,1603:45:16:116:3:200803,Chrak Mtes,KH200803,Bavet,KH2008,Svay Rieng,KH20,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:200804,200804,1603:45:16:116:0,1603:45:16:116:1:20,1603:45:16:116:2:2008,1603:45:16:116:3:200804,Prasat,KH200804,Bavet,KH2008,Svay Rieng,KH20,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:200805,200805,1603:45:16:116:0,1603:45:16:116:1:20,1603:45:16:116:2:2008,1603:45:16:116:3:200805,Prey Angkunh,KH200805,Bavet,KH2008,Svay Rieng,KH20,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:210101,210101,1603:45:16:116:0,1603:45:16:116:1:21,1603:45:16:116:2:2101,1603:45:16:116:3:210101,Angkor Borei,KH210101,Angkor Borei,KH2101,Takeo,KH21,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:210102,210102,1603:45:16:116:0,1603:45:16:116:1:21,1603:45:16:116:2:2101,1603:45:16:116:3:210102,Ba Srae,KH210102,Angkor Borei,KH2101,Takeo,KH21,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:210103,210103,1603:45:16:116:0,1603:45:16:116:1:21,1603:45:16:116:2:2101,1603:45:16:116:3:210103,Kouk Thlok,KH210103,Angkor Borei,KH2101,Takeo,KH21,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:210104,210104,1603:45:16:116:0,1603:45:16:116:1:21,1603:45:16:116:2:2101,1603:45:16:116:3:210104,Ponley,KH210104,Angkor Borei,KH2101,Takeo,KH21,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:210105,210105,1603:45:16:116:0,1603:45:16:116:1:21,1603:45:16:116:2:2101,1603:45:16:116:3:210105,Preaek Phtoul,KH210105,Angkor Borei,KH2101,Takeo,KH21,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:210106,210106,1603:45:16:116:0,1603:45:16:116:1:21,1603:45:16:116:2:2101,1603:45:16:116:3:210106,Prey Phkoam,KH210106,Angkor Borei,KH2101,Takeo,KH21,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:210201,210201,1603:45:16:116:0,1603:45:16:116:1:21,1603:45:16:116:2:2102,1603:45:16:116:3:210201,Chambak,KH210201,Bati,KH2102,Takeo,KH21,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:210202,210202,1603:45:16:116:0,1603:45:16:116:1:21,1603:45:16:116:2:2102,1603:45:16:116:3:210202,Champei,KH210202,Bati,KH2102,Takeo,KH21,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:210203,210203,1603:45:16:116:0,1603:45:16:116:1:21,1603:45:16:116:2:2102,1603:45:16:116:3:210203,Doung,KH210203,Bati,KH2102,Takeo,KH21,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:210204,210204,1603:45:16:116:0,1603:45:16:116:1:21,1603:45:16:116:2:2102,1603:45:16:116:3:210204,Kandoeng,KH210204,Bati,KH2102,Takeo,KH21,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:210205,210205,1603:45:16:116:0,1603:45:16:116:1:21,1603:45:16:116:2:2102,1603:45:16:116:3:210205,Komar Reachea,KH210205,Bati,KH2102,Takeo,KH21,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:210206,210206,1603:45:16:116:0,1603:45:16:116:1:21,1603:45:16:116:2:2102,1603:45:16:116:3:210206,Krang Leav,KH210206,Bati,KH2102,Takeo,KH21,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:210207,210207,1603:45:16:116:0,1603:45:16:116:1:21,1603:45:16:116:2:2102,1603:45:16:116:3:210207,Krang Thnong,KH210207,Bati,KH2102,Takeo,KH21,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:210208,210208,1603:45:16:116:0,1603:45:16:116:1:21,1603:45:16:116:2:2102,1603:45:16:116:3:210208,Lumpong,KH210208,Bati,KH2102,Takeo,KH21,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:210209,210209,1603:45:16:116:0,1603:45:16:116:1:21,1603:45:16:116:2:2102,1603:45:16:116:3:210209,Pea Ream,KH210209,Bati,KH2102,Takeo,KH21,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:210210,210210,1603:45:16:116:0,1603:45:16:116:1:21,1603:45:16:116:2:2102,1603:45:16:116:3:210210,Pot Sar,KH210210,Bati,KH2102,Takeo,KH21,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:210211,210211,1603:45:16:116:0,1603:45:16:116:1:21,1603:45:16:116:2:2102,1603:45:16:116:3:210211,Sour Phi,KH210211,Bati,KH2102,Takeo,KH21,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:210212,210212,1603:45:16:116:0,1603:45:16:116:1:21,1603:45:16:116:2:2102,1603:45:16:116:3:210212,Tang Doung,KH210212,Bati,KH2102,Takeo,KH21,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:210213,210213,1603:45:16:116:0,1603:45:16:116:1:21,1603:45:16:116:2:2102,1603:45:16:116:3:210213,Tnaot,KH210213,Bati,KH2102,Takeo,KH21,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:210214,210214,1603:45:16:116:0,1603:45:16:116:1:21,1603:45:16:116:2:2102,1603:45:16:116:3:210214,Trapeang Krasang,KH210214,Bati,KH2102,Takeo,KH21,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:210215,210215,1603:45:16:116:0,1603:45:16:116:1:21,1603:45:16:116:2:2102,1603:45:16:116:3:210215,Trapeang Sab,KH210215,Bati,KH2102,Takeo,KH21,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:210301,210301,1603:45:16:116:0,1603:45:16:116:1:21,1603:45:16:116:2:2103,1603:45:16:116:3:210301,Borei Cholsar,KH210301,Borei Cholsar,KH2103,Takeo,KH21,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:210302,210302,1603:45:16:116:0,1603:45:16:116:1:21,1603:45:16:116:2:2103,1603:45:16:116:3:210302,Chey Chouk,KH210302,Borei Cholsar,KH2103,Takeo,KH21,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:210303,210303,1603:45:16:116:0,1603:45:16:116:1:21,1603:45:16:116:2:2103,1603:45:16:116:3:210303,Doung Khpos,KH210303,Borei Cholsar,KH2103,Takeo,KH21,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:210304,210304,1603:45:16:116:0,1603:45:16:116:1:21,1603:45:16:116:2:2103,1603:45:16:116:3:210304,Kampong Krasang,KH210304,Borei Cholsar,KH2103,Takeo,KH21,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:210305,210305,1603:45:16:116:0,1603:45:16:116:1:21,1603:45:16:116:2:2103,1603:45:16:116:3:210305,Kouk Pou,KH210305,Borei Cholsar,KH2103,Takeo,KH21,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:210401,210401,1603:45:16:116:0,1603:45:16:116:1:21,1603:45:16:116:2:2104,1603:45:16:116:3:210401,Angk Prasat,KH210401,Kiri Vong,KH2104,Takeo,KH21,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:210402,210402,1603:45:16:116:0,1603:45:16:116:1:21,1603:45:16:116:2:2104,1603:45:16:116:3:210402,Preah Bat Choan Chum,KH210402,Kiri Vong,KH2104,Takeo,KH21,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:210403,210403,1603:45:16:116:0,1603:45:16:116:1:21,1603:45:16:116:2:2104,1603:45:16:116:3:210403,Kamnab,KH210403,Kiri Vong,KH2104,Takeo,KH21,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:210404,210404,1603:45:16:116:0,1603:45:16:116:1:21,1603:45:16:116:2:2104,1603:45:16:116:3:210404,Kampeaeng,KH210404,Kiri Vong,KH2104,Takeo,KH21,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:210405,210405,1603:45:16:116:0,1603:45:16:116:1:21,1603:45:16:116:2:2104,1603:45:16:116:3:210405,Kiri Chong Kaoh,KH210405,Kiri Vong,KH2104,Takeo,KH21,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:210406,210406,1603:45:16:116:0,1603:45:16:116:1:21,1603:45:16:116:2:2104,1603:45:16:116:3:210406,Kouk Prech,KH210406,Kiri Vong,KH2104,Takeo,KH21,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:210407,210407,1603:45:16:116:0,1603:45:16:116:1:21,1603:45:16:116:2:2104,1603:45:16:116:3:210407,Phnum Den,KH210407,Kiri Vong,KH2104,Takeo,KH21,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:210408,210408,1603:45:16:116:0,1603:45:16:116:1:21,1603:45:16:116:2:2104,1603:45:16:116:3:210408,Prey Ampok,KH210408,Kiri Vong,KH2104,Takeo,KH21,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:210409,210409,1603:45:16:116:0,1603:45:16:116:1:21,1603:45:16:116:2:2104,1603:45:16:116:3:210409,Prey Rumdeng,KH210409,Kiri Vong,KH2104,Takeo,KH21,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:210410,210410,1603:45:16:116:0,1603:45:16:116:1:21,1603:45:16:116:2:2104,1603:45:16:116:3:210410,Ream Andaeuk,KH210410,Kiri Vong,KH2104,Takeo,KH21,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:210411,210411,1603:45:16:116:0,1603:45:16:116:1:21,1603:45:16:116:2:2104,1603:45:16:116:3:210411,Saom,KH210411,Kiri Vong,KH2104,Takeo,KH21,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:210412,210412,1603:45:16:116:0,1603:45:16:116:1:21,1603:45:16:116:2:2104,1603:45:16:116:3:210412,Ta Ou,KH210412,Kiri Vong,KH2104,Takeo,KH21,Cambodia,KH,2014-10-14,2018-10-16,
