#item+conceptum+numerordinatio,#item+conceptum+codicem,#item+rem+i_qcc+is_zxxx+rdf_a_obo_bfo29+rdf_p_obo_bfo124_s5001+rdf_s_u2200_s5000,#item+rem+i_qcc+is_zxxx+rdf_a_obo_bfo29+rdf_p_obo_bfo124_s5002+rdf_p_obo_bfo171_s5000+rdf_s_u2200_s5001,#item+rem+i_qcc+is_zxxx+rdf_a_obo_bfo29+rdf_p_obo_bfo124_s5002+rdf_p_obo_bfo171_s5001+rdf_s_u2200_s5002,#item+rem+i_eng+is_latn+rdf_p_skos_preflabel_s5002+ix_alt0,#meta+ERROR+adm2+code+v_pcode,#meta+ERROR+adm2+name,#item+rem+i_eng+is_latn+rdf_p_skos_preflabel_s5002+ix_alt1,#item+rem+i_eng+is_latn+rdf_p_skos_preflabel_s5002+ix_alt2,#item+rem+i_eng+is_latn+rdf_p_skos_preflabel_s5001,#meta+ERROR+adm1+code+v_pcode,#item+rem+i_eng+is_latn+rdf_p_skos_preflabel_s5000,#meta+ERROR+country+code+v_iso3166p1a2,#item+rem+i_qcc+is_zxxx+rdf_p_p_p577_s1603+rdf_t_xsd_datetime,#item+rem+i_qcc+is_zxxx+rdf_p_p_p813_s1603+rdf_t_xsd_datetime,#item+rem+i_qcc+is_zxxx+rdf_p_p_p2699_s1603+rdf_t_xsd_datetime
1603:45:16:662:2:13020120000,13020120000,1603:45:16:662:0,1603:45:16:662:1:13,1603:45:16:662:2:13020120000,Bissee,LC13020120000,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:13020130000,13020130000,1603:45:16:662:0,1603:45:16:662:1:13,1603:45:16:662:2:13020130000,Bishop'S Gap/Ghirawoo Road,LC13020130000,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:13020150000,13020150000,1603:45:16:662:0,1603:45:16:662:1:13,1603:45:16:662:2:13020150000,Bocage,LC13020150000,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:13020180100,13020180100,1603:45:16:662:0,1603:45:16:662:1:13,1603:45:16:662:2:13020180100,Carellie,LC13020180100,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:13020210000,13020210000,1603:45:16:662:0,1603:45:16:662:1:13,1603:45:16:662:2:13020210000,Ravine Chabot,LC13020210000,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:13020220000,13020220000,1603:45:16:662:0,1603:45:16:662:1:13,1603:45:16:662:2:13020220000,Choc,LC13020220000,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:13020230000,13020230000,1603:45:16:662:0,1603:45:16:662:1:13,1603:45:16:662:2:13020230000,Ciceron,LC13020230000,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:13020231400,13020231400,1603:45:16:662:0,1603:45:16:662:1:13,1603:45:16:662:2:13020231400,Monkey Town/Ciceron,LC13020231400,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:13020280000,13020280000,1603:45:16:662:0,1603:45:16:662:1:13,1603:45:16:662:2:13020280000,Coubaril,LC13020280000,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:13020370000,13020370000,1603:45:16:662:0,1603:45:16:662:1:13,1603:45:16:662:2:13020370000,Entrepot,LC13020370000,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:13020370400,13020370400,1603:45:16:662:0,1603:45:16:662:1:13,1603:45:16:662:2:13020370400,Independence City,LC13020370400,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:13020500000,13020500000,1603:45:16:662:0,1603:45:16:662:1:13,1603:45:16:662:2:13020500000,La Clery,LC13020500000,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:13020500100,13020500100,1603:45:16:662:0,1603:45:16:662:1:13,1603:45:16:662:2:13020500100,Active Hill,LC13020500100,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:13020500300,13020500300,1603:45:16:662:0,1603:45:16:662:1:13,1603:45:16:662:2:13020500300,Chase Gardens,LC13020500300,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:13020501400,13020501400,1603:45:16:662:0,1603:45:16:662:1:13,1603:45:16:662:2:13020501400,Yorke Hill,LC13020501400,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:13020550000,13020550000,1603:45:16:662:0,1603:45:16:662:1:13,1603:45:16:662:2:13020550000,La Pansee,LC13020550000,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:13020550100,13020550100,1603:45:16:662:0,1603:45:16:662:1:13,1603:45:16:662:2:13020550100,Georgeville,LC13020550100,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:13020590000,13020590000,1603:45:16:662:0,1603:45:16:662:1:13,1603:45:16:662:2:13020590000,Leslie Land,LC13020590000,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:13020600000,13020600000,1603:45:16:662:0,1603:45:16:662:1:13,1603:45:16:662:2:13020600000,Marchand,LC13020600000,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:13020600100,13020600100,1603:45:16:662:0,1603:45:16:662:1:13,1603:45:16:662:2:13020600100,Black Mallet,LC13020600100,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:13020600200,13020600200,1603:45:16:662:0,1603:45:16:662:1:13,1603:45:16:662:2:13020600200,George Charles Boulevard,LC13020600200,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:13020600400,13020600400,1603:45:16:662:0,1603:45:16:662:1:13,1603:45:16:662:2:13020600400,Maynard Hill,LC13020600400,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:13020600700,13020600700,1603:45:16:662:0,1603:45:16:662:1:13,1603:45:16:662:2:13020600700,Trou Rouge,LC13020600700,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:13020630000,13020630000,1603:45:16:662:0,1603:45:16:662:1:13,1603:45:16:662:2:13020630000,Morne Dudon,LC13020630000,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:13020630100,13020630100,1603:45:16:662:0,1603:45:16:662:1:13,1603:45:16:662:2:13020630100,Agard Lands,LC13020630100,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:13020630300,13020630300,1603:45:16:662:0,1603:45:16:662:1:13,1603:45:16:662:2:13020630300,Bois Patat,LC13020630300,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:13020630400,13020630400,1603:45:16:662:0,1603:45:16:662:1:13,1603:45:16:662:2:13020630400,Hillcrest Gardens,LC13020630400,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:13020640000,13020640000,1603:45:16:662:0,1603:45:16:662:1:13,1603:45:16:662:2:13020640000,Morne Road,LC13020640000,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:13020650000,13020650000,1603:45:16:662:0,1603:45:16:662:1:13,1603:45:16:662:2:13020650000,Mount Pleasant,LC13020650000,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:13020680000,13020680000,1603:45:16:662:0,1603:45:16:662:1:13,1603:45:16:662:2:13020680000,Parker'S Hill,LC13020680000,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:13020750000,13020750000,1603:45:16:662:0,1603:45:16:662:1:13,1603:45:16:662:2:13020750000,Rock Hall,LC13020750000,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:13020750100,13020750100,1603:45:16:662:0,1603:45:16:662:1:13,1603:45:16:662:2:13020750100,Ravine Touterelle,LC13020750100,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:13020780000,13020780000,1603:45:16:662:0,1603:45:16:662:1:13,1603:45:16:662:2:13020780000,San Souci,LC13020780000,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:13020781100,13020781100,1603:45:16:662:0,1603:45:16:662:1:13,1603:45:16:662:2:13020781100,Lanse Road,LC13020781100,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:13020790000,13020790000,1603:45:16:662:0,1603:45:16:662:1:13,1603:45:16:662:2:13020790000,Summersdale,LC13020790000,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:13020800000,13020800000,1603:45:16:662:0,1603:45:16:662:1:13,1603:45:16:662:2:13020800000,Sunny Acres,LC13020800000,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:13020810000,13020810000,1603:45:16:662:0,1603:45:16:662:1:13,1603:45:16:662:2:13020810000,Tapion,LC13020810000,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:13020820000,13020820000,1603:45:16:662:0,1603:45:16:662:1:13,1603:45:16:662:2:13020820000,The Morne,LC13020820000,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:13020820100,13020820100,1603:45:16:662:0,1603:45:16:662:1:13,1603:45:16:662:2:13020820100,Capital Hill,LC13020820100,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:13020890000,13020890000,1603:45:16:662:0,1603:45:16:662:1:13,1603:45:16:662:2:13020890000,Vide Bouteille,LC13020890000,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:13020910000,13020910000,1603:45:16:662:0,1603:45:16:662:1:13,1603:45:16:662:2:13020910000,Vigie,LC13020910000,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:13030030000,13030030000,1603:45:16:662:0,1603:45:16:662:1:13,1603:45:16:662:2:13030030000,Babonneau Proper,LC13030030000,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:13030030100,13030030100,1603:45:16:662:0,1603:45:16:662:1:13,1603:45:16:662:2:13030030100,Cabiche/Babonneau,LC13030030100,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:13030030200,13030030200,1603:45:16:662:0,1603:45:16:662:1:13,1603:45:16:662:2:13030030200,Cacoa/Babonneau,LC13030030200,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:13030030201,13030030201,1603:45:16:662:0,1603:45:16:662:1:13,1603:45:16:662:2:13030030201,Girard/Babonneau,LC13030030201,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:13030030202,13030030202,1603:45:16:662:0,1603:45:16:662:1:13,1603:45:16:662:2:13030030202,Green Gold/Babonneau,LC13030030202,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:13030030203,13030030203,1603:45:16:662:0,1603:45:16:662:1:13,1603:45:16:662:2:13030030203,Hill 20/Babonneau,LC13030030203,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:13030030400,13030030400,1603:45:16:662:0,1603:45:16:662:1:13,1603:45:16:662:2:13030030400,Chassin/Babonneau,LC13030030400,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:13030030500,13030030500,1603:45:16:662:0,1603:45:16:662:1:13,1603:45:16:662:2:13030030500,Fond Assau/Babonneau,LC13030030500,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:13030030501,13030030501,1603:45:16:662:0,1603:45:16:662:1:13,1603:45:16:662:2:13030030501,Morne Assau/Babonneau,LC13030030501,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:13030031100,13030031100,1603:45:16:662:0,1603:45:16:662:1:13,1603:45:16:662:2:13030031100,Talvern/Babonneau,LC13030031100,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:13030031101,13030031101,1603:45:16:662:0,1603:45:16:662:1:13,1603:45:16:662:2:13030031101,En Pois Doux/Babonneau,LC13030031101,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:13030050000,13030050000,1603:45:16:662:0,1603:45:16:662:1:13,1603:45:16:662:2:13030050000,Balata,LC13030050000,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:13030110000,13030110000,1603:45:16:662:0,1603:45:16:662:1:13,1603:45:16:662:2:13030110000,Bexon,LC13030110000,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:13030110100,13030110100,1603:45:16:662:0,1603:45:16:662:1:13,1603:45:16:662:2:13030110100,Barre Denis,LC13030110100,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:13030110200,13030110200,1603:45:16:662:0,1603:45:16:662:1:13,1603:45:16:662:2:13030110200,Choppin,LC13030110200,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:13030110400,13030110400,1603:45:16:662:0,1603:45:16:662:1:13,1603:45:16:662:2:13030110400,Labayee,LC13030110400,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:13030110500,13030110500,1603:45:16:662:0,1603:45:16:662:1:13,1603:45:16:662:2:13030110500,Marc,LC13030110500,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:13030110501,13030110501,1603:45:16:662:0,1603:45:16:662:1:13,1603:45:16:662:2:13030110501,Crownlands/Marc,LC13030110501,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:13030110502,13030110502,1603:45:16:662:0,1603:45:16:662:1:13,1603:45:16:662:2:13030110502,Floissac/Marc,LC13030110502,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:13030110504,13030110504,1603:45:16:662:0,1603:45:16:662:1:13,1603:45:16:662:2:13030110504,Morne Rouge/Marc,LC13030110504,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:13030110505,13030110505,1603:45:16:662:0,1603:45:16:662:1:13,1603:45:16:662:2:13030110505,Trou Cochon/Marc,LC13030110505,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:13030110506,13030110506,1603:45:16:662:0,1603:45:16:662:1:13,1603:45:16:662:2:13030110506,Trou Florent/Marc,LC13030110506,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:13030110600,13030110600,1603:45:16:662:0,1603:45:16:662:1:13,1603:45:16:662:2:13030110600,Miami/Bexon,LC13030110600,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:13030110700,13030110700,1603:45:16:662:0,1603:45:16:662:1:13,1603:45:16:662:2:13030110700,Odsan,LC13030110700,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:13030110800,13030110800,1603:45:16:662:0,1603:45:16:662:1:13,1603:45:16:662:2:13030110800,Ravine Poisson,LC13030110800,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:13030110900,13030110900,1603:45:16:662:0,1603:45:16:662:1:13,1603:45:16:662:2:13030110900,Sarot,LC13030110900,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:13030110901,13030110901,1603:45:16:662:0,1603:45:16:662:1:13,1603:45:16:662:2:13030110901,Sand De Feu,LC13030110901,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:13030300000,13030300000,1603:45:16:662:0,1603:45:16:662:1:13,1603:45:16:662:2:13030300000,Cul De Sac,LC13030300000,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:13030300100,13030300100,1603:45:16:662:0,1603:45:16:662:1:13,1603:45:16:662:2:13030300100,Ferrand,LC13030300100,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:13030300300,13030300300,1603:45:16:662:0,1603:45:16:662:1:13,1603:45:16:662:2:13030300300,Soucis,LC13030300300,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:13030320000,13030320000,1603:45:16:662:0,1603:45:16:662:1:13,1603:45:16:662:2:13030320000,Deglos,LC13030320000,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:13030330000,13030330000,1603:45:16:662:0,1603:45:16:662:1:13,1603:45:16:662:2:13030330000,Derierre Fort/Old Victoria Road,LC13030330000,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:13030340000,13030340000,1603:45:16:662:0,1603:45:16:662:1:13,1603:45:16:662:2:13030340000,Dubrassay,LC13030340000,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:13030390000,13030390000,1603:45:16:662:0,1603:45:16:662:1:13,1603:45:16:662:2:13030390000,Fond Canie,LC13030390000,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:13030410000,13030410000,1603:45:16:662:0,1603:45:16:662:1:13,1603:45:16:662:2:13030410000,Forestiere,LC13030410000,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:13030410200,13030410200,1603:45:16:662:0,1603:45:16:662:1:13,1603:45:16:662:2:13030410200,Piton Flore,LC13030410200,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:13030430000,13030430000,1603:45:16:662:0,1603:45:16:662:1:13,1603:45:16:662:2:13030430000,Goodlands,LC13030430000,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:13030460000,13030460000,1603:45:16:662:0,1603:45:16:662:1:13,1603:45:16:662:2:13030460000,Guesneau,LC13030460000,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:13030490000,13030490000,1603:45:16:662:0,1603:45:16:662:1:13,1603:45:16:662:2:13030490000,La Carierre,LC13030490000,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:13030530000,13030530000,1603:45:16:662:0,1603:45:16:662:1:13,1603:45:16:662:2:13030530000,La Croix Maingot,LC13030530000,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:13030530100,13030530100,1603:45:16:662:0,1603:45:16:662:1:13,1603:45:16:662:2:13030530100,Barre Duchaussee,LC13030530100,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:13030530200,13030530200,1603:45:16:662:0,1603:45:16:662:1:13,1603:45:16:662:2:13030530200,Barre St Joseph,LC13030530200,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:13030530300,13030530300,1603:45:16:662:0,1603:45:16:662:1:13,1603:45:16:662:2:13030530300,Perou,LC13030530300,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:13030610000,13030610000,1603:45:16:662:0,1603:45:16:662:1:13,1603:45:16:662:2:13030610000,Marigot,LC13030610000,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:13030730000,13030730000,1603:45:16:662:0,1603:45:16:662:1:13,1603:45:16:662:2:13030730000,Quatre Chemins,LC13030730000,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:13030740000,13030740000,1603:45:16:662:0,1603:45:16:662:1:13,1603:45:16:662:2:13030740000,Resinard,LC13030740000,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:13030770100,13030770100,1603:45:16:662:0,1603:45:16:662:1:13,1603:45:16:662:2:13030770100,Belair,LC13030770100,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:13030830000,13030830000,1603:45:16:662:0,1603:45:16:662:1:13,1603:45:16:662:2:13030830000,Ti Colon,LC13030830000,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:13030840000,13030840000,1603:45:16:662:0,1603:45:16:662:1:13,1603:45:16:662:2:13030840000,Ti Rocher,LC13030840000,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:13030850000,13030850000,1603:45:16:662:0,1603:45:16:662:1:13,1603:45:16:662:2:13030850000,Tourat/Soucis,LC13030850000,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:13030870000,13030870000,1603:45:16:662:0,1603:45:16:662:1:13,1603:45:16:662:2:13030870000,Trois Piton,LC13030870000,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
