#adm3+name+i_eng+is_latn,#adm3+code+v_pcode,#adm3+name,#adm3+name+alt1+i_eng+is_latn,#adm3+name+alt2+i_eng+is_latn,#adm2+name+i_eng+is_latn,#adm2+code+v_pcode,#adm1+name+i_eng+is_latn,#adm1+code+v_pcode,#country+name+i_eng+is_latn,#country+code+v_iso3166p1a2,#date+start,#date+updated,#date+end
Kemba town,ET071012,,,,Gamo,ET0710,SNNP,ET07,Ethiopia,ET,2020-10-13,2021-12-16,
Gerese,ET071013,,,,Gamo,ET0710,SNNP,ET07,Ethiopia,ET,2020-10-13,2021-12-16,
Bonke,ET071014,,,,Gamo,ET0710,SNNP,ET07,Ethiopia,ET,2020-10-13,2021-12-16,
Arba Minch Zuria,ET071015,,,,Gamo,ET0710,SNNP,ET07,Ethiopia,ET,2020-10-13,2021-12-16,
Gacho Baba,ET071016,,,,Gamo,ET0710,SNNP,ET07,Ethiopia,ET,2020-10-13,2021-12-16,
Kucha Alpha,ET071017,,,,Gamo,ET0710,SNNP,ET07,Ethiopia,ET,2020-10-13,2021-12-16,
Garda Marta,ET071018,,,,Gamo,ET0710,SNNP,ET07,Ethiopia,ET,2020-10-13,2021-12-16,
Kucha,ET071019,,,,Gamo,ET0710,SNNP,ET07,Ethiopia,ET,2020-10-13,2021-12-16,
Arba Minch town,ET071021,,,,Gamo,ET0710,SNNP,ET07,Ethiopia,ET,2020-10-13,2021-12-16,
Alle Special,ET071205,,,,Alle,ET0712,SNNP,ET07,Ethiopia,ET,2020-10-13,2021-12-16,
Karat town,ET071301,,,,Konso,ET0713,SNNP,ET07,Ethiopia,ET,2020-10-13,2021-12-16,
Segen Zuria,ET071302,,,,Konso,ET0713,SNNP,ET07,Ethiopia,ET,2020-10-13,2021-12-16,
Karat Zuria,ET071303,,,,Konso,ET0713,SNNP,ET07,Ethiopia,ET,2020-10-13,2021-12-16,
Kena,ET071304,,,,Konso,ET0713,SNNP,ET07,Ethiopia,ET,2020-10-13,2021-12-16,
Kulito town,ET071401,,,,Halaba,ET0714,SNNP,ET07,Ethiopia,ET,2020-10-13,2021-12-16,
Wera,ET071402,,,,Halaba,ET0714,SNNP,ET07,Ethiopia,ET,2020-10-13,2021-12-16,
Atote Ulo,ET071403,,,,Halaba,ET0714,SNNP,ET07,Ethiopia,ET,2020-10-13,2021-12-16,
Wera Djo,ET071404,,,,Halaba,ET0714,SNNP,ET07,Ethiopia,ET,2020-10-13,2021-12-16,
Melekoza,ET071501,,,,Gofa,ET0715,SNNP,ET07,Ethiopia,ET,2020-10-13,2021-12-16,
Denba Gofa,ET071502,,,,Gofa,ET0715,SNNP,ET07,Ethiopia,ET,2020-10-13,2021-12-16,
Zala,ET071503,,,,Gofa,ET0715,SNNP,ET07,Ethiopia,ET,2020-10-13,2021-12-16,
Uba Debre Tsehay,ET071504,,,,Gofa,ET0715,SNNP,ET07,Ethiopia,ET,2020-10-13,2021-12-16,
Gezei Gofa,ET071505,,,,Gofa,ET0715,SNNP,ET07,Ethiopia,ET,2020-10-13,2021-12-16,
O'yida,ET071506,Oyida,,,Gofa,ET0715,SNNP,ET07,Ethiopia,ET,2020-10-13,2021-12-16,
Sawla town,ET071507,,,,Gofa,ET0715,SNNP,ET07,Ethiopia,ET,2020-10-13,2021-12-16,
Bulike town,ET071508,,,,Gofa,ET0715,SNNP,ET07,Ethiopia,ET,2020-10-13,2021-12-16,
Melo Gada,ET071509,,,,Gofa,ET0715,SNNP,ET07,Ethiopia,ET,2020-10-13,2021-12-16,
Basketo SP Woreda,ET071601,,,,Basketo,ET0716,SNNP,ET07,Ethiopia,ET,2020-10-13,2021-12-16,
Alicho Woriro,ET072001,,,,Siltie,ET0720,SNNP,ET07,Ethiopia,ET,2020-10-13,2021-12-16,
Siltie,ET072002,,,,Siltie,ET0720,SNNP,ET07,Ethiopia,ET,2020-10-13,2021-12-16,
Lanfero,ET072003,,,,Siltie,ET0720,SNNP,ET07,Ethiopia,ET,2020-10-13,2021-12-16,
Mierab Azenet Berbere,ET072004,,,,Siltie,ET0720,SNNP,ET07,Ethiopia,ET,2020-10-13,2021-12-16,
Dalocha,ET072005,,,,Siltie,ET0720,SNNP,ET07,Ethiopia,ET,2020-10-13,2021-12-16,
Sankura,ET072006,,,,Siltie,ET0720,SNNP,ET07,Ethiopia,ET,2020-10-13,2021-12-16,
Misrak Azenet Berbere,ET072007,,,,Siltie,ET0720,SNNP,ET07,Ethiopia,ET,2020-10-13,2021-12-16,
Wulbareg,ET072008,,,,Siltie,ET0720,SNNP,ET07,Ethiopia,ET,2020-10-13,2021-12-16,
Tora town,ET072009,,,,Siltie,ET0720,SNNP,ET07,Ethiopia,ET,2020-10-13,2021-12-16,
Worabe town,ET072010,,,,Siltie,ET0720,SNNP,ET07,Ethiopia,ET,2020-10-13,2021-12-16,
Kibet town,ET072011,,,,Siltie,ET0720,SNNP,ET07,Ethiopia,ET,2020-10-13,2021-12-16,
Mito,ET072012,,,,Siltie,ET0720,SNNP,ET07,Ethiopia,ET,2020-10-13,2021-12-16,
Misrak Siltie,ET072013,,,,Siltie,ET0720,SNNP,ET07,Ethiopia,ET,2020-10-13,2021-12-16,
Amaro,ET072102,,,,Amaro,ET0721,SNNP,ET07,Ethiopia,ET,2020-10-13,2021-12-16,
Burji Special,ET072203,,,,Burji,ET0722,SNNP,ET07,Ethiopia,ET,2020-10-13,2021-12-16,
Derashe Special,ET072304,,,,Derashe,ET0723,SNNP,ET07,Ethiopia,ET,2020-10-13,2021-12-16,
Yem SP Woreda,ET072401,,,,Yem Special,ET0724,SNNP,ET07,Ethiopia,ET,2020-10-13,2021-12-16,
Anderacha,ET110101,,,,Sheka,ET1101,South West Ethiopia,ET11,Ethiopia,ET,2020-10-13,2021-12-16,
Masha,ET110102,,,,Sheka,ET1101,South West Ethiopia,ET11,Ethiopia,ET,2020-10-13,2021-12-16,
Yeki,ET110103,,,,Sheka,ET1101,South West Ethiopia,ET11,Ethiopia,ET,2020-10-13,2021-12-16,
Tepi,ET110104,,,,Sheka,ET1101,South West Ethiopia,ET11,Ethiopia,ET,2020-10-13,2021-12-16,
Masha town,ET110105,,,,Sheka,ET1101,South West Ethiopia,ET11,Ethiopia,ET,2020-10-13,2021-12-16,
Saylem,ET110201,,,,Kefa,ET1102,South West Ethiopia,ET11,Ethiopia,ET,2020-10-13,2021-12-16,
Gesha,ET110202,,,,Kefa,ET1102,South West Ethiopia,ET11,Ethiopia,ET,2020-10-13,2021-12-16,
Gewata,ET110203,,,,Kefa,ET1102,South West Ethiopia,ET11,Ethiopia,ET,2020-10-13,2021-12-16,
Gimbo,ET110204,,,,Kefa,ET1102,South West Ethiopia,ET11,Ethiopia,ET,2020-10-13,2021-12-16,
Adiyio,ET110205,,,,Kefa,ET1102,South West Ethiopia,ET11,Ethiopia,ET,2020-10-13,2021-12-16,
Tullo,ET110206,,,,Kefa,ET1102,South West Ethiopia,ET11,Ethiopia,ET,2020-10-13,2021-12-16,
Cheta,ET110207,,,,Kefa,ET1102,South West Ethiopia,ET11,Ethiopia,ET,2020-10-13,2021-12-16,
Decha,ET110208,,,,Kefa,ET1102,South West Ethiopia,ET11,Ethiopia,ET,2020-10-13,2021-12-16,
Chena,ET110209,,,,Kefa,ET1102,South West Ethiopia,ET11,Ethiopia,ET,2020-10-13,2021-12-16,
Bita,ET110210,,,,Kefa,ET1102,South West Ethiopia,ET11,Ethiopia,ET,2020-10-13,2021-12-16,
Bonga town,ET110211,,,,Kefa,ET1102,South West Ethiopia,ET11,Ethiopia,ET,2020-10-13,2021-12-16,
Goba (SP),ET110212,,,,Kefa,ET1102,South West Ethiopia,ET11,Ethiopia,ET,2020-10-13,2021-12-16,
Shisho Ande,ET110213,,,,Kefa,ET1102,South West Ethiopia,ET11,Ethiopia,ET,2020-10-13,2021-12-16,
Wacha,ET110214,,,,Kefa,ET1102,South West Ethiopia,ET11,Ethiopia,ET,2020-10-13,2021-12-16,
Sheko,ET110301,,,,Bench Sheko,ET1103,South West Ethiopia,ET11,Ethiopia,ET,2020-10-13,2021-12-16,
Gurafereda,ET110302,,,,Bench Sheko,ET1103,South West Ethiopia,ET11,Ethiopia,ET,2020-10-13,2021-12-16,
Debub Bench,ET110303,,,,Bench Sheko,ET1103,South West Ethiopia,ET11,Ethiopia,ET,2020-10-13,2021-12-16,
Shay Bench,ET110304,,,,Bench Sheko,ET1103,South West Ethiopia,ET11,Ethiopia,ET,2020-10-13,2021-12-16,
Semen Bench,ET110305,,,,Bench Sheko,ET1103,South West Ethiopia,ET11,Ethiopia,ET,2020-10-13,2021-12-16,
Gidi Bench,ET110306,,,,Bench Sheko,ET1103,South West Ethiopia,ET11,Ethiopia,ET,2020-10-13,2021-12-16,
Mizan Aman town,ET110307,,,,Bench Sheko,ET1103,South West Ethiopia,ET11,Ethiopia,ET,2020-10-13,2021-12-16,
Size town,ET110308,,,,Bench Sheko,ET1103,South West Ethiopia,ET11,Ethiopia,ET,2020-10-13,2021-12-16,
Tocha,ET110401,,,,Dawuro,ET1104,South West Ethiopia,ET11,Ethiopia,ET,2020-10-13,2021-12-16,
Mareka,ET110402,,,,Dawuro,ET1104,South West Ethiopia,ET11,Ethiopia,ET,2020-10-13,2021-12-16,
Loma,ET110403,,,,Dawuro,ET1104,South West Ethiopia,ET11,Ethiopia,ET,2020-10-13,2021-12-16,
Gena,ET110404,,,,Dawuro,ET1104,South West Ethiopia,ET11,Ethiopia,ET,2020-10-13,2021-12-16,
Isara,ET110405,,,,Dawuro,ET1104,South West Ethiopia,ET11,Ethiopia,ET,2020-10-13,2021-12-16,
Kachi,ET110406,,,,Dawuro,ET1104,South West Ethiopia,ET11,Ethiopia,ET,2020-10-13,2021-12-16,
Tercha Zuriya,ET110407,,,,Dawuro,ET1104,South West Ethiopia,ET11,Ethiopia,ET,2020-10-13,2021-12-16,
Mari Mansa,ET110408,,,,Dawuro,ET1104,South West Ethiopia,ET11,Ethiopia,ET,2020-10-13,2021-12-16,
Disa,ET110409,,,,Dawuro,ET1104,South West Ethiopia,ET11,Ethiopia,ET,2020-10-13,2021-12-16,
Zabagazo,ET110410,,,,Dawuro,ET1104,South West Ethiopia,ET11,Ethiopia,ET,2020-10-13,2021-12-16,
Tercha town,ET110411,,,,Dawuro,ET1104,South West Ethiopia,ET11,Ethiopia,ET,2020-10-13,2021-12-16,
Gesa town,ET110412,,,,Dawuro,ET1104,South West Ethiopia,ET11,Ethiopia,ET,2020-10-13,2021-12-16,
Gachit,ET110501,,,,Mirab Omo,ET1105,South West Ethiopia,ET11,Ethiopia,ET,2020-10-13,2021-12-16,
Menit Goldiye,ET110502,,,,Mirab Omo,ET1105,South West Ethiopia,ET11,Ethiopia,ET,2020-10-13,2021-12-16,
Gori Gesha,ET110503,,,,Mirab Omo,ET1105,South West Ethiopia,ET11,Ethiopia,ET,2020-10-13,2021-12-16,
Menit Shasha,ET110504,,,,Mirab Omo,ET1105,South West Ethiopia,ET11,Ethiopia,ET,2020-10-13,2021-12-16,
Bero,ET110505,,,,Mirab Omo,ET1105,South West Ethiopia,ET11,Ethiopia,ET,2020-10-13,2021-12-16,
Surma,ET110506,,,,Mirab Omo,ET1105,South West Ethiopia,ET11,Ethiopia,ET,2020-10-13,2021-12-16,
Maji,ET110507,,,,Mirab Omo,ET1105,South West Ethiopia,ET11,Ethiopia,ET,2020-10-13,2021-12-16,
Konta,ET110601,,,,Konta Special,ET1106,South West Ethiopia,ET11,Ethiopia,ET,2020-10-13,2021-12-16,
Akobo,ET120101,,,,Nuwer,ET1201,Gambela,ET12,Ethiopia,ET,2020-10-13,2021-12-16,
Lare,ET120102,,,,Nuwer,ET1201,Gambela,ET12,Ethiopia,ET,2020-10-13,2021-12-16,
Jikawo,ET120103,,,,Nuwer,ET1201,Gambela,ET12,Ethiopia,ET,2020-10-13,2021-12-16,
Wantawo,ET120104,,,,Nuwer,ET1201,Gambela,ET12,Ethiopia,ET,2020-10-13,2021-12-16,
Makuey,ET120105,,,,Nuwer,ET1201,Gambela,ET12,Ethiopia,ET,2020-10-13,2021-12-16,
Gambela National Park,ET120200,,,,Agnewak,ET1202,Gambela,ET12,Ethiopia,ET,2020-10-13,2021-12-16,
Abobo,ET120201,,,,Agnewak,ET1202,Gambela,ET12,Ethiopia,ET,2020-10-13,2021-12-16,
Gambela Zuria,ET120202,,,,Agnewak,ET1202,Gambela,ET12,Ethiopia,ET,2020-10-13,2021-12-16,
Gog,ET120203,,,,Agnewak,ET1202,Gambela,ET12,Ethiopia,ET,2020-10-13,2021-12-16,
Jore,ET120204,,,,Agnewak,ET1202,Gambela,ET12,Ethiopia,ET,2020-10-13,2021-12-16,
Dima (GM),ET120205,,,,Agnewak,ET1202,Gambela,ET12,Ethiopia,ET,2020-10-13,2021-12-16,
Gambela town,ET120206,,,,Agnewak,ET1202,Gambela,ET12,Ethiopia,ET,2020-10-13,2021-12-16,
Godere,ET120301,,,,Majang,ET1203,Gambela,ET12,Ethiopia,ET,2020-10-13,2021-12-16,
Mengesh,ET120308,,,,Majang,ET1203,Gambela,ET12,Ethiopia,ET,2020-10-13,2021-12-16,
Itang,ET120407,,,,Itang Special woreda,ET1204,Gambela,ET12,Ethiopia,ET,2020-10-13,2021-12-16,
Sofi,ET130101,,,,Harari,ET1301,Harari,ET13,Ethiopia,ET,2020-10-13,2021-12-16,
Shenkor,ET130102,,,,Harari,ET1301,Harari,ET13,Ethiopia,ET,2020-10-13,2021-12-16,
Jinela,ET130103,,,,Harari,ET1301,Harari,ET13,Ethiopia,ET,2020-10-13,2021-12-16,
Hakim,ET130104,,,,Harari,ET1301,Harari,ET13,Ethiopia,ET,2020-10-13,2021-12-16,
Erer (HR),ET130105,,,,Harari,ET1301,Harari,ET13,Ethiopia,ET,2020-10-13,2021-12-16,
Dire Teyara,ET130106,,,,Harari,ET1301,Harari,ET13,Ethiopia,ET,2020-10-13,2021-12-16,
Amir Nur,ET130107,,,,Harari,ET1301,Harari,ET13,Ethiopia,ET,2020-10-13,2021-12-16,
Aboker,ET130108,,,,Harari,ET1301,Harari,ET13,Ethiopia,ET,2020-10-13,2021-12-16,
Abadir,ET130109,,,,Harari,ET1301,Harari,ET13,Ethiopia,ET,2020-10-13,2021-12-16,
Akaki Kality,ET140101,,,,Region 14,ET1401,Addis Ababa,ET14,Ethiopia,ET,2020-10-13,2021-12-16,
Nifas Silk Lafto,ET140102,,,,Region 14,ET1401,Addis Ababa,ET14,Ethiopia,ET,2020-10-13,2021-12-16,
Kolfe Keraniyo,ET140103,,,,Region 14,ET1401,Addis Ababa,ET14,Ethiopia,ET,2020-10-13,2021-12-16,
Bole,ET140104,,,,Region 14,ET1401,Addis Ababa,ET14,Ethiopia,ET,2020-10-13,2021-12-16,
Lideta,ET140105,,,,Region 14,ET1401,Addis Ababa,ET14,Ethiopia,ET,2020-10-13,2021-12-16,
Kirkos,ET140106,,,,Region 14,ET1401,Addis Ababa,ET14,Ethiopia,ET,2020-10-13,2021-12-16,
Yeka,ET140107,,,,Region 14,ET1401,Addis Ababa,ET14,Ethiopia,ET,2020-10-13,2021-12-16,
Addis Ketema,ET140108,,,,Region 14,ET1401,Addis Ababa,ET14,Ethiopia,ET,2020-10-13,2021-12-16,
Arada,ET140109,,,,Region 14,ET1401,Addis Ababa,ET14,Ethiopia,ET,2020-10-13,2021-12-16,
Gulele,ET140110,,,,Region 14,ET1401,Addis Ababa,ET14,Ethiopia,ET,2020-10-13,2021-12-16,
Lemi Kura,ET140111,,,,Region 14,ET1401,Addis Ababa,ET14,Ethiopia,ET,2020-10-13,2021-12-16,
Sabian,ET150103,,,,Dire Dawa urban,ET1501,Dire Dawa,ET15,Ethiopia,ET,2020-10-13,2021-12-16,
Malka Jabti /M.Jebdu),ET150104,,,,Dire Dawa urban,ET1501,Dire Dawa,ET15,Ethiopia,ET,2020-10-13,2021-12-16,
Legehare,ET150105,,,,Dire Dawa urban,ET1501,Dire Dawa,ET15,Ethiopia,ET,2020-10-13,2021-12-16,
Addis Ketema (DD),ET150109,,,,Dire Dawa urban,ET1501,Dire Dawa,ET15,Ethiopia,ET,2020-10-13,2021-12-16,
Gende Kore,ET150110,,,,Dire Dawa urban,ET1501,Dire Dawa,ET15,Ethiopia,ET,2020-10-13,2021-12-16,
Dechatu,ET150111,,,,Dire Dawa urban,ET1501,Dire Dawa,ET15,Ethiopia,ET,2020-10-13,2021-12-16,
Hafat Issa,ET150112,,,,Dire Dawa urban,ET1501,Dire Dawa,ET15,Ethiopia,ET,2020-10-13,2021-12-16,
Kazira,ET150113,,,,Dire Dawa urban,ET1501,Dire Dawa,ET15,Ethiopia,ET,2020-10-13,2021-12-16,
Police Maret,ET150114,,,,Dire Dawa urban,ET1501,Dire Dawa,ET15,Ethiopia,ET,2020-10-13,2021-12-16,
Aseliso,ET150201,,,,Dire Dawa rural,ET1502,Dire Dawa,ET15,Ethiopia,ET,2020-10-13,2021-12-16,
Jeldessa,ET150206,,,,Dire Dawa rural,ET1502,Dire Dawa,ET15,Ethiopia,ET,2020-10-13,2021-12-16,
Wahil,ET150207,,,,Dire Dawa rural,ET1502,Dire Dawa,ET15,Ethiopia,ET,2020-10-13,2021-12-16,
Biyoawale,ET150208,,,,Dire Dawa rural,ET1502,Dire Dawa,ET15,Ethiopia,ET,2020-10-13,2021-12-16,
Shebe Dino,ET160001,,,,Sidama,ET1600,Sidama,ET16,Ethiopia,ET,2020-10-13,2021-12-16,
Hawassa Zuria,ET160002,,,,Sidama,ET1600,Sidama,ET16,Ethiopia,ET,2020-10-13,2021-12-16,
Arbegona,ET160003,,,,Sidama,ET1600,Sidama,ET16,Ethiopia,ET,2020-10-13,2021-12-16,
Dale,ET160004,,,,Sidama,ET1600,Sidama,ET16,Ethiopia,ET,2020-10-13,2021-12-16,
Aleta Wendo,ET160005,,,,Sidama,ET1600,Sidama,ET16,Ethiopia,ET,2020-10-13,2021-12-16,
Dara,ET160006,,,,Sidama,ET1600,Sidama,ET16,Ethiopia,ET,2020-10-13,2021-12-16,
Hulla,ET160007,,,,Sidama,ET1600,Sidama,ET16,Ethiopia,ET,2020-10-13,2021-12-16,
Bensa,ET160008,,,,Sidama,ET1600,Sidama,ET16,Ethiopia,ET,2020-10-13,2021-12-16,
Aroresa,ET160009,,,,Sidama,ET1600,Sidama,ET16,Ethiopia,ET,2020-10-13,2021-12-16,
Boricha,ET160010,,,,Sidama,ET1600,Sidama,ET16,Ethiopia,ET,2020-10-13,2021-12-16,
Gorche,ET160011,,,,Sidama,ET1600,Sidama,ET16,Ethiopia,ET,2020-10-13,2021-12-16,
Malga,ET160012,,,,Sidama,ET1600,Sidama,ET16,Ethiopia,ET,2020-10-13,2021-12-16,
Wonosho,ET160013,,,,Sidama,ET1600,Sidama,ET16,Ethiopia,ET,2020-10-13,2021-12-16,
Chire,ET160014,,,,Sidama,ET1600,Sidama,ET16,Ethiopia,ET,2020-10-13,2021-12-16,
Bursa,ET160015,,,,Sidama,ET1600,Sidama,ET16,Ethiopia,ET,2020-10-13,2021-12-16,
Aleta Chuko,ET160016,,,,Sidama,ET1600,Sidama,ET16,Ethiopia,ET,2020-10-13,2021-12-16,
Bona Zuria,ET160017,,,,Sidama,ET1600,Sidama,ET16,Ethiopia,ET,2020-10-13,2021-12-16,
Hawasa town,ET160018,,,,Sidama,ET1600,Sidama,ET16,Ethiopia,ET,2020-10-13,2021-12-16,
Wondo-Genet,ET160019,,,,Sidama,ET1600,Sidama,ET16,Ethiopia,ET,2020-10-13,2021-12-16,
Yirgalem town,ET160020,,,,Sidama,ET1600,Sidama,ET16,Ethiopia,ET,2020-10-13,2021-12-16,
Aleta Wondo town,ET160021,,,,Sidama,ET1600,Sidama,ET16,Ethiopia,ET,2020-10-13,2021-12-16,
Leku town,ET160022,,,,Sidama,ET1600,Sidama,ET16,Ethiopia,ET,2020-10-13,2021-12-16,
Hawela,ET160023,,,,Sidama,ET1600,Sidama,ET16,Ethiopia,ET,2020-10-13,2021-12-16,
Bura,ET160024,,,,Sidama,ET1600,Sidama,ET16,Ethiopia,ET,2020-10-13,2021-12-16,
Dara Otilicho,ET160025,,,,Sidama,ET1600,Sidama,ET16,Ethiopia,ET,2020-10-13,2021-12-16,
Teticha,ET160026,,,,Sidama,ET1600,Sidama,ET16,Ethiopia,ET,2020-10-13,2021-12-16,
Chirone,ET160027,,,,Sidama,ET1600,Sidama,ET16,Ethiopia,ET,2020-10-13,2021-12-16,
Shafamo,ET160028,,,,Sidama,ET1600,Sidama,ET16,Ethiopia,ET,2020-10-13,2021-12-16,
Chabe Gambeltu,ET160029,,,,Sidama,ET1600,Sidama,ET16,Ethiopia,ET,2020-10-13,2021-12-16,
Daye town,ET160030,,,,Sidama,ET1600,Sidama,ET16,Ethiopia,ET,2020-10-13,2021-12-16,
Hokko,ET160031,,,,Sidama,ET1600,Sidama,ET16,Ethiopia,ET,2020-10-13,2021-12-16,
Bilate Zuria,ET160032,,,,Sidama,ET1600,Sidama,ET16,Ethiopia,ET,2020-10-13,2021-12-16,
Darara,ET160033,,,,Sidama,ET1600,Sidama,ET16,Ethiopia,ET,2020-10-13,2021-12-16,
Daella,ET160034,,,,Sidama,ET1600,Sidama,ET16,Ethiopia,ET,2020-10-13,2021-12-16,
Chuko town,ET160035,,,,Sidama,ET1600,Sidama,ET16,Ethiopia,ET,2020-10-13,2021-12-16,
Wondo-Genet town,ET160036,,,,Sidama,ET1600,Sidama,ET16,Ethiopia,ET,2020-10-13,2021-12-16,
Loka Abaya,ET160037,,,,Sidama,ET1600,Sidama,ET16,Ethiopia,ET,2020-10-13,2021-12-16,
