#adm4+name+i_eng+is_latn,#adm4+code+v_pcode,#adm4+name,#adm4+name+alt1+i_eng+is_latn,#adm4+name+alt2+i_eng+is_latn,#adm3+name+i_eng+is_latn,#adm3+code+v_pcode,#adm2+name+i_eng+is_latn,#adm2+code+v_pcode,#adm1+name+i_eng+is_latn,#adm1+code+v_pcode,#country+name+i_eng+is_latn,#country+code+v_iso3166p1a2,#date+start,#date+updated,#date+end
Uttar Bangshikunda,BD60903290,,,,Dharampasha,BD609032,Sunamganj,BD6090,Sylhet,BD60,Bangladesh,BD,2015-01-01,2020-11-13,
Uttar Bedkashi,BD40475394,,,,Koyra,BD404753,Khulna,BD4047,Khulna,BD40,Bangladesh,BD,2015-01-01,2020-11-13,
Uttar Channel,BD30294787,,,,Faridpur Sadar,BD302947,Faridpur,BD3029,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,
Uttar Dakshinbhag,BD60581480,,,,Barlekha,BD605814,Maulvibazar,BD6058,Sylhet,BD60,Bangladesh,BD,2015-01-01,2020-11-13,
Uttar Daudkandi,BD20193621,,,,Daudkandi,BD201936,Comilla,BD2019,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,
Uttar Dhamti,BD20194035,,,,Debidwar,BD201940,Comilla,BD2019,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,
Uttar Dhurung,BD20224581,,,,Kutubdia,BD202245,Cox's Bazar,BD2022,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,
Uttar Dighaldi,BD10091865,,,,Bhola Sadar,BD100918,Bhola,BD1009,Barisal,BD10,Bangladesh,BD,2015-01-01,2020-11-13,
Uttar Durgapur,BD20196794,,,,Comilla Adarsha Sadar,BD201967,Comilla,BD2019,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,
Uttar Elliotganj,BD20193630,,,,Daudkandi,BD201936,Comilla,BD2019,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,
Uttar Gandharabpur,BD20134925,,,,Hajiganj,BD201349,Chandpur,BD2013,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,
Uttar Gobindapur,BD20134541,,,,Faridganj,BD201345,Chandpur,BD2013,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,
Uttar Gohat,BD20135823,,,,Kachua,BD201358,Chandpur,BD2013,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,
Uttar Gunaighar,BD20194053,,,,Debidwar,BD201940,Comilla,BD2019,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,
Uttar Hamchadi,BD20514375,,,,Lakshmipur Sadar,BD205143,Lakshmipur,BD2051,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,
Uttar Hawla,BD20197494,,,,Manoharganj,BD201974,Comilla,BD2019,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,
Uttar Ichhapur,BD20120791,,,,Bijoynagar,BD201207,Brahamanbaria,BD2012,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,
Uttar Jhalam,BD20197442,,,,Manoharganj,BD201974,Comilla,BD2019,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,
Uttar Joynagar,BD10092976,,,,Daulatkhan,BD100929,Bhola,BD1009,Barisal,BD10,Bangladesh,BD,2015-01-01,2020-11-13,
Uttar Joypur,BD20514395,,,,Lakshmipur Sadar,BD205143,Lakshmipur,BD2051,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,
Uttar Kachua,BD20135839,,,,Kachua,BD201358,Chandpur,BD2013,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,
Uttar Kalocho,BD20134950,,,,Hajiganj,BD201349,Chandpur,BD2013,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,
Uttar Khan,BD30269676,,,,Uttar Khan,BD302696,Dhaka,BD3026,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,
Uttar Khosbas,BD20190963,,,,Barura,BD201909,Comilla,BD2019,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,
Uttar Khurma,BD60902394,,,,Chhatak,BD609023,Sunamganj,BD6090,Sylhet,BD60,Bangladesh,BD,2015-01-01,2020-11-13,
Uttar Madarsa,BD20153795,,,,Hathazari,BD201537,Chittagong,BD2015,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,
Uttar Meher,BD20139560,,,,Shahrasti,BD201395,Chandpur,BD2013,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,
Uttar Natai,BD20121393,,,,Brahmanbaria Sadar,BD201213,Brahamanbaria,BD2012,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,
Uttar Nayergaon,BD20137656,,,,Matlab Dakshin,BD201376,Chandpur,BD2013,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,
Uttar Paikpara,BD20134565,,,,Faridganj,BD201345,Chandpur,BD2013,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,
Uttar Panisar,BD20129494,,,,Sarail,BD201294,Brahamanbaria,BD2012,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,
Uttar Paschim Baniyachang,BD60361112,,,,Baniachong,BD603611,Habiganj,BD6036,Sylhet,BD60,Bangladesh,BD,2015-01-01,2020-11-13,
Uttar Payalgachha,BD20190975,,,,Barura,BD201909,Comilla,BD2019,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,
Uttar Purba Baniachang,BD60361111,,,,Baniachong,BD603611,Habiganj,BD6036,Sylhet,BD60,Bangladesh,BD,2015-01-01,2020-11-13,
Uttar Rajargaon,BD20134970,,,,Hajiganj,BD201349,Chandpur,BD2013,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,
Uttar Ramchandrapur,BD20198185,,,,Muradnagar,BD201981,Comilla,BD2019,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,
Uttar Roysree,BD20139580,,,,Shahrasti,BD201395,Chandpur,BD2013,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,
Uttar Rupsa,BD20134577,,,,Faridganj,BD201345,Chandpur,BD2013,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,
Uttar Sakuchia,BD10096571,,,,Manpura,BD100965,Bhola,BD1009,Barisal,BD10,Bangladesh,BD,2015-01-01,2020-11-13,
Uttar Shahabajpur,BD60581485,,,,Barlekha,BD605814,Maulvibazar,BD6058,Sylhet,BD60,Bangladesh,BD,2015-01-01,2020-11-13,
Uttar Shilmuri,BD20190988,,,,Barura,BD201909,Comilla,BD2019,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,
Uttar Sreepur,BD60909292,,,,Tahirpur,BD609092,Sunamganj,BD6090,Sylhet,BD60,Bangladesh,BD,2015-01-01,2020-11-13,
Uttar Suchi Para,BD20139585,,,,Shahrasti,BD201395,Chandpur,BD2013,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,
Uttar Sukhair Rajapur,BD60903285,,,,Dharampasha,BD609032,Sunamganj,BD6090,Sylhet,BD60,Bangladesh,BD,2015-01-01,2020-11-13,
Uttar Upadi,BD20137660,,,,Matlab Dakshin,BD201376,Chandpur,BD2013,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,
Uttarbhag,BD60588084,,,,Rajnagar,BD605880,Maulvibazar,BD6058,Sylhet,BD60,Bangladesh,BD,2015-01-01,2020-11-13,
Uttardah,BD20197287,,,,Laksam,BD201972,Comilla,BD2019,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,
Uttargram,BD50645095,,,,Mahadebpur,BD506450,Naogaon,BD5064,Rajshahi,BD50,Bangladesh,BD,2015-01-01,2020-11-13,
Uzirpur,BD50708895,,,,Shibganj,BD507088,Nawabganj,BD5070,Rajshahi,BD50,Bangladesh,BD,2015-01-01,2020-11-13,
Vimkhali,BD60905027,,,,Jamalganj,BD609050,Sunamganj,BD6090,Sylhet,BD60,Bangladesh,BD,2015-01-01,2020-11-13,
Wagga,BD20843686,,,,Kaptai,BD208436,Rangamati,BD2084,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,
Wahedpur,BD20155389,,,,Mirsharai,BD201553,Chittagong,BD2015,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,
Walia,BD50694495,,,,Lalpur,BD506944,Natore,BD5069,Rajshahi,BD50,Bangladesh,BD,2015-01-01,2020-11-13,
Ward No-01,BD10065101,,,,Barisal Sadar (Kotwali),BD100651,Barisal,BD1006,Barisal,BD10,Bangladesh,BD,2015-01-01,2020-11-13,
Ward No-01,BD20150601,,,,Bayejid Bostami,BD201506,Chittagong,BD2015,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,
Ward No-01,BD30260601,,,,Biman Bandar,BD302606,Dhaka,BD3026,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,
Ward No-01,BD30269501,,,,Uttara,BD302695,Dhaka,BD3026,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,
Ward No-01,BD40472101,,,,Daulatpur,BD404721,Khulna,BD4047,Khulna,BD40,Bangladesh,BD,2015-01-01,2020-11-13,
Ward No-01,BD50818501,,,,Rajpara,BD508185,Rajshahi,BD5081,Rajshahi,BD50,Bangladesh,BD,2015-01-01,2020-11-13,
Ward No-01,BD60916201,,,,Sylhet Sadar,BD609162,Sylhet,BD6091,Sylhet,BD60,Bangladesh,BD,2015-01-01,2020-11-13,
Ward No-02,BD10065102,,,,Barisal Sadar (Kotwali),BD100651,Barisal,BD1006,Barisal,BD10,Bangladesh,BD,2015-01-01,2020-11-13,
Ward No-02,BD20150602,,,,Bayejid Bostami,BD201506,Chittagong,BD2015,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,
Ward No-02,BD30266402,,,,Pallabi,BD302664,Dhaka,BD3026,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,
Ward No-02,BD60916202,,,,Sylhet Sadar,BD609162,Sylhet,BD6091,Sylhet,BD60,Bangladesh,BD,2015-01-01,2020-11-13,
Ward No-02 (part),BD40472102,,,,Daulatpur,BD404721,Khulna,BD4047,Khulna,BD40,Bangladesh,BD,2015-01-01,2020-11-13,
Ward No-02 (part),BD40474802,,,,Khan Jahan Ali,BD404748,Khulna,BD4047,Khulna,BD40,Bangladesh,BD,2015-01-01,2020-11-13,
Ward No-03,BD10065103,,,,Barisal Sadar (Kotwali),BD100651,Barisal,BD1006,Barisal,BD10,Bangladesh,BD,2015-01-01,2020-11-13,
Ward No-03,BD20150603,,,,Bayejid Bostami,BD201506,Chittagong,BD2015,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,
Ward No-03,BD30266403,,,,Pallabi,BD302664,Dhaka,BD3026,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,
Ward No-03,BD40472103,,,,Daulatpur,BD404721,Khulna,BD4047,Khulna,BD40,Bangladesh,BD,2015-01-01,2020-11-13,
Ward No-03,BD50818503,,,,Rajpara,BD508185,Rajshahi,BD5081,Rajshahi,BD50,Bangladesh,BD,2015-01-01,2020-11-13,
Ward No-03,BD60916203,,,,Sylhet Sadar,BD609162,Sylhet,BD6091,Sylhet,BD60,Bangladesh,BD,2015-01-01,2020-11-13,
Ward No-04,BD10065104,,,,Barisal Sadar (Kotwali),BD100651,Barisal,BD1006,Barisal,BD10,Bangladesh,BD,2015-01-01,2020-11-13,
Ward No-04,BD20151904,,,,Chandgaon,BD201519,Chittagong,BD2015,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,
Ward No-04,BD30263004,,,,Kafrul,BD302630,Dhaka,BD3026,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,
Ward No-04,BD40472104,,,,Daulatpur,BD404721,Khulna,BD4047,Khulna,BD40,Bangladesh,BD,2015-01-01,2020-11-13,
Ward No-04,BD60916204,,,,Sylhet Sadar,BD609162,Sylhet,BD6091,Sylhet,BD60,Bangladesh,BD,2015-01-01,2020-11-13,
Ward No-05,BD10065105,,,,Barisal Sadar (Kotwali),BD100651,Barisal,BD1006,Barisal,BD10,Bangladesh,BD,2015-01-01,2020-11-13,
Ward No-05,BD20151905,,,,Chandgaon,BD201519,Chittagong,BD2015,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,
Ward No-05,BD30266405,,,,Pallabi,BD302664,Dhaka,BD3026,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,
Ward No-05,BD40472105,,,,Daulatpur,BD404721,Khulna,BD4047,Khulna,BD40,Bangladesh,BD,2015-01-01,2020-11-13,
Ward No-05,BD50818505,,,,Rajpara,BD508185,Rajshahi,BD5081,Rajshahi,BD50,Bangladesh,BD,2015-01-01,2020-11-13,
Ward No-05,BD60916205,,,,Sylhet Sadar,BD609162,Sylhet,BD6091,Sylhet,BD60,Bangladesh,BD,2015-01-01,2020-11-13,
Ward No-06,BD10065106,,,,Barisal Sadar (Kotwali),BD100651,Barisal,BD1006,Barisal,BD10,Bangladesh,BD,2015-01-01,2020-11-13,
Ward No-06,BD20151906,,,,Chandgaon,BD201519,Chittagong,BD2015,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,
Ward No-06,BD30266406,,,,Pallabi,BD302664,Dhaka,BD3026,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,
Ward No-06,BD40472106,,,,Daulatpur,BD404721,Khulna,BD4047,Khulna,BD40,Bangladesh,BD,2015-01-01,2020-11-13,
Ward No-06,BD50818506,,,,Rajpara,BD508185,Rajshahi,BD5081,Rajshahi,BD50,Bangladesh,BD,2015-01-01,2020-11-13,
Ward No-06,BD60916206,,,,Sylhet Sadar,BD609162,Sylhet,BD6091,Sylhet,BD60,Bangladesh,BD,2015-01-01,2020-11-13,
Ward No-07,BD10065107,,,,Barisal Sadar (Kotwali),BD100651,Barisal,BD1006,Barisal,BD10,Bangladesh,BD,2015-01-01,2020-11-13,
Ward No-07,BD20155707,,,,Panchlaish,BD201557,Chittagong,BD2015,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,
Ward No-07,BD40474507,,,,Khalishpur,BD404745,Khulna,BD4047,Khulna,BD40,Bangladesh,BD,2015-01-01,2020-11-13,
Ward No-07,BD50818507,,,,Rajpara,BD508185,Rajshahi,BD5081,Rajshahi,BD50,Bangladesh,BD,2015-01-01,2020-11-13,
Ward No-07,BD60916207,,,,Sylhet Sadar,BD609162,Sylhet,BD6091,Sylhet,BD60,Bangladesh,BD,2015-01-01,2020-11-13,
Ward No-07 (Part),BD30264807,,,,Mirpur,BD302648,Dhaka,BD3026,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,
Ward No-08,BD10065108,,,,Barisal Sadar (Kotwali),BD100651,Barisal,BD1006,Barisal,BD10,Bangladesh,BD,2015-01-01,2020-11-13,
Ward No-08,BD30267408,,,,Shah Ali,BD302674,Dhaka,BD3026,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,
Ward No-08,BD40474508,,,,Khalishpur,BD404745,Khulna,BD4047,Khulna,BD40,Bangladesh,BD,2015-01-01,2020-11-13,
Ward No-08,BD50812208,,,,Boalia,BD508122,Rajshahi,BD5081,Rajshahi,BD50,Bangladesh,BD,2015-01-01,2020-11-13,
Ward No-08,BD60916208,,,,Sylhet Sadar,BD609162,Sylhet,BD6091,Sylhet,BD60,Bangladesh,BD,2015-01-01,2020-11-13,
Ward No-08 (part),BD20154308,,,,Khulshi,BD201543,Chittagong,BD2015,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,
Ward No-08 (part),BD20155708,,,,Panchlaish,BD201557,Chittagong,BD2015,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,
Ward No-09,BD10065109,,,,Barisal Sadar (Kotwali),BD100651,Barisal,BD1006,Barisal,BD10,Bangladesh,BD,2015-01-01,2020-11-13,
Ward No-09,BD30261109,,,,Darus Salam,BD302611,Dhaka,BD3026,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,
Ward No-09,BD40474509,,,,Khalishpur,BD404745,Khulna,BD4047,Khulna,BD40,Bangladesh,BD,2015-01-01,2020-11-13,
Ward No-09,BD50812209,,,,Boalia,BD508122,Rajshahi,BD5081,Rajshahi,BD50,Bangladesh,BD,2015-01-01,2020-11-13,
Ward No-09,BD60916209,,,,Sylhet Sadar,BD609162,Sylhet,BD6091,Sylhet,BD60,Bangladesh,BD,2015-01-01,2020-11-13,
Ward No-09 (Part),BD20154309,,,,Khulshi,BD201543,Chittagong,BD2015,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,
Ward No-09 (Part),BD20155509,,,,Pahartali,BD201555,Chittagong,BD2015,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,
Ward No-10,BD10065110,,,,Barisal Sadar (Kotwali),BD100651,Barisal,BD1006,Barisal,BD10,Bangladesh,BD,2015-01-01,2020-11-13,
Ward No-10,BD20155510,,,,Pahartali,BD201555,Chittagong,BD2015,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,
Ward No-10,BD30261110,,,,Darus Salam,BD302611,Dhaka,BD3026,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,
Ward No-10,BD40474510,,,,Khalishpur,BD404745,Khulna,BD4047,Khulna,BD40,Bangladesh,BD,2015-01-01,2020-11-13,
Ward No-10,BD60916210,,,,Sylhet Sadar,BD609162,Sylhet,BD6091,Sylhet,BD60,Bangladesh,BD,2015-01-01,2020-11-13,
Ward No-10 (part),BD50812210,,,,Boalia,BD508122,Rajshahi,BD5081,Rajshahi,BD50,Bangladesh,BD,2015-01-01,2020-11-13,
Ward No-10 (part),BD50818510,,,,Rajpara,BD508185,Rajshahi,BD5081,Rajshahi,BD50,Bangladesh,BD,2015-01-01,2020-11-13,
Ward No-11,BD10065111,,,,Barisal Sadar (Kotwali),BD100651,Barisal,BD1006,Barisal,BD10,Bangladesh,BD,2015-01-01,2020-11-13,
Ward No-11,BD30264811,,,,Mirpur,BD302648,Dhaka,BD3026,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,
Ward No-11,BD40474511,,,,Khalishpur,BD404745,Khulna,BD4047,Khulna,BD40,Bangladesh,BD,2015-01-01,2020-11-13,
Ward No-11,BD50812211,,,,Boalia,BD508122,Rajshahi,BD5081,Rajshahi,BD50,Bangladesh,BD,2015-01-01,2020-11-13,
Ward No-11,BD60916211,,,,Sylhet Sadar,BD609162,Sylhet,BD6091,Sylhet,BD60,Bangladesh,BD,2015-01-01,2020-11-13,
Ward No-11 (Part),BD20153511,,,,Halishahar,BD201535,Chittagong,BD2015,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,
Ward No-11 (Part),BD20155511,,,,Pahartali,BD201555,Chittagong,BD2015,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,
Ward No-12,BD10065112,,,,Barisal Sadar (Kotwali),BD100651,Barisal,BD1006,Barisal,BD10,Bangladesh,BD,2015-01-01,2020-11-13,
Ward No-12,BD30264812,,,,Mirpur,BD302648,Dhaka,BD3026,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,
Ward No-12,BD40474512,,,,Khalishpur,BD404745,Khulna,BD4047,Khulna,BD40,Bangladesh,BD,2015-01-01,2020-11-13,
Ward No-12,BD50812212,,,,Boalia,BD508122,Rajshahi,BD5081,Rajshahi,BD50,Bangladesh,BD,2015-01-01,2020-11-13,
Ward No-12,BD60916212,,,,Sylhet Sadar,BD609162,Sylhet,BD6091,Sylhet,BD60,Bangladesh,BD,2015-01-01,2020-11-13,
Ward No-12 (Part),BD20152812,,,,Double Mooring,BD201528,Chittagong,BD2015,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,
Ward No-12 (Part),BD20155512,,,,Pahartali,BD201555,Chittagong,BD2015,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,
Ward No-13,BD10065113,,,,Barisal Sadar (Kotwali),BD100651,Barisal,BD1006,Barisal,BD10,Bangladesh,BD,2015-01-01,2020-11-13,
Ward No-13,BD20154313,,,,Khulshi,BD201543,Chittagong,BD2015,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,
Ward No-13,BD30264813,,,,Mirpur,BD302648,Dhaka,BD3026,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,
Ward No-13,BD40474513,,,,Khalishpur,BD404745,Khulna,BD4047,Khulna,BD40,Bangladesh,BD,2015-01-01,2020-11-13,
Ward No-13,BD50812213,,,,Boalia,BD508122,Rajshahi,BD5081,Rajshahi,BD50,Bangladesh,BD,2015-01-01,2020-11-13,
Ward No-13,BD60916213,,,,Sylhet Sadar,BD609162,Sylhet,BD6091,Sylhet,BD60,Bangladesh,BD,2015-01-01,2020-11-13,
Ward No-14,BD10065114,,,,Barisal Sadar (Kotwali),BD100651,Barisal,BD1006,Barisal,BD10,Bangladesh,BD,2015-01-01,2020-11-13,
Ward No-14,BD20154314,,,,Khulshi,BD201543,Chittagong,BD2015,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,
Ward No-14,BD40474514,,,,Khalishpur,BD404745,Khulna,BD4047,Khulna,BD40,Bangladesh,BD,2015-01-01,2020-11-13,
Ward No-14,BD50812214,,,,Boalia,BD508122,Rajshahi,BD5081,Rajshahi,BD50,Bangladesh,BD,2015-01-01,2020-11-13,
Ward No-14,BD60916214,,,,Sylhet Sadar,BD609162,Sylhet,BD6091,Sylhet,BD60,Bangladesh,BD,2015-01-01,2020-11-13,
Ward No-14 (part),BD30263014,,,,Kafrul,BD302630,Dhaka,BD3026,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,
Ward No-14 (part),BD30264814,,,,Mirpur,BD302648,Dhaka,BD3026,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,
Ward No-15,BD10065115,,,,Barisal Sadar (Kotwali),BD100651,Barisal,BD1006,Barisal,BD10,Bangladesh,BD,2015-01-01,2020-11-13,
Ward No-15,BD40474515,,,,Khalishpur,BD404745,Khulna,BD4047,Khulna,BD40,Bangladesh,BD,2015-01-01,2020-11-13,
Ward No-15,BD50812215,,,,Boalia,BD508122,Rajshahi,BD5081,Rajshahi,BD50,Bangladesh,BD,2015-01-01,2020-11-13,
Ward No-15,BD60916215,,,,Sylhet Sadar,BD609162,Sylhet,BD6091,Sylhet,BD60,Bangladesh,BD,2015-01-01,2020-11-13,
Ward No-15 (part),BD30260815,,,,Cantonment,BD302608,Dhaka,BD3026,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,
Ward No-15 (part),BD30263015,,,,Kafrul,BD302630,Dhaka,BD3026,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,
Ward No-15 (part),BD30266415,,,,Pallabi,BD302664,Dhaka,BD3026,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,
Ward No-15 (Part),BD20154115,,,,Kotwali,BD201541,Chittagong,BD2015,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,
Ward No-15 (Part),BD20155715,,,,Panchlaish,BD201557,Chittagong,BD2015,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,
Ward No-16,BD10065116,,,,Barisal Sadar (Kotwali),BD100651,Barisal,BD1006,Barisal,BD10,Bangladesh,BD,2015-01-01,2020-11-13,
Ward No-16,BD20154116,,,,Kotwali,BD201541,Chittagong,BD2015,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,
Ward No-16,BD30263016,,,,Kafrul,BD302630,Dhaka,BD3026,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,
Ward No-16,BD40478516,,,,Sonadanga,BD404785,Khulna,BD4047,Khulna,BD40,Bangladesh,BD,2015-01-01,2020-11-13,
Ward No-16,BD50812216,,,,Boalia,BD508122,Rajshahi,BD5081,Rajshahi,BD50,Bangladesh,BD,2015-01-01,2020-11-13,
Ward No-16,BD60916216,,,,Sylhet Sadar,BD609162,Sylhet,BD6091,Sylhet,BD60,Bangladesh,BD,2015-01-01,2020-11-13,
Ward No-17,BD10065117,,,,Barisal Sadar (Kotwali),BD100651,Barisal,BD1006,Barisal,BD10,Bangladesh,BD,2015-01-01,2020-11-13,
Ward No-17,BD20151017,,,,Bakalia,BD201510,Chittagong,BD2015,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,
Ward No-17,BD40478517,,,,Sonadanga,BD404785,Khulna,BD4047,Khulna,BD40,Bangladesh,BD,2015-01-01,2020-11-13,
Ward No-17,BD50819017,,,,Shah Makhdum,BD508190,Rajshahi,BD5081,Rajshahi,BD50,Bangladesh,BD,2015-01-01,2020-11-13,
Ward No-17,BD60916217,,,,Sylhet Sadar,BD609162,Sylhet,BD6091,Sylhet,BD60,Bangladesh,BD,2015-01-01,2020-11-13,
Ward No-17 (Part),BD30260417,,,,Badda,BD302604,Dhaka,BD3026,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,
Ward No-17 (Part),BD30263717,,,,Khilkhet,BD302637,Dhaka,BD3026,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,
Ward No-18,BD10065118,,,,Barisal Sadar (Kotwali),BD100651,Barisal,BD1006,Barisal,BD10,Bangladesh,BD,2015-01-01,2020-11-13,
Ward No-18,BD20151018,,,,Bakalia,BD201510,Chittagong,BD2015,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,
Ward No-18,BD30262618,,,,Gulshan,BD302626,Dhaka,BD3026,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,
Ward No-18,BD40478518,,,,Sonadanga,BD404785,Khulna,BD4047,Khulna,BD40,Bangladesh,BD,2015-01-01,2020-11-13,
Ward No-18,BD60916218,,,,Sylhet Sadar,BD609162,Sylhet,BD6091,Sylhet,BD60,Bangladesh,BD,2015-01-01,2020-11-13,
Ward No-18 (part),BD50812218,,,,Boalia,BD508122,Rajshahi,BD5081,Rajshahi,BD50,Bangladesh,BD,2015-01-01,2020-11-13,
Ward No-18 (part),BD50819018,,,,Shah Makhdum,BD508190,Rajshahi,BD5081,Rajshahi,BD50,Bangladesh,BD,2015-01-01,2020-11-13,
Ward No-19,BD10065119,,,,Barisal Sadar (Kotwali),BD100651,Barisal,BD1006,Barisal,BD10,Bangladesh,BD,2015-01-01,2020-11-13,
Ward No-19,BD20151019,,,,Bakalia,BD201510,Chittagong,BD2015,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,
Ward No-19,BD30262619,,,,Gulshan,BD302626,Dhaka,BD3026,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,
Ward No-19,BD40478519,,,,Sonadanga,BD404785,Khulna,BD4047,Khulna,BD40,Bangladesh,BD,2015-01-01,2020-11-13,
Ward No-19,BD50812219,,,,Boalia,BD508122,Rajshahi,BD5081,Rajshahi,BD50,Bangladesh,BD,2015-01-01,2020-11-13,
Ward No-19,BD60916219,,,,Sylhet Sadar,BD609162,Sylhet,BD6091,Sylhet,BD60,Bangladesh,BD,2015-01-01,2020-11-13,
Ward No-20,BD10065120,,,,Barisal Sadar (Kotwali),BD100651,Barisal,BD1006,Barisal,BD10,Bangladesh,BD,2015-01-01,2020-11-13,
Ward No-20,BD20154120,,,,Kotwali,BD201541,Chittagong,BD2015,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,
Ward No-20,BD40478520,,,,Sonadanga,BD404785,Khulna,BD4047,Khulna,BD40,Bangladesh,BD,2015-01-01,2020-11-13,
