#adm4+name+i_eng+is_latn,#adm4+code+v_pcode,#adm4+name+alt1+i_eng+is_latn,#adm4+name+alt2+i_eng+is_latn,#adm3+name+i_eng+is_latn,#adm3+code+v_pcode,#adm2+name+i_eng+is_latn,#adm2+code+v_pcode,#adm1+name+i_eng+is_latn,#adm1+code+v_pcode,#country+name+i_eng+is_latn,#country+code+v_iso3166p1a2,#date+start,#date+updated,#date+end
Dakona,SL03040101,,,Barri,SL030401,Pujehun,SL0304,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
Fallay,SL03040102,,,Barri,SL030401,Pujehun,SL0304,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
Jougba,SL03040103,,,Barri,SL030401,Pujehun,SL0304,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
Karjei,SL03040104,,,Barri,SL030401,Pujehun,SL0304,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
Laimba,SL03040105,,,Barri,SL030401,Pujehun,SL0304,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
Malla,SL03040106,,,Barri,SL030401,Pujehun,SL0304,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
Sonjour I,SL03040107,,,Barri,SL030401,Pujehun,SL0304,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
Sonjour II,SL03040108,,,Barri,SL030401,Pujehun,SL0304,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
Tetima,SL03040109,,,Barri,SL030401,Pujehun,SL0304,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
Bondor,SL03040201,,,Galliness Perri,SL030402,Pujehun,SL0304,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
Dabeni,SL03040202,,,Galliness Perri,SL030402,Pujehun,SL0304,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
Dakona,SL03040203,,,Galliness Perri,SL030402,Pujehun,SL0304,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
Gendema I,SL03040204,,,Galliness Perri,SL030402,Pujehun,SL0304,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
Gendema II,SL03040205,,,Galliness Perri,SL030402,Pujehun,SL0304,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
Jakema I,SL03040206,,,Galliness Perri,SL030402,Pujehun,SL0304,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
Jakema II,SL03040207,,,Galliness Perri,SL030402,Pujehun,SL0304,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
Joya,SL03040208,,,Galliness Perri,SL030402,Pujehun,SL0304,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
Kemokai,SL03040209,,,Galliness Perri,SL030402,Pujehun,SL0304,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
Kortugbu,SL03040210,,,Galliness Perri,SL030402,Pujehun,SL0304,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
Mallah,SL03040211,,,Galliness Perri,SL030402,Pujehun,SL0304,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
Mewah,SL03040212,,,Galliness Perri,SL030402,Pujehun,SL0304,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
Pelegbulor,SL03040213,,,Galliness Perri,SL030402,Pujehun,SL0304,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
Jassende Kpeima,SL03040301,,,Kpaka,SL030403,Pujehun,SL0304,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
Jassende Masaoma,SL03040302,,,Kpaka,SL030403,Pujehun,SL0304,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
Jassende Ngoleima,SL03040303,,,Kpaka,SL030403,Pujehun,SL0304,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
Jassende Ngoleima,SL03040304,,,Kpaka,SL030403,Pujehun,SL0304,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
Nyango - Njeigbla,SL03040305,,,Kpaka,SL030403,Pujehun,SL0304,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
Nyango-Ngoleihun,SL03040306,,,Kpaka,SL030403,Pujehun,SL0304,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
Parvu,SL03040307,,,Kpaka,SL030403,Pujehun,SL0304,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
Sarbah,SL03040308,,,Kpaka,SL030403,Pujehun,SL0304,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
Bakoi,SL03040401,,,Panga Kabonde,SL030404,Pujehun,SL0304,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
Banyande,SL03040402,,,Panga Kabonde,SL030404,Pujehun,SL0304,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
Kabonde,SL03040403,,,Panga Kabonde,SL030404,Pujehun,SL0304,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
Kondogbe,SL03040404,,,Panga Kabonde,SL030404,Pujehun,SL0304,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
Lower Kayiemba,SL03040405,,,Panga Kabonde,SL030404,Pujehun,SL0304,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
Panga,SL03040406,,,Panga Kabonde,SL030404,Pujehun,SL0304,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
Pessekeh,SL03040407,,,Panga Kabonde,SL030404,Pujehun,SL0304,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
Samba,SL03040408,,,Panga Kabonde,SL030404,Pujehun,SL0304,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
Setti-Yakanday,SL03040409,,,Panga Kabonde,SL030404,Pujehun,SL0304,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
Upper Kayiemba,SL03040410,,,Panga Kabonde,SL030404,Pujehun,SL0304,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
Kengo,SL03040501,,,Makpele,SL030405,Pujehun,SL0304,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
Samagbe,SL03040502,,,Makpele,SL030405,Pujehun,SL0304,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
Seitua,SL03040503,,,Makpele,SL030405,Pujehun,SL0304,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
Selimeh,SL03040504,,,Makpele,SL030405,Pujehun,SL0304,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
Bahoin,SL03040601,,,Malen,SL030406,Pujehun,SL0304,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
Kahaimoh,SL03040602,,,Malen,SL030406,Pujehun,SL0304,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
Kakpanda,SL03040603,,,Malen,SL030406,Pujehun,SL0304,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
Kemoh,SL03040604,,,Malen,SL030406,Pujehun,SL0304,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
Korwa,SL03040605,,,Malen,SL030406,Pujehun,SL0304,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
Lower Pemba,SL03040606,,,Malen,SL030406,Pujehun,SL0304,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
Seijeila,SL03040607,,,Malen,SL030406,Pujehun,SL0304,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
Taukunor,SL03040608,,,Malen,SL030406,Pujehun,SL0304,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
Upper Pemba,SL03040609,,,Malen,SL030406,Pujehun,SL0304,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
Gbomotie,SL03040701,,,Mono Sakrim,SL030407,Pujehun,SL0304,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
Kemoh,SL03040702,,,Mono Sakrim,SL030407,Pujehun,SL0304,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
Makpondo,SL03040703,,,Mono Sakrim,SL030407,Pujehun,SL0304,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
Masanda Majagbe,SL03040704,,,Mono Sakrim,SL030407,Pujehun,SL0304,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
Pembaar,SL03040705,,,Mono Sakrim,SL030407,Pujehun,SL0304,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
Pullie,SL03040706,,,Mono Sakrim,SL030407,Pujehun,SL0304,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
Sitta,SL03040707,,,Mono Sakrim,SL030407,Pujehun,SL0304,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
Sowa,SL03040708,,,Mono Sakrim,SL030407,Pujehun,SL0304,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
Fassei,SL03040801,,,Panga Krim,SL030408,Pujehun,SL0304,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
Pemagbie,SL03040802,,,Panga Krim,SL030408,Pujehun,SL0304,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
Samba,SL03040803,,,Panga Krim,SL030408,Pujehun,SL0304,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
Somasa,SL03040804,,,Panga Krim,SL030408,Pujehun,SL0304,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
Koilenga,SL03040901,,,Pejeh(Futa Pejeh),SL030409,Pujehun,SL0304,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
Pejeh East,SL03040902,,,Pejeh(Futa Pejeh),SL030409,Pujehun,SL0304,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
Pejeh West,SL03040903,,,Pejeh(Futa Pejeh),SL030409,Pujehun,SL0304,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
Kemokai,SL03041001,,,Soro Gbema,SL030410,Pujehun,SL0304,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
Kengo,SL03041002,,,Soro Gbema,SL030410,Pujehun,SL0304,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
Kiazombo,SL03041003,,,Soro Gbema,SL030410,Pujehun,SL0304,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
Mano - River,SL03041004,,,Soro Gbema,SL030410,Pujehun,SL0304,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
Massaquoi I,SL03041005,,,Soro Gbema,SL030410,Pujehun,SL0304,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
Massaquoi II,SL03041006,,,Soro Gbema,SL030410,Pujehun,SL0304,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
Moiwebu,SL03041007,,,Soro Gbema,SL030410,Pujehun,SL0304,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
Zoker I,SL03041008,,,Soro Gbema,SL030410,Pujehun,SL0304,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
Zoker II,SL03041009,,,Soro Gbema,SL030410,Pujehun,SL0304,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
Zombo,SL03041010,,,Soro Gbema,SL030410,Pujehun,SL0304,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
Lower Geoma,SL03041101,,,Sowa,SL030411,Pujehun,SL0304,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
Sabba I,SL03041102,,,Sowa,SL030411,Pujehun,SL0304,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
Sabba II,SL03041103,,,Sowa,SL030411,Pujehun,SL0304,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
Upper Geoma,SL03041104,,,Sowa,SL030411,Pujehun,SL0304,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
Bagollay,SL03041201,,,Yakemu Kpukumu krim,SL030412,Pujehun,SL0304,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
Bapawa,SL03041202,,,Yakemu Kpukumu krim,SL030412,Pujehun,SL0304,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
Batowa,SL03041203,,,Yakemu Kpukumu krim,SL030412,Pujehun,SL0304,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
Bekowa,SL03041204,,,Yakemu Kpukumu krim,SL030412,Pujehun,SL0304,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
Deyombo,SL03041205,,,Yakemu Kpukumu krim,SL030412,Pujehun,SL0304,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
Fortune,SL03041206,,,Yakemu Kpukumu krim,SL030412,Pujehun,SL0304,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
Kemo-Bo,SL03041207,,,Yakemu Kpukumu krim,SL030412,Pujehun,SL0304,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
Kemo-wa,SL03041208,,,Yakemu Kpukumu krim,SL030412,Pujehun,SL0304,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
Kpukumu,SL03041209,,,Yakemu Kpukumu krim,SL030412,Pujehun,SL0304,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
Seiwoh,SL03041210,,,Yakemu Kpukumu krim,SL030412,Pujehun,SL0304,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
Sowonde,SL03041211,,,Yakemu Kpukumu krim,SL030412,Pujehun,SL0304,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
Yabai,SL03041212,,,Yakemu Kpukumu krim,SL030412,Pujehun,SL0304,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
Fabaina Area,SL04010101,,,Koya Rural,SL040101,Western Area Rural,SL0401,Western,SL04,Sierra Leone,SL,2017-08-16,2022-01-04,
Madonkeh,SL04010102,,,Koya Rural,SL040101,Western Area Rural,SL0401,Western,SL04,Sierra Leone,SL,2017-08-16,2022-01-04,
Magbafti,SL04010103,,,Koya Rural,SL040101,Western Area Rural,SL0401,Western,SL04,Sierra Leone,SL,2017-08-16,2022-01-04,
Malambay,SL04010104,,,Koya Rural,SL040101,Western Area Rural,SL0401,Western,SL04,Sierra Leone,SL,2017-08-16,2022-01-04,
Newton,SL04010105,,,Koya Rural,SL040101,Western Area Rural,SL0401,Western,SL04,Sierra Leone,SL,2017-08-16,2022-01-04,
Songo,SL04010106,,,Koya Rural,SL040101,Western Area Rural,SL0401,Western,SL04,Sierra Leone,SL,2017-08-16,2022-01-04,
Bathurst,SL04010201,,,Mountain Rural,SL040102,Western Area Rural,SL0401,Western,SL04,Sierra Leone,SL,2017-08-16,2022-01-04,
Charlotte,SL04010202,,,Mountain Rural,SL040102,Western Area Rural,SL0401,Western,SL04,Sierra Leone,SL,2017-08-16,2022-01-04,
Gloucester,SL04010203,,,Mountain Rural,SL040102,Western Area Rural,SL0401,Western,SL04,Sierra Leone,SL,2017-08-16,2022-01-04,
Leicester,SL04010204,,,Mountain Rural,SL040102,Western Area Rural,SL0401,Western,SL04,Sierra Leone,SL,2017-08-16,2022-01-04,
Regent,SL04010205,,,Mountain Rural,SL040102,Western Area Rural,SL0401,Western,SL04,Sierra Leone,SL,2017-08-16,2022-01-04,
Benguema Village A,SL04010301,,,Waterloo Rural,SL040103,Western Area Rural,SL0401,Western,SL04,Sierra Leone,SL,2017-08-16,2022-01-04,
Campbell Town Vill,SL04010302,,,Waterloo Rural,SL040103,Western Area Rural,SL0401,Western,SL04,Sierra Leone,SL,2017-08-16,2022-01-04,
Hastings Village A,SL04010303,,,Waterloo Rural,SL040103,Western Area Rural,SL0401,Western,SL04,Sierra Leone,SL,2017-08-16,2022-01-04,
Waterloo Village A,SL04010305,,,Waterloo Rural,SL040103,Western Area Rural,SL0401,Western,SL04,Sierra Leone,SL,2017-08-16,2022-01-04,
Gbendembu,SL04010401,,,York Rural,SL040104,Western Area Rural,SL0401,Western,SL04,Sierra Leone,SL,2017-08-16,2022-01-04,
Goderich-Adonkia/M,SL04010402,,,York Rural,SL040104,Western Area Rural,SL0401,Western,SL04,Sierra Leone,SL,2017-08-16,2022-01-04,
Goderich-Funkia,SL04010403,,,York Rural,SL040104,Western Area Rural,SL0401,Western,SL04,Sierra Leone,SL,2017-08-16,2022-01-04,
Hamilton,SL04010404,,,York Rural,SL040104,Western Area Rural,SL0401,Western,SL04,Sierra Leone,SL,2017-08-16,2022-01-04,
Kent,SL04010405,,,York Rural,SL040104,Western Area Rural,SL0401,Western,SL04,Sierra Leone,SL,2017-08-16,2022-01-04,
Sattia/Tombo,SL04010406,,,York Rural,SL040104,Western Area Rural,SL0401,Western,SL04,Sierra Leone,SL,2017-08-16,2022-01-04,
York,SL04010407,,,York Rural,SL040104,Western Area Rural,SL0401,Western,SL04,Sierra Leone,SL,2017-08-16,2022-01-04,
Albert Academy,SL04020101,,,Central I,SL040201,Western Area Urban,SL0402,Western,SL04,Sierra Leone,SL,2017-08-16,2022-01-04,
Mountain Regent,SL04020102,,,Central I,SL040201,Western Area Urban,SL0402,Western,SL04,Sierra Leone,SL,2017-08-16,2022-01-04,
Sorie Town,SL04020103,,,Central I,SL040201,Western Area Urban,SL0402,Western,SL04,Sierra Leone,SL,2017-08-16,2022-01-04,
Susan's Bay,SL04020104,,,Central I,SL040201,Western Area Urban,SL0402,Western,SL04,Sierra Leone,SL,2017-08-16,2022-01-04,
Tower Hill,SL04020105,,,Central I,SL040201,Western Area Urban,SL0402,Western,SL04,Sierra Leone,SL,2017-08-16,2022-01-04,
Connaught Hospital,SL04020201,,,Central II,SL040202,Western Area Urban,SL0402,Western,SL04,Sierra Leone,SL,2017-08-16,2022-01-04,
Sanders Brook,SL04020202,,,Central II,SL040202,Western Area Urban,SL0402,Western,SL04,Sierra Leone,SL,2017-08-16,2022-01-04,
Cline Town,SL04020301,,,East I,SL040203,Western Area Urban,SL0402,Western,SL04,Sierra Leone,SL,2017-08-16,2022-01-04,
Fourah Bay,SL04020302,,,East I,SL040203,Western Area Urban,SL0402,Western,SL04,Sierra Leone,SL,2017-08-16,2022-01-04,
Kossoh Town,SL04020303,,,East I,SL040203,Western Area Urban,SL0402,Western,SL04,Sierra Leone,SL,2017-08-16,2022-01-04,
Bombay,SL04020401,,,East II,SL040204,Western Area Urban,SL0402,Western,SL04,Sierra Leone,SL,2017-08-16,2022-01-04,
Coconut Farm/ Asho,SL04020402,,,East II,SL040204,Western Area Urban,SL0402,Western,SL04,Sierra Leone,SL,2017-08-16,2022-01-04,
Foulah Town,SL04020403,,,East II,SL040204,Western Area Urban,SL0402,Western,SL04,Sierra Leone,SL,2017-08-16,2022-01-04,
Ginger Hall,SL04020404,,,East II,SL040204,Western Area Urban,SL0402,Western,SL04,Sierra Leone,SL,2017-08-16,2022-01-04,
Kissy Brook,SL04020405,,,East II,SL040204,Western Area Urban,SL0402,Western,SL04,Sierra Leone,SL,2017-08-16,2022-01-04,
Magazine,SL04020406,,,East II,SL040204,Western Area Urban,SL0402,Western,SL04,Sierra Leone,SL,2017-08-16,2022-01-04,
Mount Aureol,SL04020407,,,East II,SL040204,Western Area Urban,SL0402,Western,SL04,Sierra Leone,SL,2017-08-16,2022-01-04,
Quarry,SL04020408,,,East II,SL040204,Western Area Urban,SL0402,Western,SL04,Sierra Leone,SL,2017-08-16,2022-01-04,
Allen Town I,SL04020501,,,East III,SL040205,Western Area Urban,SL0402,Western,SL04,Sierra Leone,SL,2017-08-16,2022-01-04,
Allen Town II,SL04020502,,,East III,SL040205,Western Area Urban,SL0402,Western,SL04,Sierra Leone,SL,2017-08-16,2022-01-04,
Bottom Oku,SL04020503,,,East III,SL040205,Western Area Urban,SL0402,Western,SL04,Sierra Leone,SL,2017-08-16,2022-01-04,
Congo Water I,SL04020504,,,East III,SL040205,Western Area Urban,SL0402,Western,SL04,Sierra Leone,SL,2017-08-16,2022-01-04,
Congo Water II,SL04020505,,,East III,SL040205,Western Area Urban,SL0402,Western,SL04,Sierra Leone,SL,2017-08-16,2022-01-04,
Grass Field,SL04020506,,,East III,SL040205,Western Area Urban,SL0402,Western,SL04,Sierra Leone,SL,2017-08-16,2022-01-04,
Industrial Estate,SL04020507,,,East III,SL040205,Western Area Urban,SL0402,Western,SL04,Sierra Leone,SL,2017-08-16,2022-01-04,
Jalloh Terrace,SL04020508,,,East III,SL040205,Western Area Urban,SL0402,Western,SL04,Sierra Leone,SL,2017-08-16,2022-01-04,
Kissy Brook,SL04020509,,,East III,SL040205,Western Area Urban,SL0402,Western,SL04,Sierra Leone,SL,2017-08-16,2022-01-04,
Kissy Bye Pass I,SL04020510,,,East III,SL040205,Western Area Urban,SL0402,Western,SL04,Sierra Leone,SL,2017-08-16,2022-01-04,
Kissy Bye Pass II,SL04020511,,,East III,SL040205,Western Area Urban,SL0402,Western,SL04,Sierra Leone,SL,2017-08-16,2022-01-04,
Kissy Mental,SL04020512,,,East III,SL040205,Western Area Urban,SL0402,Western,SL04,Sierra Leone,SL,2017-08-16,2022-01-04,
Kissy Mess Mess,SL04020513,,,East III,SL040205,Western Area Urban,SL0402,Western,SL04,Sierra Leone,SL,2017-08-16,2022-01-04,
Kuntolor,SL04020514,,,East III,SL040205,Western Area Urban,SL0402,Western,SL04,Sierra Leone,SL,2017-08-16,2022-01-04,
Lowcost Housing,SL04020515,,,East III,SL040205,Western Area Urban,SL0402,Western,SL04,Sierra Leone,SL,2017-08-16,2022-01-04,
Mamba Ridge I,SL04020516,,,East III,SL040205,Western Area Urban,SL0402,Western,SL04,Sierra Leone,SL,2017-08-16,2022-01-04,
Mamba Ridge II,SL04020517,,,East III,SL040205,Western Area Urban,SL0402,Western,SL04,Sierra Leone,SL,2017-08-16,2022-01-04,
Mayenkineh,SL04020518,,,East III,SL040205,Western Area Urban,SL0402,Western,SL04,Sierra Leone,SL,2017-08-16,2022-01-04,
Old Warf,SL04020519,,,East III,SL040205,Western Area Urban,SL0402,Western,SL04,Sierra Leone,SL,2017-08-16,2022-01-04,
Pamuronko,SL04020520,,,East III,SL040205,Western Area Urban,SL0402,Western,SL04,Sierra Leone,SL,2017-08-16,2022-01-04,
Portee,SL04020521,,,East III,SL040205,Western Area Urban,SL0402,Western,SL04,Sierra Leone,SL,2017-08-16,2022-01-04,
Robis,SL04020522,,,East III,SL040205,Western Area Urban,SL0402,Western,SL04,Sierra Leone,SL,2017-08-16,2022-01-04,
Rokupa,SL04020523,,,East III,SL040205,Western Area Urban,SL0402,Western,SL04,Sierra Leone,SL,2017-08-16,2022-01-04,
Shell,SL04020524,,,East III,SL040205,Western Area Urban,SL0402,Western,SL04,Sierra Leone,SL,2017-08-16,2022-01-04,
Thunderhill,SL04020526,,,East III,SL040205,Western Area Urban,SL0402,Western,SL04,Sierra Leone,SL,2017-08-16,2022-01-04,
Ascension Town,SL04020601,,,West I,SL040206,Western Area Urban,SL0402,Western,SL04,Sierra Leone,SL,2017-08-16,2022-01-04,
Brookfields,SL04020602,,,West I,SL040206,Western Area Urban,SL0402,Western,SL04,Sierra Leone,SL,2017-08-16,2022-01-04,
Kingtom,SL04020603,,,West I,SL040206,Western Area Urban,SL0402,Western,SL04,Sierra Leone,SL,2017-08-16,2022-01-04,
Kroo Town,SL04020604,,,West I,SL040206,Western Area Urban,SL0402,Western,SL04,Sierra Leone,SL,2017-08-16,2022-01-04,
Brookfields-Congo,SL04020701,,,West II,SL040207,Western Area Urban,SL0402,Western,SL04,Sierra Leone,SL,2017-08-16,2022-01-04,
Brookfields-Red Pu,SL04020702,,,West II,SL040207,Western Area Urban,SL0402,Western,SL04,Sierra Leone,SL,2017-08-16,2022-01-04,
Congo Town,SL04020703,,,West II,SL040207,Western Area Urban,SL0402,Western,SL04,Sierra Leone,SL,2017-08-16,2022-01-04,
George Brook (Dwor,SL04020704,,,West II,SL040207,Western Area Urban,SL0402,Western,SL04,Sierra Leone,SL,2017-08-16,2022-01-04,
New England-Hannes,SL04020705,,,West II,SL040207,Western Area Urban,SL0402,Western,SL04,Sierra Leone,SL,2017-08-16,2022-01-04,
New England-Hill C,SL04020706,,,West II,SL040207,Western Area Urban,SL0402,Western,SL04,Sierra Leone,SL,2017-08-16,2022-01-04,
Tengbeh Town,SL04020707,,,West II,SL040207,Western Area Urban,SL0402,Western,SL04,Sierra Leone,SL,2017-08-16,2022-01-04,
Aberdeen,SL04020801,,,West III,SL040208,Western Area Urban,SL0402,Western,SL04,Sierra Leone,SL,2017-08-16,2022-01-04,
Cockerill-Aberdeen,SL04020802,,,West III,SL040208,Western Area Urban,SL0402,Western,SL04,Sierra Leone,SL,2017-08-16,2022-01-04,
Cockle-Bay /Colleg,SL04020803,,,West III,SL040208,Western Area Urban,SL0402,Western,SL04,Sierra Leone,SL,2017-08-16,2022-01-04,
Hill Station,SL04020804,,,West III,SL040208,Western Area Urban,SL0402,Western,SL04,Sierra Leone,SL,2017-08-16,2022-01-04,
Juba/Kaningo,SL04020805,,,West III,SL040208,Western Area Urban,SL0402,Western,SL04,Sierra Leone,SL,2017-08-16,2022-01-04,
Lumley,SL04020806,,,West III,SL040208,Western Area Urban,SL0402,Western,SL04,Sierra Leone,SL,2017-08-16,2022-01-04,
Malama/Kamayama,SL04020807,,,West III,SL040208,Western Area Urban,SL0402,Western,SL04,Sierra Leone,SL,2017-08-16,2022-01-04,
Murray Town,SL04020808,,,West III,SL040208,Western Area Urban,SL0402,Western,SL04,Sierra Leone,SL,2017-08-16,2022-01-04,
Pipeline/Wilkinson,SL04020809,,,West III,SL040208,Western Area Urban,SL0402,Western,SL04,Sierra Leone,SL,2017-08-16,2022-01-04,
Wilberforce,SL04020810,,,West III,SL040208,Western Area Urban,SL0402,Western,SL04,Sierra Leone,SL,2017-08-16,2022-01-04,
