#adm2+name+i_spa+is_latn,#adm2+code+v_pcode,#adm2+name,#adm2+name+alt1+i_spa+is_latn,#adm2+name+alt2+i_spa+is_latn,#adm1+name+i_spa+is_latn,#adm1+code+v_pcode,#country+name+i_spa+is_latn,#country+code+v_iso3166p1a2,#date+start,#date+updated,#date+end
Huásabas,MX26032,Huasabas,,,Sonora,MX26,México,MX,2020-06-23,2021-06-23,
Huatabampo,MX26033,,,,Sonora,MX26,México,MX,2020-06-23,2021-06-23,
Huépac,MX26034,Huepac,,,Sonora,MX26,México,MX,2020-06-23,2021-06-23,
Imuris,MX26035,,,,Sonora,MX26,México,MX,2020-06-23,2021-06-23,
Magdalena,MX26036,,,,Sonora,MX26,México,MX,2020-06-23,2021-06-23,
Mazatán,MX26037,Mazatan,,,Sonora,MX26,México,MX,2020-06-23,2021-06-23,
Moctezuma,MX26038,,,,Sonora,MX26,México,MX,2020-06-23,2021-06-23,
Naco,MX26039,,,,Sonora,MX26,México,MX,2020-06-23,2021-06-23,
Nácori Chico,MX26040,Nacori Chico,,,Sonora,MX26,México,MX,2020-06-23,2021-06-23,
Nacozari de García,MX26041,Nacozari de Garcia,,,Sonora,MX26,México,MX,2020-06-23,2021-06-23,
Navojoa,MX26042,,,,Sonora,MX26,México,MX,2020-06-23,2021-06-23,
Nogales,MX26043,,,,Sonora,MX26,México,MX,2020-06-23,2021-06-23,
Onavas,MX26044,,,,Sonora,MX26,México,MX,2020-06-23,2021-06-23,
Opodepe,MX26045,,,,Sonora,MX26,México,MX,2020-06-23,2021-06-23,
Oquitoa,MX26046,,,,Sonora,MX26,México,MX,2020-06-23,2021-06-23,
Pitiquito,MX26047,,,,Sonora,MX26,México,MX,2020-06-23,2021-06-23,
Puerto Peñasco,MX26048,Puerto Penasco,,,Sonora,MX26,México,MX,2020-06-23,2021-06-23,
Quiriego,MX26049,,,,Sonora,MX26,México,MX,2020-06-23,2021-06-23,
Rayón,MX26050,Rayon,,,Sonora,MX26,México,MX,2020-06-23,2021-06-23,
Rosario,MX26051,,,,Sonora,MX26,México,MX,2020-06-23,2021-06-23,
Sahuaripa,MX26052,,,,Sonora,MX26,México,MX,2020-06-23,2021-06-23,
San Felipe de Jesús,MX26053,San Felipe de Jesus,,,Sonora,MX26,México,MX,2020-06-23,2021-06-23,
San Javier,MX26054,,,,Sonora,MX26,México,MX,2020-06-23,2021-06-23,
San Luis Río Colorado,MX26055,San Luis Rio Colorado,,,Sonora,MX26,México,MX,2020-06-23,2021-06-23,
San Miguel de Horcasitas,MX26056,,,,Sonora,MX26,México,MX,2020-06-23,2021-06-23,
San Pedro de la Cueva,MX26057,,,,Sonora,MX26,México,MX,2020-06-23,2021-06-23,
Santa Ana,MX26058,,,,Sonora,MX26,México,MX,2020-06-23,2021-06-23,
Santa Cruz,MX26059,,,,Sonora,MX26,México,MX,2020-06-23,2021-06-23,
Sáric,MX26060,Saric,,,Sonora,MX26,México,MX,2020-06-23,2021-06-23,
Soyopa,MX26061,,,,Sonora,MX26,México,MX,2020-06-23,2021-06-23,
Suaqui Grande,MX26062,,,,Sonora,MX26,México,MX,2020-06-23,2021-06-23,
Tepache,MX26063,,,,Sonora,MX26,México,MX,2020-06-23,2021-06-23,
Trincheras,MX26064,,,,Sonora,MX26,México,MX,2020-06-23,2021-06-23,
Tubutama,MX26065,,,,Sonora,MX26,México,MX,2020-06-23,2021-06-23,
Ures,MX26066,,,,Sonora,MX26,México,MX,2020-06-23,2021-06-23,
Villa Hidalgo,MX26067,,,,Sonora,MX26,México,MX,2020-06-23,2021-06-23,
Villa Pesqueira,MX26068,,,,Sonora,MX26,México,MX,2020-06-23,2021-06-23,
Yécora,MX26069,Yecora,,,Sonora,MX26,México,MX,2020-06-23,2021-06-23,
General Plutarco Elías Calles,MX26070,General Plutarco Elias Calles,,,Sonora,MX26,México,MX,2020-06-23,2021-06-23,
Benito Juárez,MX26071,Benito Juarez,,,Sonora,MX26,México,MX,2020-06-23,2021-06-23,
San Ignacio Río Muerto,MX26072,San Ignacio Rio Muerto,,,Sonora,MX26,México,MX,2020-06-23,2021-06-23,
Balancán,MX27001,Balancan,,,Tabasco,MX27,México,MX,2020-06-23,2021-06-23,
Cárdenas,MX27002,Cardenas,,,Tabasco,MX27,México,MX,2020-06-23,2021-06-23,
Centla,MX27003,,,,Tabasco,MX27,México,MX,2020-06-23,2021-06-23,
Centro,MX27004,,,,Tabasco,MX27,México,MX,2020-06-23,2021-06-23,
Comalcalco,MX27005,,,,Tabasco,MX27,México,MX,2020-06-23,2021-06-23,
Cunduacán,MX27006,Cunduacan,,,Tabasco,MX27,México,MX,2020-06-23,2021-06-23,
Emiliano Zapata,MX27007,,,,Tabasco,MX27,México,MX,2020-06-23,2021-06-23,
Huimanguillo,MX27008,,,,Tabasco,MX27,México,MX,2020-06-23,2021-06-23,
Jalapa,MX27009,,,,Tabasco,MX27,México,MX,2020-06-23,2021-06-23,
Jalpa de Méndez,MX27010,Jalpa de Mendez,,,Tabasco,MX27,México,MX,2020-06-23,2021-06-23,
Jonuta,MX27011,,,,Tabasco,MX27,México,MX,2020-06-23,2021-06-23,
Macuspana,MX27012,,,,Tabasco,MX27,México,MX,2020-06-23,2021-06-23,
Nacajuca,MX27013,,,,Tabasco,MX27,México,MX,2020-06-23,2021-06-23,
Paraíso,MX27014,Paraiso,,,Tabasco,MX27,México,MX,2020-06-23,2021-06-23,
Tacotalpa,MX27015,,,,Tabasco,MX27,México,MX,2020-06-23,2021-06-23,
Teapa,MX27016,,,,Tabasco,MX27,México,MX,2020-06-23,2021-06-23,
Tenosique,MX27017,,,,Tabasco,MX27,México,MX,2020-06-23,2021-06-23,
Abasolo,MX28001,,,,Tamaulipas,MX28,México,MX,2020-06-23,2021-06-23,
Aldama,MX28002,,,,Tamaulipas,MX28,México,MX,2020-06-23,2021-06-23,
Altamira,MX28003,,,,Tamaulipas,MX28,México,MX,2020-06-23,2021-06-23,
Antiguo Morelos,MX28004,,,,Tamaulipas,MX28,México,MX,2020-06-23,2021-06-23,
Burgos,MX28005,,,,Tamaulipas,MX28,México,MX,2020-06-23,2021-06-23,
Bustamante,MX28006,,,,Tamaulipas,MX28,México,MX,2020-06-23,2021-06-23,
Camargo,MX28007,,,,Tamaulipas,MX28,México,MX,2020-06-23,2021-06-23,
Casas,MX28008,,,,Tamaulipas,MX28,México,MX,2020-06-23,2021-06-23,
Ciudad Madero,MX28009,,,,Tamaulipas,MX28,México,MX,2020-06-23,2021-06-23,
Cruillas,MX28010,,,,Tamaulipas,MX28,México,MX,2020-06-23,2021-06-23,
Gómez Farías,MX28011,Gomez Farias,,,Tamaulipas,MX28,México,MX,2020-06-23,2021-06-23,
González,MX28012,Gonzalez,,,Tamaulipas,MX28,México,MX,2020-06-23,2021-06-23,
Güémez,MX28013,Guemez,,,Tamaulipas,MX28,México,MX,2020-06-23,2021-06-23,
Guerrero,MX28014,,,,Tamaulipas,MX28,México,MX,2020-06-23,2021-06-23,
Gustavo Díaz Ordaz,MX28015,Gustavo Diaz Ordaz,,,Tamaulipas,MX28,México,MX,2020-06-23,2021-06-23,
Hidalgo,MX28016,,,,Tamaulipas,MX28,México,MX,2020-06-23,2021-06-23,
Jaumave,MX28017,,,,Tamaulipas,MX28,México,MX,2020-06-23,2021-06-23,
Jiménez,MX28018,Jimenez,,,Tamaulipas,MX28,México,MX,2020-06-23,2021-06-23,
Llera,MX28019,,,,Tamaulipas,MX28,México,MX,2020-06-23,2021-06-23,
Mainero,MX28020,,,,Tamaulipas,MX28,México,MX,2020-06-23,2021-06-23,
El Mante,MX28021,,,,Tamaulipas,MX28,México,MX,2020-06-23,2021-06-23,
Matamoros,MX28022,,,,Tamaulipas,MX28,México,MX,2020-06-23,2021-06-23,
Méndez,MX28023,Mendez,,,Tamaulipas,MX28,México,MX,2020-06-23,2021-06-23,
Mier,MX28024,,,,Tamaulipas,MX28,México,MX,2020-06-23,2021-06-23,
Miguel Alemán,MX28025,Miguel Aleman,,,Tamaulipas,MX28,México,MX,2020-06-23,2021-06-23,
Miquihuana,MX28026,,,,Tamaulipas,MX28,México,MX,2020-06-23,2021-06-23,
Nuevo Laredo,MX28027,,,,Tamaulipas,MX28,México,MX,2020-06-23,2021-06-23,
Nuevo Morelos,MX28028,,,,Tamaulipas,MX28,México,MX,2020-06-23,2021-06-23,
Ocampo,MX28029,,,,Tamaulipas,MX28,México,MX,2020-06-23,2021-06-23,
Padilla,MX28030,,,,Tamaulipas,MX28,México,MX,2020-06-23,2021-06-23,
Palmillas,MX28031,,,,Tamaulipas,MX28,México,MX,2020-06-23,2021-06-23,
Reynosa,MX28032,,,,Tamaulipas,MX28,México,MX,2020-06-23,2021-06-23,
Río Bravo,MX28033,Rio Bravo,,,Tamaulipas,MX28,México,MX,2020-06-23,2021-06-23,
San Carlos,MX28034,,,,Tamaulipas,MX28,México,MX,2020-06-23,2021-06-23,
San Fernando,MX28035,,,,Tamaulipas,MX28,México,MX,2020-06-23,2021-06-23,
San Nicolás,MX28036,San Nicolas,,,Tamaulipas,MX28,México,MX,2020-06-23,2021-06-23,
Soto la Marina,MX28037,,,,Tamaulipas,MX28,México,MX,2020-06-23,2021-06-23,
Tampico,MX28038,,,,Tamaulipas,MX28,México,MX,2020-06-23,2021-06-23,
Tula,MX28039,,,,Tamaulipas,MX28,México,MX,2020-06-23,2021-06-23,
Valle Hermoso,MX28040,,,,Tamaulipas,MX28,México,MX,2020-06-23,2021-06-23,
Victoria,MX28041,,,,Tamaulipas,MX28,México,MX,2020-06-23,2021-06-23,
Villagrán,MX28042,Villagran,,,Tamaulipas,MX28,México,MX,2020-06-23,2021-06-23,
Xicoténcatl,MX28043,Xicotencatl,,,Tamaulipas,MX28,México,MX,2020-06-23,2021-06-23,
Amaxac de Guerrero,MX29001,,,,Tlaxcala,MX29,México,MX,2020-06-23,2021-06-23,
Apetatitlán de Antonio Carvajal,MX29002,Apetatitlan de Antonio Carvajal,,,Tlaxcala,MX29,México,MX,2020-06-23,2021-06-23,
Atlangatepec,MX29003,,,,Tlaxcala,MX29,México,MX,2020-06-23,2021-06-23,
Atltzayanca,MX29004,,,,Tlaxcala,MX29,México,MX,2020-06-23,2021-06-23,
Apizaco,MX29005,,,,Tlaxcala,MX29,México,MX,2020-06-23,2021-06-23,
Calpulalpan,MX29006,,,,Tlaxcala,MX29,México,MX,2020-06-23,2021-06-23,
El Carmen Tequexquitla,MX29007,,,,Tlaxcala,MX29,México,MX,2020-06-23,2021-06-23,
Cuapiaxtla,MX29008,,,,Tlaxcala,MX29,México,MX,2020-06-23,2021-06-23,
Cuaxomulco,MX29009,,,,Tlaxcala,MX29,México,MX,2020-06-23,2021-06-23,
Chiautempan,MX29010,,,,Tlaxcala,MX29,México,MX,2020-06-23,2021-06-23,
Muñoz de Domingo Arenas,MX29011,Munoz de Domingo Arenas,,,Tlaxcala,MX29,México,MX,2020-06-23,2021-06-23,
Españita,MX29012,Espanita,,,Tlaxcala,MX29,México,MX,2020-06-23,2021-06-23,
Huamantla,MX29013,,,,Tlaxcala,MX29,México,MX,2020-06-23,2021-06-23,
Hueyotlipan,MX29014,,,,Tlaxcala,MX29,México,MX,2020-06-23,2021-06-23,
Ixtacuixtla de Mariano Matamoros,MX29015,,,,Tlaxcala,MX29,México,MX,2020-06-23,2021-06-23,
Ixtenco,MX29016,,,,Tlaxcala,MX29,México,MX,2020-06-23,2021-06-23,
Mazatecochco de José María Morelos,MX29017,Mazatecochco de Jose Maria Morelos,,,Tlaxcala,MX29,México,MX,2020-06-23,2021-06-23,
Contla de Juan Cuamatzi,MX29018,,,,Tlaxcala,MX29,México,MX,2020-06-23,2021-06-23,
Tepetitla de Lardizábal,MX29019,Tepetitla de Lardizabal,,,Tlaxcala,MX29,México,MX,2020-06-23,2021-06-23,
Sanctórum de Lázaro Cárdenas,MX29020,Sanctorum de Lazaro Cardenas,,,Tlaxcala,MX29,México,MX,2020-06-23,2021-06-23,
Nanacamilpa de Mariano Arista,MX29021,,,,Tlaxcala,MX29,México,MX,2020-06-23,2021-06-23,
Acuamanala de Miguel Hidalgo,MX29022,,,,Tlaxcala,MX29,México,MX,2020-06-23,2021-06-23,
Natívitas,MX29023,Nativitas,,,Tlaxcala,MX29,México,MX,2020-06-23,2021-06-23,
Panotla,MX29024,,,,Tlaxcala,MX29,México,MX,2020-06-23,2021-06-23,
San Pablo del Monte,MX29025,,,,Tlaxcala,MX29,México,MX,2020-06-23,2021-06-23,
Santa Cruz Tlaxcala,MX29026,,,,Tlaxcala,MX29,México,MX,2020-06-23,2021-06-23,
Tenancingo,MX29027,,,,Tlaxcala,MX29,México,MX,2020-06-23,2021-06-23,
Teolocholco,MX29028,,,,Tlaxcala,MX29,México,MX,2020-06-23,2021-06-23,
Tepeyanco,MX29029,,,,Tlaxcala,MX29,México,MX,2020-06-23,2021-06-23,
Terrenate,MX29030,,,,Tlaxcala,MX29,México,MX,2020-06-23,2021-06-23,
Tetla de la Solidaridad,MX29031,,,,Tlaxcala,MX29,México,MX,2020-06-23,2021-06-23,
Tetlatlahuca,MX29032,,,,Tlaxcala,MX29,México,MX,2020-06-23,2021-06-23,
Tlaxcala,MX29033,,,,Tlaxcala,MX29,México,MX,2020-06-23,2021-06-23,
Tlaxco,MX29034,,,,Tlaxcala,MX29,México,MX,2020-06-23,2021-06-23,
Tocatlán,MX29035,Tocatlan,,,Tlaxcala,MX29,México,MX,2020-06-23,2021-06-23,
Totolac,MX29036,,,,Tlaxcala,MX29,México,MX,2020-06-23,2021-06-23,
Ziltlaltépec de Trinidad Sánchez Santos,MX29037,Ziltlaltepec de Trinidad Sanchez Santos,,,Tlaxcala,MX29,México,MX,2020-06-23,2021-06-23,
Tzompantepec,MX29038,,,,Tlaxcala,MX29,México,MX,2020-06-23,2021-06-23,
Xaloztoc,MX29039,,,,Tlaxcala,MX29,México,MX,2020-06-23,2021-06-23,
Xaltocan,MX29040,,,,Tlaxcala,MX29,México,MX,2020-06-23,2021-06-23,
Papalotla de Xicohténcatl,MX29041,Papalotla de Xicohtencatl,,,Tlaxcala,MX29,México,MX,2020-06-23,2021-06-23,
Xicohtzinco,MX29042,,,,Tlaxcala,MX29,México,MX,2020-06-23,2021-06-23,
Yauhquemehcan,MX29043,,,,Tlaxcala,MX29,México,MX,2020-06-23,2021-06-23,
Zacatelco,MX29044,,,,Tlaxcala,MX29,México,MX,2020-06-23,2021-06-23,
Benito Juárez,MX29045,Benito Juarez,,,Tlaxcala,MX29,México,MX,2020-06-23,2021-06-23,
Emiliano Zapata,MX29046,,,,Tlaxcala,MX29,México,MX,2020-06-23,2021-06-23,
Lázaro Cárdenas,MX29047,Lazaro Cardenas,,,Tlaxcala,MX29,México,MX,2020-06-23,2021-06-23,
La Magdalena Tlaltelulco,MX29048,,,,Tlaxcala,MX29,México,MX,2020-06-23,2021-06-23,
San Damián Texóloc,MX29049,San Damian Texoloc,,,Tlaxcala,MX29,México,MX,2020-06-23,2021-06-23,
San Francisco Tetlanohcan,MX29050,,,,Tlaxcala,MX29,México,MX,2020-06-23,2021-06-23,
San Jerónimo Zacualpan,MX29051,San Jeronimo Zacualpan,,,Tlaxcala,MX29,México,MX,2020-06-23,2021-06-23,
San José Teacalco,MX29052,San Jose Teacalco,,,Tlaxcala,MX29,México,MX,2020-06-23,2021-06-23,
San Juan Huactzinco,MX29053,,,,Tlaxcala,MX29,México,MX,2020-06-23,2021-06-23,
San Lorenzo Axocomanitla,MX29054,,,,Tlaxcala,MX29,México,MX,2020-06-23,2021-06-23,
San Lucas Tecopilco,MX29055,,,,Tlaxcala,MX29,México,MX,2020-06-23,2021-06-23,
Santa Ana Nopalucan,MX29056,,,,Tlaxcala,MX29,México,MX,2020-06-23,2021-06-23,
Santa Apolonia Teacalco,MX29057,,,,Tlaxcala,MX29,México,MX,2020-06-23,2021-06-23,
Santa Catarina Ayometla,MX29058,,,,Tlaxcala,MX29,México,MX,2020-06-23,2021-06-23,
Santa Cruz Quilehtla,MX29059,,,,Tlaxcala,MX29,México,MX,2020-06-23,2021-06-23,
Santa Isabel Xiloxoxtla,MX29060,,,,Tlaxcala,MX29,México,MX,2020-06-23,2021-06-23,
Acajete,MX30001,,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2020-06-23,2021-06-23,
Acatlán,MX30002,Acatlan,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2020-06-23,2021-06-23,
Acayucan,MX30003,,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2020-06-23,2021-06-23,
Actopan,MX30004,,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2020-06-23,2021-06-23,
Acula,MX30005,,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2020-06-23,2021-06-23,
Acultzingo,MX30006,,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2020-06-23,2021-06-23,
Camarón de Tejeda,MX30007,Camaron de Tejeda,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2020-06-23,2021-06-23,
Alpatláhuac,MX30008,Alpatlahuac,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2020-06-23,2021-06-23,
Alto Lucero de Gutiérrez Barrios,MX30009,Alto Lucero de Gutierrez Barrios,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2020-06-23,2021-06-23,
Altotonga,MX30010,,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2020-06-23,2021-06-23,
Alvarado,MX30011,,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2020-06-23,2021-06-23,
Amatitlán,MX30012,Amatitlan,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2020-06-23,2021-06-23,
Naranjos Amatlán,MX30013,Naranjos Amatlan,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2020-06-23,2021-06-23,
Amatlán de los Reyes,MX30014,Amatlan de los Reyes,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2020-06-23,2021-06-23,
Angel R. Cabada,MX30015,,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2020-06-23,2021-06-23,
La Antigua,MX30016,,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2020-06-23,2021-06-23,
Apazapan,MX30017,,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2020-06-23,2021-06-23,
Aquila,MX30018,,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2020-06-23,2021-06-23,
Astacinga,MX30019,,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2020-06-23,2021-06-23,
Atlahuilco,MX30020,,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2020-06-23,2021-06-23,
Atoyac,MX30021,,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2020-06-23,2021-06-23,
Atzacan,MX30022,,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2020-06-23,2021-06-23,
Atzalan,MX30023,,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2020-06-23,2021-06-23,
Tlaltetela,MX30024,,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2020-06-23,2021-06-23,
Ayahualulco,MX30025,,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2020-06-23,2021-06-23,
Banderilla,MX30026,,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2020-06-23,2021-06-23,
Benito Juárez,MX30027,Benito Juarez,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2020-06-23,2021-06-23,
Boca del Río,MX30028,Boca del Rio,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2020-06-23,2021-06-23,
Calcahualco,MX30029,,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2020-06-23,2021-06-23,
Camerino Z. Mendoza,MX30030,,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2020-06-23,2021-06-23,
Carrillo Puerto,MX30031,,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2020-06-23,2021-06-23,
Catemaco,MX30032,,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2020-06-23,2021-06-23,
Cazones de Herrera,MX30033,,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2020-06-23,2021-06-23,
Cerro Azul,MX30034,,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2020-06-23,2021-06-23,
Citlaltépetl,MX30035,Citlaltepetl,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2020-06-23,2021-06-23,
Coacoatzintla,MX30036,,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2020-06-23,2021-06-23,
Coahuitlán,MX30037,Coahuitlan,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2020-06-23,2021-06-23,
Coatepec,MX30038,,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2020-06-23,2021-06-23,
Coatzacoalcos,MX30039,,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2020-06-23,2021-06-23,
Coatzintla,MX30040,,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2020-06-23,2021-06-23,
Coetzala,MX30041,,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2020-06-23,2021-06-23,
Colipa,MX30042,,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2020-06-23,2021-06-23,
Comapa,MX30043,,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2020-06-23,2021-06-23,
Córdoba,MX30044,Cordoba,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2020-06-23,2021-06-23,
Cosamaloapan de Carpio,MX30045,,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2020-06-23,2021-06-23,
Cosautlán de Carvajal,MX30046,Cosautlan de Carvajal,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2020-06-23,2021-06-23,
Coscomatepec,MX30047,,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2020-06-23,2021-06-23,
Cosoleacaque,MX30048,,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2020-06-23,2021-06-23,
Cotaxtla,MX30049,,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2020-06-23,2021-06-23,
Coxquihui,MX30050,,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2020-06-23,2021-06-23,
Coyutla,MX30051,,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2020-06-23,2021-06-23,
Cuichapa,MX30052,,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2020-06-23,2021-06-23,
Cuitláhuac,MX30053,Cuitlahuac,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2020-06-23,2021-06-23,
Chacaltianguis,MX30054,,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2020-06-23,2021-06-23,
Chalma,MX30055,,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2020-06-23,2021-06-23,
Chiconamel,MX30056,,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2020-06-23,2021-06-23,
Chiconquiaco,MX30057,,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2020-06-23,2021-06-23,
Chicontepec,MX30058,,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2020-06-23,2021-06-23,
Chinameca,MX30059,,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2020-06-23,2021-06-23,
Chinampa de Gorostiza,MX30060,,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2020-06-23,2021-06-23,
Las Choapas,MX30061,,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2020-06-23,2021-06-23,
Chocamán,MX30062,Chocaman,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2020-06-23,2021-06-23,
Chontla,MX30063,,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2020-06-23,2021-06-23,
Chumatlán,MX30064,Chumatlan,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2020-06-23,2021-06-23,
Emiliano Zapata,MX30065,,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2020-06-23,2021-06-23,
Espinal,MX30066,,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2020-06-23,2021-06-23,
Filomeno Mata,MX30067,,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2020-06-23,2021-06-23,
Fortín,MX30068,Fortin,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2020-06-23,2021-06-23,
Gutiérrez Zamora,MX30069,Gutierrez Zamora,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2020-06-23,2021-06-23,
Hidalgotitlán,MX30070,Hidalgotitlan,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2020-06-23,2021-06-23,
Huatusco,MX30071,,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2020-06-23,2021-06-23,
Huayacocotla,MX30072,,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2020-06-23,2021-06-23,
Hueyapan de Ocampo,MX30073,,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2020-06-23,2021-06-23,
Huiloapan de Cuauhtémoc,MX30074,Huiloapan de Cuauhtemoc,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2020-06-23,2021-06-23,
Ignacio de la Llave,MX30075,,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2020-06-23,2021-06-23,
Ilamatlán,MX30076,Ilamatlan,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2020-06-23,2021-06-23,
Isla,MX30077,,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2020-06-23,2021-06-23,
Ixcatepec,MX30078,,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2020-06-23,2021-06-23,
Ixhuacán de los Reyes,MX30079,Ixhuacan de los Reyes,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2020-06-23,2021-06-23,
Ixhuatlán del Café,MX30080,Ixhuatlán del Cafe,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2020-06-23,2021-06-23,
Ixhuatlancillo,MX30081,,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2020-06-23,2021-06-23,
Ixhuatlán del Sureste,MX30082,Ixhuatlan del Sureste,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2020-06-23,2021-06-23,
Ixhuatlán de Madero,MX30083,Ixhuatlan de Madero,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2020-06-23,2021-06-23,
Ixmatlahuacan,MX30084,,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2020-06-23,2021-06-23,
Ixtaczoquitlán,MX30085,Ixtaczoquitlan,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2020-06-23,2021-06-23,
Jalacingo,MX30086,,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2020-06-23,2021-06-23,
Xalapa,MX30087,,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2020-06-23,2021-06-23,
Jalcomulco,MX30088,,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2020-06-23,2021-06-23,
Jáltipan,MX30089,Jaltipan,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2020-06-23,2021-06-23,
Jamapa,MX30090,,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2020-06-23,2021-06-23,
Jesús Carranza,MX30091,Jesus Carranza,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2020-06-23,2021-06-23,
Xico,MX30092,,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2020-06-23,2021-06-23,
Jilotepec,MX30093,,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2020-06-23,2021-06-23,
Juan Rodríguez Clara,MX30094,Juan Rodriguez Clara,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2020-06-23,2021-06-23,
Juchique de Ferrer,MX30095,,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2020-06-23,2021-06-23,
Landero y Coss,MX30096,,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2020-06-23,2021-06-23,
Lerdo de Tejada,MX30097,,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2020-06-23,2021-06-23,
