#adm3+name+i_eng+is_latn,#adm3+name+i_ara+is_arab,#adm3+code+v_pcode,#adm3+name,#adm3+name+alt1+i_eng+is_latn,#adm3+name+alt2+i_eng+is_latn,#adm3+name+alt1+i_ara+is_arab,#adm3+name+alt2+i_ara+is_arab,#adm2+name+i_eng+is_latn,#adm2+name+i_ara+is_arab,#adm2+code+v_pcode,#adm1+name+i_eng+is_latn,#adm1+name+i_ara+is_arab,#adm1+code+v_pcode,#country+name+i_eng+is_latn,#country+name+i_ara+is_arab,#country+code+v_iso3166p1a2,#date+start,#date+updated,#date+end
Qannebet Salima,قنابة صليما,LB22683,Qannebet Salima,,,,,El Meten,المتن,LB36,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Bsifrine,بسفرين,LB22691,Bsifrine,,,,,El Meten,المتن,LB36,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Mtain,المتين,LB22711,Mtain,,,,,El Meten,المتن,LB36,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Aain Ez-Zeitouneh,عين الزيتونة,LB22714,Aain Ez-Zeitouneh,,,,,El Meten,المتن,LB36,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Mchikha,مشيخا,LB22717,Mchikha,,,,,El Meten,المتن,LB36,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Khillet El-Mtain,خلة المتين,LB22722,Khillet El-Mtain,,,,,El Meten,المتن,LB36,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Bnabil,بنابيل,LB22724,Bnabil,,,,,El Meten,المتن,LB36,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Aain es-Sofsaf El-Matn,عين الصفصاف المتن,LB22727,Aain es-Sofsaf El-Matn,,,,,El Meten,المتن,LB36,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Ouata El-Mrouj,وطى المروج,LB22731,Ouata El-Mrouj,,,,,El Meten,المتن,LB36,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Mrouj,المروج,LB22733,Mrouj,,,,,El Meten,المتن,LB36,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Marjaba,مرجبا,LB22734,Marjaba,,,,,El Meten,المتن,LB36,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Aain Es-Sindiane,عين السنديانة,LB22737,Aain Es-Sindiane,,,,,El Meten,المتن,LB36,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Zaraaoun,زرعون,LB22741,Zaraaoun,,,,,El Meten,المتن,LB36,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Qaaqour,القعقور,LB22744,Qaaqour,,,,,El Meten,المتن,LB36,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Khinchara,خنشارة,LB22747,Khinchara,,,,,El Meten,المتن,LB36,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Aintoura El-Matn,عينطورة المتن,LB22751,Aintoura El-Matn,,,,,El Meten,المتن,LB36,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Choueir,شوير,LB22754,Choueir,,,,,El Meten,المتن,LB36,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Bteghrine,بتغرين,LB22757,Bteghrine,,,,,El Meten,المتن,LB36,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Douar El-Matn,دوار,LB22761,Douar El-Matn,,,,,El Meten,المتن,LB36,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Chouaya El-Matn,شويا,LB22764,Chouaya El-Matn,,,,,El Meten,المتن,LB36,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Aayroun,عيرون,LB22767,Aayroun,,,,,El Meten,المتن,LB36,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Zighrine El-Matn,زغرين المتن,LB22771,Zighrine El-Matn,,,,,El Meten,المتن,LB36,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Majdel tarchich,مجدل ترشيش,LB22774,Majdel tarchich,,,,,El Meten,المتن,LB36,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Aain El-Qabu,عين القبو,LB22777,Aain El-Qabu,,,,,El Meten,المتن,LB36,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Kfar Aaqab,كفرعقاب,LB22781,Kfar Aaqab,,,,,El Meten,المتن,LB36,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Mar Moussa Ed-Douar,مار موسى الدوار,LB22784,Mar Moussa Ed-Douar,,,,,El Meten,المتن,LB36,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Machraah El-Matn,مشرح ,LB22787,Machraah El-Matn,,,,,El Meten,المتن,LB36,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Ouadi El-Karm El-Matn,وادي الكرم المتن,LB22791,Ouadi El-Karm El-Matn,,,,,El Meten,المتن,LB36,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Zabbougha,زبوغا,LB22794,Zabbougha,,,,,El Meten,المتن,LB36,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Baskinta,بسكنتا,LB22797,Baskinta,,,,,El Meten,المتن,LB36,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Kfar Tay El-Matn,كفرتيه ,LB22799,Kfar Tay El-Matn,,,,,El Meten,المتن,LB36,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Litige,,LB23001,Litige,,,,,Chouf, الشوف,LB33,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Litige,,LB23002,Litige,,,,,Chouf, الشوف,LB33,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Litige,,LB23003,Litige,,,,,Chouf, الشوف,LB33,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Litige,,LB23004,Litige,,,,,Chouf, الشوف,LB33,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Litige,,LB23005,Litige,,,,,Chouf, الشوف,LB33,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Litige,,LB23006,Litige,,,,,Chouf, الشوف,LB33,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Litige,,LB23007,Litige,,,,,Chouf, الشوف,LB33,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Damour,الدامور,LB23111,Damour,,,,,Chouf, الشوف,LB33,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Naameh,ناعمه,LB23141,Naameh,,,,,Chouf, الشوف,LB33,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Mechref,مشرف,LB23171,Mechref,,,,,Chouf, الشوف,LB33,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Chhim,شحيم,LB23211,Chhim,,,,,Chouf, الشوف,LB33,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Mazboud,مزبود,LB23215,Mazboud,,,,,Chouf, الشوف,LB33,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Dalhoun,دلهون,LB23219,Dalhoun,,,,,Chouf, الشوف,LB33,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Chammis Ech-Chouf,شميس ,LB23223,Chammis Ech-Chouf,,,,,Chouf, الشوف,LB33,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Daraiya Ech-Chouf,داريا الشوف,LB23227,Daraiya Ech-Chouf,,,,,Chouf, الشوف,LB33,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Ketermaya,كترمايا,LB23231,Ketermaya,,,,,Chouf, الشوف,LB33,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Maaniyeh,معنيه,LB23235,Maaniyeh,,,,,Chouf, الشوف,LB33,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Ouadi Abou Youssef,وادي ابو يوسف,LB23237,Ouadi Abou Youssef,,,,,Chouf, الشوف,LB33,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Aanout,عانوت,LB23239,Aanout,,,,,Chouf, الشوف,LB33,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Sibline,سبلين,LB23243,Sibline,,,,,Chouf, الشوف,LB33,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Bourjein,البرجين,LB23247,Bourjein,,,,,Chouf, الشوف,LB33,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Barja,برجا,LB23251,Barja,,,,,Chouf, الشوف,LB33,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Bkechtine Ouel Mcheiaa,بكشتين,LB23253,Bkechtine Ouel Mcheiaa,,,,,Chouf, الشوف,LB33,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Baassir,بعاصير,LB23255,Baassir,,,,,Chouf, الشوف,LB33,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Dibbiyeh,دبية,LB23259,Dibbiyeh,,,,,Chouf, الشوف,LB33,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Benouati Ech-Chouf,بنواتي,LB23263,Benouati Ech-Chouf,,,,,Chouf, الشوف,LB33,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Jiyeh,جية,LB23267,Jiyeh,,,,,Chouf, الشوف,LB33,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Jadra,جدرا,LB23271,Jadra,,,,,Chouf, الشوف,LB33,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Chmaarine,شمعرين,LB23275,Chmaarine,,,,,Chouf, الشوف,LB33,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Dahr Ech-Chouf,ضهر المغارة,LB23279,Dahr Ech-Chouf,,,,,Chouf, الشوف,LB33,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Aalmane Ech-Chouf,علمان الشوف,LB23311,Aalmane Ech-Chouf,,,,,Chouf, الشوف,LB33,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Jmailiyeh,جميلية,LB23316,Jmailiyeh,,,,,Chouf, الشوف,LB33,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Rmeilet Ech-Chouf,رميلة ,LB23321,Rmeilet Ech-Chouf,,,,,Chouf, الشوف,LB33,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Majdalouna,مجدلونا,LB23326,Majdalouna,,,,,Chouf, الشوف,LB33,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Ouardaniyeh,وردانيه,LB23331,Ouardaniyeh,,,,,Chouf, الشوف,LB33,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Joun,جون,LB23336,Joun,,,,,Chouf, الشوف,LB33,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Mghairiyeh Ech-Chouf,مغيرية  الشوف,LB23341,Mghairiyeh Ech-Chouf,,,,,Chouf, الشوف,LB33,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Deir  El-Moukhalles Ech-Chouf,دير المخلص الشوف,LB23346,Deir  El-Moukhalles Ech-Chouf,,,,,Chouf, الشوف,LB33,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Qreiaa,قريعة,LB23351,Qreiaa,,,,,Chouf, الشوف,LB33,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Bkifa Ech-Chouf,بكيفا,LB23356,Bkifa Ech-Chouf,,,,,Chouf, الشوف,LB33,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Mazmoura,مزمورة,LB23361,Mazmoura,,,,,Chouf, الشوف,LB33,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Mtolleh,مطله ,LB23365,Mtolleh,,,,,Chouf, الشوف,LB33,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Mazraat Es-Dahr,مزرعة الضهر,LB23366,Mazraat Es-Dahr,,,,,Chouf, الشوف,LB33,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Khirbet Bisri,خربة بسري,LB23371,Khirbet Bisri,,,,,Chouf, الشوف,LB33,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Jleiliyeh,جليلية,LB23376,Jleiliyeh,,,,,Chouf, الشوف,LB33,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Zaarouriyeh,زعرورية,LB23381,Zaarouriyeh,,,,,Chouf, الشوف,LB33,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Bsaba Ech-Chouf,بسابا,LB23386,Bsaba Ech-Chouf,,,,,Chouf, الشوف,LB33,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Beit Ed-Dine,بيت الدين,LB23411,Beit Ed-Dine,,,,,Chouf, الشوف,LB33,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Deir El-Qamar,دير القمر,LB23413,Deir El-Qamar,,,,,Chouf, الشوف,LB33,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Kfar Hamal,كفر حمل,LB23415,Kfar Hamal,,,,,Chouf, الشوف,LB33,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Semqaniyeh,سمقانية,LB23417,Semqaniyeh,,,,,Chouf, الشوف,LB33,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Kfar Qatra,كفرقطرة,LB23419,Kfar Qatra,,,,,Chouf, الشوف,LB33,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Maasser Beit Ed-Dine,معاصر بيت الدين,LB23421,Maasser Beit Ed-Dine,,,,,Chouf, الشوف,LB33,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Bchtfine,بشتفين,LB23423,Bchtfine,,,,,Chouf, الشوف,LB33,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Kneisset Ech-Chouf,كنيسة الشوف,LB23425,Kneisset Ech-Chouf,,,,,Chouf, الشوف,LB33,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Aammiq Ech-Chouf,عميق الشوف,LB23427,Aammiq Ech-Chouf,,,,,Chouf, الشوف,LB33,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Deir Koucheh,دير كوشه,LB23429,Deir Koucheh,,,,,Chouf, الشوف,LB33,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Mazraat Ed-Douair,مزرعة الدوير,LB23431,Mazraat Ed-Douair,,,,,Chouf, الشوف,LB33,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Kfar Faqoud,كفرفاقود,LB23433,Kfar Faqoud,,,,,Chouf, الشوف,LB33,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Deir Baba,دير بابا,LB23435,Deir Baba,,,,,Chouf, الشوف,LB33,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Sirjbal,سرجبال,LB23437,Sirjbal,,,,,Chouf, الشوف,LB33,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
GHabet Jaafar,غابة جعفر,LB23438,GHabet Jaafar,,,,,Chouf, الشوف,LB33,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Kfar Him,كفرحيم,LB23439,Kfar Him,,,,,Chouf, الشوف,LB33,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Ouadi Ed-Deir,وادي الدير,LB23441,Ouadi Ed-Deir,,,,,Chouf, الشوف,LB33,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Ouadi Es-Sitt,وادي الست,LB23443,Ouadi Es-Sitt,,,,,Chouf, الشوف,LB33,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Majdel El-Meouch,مجدل المعوش,LB23445,Majdel El-Meouch,,,,,Chouf, الشوف,LB33,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Dmit,دميت,LB23447,Dmit,,,,,Chouf, الشوف,LB33,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Faouarat Jaafar,فوارة جعفر,LB23449,Faouarat Jaafar,,,,,Chouf, الشوف,LB33,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Biret Ech-Chouf,بيرة ,LB23451,Biret Ech-Chouf,,,,,Chouf, الشوف,LB33,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Chourit,شوريت ,LB23453,Chourit,,,,,Chouf, الشوف,LB33,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Kfar hay,كفر حي,LB23454,Kfar hay,,,,,Chouf, الشوف,LB33,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Kfar Niss,كفرنيس,LB23455,Kfar Niss,,,,,Chouf, الشوف,LB33,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Bqaiaa Ech-Chouf,بقيعة,LB23457,Bqaiaa Ech-Chouf,,,,,Chouf, الشوف,LB33,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Brih,بريح,LB23459,Brih,,,,,Chouf, الشوف,LB33,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Moughayret Ech-Chouf,مغيره ,LB23461,Moughayret Ech-Chouf,,,,,Chouf, الشوف,LB33,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Ouarhaniyeh,ورهانية,LB23463,Ouarhaniyeh,,,,,Chouf, الشوف,LB33,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Fraudis Ech-Chouf,فريديس الشوف,LB23467,Fraudis Ech-Chouf,,,,,Chouf, الشوف,LB33,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Aain Zhalta,عين زحلتا,LB23469,Aain Zhalta,,,,,Chouf, الشوف,LB33,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Baaqline,بعقلين,LB23511,Baaqline,,,,,Chouf, الشوف,LB33,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Deir Dourit,دير دوريت,LB23522,Deir Dourit,,,,,Chouf, الشوف,LB33,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Aainbal,عينبال,LB23533,Aainbal,,,,,Chouf, الشوف,LB33,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Aathrine,عترين,LB23544,Aathrine,,,,,Chouf, الشوف,LB33,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Ouadi bnehlay,وادي بنحليه,LB23555,Ouadi bnehlay,,,,,Chouf, الشوف,LB33,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Gharifeh,غريفة,LB23566,Gharifeh,,,,,Chouf, الشوف,LB33,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Jahliyeh,جاهلية,LB23577,Jahliyeh,,,,,Chouf, الشوف,LB33,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Hasrout,حصروت,LB23588,Hasrout,,,,,Chouf, الشوف,LB33,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Moukhtara,مختارة,LB23611,Moukhtara,,,,,Chouf, الشوف,LB33,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Botmeh,بطمة,LB23615,Botmeh,,,,,Chouf, الشوف,LB33,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Aain Qania,عين قني,LB23619,Aain Qania,,,,,Chouf, الشوف,LB33,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Jdeidet Ech-Chouf,جديدة الشوف,LB23623,Jdeidet Ech-Chouf,,,,,Chouf, الشوف,LB33,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Niha El-Chouf,نيحا,LB23625,Niha El-Chouf,,,,,Chouf, الشوف,LB33,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Aain Ouzain,عين وزين,LB23627,Aain Ouzain,,,,,Chouf, الشوف,LB33,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Baadarane,بعدران,LB23631,Baadarane,,,,,Chouf, الشوف,LB33,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Khereibet Ech-Chouf,خريبة الشوف,LB23635,Khereibet Ech-Chouf,,,,,Chouf, الشوف,LB33,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Aammatour,عمّاطور,LB23639,Aammatour,,,,,Chouf, الشوف,LB33,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Kahlouniet Ech-Chouf,كحلونية الشوف,LB23643,Kahlouniet Ech-Chouf,,,,,Chouf, الشوف,LB33,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Haret Jandal,حارة جندل,LB23647,Haret Jandal,,,,,Chouf, الشوف,LB33,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Mazraat Ech-Chouf,مزرعة,LB23651,Mazraat Ech-Chouf,,,,,Chouf, الشوف,LB33,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Kfar Nabrakh,كفرنبرخ,LB23655,Kfar Nabrakh,,,,,Chouf, الشوف,LB33,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Mristi,مرستى,LB23659,Mristi,,,,,Chouf, الشوف,LB33,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Batloun,بتلون,LB23663,Batloun,,,,,Chouf, الشوف,LB33,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Maasser Ech-Chouf,معاصر الشوف,LB23667,Maasser Ech-Chouf,,,,,Chouf, الشوف,LB33,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Jbaa Ech-Chouf,جباع,LB23671,Jbaa Ech-Chouf,,,,,Chouf, الشوف,LB33,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Bater,باتر,LB23675,Bater,,,,,Chouf, الشوف,LB33,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Barouk,الباروك,LB23679,Barouk,,,,,Chouf, الشوف,LB33,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Bayqoun,بيقون,LB23687,Bayqoun,,,,,Chouf, الشوف,LB33,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Litige,,LB24001,Litige,,,,,Aley,عاليه,LB31,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Litige,,LB24002,Litige,,,,,Aley,عاليه,LB31,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Litige,,LB24003,Litige,,,,,Aley,عاليه,LB31,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Litige,,LB24004,Litige,,,,,Aley,عاليه,LB31,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
