#adm3+name+i_spa+is_latn,#adm3+name+i_eng+is_latn,#adm3+code+v_pcode,#adm3+name,#adm3+name+alt1+i_spa+is_latn,#adm3+name+alt2+i_spa+is_latn,#adm3+name+alt1+i_eng+is_latn,#adm3+name+alt2+i_eng+is_latn,#adm2+name+i_spa+is_latn,#adm2+name+i_eng+is_latn,#adm2+code+v_pcode,#adm1+name+i_spa+is_latn,#adm1+name+i_eng+is_latn,#adm1+code+v_pcode,#country+name+i_spa+is_latn,#country+name+i_eng+is_latn,#country+code+v_iso3166p1a2,#date+start,#date+updated,#date+end
Santa Rita De Manapire,,VE120603,,,,,,Las Mercedes,,VE1206,Guarico,,VE12,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Capital El Sombrero,,VE120701,,,,,,Julian Mellado,,VE1207,Guarico,,VE12,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Sosa,,VE120702,,,,,,Julian Mellado,,VE1207,Guarico,,VE12,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Capital Calabozo,,VE120801,,,,,,Francisco De Miran,,VE1208,Guarico,,VE12,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
El Calvario,,VE120802,,,,,,Francisco De Miran,,VE1208,Guarico,,VE12,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
El Rastro,,VE120803,,,,,,Francisco De Miran,,VE1208,Guarico,,VE12,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Guardatinajas,,VE120804,,,,,,Francisco De Miran,,VE1208,Guarico,,VE12,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Capital Altagracia De Orit,,VE120901,,,,,,Jose Tadeo Monagas,,VE1209,Guarico,,VE12,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Lezama,,VE120902,,,,,,Jose Tadeo Monagas,,VE1209,Guarico,,VE12,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Libertad De Orituco,,VE120903,,,,,,Jose Tadeo Monagas,,VE1209,Guarico,,VE12,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Paso Real De Macaira,,VE120904,,,,,,Jose Tadeo Monagas,,VE1209,Guarico,,VE12,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
San Francisco De Macaira,,VE120905,,,,,,Jose Tadeo Monagas,,VE1209,Guarico,,VE12,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
San Rafael De Orituco,,VE120906,,,,,,Jose Tadeo Monagas,,VE1209,Guarico,,VE12,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Soublette,,VE120907,,,,,,Jose Tadeo Monagas,,VE1209,Guarico,,VE12,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Capital Ortiz,,VE121001,,,,,,Ortiz,,VE1210,Guarico,,VE12,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
San Francisco De Tiznados,,VE121002,,,,,,Ortiz,,VE1210,Guarico,,VE12,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
San Jose De Tiznados,,VE121003,,,,,,Ortiz,,VE1210,Guarico,,VE12,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
San Lorenzo De Tiznados,,VE121004,,,,,,Ortiz,,VE1210,Guarico,,VE12,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Tucupido,,VE121101,,,,,,Jose Felix Rivas,,VE1211,Guarico,,VE12,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
San Rafael De Laya,,VE121102,,,,,,Jose Felix Rivas,,VE1211,Guarico,,VE12,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Capital San Juan De Los Mo,,VE121201,,,,,,Juan German Roscio,,VE1212,Guarico,,VE12,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Cantagallo,,VE121202,,,,,,Juan German Roscio,,VE1212,Guarico,,VE12,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Parapara,,VE121203,,,,,,Juan German Roscio,,VE1212,Guarico,,VE12,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
San Jose De Guaribe,,VE121301,,,,,,San Jose De Guarib,,VE1213,Guarico,,VE12,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Capital Santa Maria De Ipi,,VE121401,,,,,,Santa Maria De Ipi,,VE1214,Guarico,,VE12,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Altamira,,VE121402,,,,,,Santa Maria De Ipi,,VE1214,Guarico,,VE12,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Capital Zaraza,,VE121501,,,,,,Zaraza,,VE1215,Guarico,,VE12,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
San Jose De Unare,,VE121502,,,,,,Zaraza,,VE1215,Guarico,,VE12,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Pio Tamayo,,VE130101,,,,,,Andres Eloy Blanco,,VE1301,Lara,,VE13,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Quebrada Honda De Guache,,VE130102,,,,,,Andres Eloy Blanco,,VE1301,Lara,,VE13,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Yacambu,,VE130103,,,,,,Andres Eloy Blanco,,VE1301,Lara,,VE13,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Freitez,,VE130201,,,,,,Crespo,,VE1302,Lara,,VE13,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Jose Maria Blanco,,VE130202,,,,,,Crespo,,VE1302,Lara,,VE13,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Catedral,,VE130301,,,,,,Iribarren,,VE1303,Lara,,VE13,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Concepcion,,VE130302,,,,,,Iribarren,,VE1303,Lara,,VE13,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
El Cuji,,VE130303,,,,,,Iribarren,,VE1303,Lara,,VE13,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Juan De Villegas,,VE130304,,,,,,Iribarren,,VE1303,Lara,,VE13,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Santa Rosa,,VE130305,,,,,,Iribarren,,VE1303,Lara,,VE13,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Tamaca,,VE130306,,,,,,Iribarren,,VE1303,Lara,,VE13,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Union,,VE130307,,,,,,Iribarren,,VE1303,Lara,,VE13,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Aguedo Felipe Alvarado,,VE130308,,,,,,Iribarren,,VE1303,Lara,,VE13,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Buena Vista,,VE130309,,,,,,Iribarren,,VE1303,Lara,,VE13,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Juarez,,VE130310,,,,,,Iribarren,,VE1303,Lara,,VE13,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Juan Bautista Rodriguez,,VE130401,,,,,,Jimenez,,VE1304,Lara,,VE13,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Cuara,,VE130402,,,,,,Jimenez,,VE1304,Lara,,VE13,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Diego De Lozada,,VE130403,,,,,,Jimenez,,VE1304,Lara,,VE13,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Paraiso De San Jose,,VE130404,,,,,,Jimenez,,VE1304,Lara,,VE13,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
San Miguel,,VE130405,,,,,,Jimenez,,VE1304,Lara,,VE13,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Tintorero,,VE130406,,,,,,Jimenez,,VE1304,Lara,,VE13,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Jose Bernardo Dorante,,VE130407,,,,,,Jimenez,,VE1304,Lara,,VE13,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Coronel Mariano Peraza,,VE130408,,,,,,Jimenez,,VE1304,Lara,,VE13,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Bolivar,,VE130501,,,,,,Moran,,VE1305,Lara,,VE13,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Anzoategui,,VE130502,,,,,,Moran,,VE1305,Lara,,VE13,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Guarico,,VE130503,,,,,,Moran,,VE1305,Lara,,VE13,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Hilario Luna Y Luna,,VE130504,,,,,,Moran,,VE1305,Lara,,VE13,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Humocaro Alto,,VE130505,,,,,,Moran,,VE1305,Lara,,VE13,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Hum0Caro Bajo,,VE130506,,,,,,Moran,,VE1305,Lara,,VE13,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
La Candelaria,,VE130507,,,,,,Moran,,VE1305,Lara,,VE13,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Moran,,VE130508,,,,,,Moran,,VE1305,Lara,,VE13,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Cabudare,,VE130601,,,,,,Palavecino,,VE1306,Lara,,VE13,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Jose Gregorio Bastidas,,VE130602,,,,,,Palavecino,,VE1306,Lara,,VE13,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Agua Viva,,VE130603,,,,,,Palavecino,,VE1306,Lara,,VE13,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Sarare,,VE130701,,,,,,Simon Planas,,VE1307,Lara,,VE13,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Buria,,VE130702,,,,,,Simon Planas,,VE1307,Lara,,VE13,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Gustavo Vegas Leon,,VE130703,,,,,,Simon Planas,,VE1307,Lara,,VE13,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Trinidad Samuel,,VE130801,,,,,,Torres,,VE1308,Lara,,VE13,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Antonio Diaz,,VE130802,,,,,,Torres,,VE1308,Lara,,VE13,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Camacaro,,VE130803,,,,,,Torres,,VE1308,Lara,,VE13,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Castañeda,,VE130804,,,,,,Torres,,VE1308,Lara,,VE13,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Cecilio Zubillaga,,VE130805,,,,,,Torres,,VE1308,Lara,,VE13,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Chiquinquira,,VE130806,,,,,,Torres,,VE1308,Lara,,VE13,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
El Blanco,,VE130807,,,,,,Torres,,VE1308,Lara,,VE13,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Espinoza De Los Monteros,,VE130808,,,,,,Torres,,VE1308,Lara,,VE13,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Lara,,VE130809,,,,,,Torres,,VE1308,Lara,,VE13,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Las Mercedes,,VE130810,,,,,,Torres,,VE1308,Lara,,VE13,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Manuel Morillo,,VE130811,,,,,,Torres,,VE1308,Lara,,VE13,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Montaña Verde,,VE130812,,,,,,Torres,,VE1308,Lara,,VE13,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Montes De Oca,,VE130813,,,,,,Torres,,VE1308,Lara,,VE13,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Torres,,VE130814,,,,,,Torres,,VE1308,Lara,,VE13,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Reyes Vargas,,VE130816,,,,,,Torres,,VE1308,Lara,,VE13,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Altagracia,,VE130817,,,,,,Torres,,VE1308,Lara,,VE13,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Siquisique,,VE130901,,,,,,Urdaneta,,VE1309,Lara,,VE13,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Moroturo,,VE130902,,,,,,Urdaneta,,VE1309,Lara,,VE13,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
San Miguel,,VE130903,,,,,,Urdaneta,,VE1309,Lara,,VE13,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Xaguas,,VE130904,,,,,,Urdaneta,,VE1309,Lara,,VE13,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Presidente Betancourt,,VE140101,,,,,,Alberto Adriani,,VE1401,Merida,,VE14,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Presidente Paez,,VE140102,,,,,,Alberto Adriani,,VE1401,Merida,,VE14,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Presidente Romulo Gallegos,,VE140103,,,,,,Alberto Adriani,,VE1401,Merida,,VE14,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Gabriel Picon Gonzalez,,VE140104,,,,,,Alberto Adriani,,VE1401,Merida,,VE14,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Hector Amable Mora,,VE140105,,,,,,Alberto Adriani,,VE1401,Merida,,VE14,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Jose Nucete Sardi,,VE140106,,,,,,Alberto Adriani,,VE1401,Merida,,VE14,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Pulido Mendez,,VE140107,,,,,,Alberto Adriani,,VE1401,Merida,,VE14,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Capital Andres Bello,,VE140201,,,,,,Andres Bello,,VE1402,Merida,,VE14,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Capital Antonio Pinto Sali,,VE140301,,,,,,Antonio Pinto Sali,,VE1403,Merida,,VE14,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Mesa Bolivar,,VE140302,,,,,,Antonio Pinto Sali,,VE1403,Merida,,VE14,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Mesa De Las Palmas,,VE140303,,,,,,Antonio Pinto Sali,,VE1403,Merida,,VE14,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Capital Aricagua,,VE140401,,,,,,Aricagua,,VE1404,Merida,,VE14,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
San Antonio,,VE140402,,,,,,Aricagua,,VE1404,Merida,,VE14,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Capital Arzobispo Chacon,,VE140501,,,,,,Arzobispo Chacon,,VE1405,Merida,,VE14,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Capuri,,VE140502,,,,,,Arzobispo Chacon,,VE1405,Merida,,VE14,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Chacanta,,VE140503,,,,,,Arzobispo Chacon,,VE1405,Merida,,VE14,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
El Molino,,VE140504,,,,,,Arzobispo Chacon,,VE1405,Merida,,VE14,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Guaimaral,,VE140505,,,,,,Arzobispo Chacon,,VE1405,Merida,,VE14,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Mucutuy,,VE140506,,,,,,Arzobispo Chacon,,VE1405,Merida,,VE14,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Mucuchachi,,VE140507,,,,,,Arzobispo Chacon,,VE1405,Merida,,VE14,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Fernandez Peña,,VE140601,,,,,,Campo Elias,,VE1406,Merida,,VE14,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Matriz,,VE140602,,,,,,Campo Elias,,VE1406,Merida,,VE14,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Montalban,,VE140603,,,,,,Campo Elias,,VE1406,Merida,,VE14,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Acequias,,VE140604,,,,,,Campo Elias,,VE1406,Merida,,VE14,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Jaji,,VE140605,,,,,,Campo Elias,,VE1406,Merida,,VE14,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
La Mesa,,VE140606,,,,,,Campo Elias,,VE1406,Merida,,VE14,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
San Jose Del Sur,,VE140607,,,,,,Campo Elias,,VE1406,Merida,,VE14,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Capital Caracciolo Parra O,,VE140701,,,,,,Caracciolo Parra O,,VE1407,Merida,,VE14,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Florencio  Ramirez,,VE140702,,,,,,Caracciolo Parra O,,VE1407,Merida,,VE14,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Capital Cardenal Quintero,,VE140801,,,,,,Cardenal Quintero,,VE1408,Merida,,VE14,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Las Piedras,,VE140802,,,,,,Cardenal Quintero,,VE1408,Merida,,VE14,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Capital Guaraque,,VE140901,,,,,,Guaraque,,VE1409,Merida,,VE14,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Mesa De Quintero,,VE140902,,,,,,Guaraque,,VE1409,Merida,,VE14,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Rio Negro,,VE140903,,,,,,Guaraque,,VE1409,Merida,,VE14,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Palmira,,VE141002,,,,,,Julio Cesar Salas,,VE1410,Merida,,VE14,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Capital Justo Briceño,,VE141101,,,,,,Justo Briceño,,VE1411,Merida,,VE14,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
San Cristobal De Torondoy,,VE141102,,,,,,Justo Briceño,,VE1411,Merida,,VE14,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Antonio Spinetti Dini,,VE141201,,,,,,Libertador,,VE1412,Merida,,VE14,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Arias,,VE141202,,,,,,Libertador,,VE1412,Merida,,VE14,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Caracciolo Parra Perez,,VE141203,,,,,,Libertador,,VE1412,Merida,,VE14,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Domingo Peña,,VE141204,,,,,,Libertador,,VE1412,Merida,,VE14,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
El Llano,,VE141205,,,,,,Libertador,,VE1412,Merida,,VE14,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Gonzalo Picon Febres,,VE141206,,,,,,Libertador,,VE1412,Merida,,VE14,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Jacinto Plaza,,VE141207,,,,,,Libertador,,VE1412,Merida,,VE14,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
