#item+conceptum+numerordinatio,#item+conceptum+codicem,#country+code+v_numerodinatio,#adm1+code+v_numerodinatio,#adm2+code+v_numerodinatio,#adm2+name+i_eng+is_latn,#adm2+code+v_pcode,#adm2+name,#adm2+name+alt1+i_eng+is_latn,#adm2+name+alt2+i_eng+is_latn,#adm1+name+i_eng+is_latn,#adm1+code+v_pcode,#country+name+i_eng+is_latn,#item+rem+i_qcc+is_zxxx+ix_wdatap297,#item+rem+i_qcc+is_zxxx+ix_wdatap577,#item+rem+i_qcc+is_zxxx+ix_wdatap813,#item+rem+i_qcc+is_zxxx+ix_wdatap2669
1603:45:16:566:2:24016,24016,1603:45:16:566:0,1603:45:16:566:1:24,1603:45:16:566:2:24016,Pategi,NG024016,Pategi,,,Kwara,NG024,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:25001,25001,1603:45:16:566:0,1603:45:16:566:1:25,1603:45:16:566:2:25001,Agege,NG025001,Agege,,,Lagos,NG025,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:25002,25002,1603:45:16:566:0,1603:45:16:566:1:25,1603:45:16:566:2:25002,Ajeromi-Ifelodun,NG025002,Ajeromi-Ifelodun,,,Lagos,NG025,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:25003,25003,1603:45:16:566:0,1603:45:16:566:1:25,1603:45:16:566:2:25003,Alimosho,NG025003,Alimosho,,,Lagos,NG025,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:25004,25004,1603:45:16:566:0,1603:45:16:566:1:25,1603:45:16:566:2:25004,Amuwo-Odofin,NG025004,Amuwo-Odofin,,,Lagos,NG025,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:25005,25005,1603:45:16:566:0,1603:45:16:566:1:25,1603:45:16:566:2:25005,Apapa,NG025005,Apapa,,,Lagos,NG025,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:25006,25006,1603:45:16:566:0,1603:45:16:566:1:25,1603:45:16:566:2:25006,Badagry,NG025006,Badagry,,,Lagos,NG025,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:25007,25007,1603:45:16:566:0,1603:45:16:566:1:25,1603:45:16:566:2:25007,Epe,NG025007,Epe,,,Lagos,NG025,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:25008,25008,1603:45:16:566:0,1603:45:16:566:1:25,1603:45:16:566:2:25008,Eti-Osa,NG025008,Eti-Osa,,,Lagos,NG025,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:25009,25009,1603:45:16:566:0,1603:45:16:566:1:25,1603:45:16:566:2:25009,Ibeju/Lekki,NG025009,Ibeju/Lekki,,,Lagos,NG025,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:25010,25010,1603:45:16:566:0,1603:45:16:566:1:25,1603:45:16:566:2:25010,Ifako-Ijaye,NG025010,Ifako-Ijaye,,,Lagos,NG025,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:25011,25011,1603:45:16:566:0,1603:45:16:566:1:25,1603:45:16:566:2:25011,Ikeja,NG025011,Ikeja,,,Lagos,NG025,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:25012,25012,1603:45:16:566:0,1603:45:16:566:1:25,1603:45:16:566:2:25012,Ikorodu,NG025012,Ikorodu,,,Lagos,NG025,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:25013,25013,1603:45:16:566:0,1603:45:16:566:1:25,1603:45:16:566:2:25013,Kosofe,NG025013,Kosofe,,,Lagos,NG025,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:25014,25014,1603:45:16:566:0,1603:45:16:566:1:25,1603:45:16:566:2:25014,Lagos Island,NG025014,Lagos Island,,,Lagos,NG025,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:25015,25015,1603:45:16:566:0,1603:45:16:566:1:25,1603:45:16:566:2:25015,Lagos Mainland,NG025015,Lagos Mainland,,,Lagos,NG025,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:25016,25016,1603:45:16:566:0,1603:45:16:566:1:25,1603:45:16:566:2:25016,Mushin,NG025016,Mushin,,,Lagos,NG025,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:25017,25017,1603:45:16:566:0,1603:45:16:566:1:25,1603:45:16:566:2:25017,Ojo,NG025017,Ojo,,,Lagos,NG025,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:25018,25018,1603:45:16:566:0,1603:45:16:566:1:25,1603:45:16:566:2:25018,Oshodi-Isolo,NG025018,Oshodi-Isolo,,,Lagos,NG025,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:25019,25019,1603:45:16:566:0,1603:45:16:566:1:25,1603:45:16:566:2:25019,Shomolu,NG025019,Shomolu,,,Lagos,NG025,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:25020,25020,1603:45:16:566:0,1603:45:16:566:1:25,1603:45:16:566:2:25020,Surulere,NG025020,Surulere,,,Lagos,NG025,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:26001,26001,1603:45:16:566:0,1603:45:16:566:1:26,1603:45:16:566:2:26001,Akwanga,NG026001,Akwanga,,,Nasarawa,NG026,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:26002,26002,1603:45:16:566:0,1603:45:16:566:1:26,1603:45:16:566:2:26002,Awe,NG026002,Awe,,,Nasarawa,NG026,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:26003,26003,1603:45:16:566:0,1603:45:16:566:1:26,1603:45:16:566:2:26003,Doma,NG026003,Doma,,,Nasarawa,NG026,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:26004,26004,1603:45:16:566:0,1603:45:16:566:1:26,1603:45:16:566:2:26004,Karu,NG026004,Karu,,,Nasarawa,NG026,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:26005,26005,1603:45:16:566:0,1603:45:16:566:1:26,1603:45:16:566:2:26005,Keana,NG026005,Keana,,,Nasarawa,NG026,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:26006,26006,1603:45:16:566:0,1603:45:16:566:1:26,1603:45:16:566:2:26006,Keffi,NG026006,Keffi,,,Nasarawa,NG026,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:26007,26007,1603:45:16:566:0,1603:45:16:566:1:26,1603:45:16:566:2:26007,Kokona,NG026007,Kokona,,,Nasarawa,NG026,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:26008,26008,1603:45:16:566:0,1603:45:16:566:1:26,1603:45:16:566:2:26008,Lafia,NG026008,Lafia,,,Nasarawa,NG026,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:26009,26009,1603:45:16:566:0,1603:45:16:566:1:26,1603:45:16:566:2:26009,Nasarawa,NG026009,Nasarawa,,,Nasarawa,NG026,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:26010,26010,1603:45:16:566:0,1603:45:16:566:1:26,1603:45:16:566:2:26010,Nasarawa-Eggon,NG026010,Nasarawa-Eggon,,,Nasarawa,NG026,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:26011,26011,1603:45:16:566:0,1603:45:16:566:1:26,1603:45:16:566:2:26011,Obi,NG026011,Obi,,,Nasarawa,NG026,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:26012,26012,1603:45:16:566:0,1603:45:16:566:1:26,1603:45:16:566:2:26012,Toto,NG026012,Toto,,,Nasarawa,NG026,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:26013,26013,1603:45:16:566:0,1603:45:16:566:1:26,1603:45:16:566:2:26013,Wamba,NG026013,Wamba,,,Nasarawa,NG026,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:27001,27001,1603:45:16:566:0,1603:45:16:566:1:27,1603:45:16:566:2:27001,Agaie,NG027001,Agaie,,,Niger,NG027,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:27002,27002,1603:45:16:566:0,1603:45:16:566:1:27,1603:45:16:566:2:27002,Agwara,NG027002,Agwara,,,Niger,NG027,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:27003,27003,1603:45:16:566:0,1603:45:16:566:1:27,1603:45:16:566:2:27003,Bida,NG027003,Bida,,,Niger,NG027,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:27004,27004,1603:45:16:566:0,1603:45:16:566:1:27,1603:45:16:566:2:27004,Borgu,NG027004,Borgu,,,Niger,NG027,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:27005,27005,1603:45:16:566:0,1603:45:16:566:1:27,1603:45:16:566:2:27005,Bosso,NG027005,Bosso,,,Niger,NG027,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:27006,27006,1603:45:16:566:0,1603:45:16:566:1:27,1603:45:16:566:2:27006,Chanchaga,NG027006,Chanchaga,,,Niger,NG027,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:27007,27007,1603:45:16:566:0,1603:45:16:566:1:27,1603:45:16:566:2:27007,Edati,NG027007,Edati,,,Niger,NG027,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:27008,27008,1603:45:16:566:0,1603:45:16:566:1:27,1603:45:16:566:2:27008,Gbako,NG027008,Gbako,,,Niger,NG027,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:27009,27009,1603:45:16:566:0,1603:45:16:566:1:27,1603:45:16:566:2:27009,Gurara,NG027009,Gurara,,,Niger,NG027,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:27010,27010,1603:45:16:566:0,1603:45:16:566:1:27,1603:45:16:566:2:27010,Katcha,NG027010,Katcha,,,Niger,NG027,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:27011,27011,1603:45:16:566:0,1603:45:16:566:1:27,1603:45:16:566:2:27011,Kontagora,NG027011,Kontagora,,,Niger,NG027,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:27012,27012,1603:45:16:566:0,1603:45:16:566:1:27,1603:45:16:566:2:27012,Lapai,NG027012,Lapai,,,Niger,NG027,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:27013,27013,1603:45:16:566:0,1603:45:16:566:1:27,1603:45:16:566:2:27013,Lavun,NG027013,Lavun,,,Niger,NG027,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:27014,27014,1603:45:16:566:0,1603:45:16:566:1:27,1603:45:16:566:2:27014,Magama,NG027014,Magama,,,Niger,NG027,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:27015,27015,1603:45:16:566:0,1603:45:16:566:1:27,1603:45:16:566:2:27015,Mariga,NG027015,Mariga,,,Niger,NG027,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:27016,27016,1603:45:16:566:0,1603:45:16:566:1:27,1603:45:16:566:2:27016,Mashegu,NG027016,Mashegu,,,Niger,NG027,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:27017,27017,1603:45:16:566:0,1603:45:16:566:1:27,1603:45:16:566:2:27017,Mokwa,NG027017,Mokwa,,,Niger,NG027,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:27018,27018,1603:45:16:566:0,1603:45:16:566:1:27,1603:45:16:566:2:27018,Muya,NG027018,Muya,,,Niger,NG027,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:27019,27019,1603:45:16:566:0,1603:45:16:566:1:27,1603:45:16:566:2:27019,Paikoro,NG027019,Paikoro,,,Niger,NG027,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:27020,27020,1603:45:16:566:0,1603:45:16:566:1:27,1603:45:16:566:2:27020,Rafi,NG027020,Rafi,,,Niger,NG027,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:27021,27021,1603:45:16:566:0,1603:45:16:566:1:27,1603:45:16:566:2:27021,Rijau,NG027021,Rijau,,,Niger,NG027,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:27022,27022,1603:45:16:566:0,1603:45:16:566:1:27,1603:45:16:566:2:27022,Shiroro,NG027022,Shiroro,,,Niger,NG027,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:27023,27023,1603:45:16:566:0,1603:45:16:566:1:27,1603:45:16:566:2:27023,Suleja,NG027023,Suleja,,,Niger,NG027,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:27024,27024,1603:45:16:566:0,1603:45:16:566:1:27,1603:45:16:566:2:27024,Tafa,NG027024,Tafa,,,Niger,NG027,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:27025,27025,1603:45:16:566:0,1603:45:16:566:1:27,1603:45:16:566:2:27025,Wushishi,NG027025,Wushishi,,,Niger,NG027,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:28001,28001,1603:45:16:566:0,1603:45:16:566:1:28,1603:45:16:566:2:28001,Abeokuta North,NG028001,Abeokuta North,,,Ogun,NG028,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:28002,28002,1603:45:16:566:0,1603:45:16:566:1:28,1603:45:16:566:2:28002,Abeokuta South,NG028002,Abeokuta South,,,Ogun,NG028,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:28003,28003,1603:45:16:566:0,1603:45:16:566:1:28,1603:45:16:566:2:28003,Ado-Odo/Ota,NG028003,Ado-Odo/Ota,,,Ogun,NG028,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:28004,28004,1603:45:16:566:0,1603:45:16:566:1:28,1603:45:16:566:2:28004,Egbado North,NG028004,Egbado North,,,Ogun,NG028,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:28005,28005,1603:45:16:566:0,1603:45:16:566:1:28,1603:45:16:566:2:28005,Egbado South,NG028005,Egbado South,,,Ogun,NG028,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:28006,28006,1603:45:16:566:0,1603:45:16:566:1:28,1603:45:16:566:2:28006,Ewekoro,NG028006,Ewekoro,,,Ogun,NG028,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:28007,28007,1603:45:16:566:0,1603:45:16:566:1:28,1603:45:16:566:2:28007,Ifo,NG028007,Ifo,,,Ogun,NG028,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:28008,28008,1603:45:16:566:0,1603:45:16:566:1:28,1603:45:16:566:2:28008,Ijebu East,NG028008,Ijebu East,,,Ogun,NG028,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:28009,28009,1603:45:16:566:0,1603:45:16:566:1:28,1603:45:16:566:2:28009,Ijebu North,NG028009,Ijebu North,,,Ogun,NG028,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:28010,28010,1603:45:16:566:0,1603:45:16:566:1:28,1603:45:16:566:2:28010,Ijebu North East,NG028010,Ijebu North East,,,Ogun,NG028,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:28011,28011,1603:45:16:566:0,1603:45:16:566:1:28,1603:45:16:566:2:28011,Ijebu Ode,NG028011,Ijebu Ode,,,Ogun,NG028,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:28012,28012,1603:45:16:566:0,1603:45:16:566:1:28,1603:45:16:566:2:28012,Ikenne,NG028012,Ikenne,,,Ogun,NG028,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:28013,28013,1603:45:16:566:0,1603:45:16:566:1:28,1603:45:16:566:2:28013,Imeko-Afon,NG028013,Imeko-Afon,,,Ogun,NG028,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:28014,28014,1603:45:16:566:0,1603:45:16:566:1:28,1603:45:16:566:2:28014,Ipokia,NG028014,Ipokia,,,Ogun,NG028,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:28015,28015,1603:45:16:566:0,1603:45:16:566:1:28,1603:45:16:566:2:28015,Obafemi-Owode,NG028015,Obafemi-Owode,,,Ogun,NG028,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:28016,28016,1603:45:16:566:0,1603:45:16:566:1:28,1603:45:16:566:2:28016,Odeda,NG028016,Odeda,,,Ogun,NG028,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:28017,28017,1603:45:16:566:0,1603:45:16:566:1:28,1603:45:16:566:2:28017,Odogbolu,NG028017,Odogbolu,,,Ogun,NG028,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:28018,28018,1603:45:16:566:0,1603:45:16:566:1:28,1603:45:16:566:2:28018,Ogun waterside,NG028018,Ogun waterside,,,Ogun,NG028,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:28019,28019,1603:45:16:566:0,1603:45:16:566:1:28,1603:45:16:566:2:28019,Remo North,NG028019,Remo North,,,Ogun,NG028,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:28020,28020,1603:45:16:566:0,1603:45:16:566:1:28,1603:45:16:566:2:28020,Shagamu,NG028020,Shagamu,,,Ogun,NG028,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:29001,29001,1603:45:16:566:0,1603:45:16:566:1:29,1603:45:16:566:2:29001,Akoko North East,NG029001,Akoko North East,,,Ondo,NG029,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:29002,29002,1603:45:16:566:0,1603:45:16:566:1:29,1603:45:16:566:2:29002,Akoko North West,NG029002,Akoko North West,,,Ondo,NG029,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:29003,29003,1603:45:16:566:0,1603:45:16:566:1:29,1603:45:16:566:2:29003,Akoko South East,NG029003,Akoko South East,,,Ondo,NG029,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:29004,29004,1603:45:16:566:0,1603:45:16:566:1:29,1603:45:16:566:2:29004,Akoko South West,NG029004,Akoko South West,,,Ondo,NG029,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:29005,29005,1603:45:16:566:0,1603:45:16:566:1:29,1603:45:16:566:2:29005,Akure North,NG029005,Akure North,,,Ondo,NG029,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:29006,29006,1603:45:16:566:0,1603:45:16:566:1:29,1603:45:16:566:2:29006,Akure South,NG029006,Akure South,,,Ondo,NG029,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:29007,29007,1603:45:16:566:0,1603:45:16:566:1:29,1603:45:16:566:2:29007,Ese-Odo,NG029007,Ese-Odo,,,Ondo,NG029,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:29008,29008,1603:45:16:566:0,1603:45:16:566:1:29,1603:45:16:566:2:29008,Idanre,NG029008,Idanre,,,Ondo,NG029,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:29009,29009,1603:45:16:566:0,1603:45:16:566:1:29,1603:45:16:566:2:29009,Ifedore,NG029009,Ifedore,,,Ondo,NG029,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:29010,29010,1603:45:16:566:0,1603:45:16:566:1:29,1603:45:16:566:2:29010,Ilaje,NG029010,Ilaje,,,Ondo,NG029,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:29011,29011,1603:45:16:566:0,1603:45:16:566:1:29,1603:45:16:566:2:29011,Ile-Oluji-Okeigbo,NG029011,Ile-Oluji-Okeigbo,,,Ondo,NG029,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:29012,29012,1603:45:16:566:0,1603:45:16:566:1:29,1603:45:16:566:2:29012,Irele,NG029012,Irele,,,Ondo,NG029,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:29013,29013,1603:45:16:566:0,1603:45:16:566:1:29,1603:45:16:566:2:29013,Odigbo,NG029013,Odigbo,,,Ondo,NG029,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:29014,29014,1603:45:16:566:0,1603:45:16:566:1:29,1603:45:16:566:2:29014,Okitipupa,NG029014,Okitipupa,,,Ondo,NG029,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:29015,29015,1603:45:16:566:0,1603:45:16:566:1:29,1603:45:16:566:2:29015,Ondo East,NG029015,Ondo East,,,Ondo,NG029,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:29016,29016,1603:45:16:566:0,1603:45:16:566:1:29,1603:45:16:566:2:29016,Ondo West,NG029016,Ondo West,,,Ondo,NG029,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:29017,29017,1603:45:16:566:0,1603:45:16:566:1:29,1603:45:16:566:2:29017,Ose,NG029017,Ose,,,Ondo,NG029,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:29018,29018,1603:45:16:566:0,1603:45:16:566:1:29,1603:45:16:566:2:29018,Owo,NG029018,Owo,,,Ondo,NG029,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:30001,30001,1603:45:16:566:0,1603:45:16:566:1:30,1603:45:16:566:2:30001,Aiyedade,NG030001,Aiyedade,,,Osun,NG030,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:30002,30002,1603:45:16:566:0,1603:45:16:566:1:30,1603:45:16:566:2:30002,Aiyedire,NG030002,Aiyedire,,,Osun,NG030,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:30003,30003,1603:45:16:566:0,1603:45:16:566:1:30,1603:45:16:566:2:30003,Atakumosa East,NG030003,Atakumosa East,,,Osun,NG030,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:30004,30004,1603:45:16:566:0,1603:45:16:566:1:30,1603:45:16:566:2:30004,Atakumosa West,NG030004,Atakumosa West,,,Osun,NG030,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:30005,30005,1603:45:16:566:0,1603:45:16:566:1:30,1603:45:16:566:2:30005,Boluwaduro,NG030005,Boluwaduro,,,Osun,NG030,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:30006,30006,1603:45:16:566:0,1603:45:16:566:1:30,1603:45:16:566:2:30006,Boripe,NG030006,Boripe,,,Osun,NG030,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:30007,30007,1603:45:16:566:0,1603:45:16:566:1:30,1603:45:16:566:2:30007,Ede North,NG030007,Ede North,,,Osun,NG030,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:30008,30008,1603:45:16:566:0,1603:45:16:566:1:30,1603:45:16:566:2:30008,Ede South,NG030008,Ede South,,,Osun,NG030,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:30009,30009,1603:45:16:566:0,1603:45:16:566:1:30,1603:45:16:566:2:30009,Egbedore,NG030009,Egbedore,,,Osun,NG030,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:30010,30010,1603:45:16:566:0,1603:45:16:566:1:30,1603:45:16:566:2:30010,Ejigbo,NG030010,Ejigbo,,,Osun,NG030,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:30011,30011,1603:45:16:566:0,1603:45:16:566:1:30,1603:45:16:566:2:30011,Ife Central,NG030011,Ife Central,,,Osun,NG030,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:30012,30012,1603:45:16:566:0,1603:45:16:566:1:30,1603:45:16:566:2:30012,Ife East,NG030012,Ife East,,,Osun,NG030,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:30013,30013,1603:45:16:566:0,1603:45:16:566:1:30,1603:45:16:566:2:30013,Ife North,NG030013,Ife North,,,Osun,NG030,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:30014,30014,1603:45:16:566:0,1603:45:16:566:1:30,1603:45:16:566:2:30014,Ife South,NG030014,Ife South,,,Osun,NG030,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:30015,30015,1603:45:16:566:0,1603:45:16:566:1:30,1603:45:16:566:2:30015,Ifedayo,NG030015,Ifedayo,,,Osun,NG030,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:30016,30016,1603:45:16:566:0,1603:45:16:566:1:30,1603:45:16:566:2:30016,Ifelodun,NG030016,Ifelodun,,,Osun,NG030,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:30017,30017,1603:45:16:566:0,1603:45:16:566:1:30,1603:45:16:566:2:30017,Ila,NG030017,Ila,,,Osun,NG030,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:30018,30018,1603:45:16:566:0,1603:45:16:566:1:30,1603:45:16:566:2:30018,Ilesha East,NG030018,Ilesha East,,,Osun,NG030,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:30019,30019,1603:45:16:566:0,1603:45:16:566:1:30,1603:45:16:566:2:30019,Ilesha West,NG030019,Ilesha West,,,Osun,NG030,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:30020,30020,1603:45:16:566:0,1603:45:16:566:1:30,1603:45:16:566:2:30020,Irepodun,NG030020,Irepodun,,,Osun,NG030,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:30021,30021,1603:45:16:566:0,1603:45:16:566:1:30,1603:45:16:566:2:30021,Irewole,NG030021,Irewole,,,Osun,NG030,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:30022,30022,1603:45:16:566:0,1603:45:16:566:1:30,1603:45:16:566:2:30022,Isokan,NG030022,Isokan,,,Osun,NG030,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:30023,30023,1603:45:16:566:0,1603:45:16:566:1:30,1603:45:16:566:2:30023,Iwo,NG030023,Iwo,,,Osun,NG030,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:30024,30024,1603:45:16:566:0,1603:45:16:566:1:30,1603:45:16:566:2:30024,Obokun,NG030024,Obokun,,,Osun,NG030,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:30025,30025,1603:45:16:566:0,1603:45:16:566:1:30,1603:45:16:566:2:30025,Odo-Otin,NG030025,Odo-Otin,,,Osun,NG030,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:30026,30026,1603:45:16:566:0,1603:45:16:566:1:30,1603:45:16:566:2:30026,Ola-oluwa,NG030026,Ola-oluwa,,,Osun,NG030,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:30027,30027,1603:45:16:566:0,1603:45:16:566:1:30,1603:45:16:566:2:30027,Olorunda,NG030027,Olorunda,,,Osun,NG030,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:30028,30028,1603:45:16:566:0,1603:45:16:566:1:30,1603:45:16:566:2:30028,Oriade,NG030028,Oriade,,,Osun,NG030,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:30029,30029,1603:45:16:566:0,1603:45:16:566:1:30,1603:45:16:566:2:30029,Orolu,NG030029,Orolu,,,Osun,NG030,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:30030,30030,1603:45:16:566:0,1603:45:16:566:1:30,1603:45:16:566:2:30030,Osogbo,NG030030,Osogbo,,,Osun,NG030,Nigeria,NG,2017-02-23,2020-04-22,
