qcc-Zxxx-r-sU2200-s1603-snop,qcc-Zxxx-r-aMDCIII-alatcodicem-anop,qcc-Zxxx-r-sU2200-s5000-snop,qcc-Zxxx-r-sU2200-s5001-snop,qcc-Zxxx-r-sU2200-s5002-snop,qcc-Zxxx-r-sU2200-s5003-snop,spa-Latn-r-pSKOS-pprefLabel-ps5003,qcc-Zxxx-r-pWDATA-pq7200235-ps5003-x-wdataq7200235,spa-Latn-r-pSKOS-pprefLabel-ps5002,qcc-Zxxx-r-pWDATA-pq7200235-ps5002-x-wdataq7200235,spa-Latn-r-pSKOS-pprefLabel-ps5001,qcc-Zxxx-r-pWDATA-pq7200235-ps5001-x-wdataq7200235,spa-Latn-r-pSKOS-pprefLabel-ps5000,qcc-Zxxx-r-pP-pp297-ps5000-x-p297,qcc-Zxxx-r-pP-pp577-ps1603,qcc-Zxxx-r-pP-pp813-ps1603,qcc-Zxxx-r-pP-pp2699-ps1603
1603:45:16:218:3:190251,190251,1603:45:16:218:0,1603:45:16:218:1:19,1603:45:16:218:2:1902,1603:45:16:218:3:190251,Chito,EC190251,Chinchipe,EC1902,Zamora Chinchipe,EC19,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:190252,190252,1603:45:16:218:0,1603:45:16:218:1:19,1603:45:16:218:2:1902,1603:45:16:218:3:190252,El Chorro,EC190252,Chinchipe,EC1902,Zamora Chinchipe,EC19,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:190254,190254,1603:45:16:218:0,1603:45:16:218:1:19,1603:45:16:218:2:1902,1603:45:16:218:3:190254,La Chonta,EC190254,Chinchipe,EC1902,Zamora Chinchipe,EC19,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:190256,190256,1603:45:16:218:0,1603:45:16:218:1:19,1603:45:16:218:2:1902,1603:45:16:218:3:190256,Pucapamba,EC190256,Chinchipe,EC1902,Zamora Chinchipe,EC19,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:190259,190259,1603:45:16:218:0,1603:45:16:218:1:19,1603:45:16:218:2:1902,1603:45:16:218:3:190259,San Andres,EC190259,Chinchipe,EC1902,Zamora Chinchipe,EC19,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:190350,190350,1603:45:16:218:0,1603:45:16:218:1:19,1603:45:16:218:2:1903,1603:45:16:218:3:190350,Guayzimi,EC190350,Nangaritza,EC1903,Zamora Chinchipe,EC19,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:190351,190351,1603:45:16:218:0,1603:45:16:218:1:19,1603:45:16:218:2:1903,1603:45:16:218:3:190351,Zurmi,EC190351,Nangaritza,EC1903,Zamora Chinchipe,EC19,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:190352,190352,1603:45:16:218:0,1603:45:16:218:1:19,1603:45:16:218:2:1903,1603:45:16:218:3:190352,Nuevo Paraiso,EC190352,Nangaritza,EC1903,Zamora Chinchipe,EC19,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:190450,190450,1603:45:16:218:0,1603:45:16:218:1:19,1603:45:16:218:2:1904,1603:45:16:218:3:190450,28 de Mayo (San Jose de Yacuambi),EC190450,Yacuambi,EC1904,Zamora Chinchipe,EC19,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:190451,190451,1603:45:16:218:0,1603:45:16:218:1:19,1603:45:16:218:2:1904,1603:45:16:218:3:190451,La Paz,EC190451,Yacuambi,EC1904,Zamora Chinchipe,EC19,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:190452,190452,1603:45:16:218:0,1603:45:16:218:1:19,1603:45:16:218:2:1904,1603:45:16:218:3:190452,Tutupali,EC190452,Yacuambi,EC1904,Zamora Chinchipe,EC19,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:190550,190550,1603:45:16:218:0,1603:45:16:218:1:19,1603:45:16:218:2:1905,1603:45:16:218:3:190550,Yantzaza (Yanzatza),EC190550,Yantzaza,EC1905,Zamora Chinchipe,EC19,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:190551,190551,1603:45:16:218:0,1603:45:16:218:1:19,1603:45:16:218:2:1905,1603:45:16:218:3:190551,Chicaña,EC190551,Yantzaza,EC1905,Zamora Chinchipe,EC19,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:190553,190553,1603:45:16:218:0,1603:45:16:218:1:19,1603:45:16:218:2:1905,1603:45:16:218:3:190553,Los Encuentros,EC190553,Yantzaza,EC1905,Zamora Chinchipe,EC19,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:190650,190650,1603:45:16:218:0,1603:45:16:218:1:19,1603:45:16:218:2:1906,1603:45:16:218:3:190650,El Pangui,EC190650,El Pangui,EC1906,Zamora Chinchipe,EC19,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:190651,190651,1603:45:16:218:0,1603:45:16:218:1:19,1603:45:16:218:2:1906,1603:45:16:218:3:190651,El Guisme,EC190651,El Pangui,EC1906,Zamora Chinchipe,EC19,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:190652,190652,1603:45:16:218:0,1603:45:16:218:1:19,1603:45:16:218:2:1906,1603:45:16:218:3:190652,Pachicutza,EC190652,El Pangui,EC1906,Zamora Chinchipe,EC19,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:190653,190653,1603:45:16:218:0,1603:45:16:218:1:19,1603:45:16:218:2:1906,1603:45:16:218:3:190653,Tundayme,EC190653,El Pangui,EC1906,Zamora Chinchipe,EC19,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:190750,190750,1603:45:16:218:0,1603:45:16:218:1:19,1603:45:16:218:2:1907,1603:45:16:218:3:190750,Zumbi,EC190750,Centinela del Condor,EC1907,Zamora Chinchipe,EC19,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:190752,190752,1603:45:16:218:0,1603:45:16:218:1:19,1603:45:16:218:2:1907,1603:45:16:218:3:190752,Triunfo-Dorado,EC190752,Centinela del Condor,EC1907,Zamora Chinchipe,EC19,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:190753,190753,1603:45:16:218:0,1603:45:16:218:1:19,1603:45:16:218:2:1907,1603:45:16:218:3:190753,Panguintza,EC190753,Centinela del Condor,EC1907,Zamora Chinchipe,EC19,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:190850,190850,1603:45:16:218:0,1603:45:16:218:1:19,1603:45:16:218:2:1908,1603:45:16:218:3:190850,Palanda,EC190850,Palanda,EC1908,Zamora Chinchipe,EC19,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:190851,190851,1603:45:16:218:0,1603:45:16:218:1:19,1603:45:16:218:2:1908,1603:45:16:218:3:190851,El Porvenir del Carmen,EC190851,Palanda,EC1908,Zamora Chinchipe,EC19,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:190852,190852,1603:45:16:218:0,1603:45:16:218:1:19,1603:45:16:218:2:1908,1603:45:16:218:3:190852,San Francisco del Vergel,EC190852,Palanda,EC1908,Zamora Chinchipe,EC19,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:190853,190853,1603:45:16:218:0,1603:45:16:218:1:19,1603:45:16:218:2:1908,1603:45:16:218:3:190853,Valladolid,EC190853,Palanda,EC1908,Zamora Chinchipe,EC19,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:190854,190854,1603:45:16:218:0,1603:45:16:218:1:19,1603:45:16:218:2:1908,1603:45:16:218:3:190854,La Canela,EC190854,Palanda,EC1908,Zamora Chinchipe,EC19,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:190950,190950,1603:45:16:218:0,1603:45:16:218:1:19,1603:45:16:218:2:1909,1603:45:16:218:3:190950,Paquisha,EC190950,Paquisha,EC1909,Zamora Chinchipe,EC19,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:190951,190951,1603:45:16:218:0,1603:45:16:218:1:19,1603:45:16:218:2:1909,1603:45:16:218:3:190951,Bellavista,EC190951,Paquisha,EC1909,Zamora Chinchipe,EC19,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:190952,190952,1603:45:16:218:0,1603:45:16:218:1:19,1603:45:16:218:2:1909,1603:45:16:218:3:190952,Nuevo Quito,EC190952,Paquisha,EC1909,Zamora Chinchipe,EC19,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:200150,200150,1603:45:16:218:0,1603:45:16:218:1:20,1603:45:16:218:2:2001,1603:45:16:218:3:200150,Puerto Baquerizo Moreno,EC200150,San Cristobal,EC2001,Galapagos,EC20,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:200151,200151,1603:45:16:218:0,1603:45:16:218:1:20,1603:45:16:218:2:2001,1603:45:16:218:3:200151,El Progreso,EC200151,San Cristobal,EC2001,Galapagos,EC20,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:200152,200152,1603:45:16:218:0,1603:45:16:218:1:20,1603:45:16:218:2:2001,1603:45:16:218:3:200152,Isla Santa María (Floreana) (Cab. en Pto. Velasco Ibarra),EC200152,San Cristobal,EC2001,Galapagos,EC20,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:200250,200250,1603:45:16:218:0,1603:45:16:218:1:20,1603:45:16:218:2:2002,1603:45:16:218:3:200250,Puerto Villamil,EC200250,Isabela,EC2002,Galapagos,EC20,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:200251,200251,1603:45:16:218:0,1603:45:16:218:1:20,1603:45:16:218:2:2002,1603:45:16:218:3:200251,Tomas de Berlanga (Santo Tomas),EC200251,Isabela,EC2002,Galapagos,EC20,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:200350,200350,1603:45:16:218:0,1603:45:16:218:1:20,1603:45:16:218:2:2003,1603:45:16:218:3:200350,Puerto Ayora,EC200350,Santa Cruz,EC2003,Galapagos,EC20,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:200351,200351,1603:45:16:218:0,1603:45:16:218:1:20,1603:45:16:218:2:2003,1603:45:16:218:3:200351,Bellavista,EC200351,Santa Cruz,EC2003,Galapagos,EC20,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:200352,200352,1603:45:16:218:0,1603:45:16:218:1:20,1603:45:16:218:2:2003,1603:45:16:218:3:200352,Santa Rosa,EC200352,Santa Cruz,EC2003,Galapagos,EC20,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:210150,210150,1603:45:16:218:0,1603:45:16:218:1:21,1603:45:16:218:2:2101,1603:45:16:218:3:210150,Nueva Loja,EC210150,Lago Agrio,EC2101,Sucumbios,EC21,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:210152,210152,1603:45:16:218:0,1603:45:16:218:1:21,1603:45:16:218:2:2101,1603:45:16:218:3:210152,Dureno,EC210152,Lago Agrio,EC2101,Sucumbios,EC21,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:210153,210153,1603:45:16:218:0,1603:45:16:218:1:21,1603:45:16:218:2:2101,1603:45:16:218:3:210153,General Farfan,EC210153,Lago Agrio,EC2101,Sucumbios,EC21,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:210155,210155,1603:45:16:218:0,1603:45:16:218:1:21,1603:45:16:218:2:2101,1603:45:16:218:3:210155,El Eno,EC210155,Lago Agrio,EC2101,Sucumbios,EC21,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:210156,210156,1603:45:16:218:0,1603:45:16:218:1:21,1603:45:16:218:2:2101,1603:45:16:218:3:210156,Pacayacu,EC210156,Lago Agrio,EC2101,Sucumbios,EC21,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:210157,210157,1603:45:16:218:0,1603:45:16:218:1:21,1603:45:16:218:2:2101,1603:45:16:218:3:210157,Jambeli,EC210157,Lago Agrio,EC2101,Sucumbios,EC21,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:210158,210158,1603:45:16:218:0,1603:45:16:218:1:21,1603:45:16:218:2:2101,1603:45:16:218:3:210158,Santa Cecilia,EC210158,Lago Agrio,EC2101,Sucumbios,EC21,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:210160,210160,1603:45:16:218:0,1603:45:16:218:1:21,1603:45:16:218:2:2101,1603:45:16:218:3:210160,10 de Agosto,EC210160,Lago Agrio,EC2101,Sucumbios,EC21,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:210250,210250,1603:45:16:218:0,1603:45:16:218:1:21,1603:45:16:218:2:2102,1603:45:16:218:3:210250,Lumbaqui,EC210250,Gonzalo Pizarro,EC2102,Sucumbios,EC21,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:210251,210251,1603:45:16:218:0,1603:45:16:218:1:21,1603:45:16:218:2:2102,1603:45:16:218:3:210251,El Reventador,EC210251,Gonzalo Pizarro,EC2102,Sucumbios,EC21,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:210252,210252,1603:45:16:218:0,1603:45:16:218:1:21,1603:45:16:218:2:2102,1603:45:16:218:3:210252,Gonzalo Pizarro,EC210252,Gonzalo Pizarro,EC2102,Sucumbios,EC21,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:210254,210254,1603:45:16:218:0,1603:45:16:218:1:21,1603:45:16:218:2:2102,1603:45:16:218:3:210254,Puerto Libre,EC210254,Gonzalo Pizarro,EC2102,Sucumbios,EC21,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:210350,210350,1603:45:16:218:0,1603:45:16:218:1:21,1603:45:16:218:2:2103,1603:45:16:218:3:210350,Puerto El Carmen del Putumayo,EC210350,Putumayo,EC2103,Sucumbios,EC21,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:210351,210351,1603:45:16:218:0,1603:45:16:218:1:21,1603:45:16:218:2:2103,1603:45:16:218:3:210351,Palma Roja,EC210351,Putumayo,EC2103,Sucumbios,EC21,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:210352,210352,1603:45:16:218:0,1603:45:16:218:1:21,1603:45:16:218:2:2103,1603:45:16:218:3:210352,Puerto Bolivar (Puerto Montufar),EC210352,Putumayo,EC2103,Sucumbios,EC21,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:210353,210353,1603:45:16:218:0,1603:45:16:218:1:21,1603:45:16:218:2:2103,1603:45:16:218:3:210353,Puerto Rodriguez,EC210353,Putumayo,EC2103,Sucumbios,EC21,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:210354,210354,1603:45:16:218:0,1603:45:16:218:1:21,1603:45:16:218:2:2103,1603:45:16:218:3:210354,Santa Elena,EC210354,Putumayo,EC2103,Sucumbios,EC21,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:210450,210450,1603:45:16:218:0,1603:45:16:218:1:21,1603:45:16:218:2:2104,1603:45:16:218:3:210450,Shushufindi,EC210450,Shushufindi,EC2104,Sucumbios,EC21,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:210451,210451,1603:45:16:218:0,1603:45:16:218:1:21,1603:45:16:218:2:2104,1603:45:16:218:3:210451,Limoncocha,EC210451,Shushufindi,EC2104,Sucumbios,EC21,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:210452,210452,1603:45:16:218:0,1603:45:16:218:1:21,1603:45:16:218:2:2104,1603:45:16:218:3:210452,Pañacocha,EC210452,Shushufindi,EC2104,Sucumbios,EC21,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:210453,210453,1603:45:16:218:0,1603:45:16:218:1:21,1603:45:16:218:2:2104,1603:45:16:218:3:210453,San Roque (Cab. en San Vicente),EC210453,Shushufindi,EC2104,Sucumbios,EC21,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:210454,210454,1603:45:16:218:0,1603:45:16:218:1:21,1603:45:16:218:2:2104,1603:45:16:218:3:210454,San Pedro de los Cofanes,EC210454,Shushufindi,EC2104,Sucumbios,EC21,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:210455,210455,1603:45:16:218:0,1603:45:16:218:1:21,1603:45:16:218:2:2104,1603:45:16:218:3:210455,Siete de Julio,EC210455,Shushufindi,EC2104,Sucumbios,EC21,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:210550,210550,1603:45:16:218:0,1603:45:16:218:1:21,1603:45:16:218:2:2105,1603:45:16:218:3:210550,La Bonita,EC210550,Sucumbios,EC2105,Sucumbios,EC21,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:210551,210551,1603:45:16:218:0,1603:45:16:218:1:21,1603:45:16:218:2:2105,1603:45:16:218:3:210551,El Playon de San Francisco,EC210551,Sucumbios,EC2105,Sucumbios,EC21,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:210552,210552,1603:45:16:218:0,1603:45:16:218:1:21,1603:45:16:218:2:2105,1603:45:16:218:3:210552,La Sofia,EC210552,Sucumbios,EC2105,Sucumbios,EC21,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:210553,210553,1603:45:16:218:0,1603:45:16:218:1:21,1603:45:16:218:2:2105,1603:45:16:218:3:210553,Rosa Florida,EC210553,Sucumbios,EC2105,Sucumbios,EC21,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:210554,210554,1603:45:16:218:0,1603:45:16:218:1:21,1603:45:16:218:2:2105,1603:45:16:218:3:210554,Santa Barbara,EC210554,Sucumbios,EC2105,Sucumbios,EC21,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:210650,210650,1603:45:16:218:0,1603:45:16:218:1:21,1603:45:16:218:2:2106,1603:45:16:218:3:210650,El Dorado de Cascales,EC210650,Cascales,EC2106,Sucumbios,EC21,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:210651,210651,1603:45:16:218:0,1603:45:16:218:1:21,1603:45:16:218:2:2106,1603:45:16:218:3:210651,Santa Rosa de Sucumbios,EC210651,Cascales,EC2106,Sucumbios,EC21,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:210652,210652,1603:45:16:218:0,1603:45:16:218:1:21,1603:45:16:218:2:2106,1603:45:16:218:3:210652,Sevilla,EC210652,Cascales,EC2106,Sucumbios,EC21,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:210750,210750,1603:45:16:218:0,1603:45:16:218:1:21,1603:45:16:218:2:2107,1603:45:16:218:3:210750,Tarapoa,EC210750,Cuyabeno,EC2107,Sucumbios,EC21,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:210751,210751,1603:45:16:218:0,1603:45:16:218:1:21,1603:45:16:218:2:2107,1603:45:16:218:3:210751,Cuyabeno,EC210751,Cuyabeno,EC2107,Sucumbios,EC21,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:210752,210752,1603:45:16:218:0,1603:45:16:218:1:21,1603:45:16:218:2:2107,1603:45:16:218:3:210752,Aguas Negras,EC210752,Cuyabeno,EC2107,Sucumbios,EC21,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:220150,220150,1603:45:16:218:0,1603:45:16:218:1:22,1603:45:16:218:2:2201,1603:45:16:218:3:220150,Puerto Francisco de Orellana (El Coca),EC220150,Orellana,EC2201,Orellana,EC22,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:220151,220151,1603:45:16:218:0,1603:45:16:218:1:22,1603:45:16:218:2:2201,1603:45:16:218:3:220151,Dayuma,EC220151,Orellana,EC2201,Orellana,EC22,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:220152,220152,1603:45:16:218:0,1603:45:16:218:1:22,1603:45:16:218:2:2201,1603:45:16:218:3:220152,Taracoa (Nueva Esperanza: Yuca),EC220152,Orellana,EC2201,Orellana,EC22,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:220153,220153,1603:45:16:218:0,1603:45:16:218:1:22,1603:45:16:218:2:2201,1603:45:16:218:3:220153,Alejandro Labaka,EC220153,Orellana,EC2201,Orellana,EC22,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:220154,220154,1603:45:16:218:0,1603:45:16:218:1:22,1603:45:16:218:2:2201,1603:45:16:218:3:220154,El Dorado,EC220154,Orellana,EC2201,Orellana,EC22,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:220155,220155,1603:45:16:218:0,1603:45:16:218:1:22,1603:45:16:218:2:2201,1603:45:16:218:3:220155,El Eden,EC220155,Orellana,EC2201,Orellana,EC22,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:220156,220156,1603:45:16:218:0,1603:45:16:218:1:22,1603:45:16:218:2:2201,1603:45:16:218:3:220156,Garcia Moreno,EC220156,Orellana,EC2201,Orellana,EC22,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:220157,220157,1603:45:16:218:0,1603:45:16:218:1:22,1603:45:16:218:2:2201,1603:45:16:218:3:220157,Ines Arango (Cab. en Western),EC220157,Orellana,EC2201,Orellana,EC22,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:220158,220158,1603:45:16:218:0,1603:45:16:218:1:22,1603:45:16:218:2:2201,1603:45:16:218:3:220158,La Belleza,EC220158,Orellana,EC2201,Orellana,EC22,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:220159,220159,1603:45:16:218:0,1603:45:16:218:1:22,1603:45:16:218:2:2201,1603:45:16:218:3:220159,Nuevo Paraiso (Cab. en Union),EC220159,Orellana,EC2201,Orellana,EC22,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:220160,220160,1603:45:16:218:0,1603:45:16:218:1:22,1603:45:16:218:2:2201,1603:45:16:218:3:220160,San Jose de Guayusa,EC220160,Orellana,EC2201,Orellana,EC22,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:220161,220161,1603:45:16:218:0,1603:45:16:218:1:22,1603:45:16:218:2:2201,1603:45:16:218:3:220161,San Luis de Armenia,EC220161,Orellana,EC2201,Orellana,EC22,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:220250,220250,1603:45:16:218:0,1603:45:16:218:1:22,1603:45:16:218:2:2202,1603:45:16:218:3:220250,Nuevo Rocafuerte,EC220250,Aguarico,EC2202,Orellana,EC22,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:220251,220251,1603:45:16:218:0,1603:45:16:218:1:22,1603:45:16:218:2:2202,1603:45:16:218:3:220251,Capitan Augusto Rivadeneyra,EC220251,Aguarico,EC2202,Orellana,EC22,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:220252,220252,1603:45:16:218:0,1603:45:16:218:1:22,1603:45:16:218:2:2202,1603:45:16:218:3:220252,Cononaco,EC220252,Aguarico,EC2202,Orellana,EC22,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:220253,220253,1603:45:16:218:0,1603:45:16:218:1:22,1603:45:16:218:2:2202,1603:45:16:218:3:220253,Santa Maria de Huiririma,EC220253,Aguarico,EC2202,Orellana,EC22,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:220254,220254,1603:45:16:218:0,1603:45:16:218:1:22,1603:45:16:218:2:2202,1603:45:16:218:3:220254,Tiputini,EC220254,Aguarico,EC2202,Orellana,EC22,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:220255,220255,1603:45:16:218:0,1603:45:16:218:1:22,1603:45:16:218:2:2202,1603:45:16:218:3:220255,Yasuni,EC220255,Aguarico,EC2202,Orellana,EC22,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:220350,220350,1603:45:16:218:0,1603:45:16:218:1:22,1603:45:16:218:2:2203,1603:45:16:218:3:220350,La Joya de los Sachas,EC220350,La Joya de los Sachas,EC2203,Orellana,EC22,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:220351,220351,1603:45:16:218:0,1603:45:16:218:1:22,1603:45:16:218:2:2203,1603:45:16:218:3:220351,Enokanqui,EC220351,La Joya de los Sachas,EC2203,Orellana,EC22,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:220352,220352,1603:45:16:218:0,1603:45:16:218:1:22,1603:45:16:218:2:2203,1603:45:16:218:3:220352,Pompeya,EC220352,La Joya de los Sachas,EC2203,Orellana,EC22,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:220353,220353,1603:45:16:218:0,1603:45:16:218:1:22,1603:45:16:218:2:2203,1603:45:16:218:3:220353,San Carlos,EC220353,La Joya de los Sachas,EC2203,Orellana,EC22,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:220354,220354,1603:45:16:218:0,1603:45:16:218:1:22,1603:45:16:218:2:2203,1603:45:16:218:3:220354,San Sebastian del Coca,EC220354,La Joya de los Sachas,EC2203,Orellana,EC22,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:220355,220355,1603:45:16:218:0,1603:45:16:218:1:22,1603:45:16:218:2:2203,1603:45:16:218:3:220355,Lago San Pedro,EC220355,La Joya de los Sachas,EC2203,Orellana,EC22,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:220356,220356,1603:45:16:218:0,1603:45:16:218:1:22,1603:45:16:218:2:2203,1603:45:16:218:3:220356,Rumipamba,EC220356,La Joya de los Sachas,EC2203,Orellana,EC22,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:220357,220357,1603:45:16:218:0,1603:45:16:218:1:22,1603:45:16:218:2:2203,1603:45:16:218:3:220357,Tres de Noviembre,EC220357,La Joya de los Sachas,EC2203,Orellana,EC22,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:220358,220358,1603:45:16:218:0,1603:45:16:218:1:22,1603:45:16:218:2:2203,1603:45:16:218:3:220358,Union Milagreña,EC220358,La Joya de los Sachas,EC2203,Orellana,EC22,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:220450,220450,1603:45:16:218:0,1603:45:16:218:1:22,1603:45:16:218:2:2204,1603:45:16:218:3:220450,Loreto,EC220450,Loreto,EC2204,Orellana,EC22,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:220451,220451,1603:45:16:218:0,1603:45:16:218:1:22,1603:45:16:218:2:2204,1603:45:16:218:3:220451,Avila (Cab. en Huiruno),EC220451,Loreto,EC2204,Orellana,EC22,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:220452,220452,1603:45:16:218:0,1603:45:16:218:1:22,1603:45:16:218:2:2204,1603:45:16:218:3:220452,Puerto Murialdo,EC220452,Loreto,EC2204,Orellana,EC22,Ecuador (el),EC,2018-12-17,2019-07-31,
