#adm3+name+i_en,#adm3+name+i_sw,#adm3+code+v_pcode,#adm3+name,#adm3+name+alt1+i_en,#adm3+name+alt2+i_en,#adm3+name+alt1+i_sw,#adm3+name+alt2+i_sw,#adm2+name+i_en,#adm2+name+i_sw,#adm2+code+v_pcode,#adm1+name+i_en,#adm1+name+i_sw,#adm1+code+v_pcode,#country+name+i_en,#country+name+i_sw,#country+code+v_iso2,#date+start,#date+updated,#date+end
Nyambili,,TZ2606091,,,,,,Mbozi,,TZ2606,Songwe,,TZ26,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Mlangali,,TZ2606101,,,,,,Mbozi,,TZ2606,Songwe,,TZ26,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Myovizi,,TZ2606111,,,,,,Mbozi,,TZ2606,Songwe,,TZ26,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Igamba,,TZ2606121,,,,,,Mbozi,,TZ2606,Songwe,,TZ26,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Halungu,,TZ2606131,,,,,,Mbozi,,TZ2606,Songwe,,TZ26,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Msia,,TZ2606141,,,,,,Mbozi,,TZ2606,Songwe,,TZ26,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Mlowo,,TZ2606153,,,,,,Mbozi,,TZ2606,Songwe,,TZ26,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Ipunga,,TZ2606161,,,,,,Mbozi,,TZ2606,Songwe,,TZ26,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Isandula,,TZ2606171,,,,,,Mbozi,,TZ2606,Songwe,,TZ26,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Vwawa,,TZ2606182,,,,,,Mbozi,,TZ2606,Songwe,,TZ26,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Chilulumo,,TZ2609011,,,,,,Momba,,TZ2609,Songwe,,TZ26,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Kamsamba,,TZ2609021,,,,,,Momba,,TZ2609,Songwe,,TZ26,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Ivuna,,TZ2609031,,,,,,Momba,,TZ2609,Songwe,,TZ26,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Mpapa,,TZ2609041,,,,,,Momba,,TZ2609,Songwe,,TZ26,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Mkulwe,,TZ2609051,,,,,,Momba,,TZ2609,Songwe,,TZ26,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Chitete,,TZ2609061,,,,,,Momba,,TZ2609,Songwe,,TZ26,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Msangano,,TZ2609071,,,,,,Momba,,TZ2609,Songwe,,TZ26,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Chiwezi,,TZ2609083,,,,,,Momba,,TZ2609,Songwe,,TZ26,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Nkangamo,,TZ2609091,,,,,,Momba,,TZ2609,Songwe,,TZ26,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Ndalembo,,TZ2609101,,,,,,Momba,,TZ2609,Songwe,,TZ26,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Kapele,,TZ2609111,,,,,,Momba,,TZ2609,Songwe,,TZ26,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Nzoka,,TZ2609121,,,,,,Momba,,TZ2609,Songwe,,TZ26,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Myunga,,TZ2609131,,,,,,Momba,,TZ2609,Songwe,,TZ26,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Tunduma,,TZ2610012,,,,,,Tunduma,,TZ2610,Songwe,,TZ26,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Mkokotoni,,TZ5101013,,,,,,Kaskazini A,,TZ5101,Kaskazini Unguja,,TZ51,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Mto wa Pwani,,TZ5101021,,,,,,Kaskazini A,,TZ5101,Kaskazini Unguja,,TZ51,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Pale,,TZ5101031,,,,,,Kaskazini A,,TZ5101,Kaskazini Unguja,,TZ51,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Kivunge,,TZ5101041,,,,,,Kaskazini A,,TZ5101,Kaskazini Unguja,,TZ51,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Tumbatu Gomani,,TZ5101051,,,,,,Kaskazini A,,TZ5101,Kaskazini Unguja,,TZ51,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Jongowe,,TZ5101061,,,,,,Kaskazini A,,TZ5101,Kaskazini Unguja,,TZ51,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Mkwajuni,,TZ5101071,,,,,,Kaskazini A,,TZ5101,Kaskazini Unguja,,TZ51,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Kibeni,,TZ5101081,,,,,,Kaskazini A,,TZ5101,Kaskazini Unguja,,TZ51,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Muwange,,TZ5101091,,,,,,Kaskazini A,,TZ5101,Kaskazini Unguja,,TZ51,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Pitanazako,,TZ5101101,,,,,,Kaskazini A,,TZ5101,Kaskazini Unguja,,TZ51,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Potowa,,TZ5101111,,,,,,Kaskazini A,,TZ5101,Kaskazini Unguja,,TZ51,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Fukuchani,,TZ5101121,,,,,,Kaskazini A,,TZ5101,Kaskazini Unguja,,TZ51,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Kidoti,,TZ5101131,,,,,,Kaskazini A,,TZ5101,Kaskazini Unguja,,TZ51,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Tazari,,TZ5101141,,,,,,Kaskazini A,,TZ5101,Kaskazini Unguja,,TZ51,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Kigunda,,TZ5101151,,,,,,Kaskazini A,,TZ5101,Kaskazini Unguja,,TZ51,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Nungwi,,TZ5101162,,,,,,Kaskazini A,,TZ5101,Kaskazini Unguja,,TZ51,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Matemwe,,TZ5101171,,,,,,Kaskazini A,,TZ5101,Kaskazini Unguja,,TZ51,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Kijini,,TZ5101181,,,,,,Kaskazini A,,TZ5101,Kaskazini Unguja,,TZ51,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Pwani Mchangani,,TZ5101191,,,,,,Kaskazini A,,TZ5101,Kaskazini Unguja,,TZ51,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Gamba,,TZ5101203,,,,,,Kaskazini A,,TZ5101,Kaskazini Unguja,,TZ51,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Moga,,TZ5101211,,,,,,Kaskazini A,,TZ5101,Kaskazini Unguja,,TZ51,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Chaani Masingini,,TZ5101221,,,,,,Kaskazini A,,TZ5101,Kaskazini Unguja,,TZ51,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Mcheza Shauri,,TZ5101231,,,,,,Kaskazini A,,TZ5101,Kaskazini Unguja,,TZ51,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Chaani Kubwa,,TZ5101241,,,,,,Kaskazini A,,TZ5101,Kaskazini Unguja,,TZ51,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Kikobweni,,TZ5101251,,,,,,Kaskazini A,,TZ5101,Kaskazini Unguja,,TZ51,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Bandamaji,,TZ5101261,,,,,,Kaskazini A,,TZ5101,Kaskazini Unguja,,TZ51,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Kinyasini,,TZ5101271,,,,,,Kaskazini A,,TZ5101,Kaskazini Unguja,,TZ51,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Kandwi,,TZ5101281,,,,,,Kaskazini A,,TZ5101,Kaskazini Unguja,,TZ51,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Chutama,,TZ5101291,,,,,,Kaskazini A,,TZ5101,Kaskazini Unguja,,TZ51,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Kisongoni,,TZ5101301,,,,,,Kaskazini A,,TZ5101,Kaskazini Unguja,,TZ51,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Kilindi,,TZ5101311,,,,,,Kaskazini A,,TZ5101,Kaskazini Unguja,,TZ51,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Kilimani,,TZ5101321,,,,,,Kaskazini A,,TZ5101,Kaskazini Unguja,,TZ51,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Uvivini,,TZ5101331,,,,,,Kaskazini A,,TZ5101,Kaskazini Unguja,,TZ51,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Kidombo,,TZ5101341,,,,,,Kaskazini A,,TZ5101,Kaskazini Unguja,,TZ51,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Bwereu,,TZ5101351,,,,,,Kaskazini A,,TZ5101,Kaskazini Unguja,,TZ51,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Kigomani,,TZ5101361,,,,,,Kaskazini A,,TZ5101,Kaskazini Unguja,,TZ51,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Misufini,,TZ5102011,,,,,,Kaskazini B,,TZ5102,Kaskazini Unguja,,TZ51,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Makoba,,TZ5102021,,,,,,Kaskazini B,,TZ5102,Kaskazini Unguja,,TZ51,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Mangapwani,,TZ5102031,,,,,,Kaskazini B,,TZ5102,Kaskazini Unguja,,TZ51,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Fujoni,,TZ5102041,,,,,,Kaskazini B,,TZ5102,Kaskazini Unguja,,TZ51,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Kiomba Mvua,,TZ5102051,,,,,,Kaskazini B,,TZ5102,Kaskazini Unguja,,TZ51,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Donge Mchangani,,TZ5102061,,,,,,Kaskazini B,,TZ5102,Kaskazini Unguja,,TZ51,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Mkadini,,TZ5102071,,,,,,Kaskazini B,,TZ5102,Kaskazini Unguja,,TZ51,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Zingwe Zingwe,,TZ5102081,,,,,,Kaskazini B,,TZ5102,Kaskazini Unguja,,TZ51,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Kitope,,TZ5102091,,,,,,Kaskazini B,,TZ5102,Kaskazini Unguja,,TZ51,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Mahonda,,TZ5102103,,,,,,Kaskazini B,,TZ5102,Kaskazini Unguja,,TZ51,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Mnyimbi,,TZ5102111,,,,,,Kaskazini B,,TZ5102,Kaskazini Unguja,,TZ51,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Donge Mtambile,,TZ5102121,,,,,,Kaskazini B,,TZ5102,Kaskazini Unguja,,TZ51,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Kinduni,,TZ5102131,,,,,,Kaskazini B,,TZ5102,Kaskazini Unguja,,TZ51,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Donge Karange,,TZ5102141,,,,,,Kaskazini B,,TZ5102,Kaskazini Unguja,,TZ51,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Donge Mbiji,,TZ5102151,,,,,,Kaskazini B,,TZ5102,Kaskazini Unguja,,TZ51,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Donge Kipange,,TZ5102161,,,,,,Kaskazini B,,TZ5102,Kaskazini Unguja,,TZ51,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Donge Vijibweni,,TZ5102171,,,,,,Kaskazini B,,TZ5102,Kaskazini Unguja,,TZ51,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Upenja,,TZ5102181,,,,,,Kaskazini B,,TZ5102,Kaskazini Unguja,,TZ51,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Kiwengwa,,TZ5102191,,,,,,Kaskazini B,,TZ5102,Kaskazini Unguja,,TZ51,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Pangeni,,TZ5102201,,,,,,Kaskazini B,,TZ5102,Kaskazini Unguja,,TZ51,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Kilombero,,TZ5102211,,,,,,Kaskazini B,,TZ5102,Kaskazini Unguja,,TZ51,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Mgambo,,TZ5102221,,,,,,Kaskazini B,,TZ5102,Kaskazini Unguja,,TZ51,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Muwanda,,TZ5102231,,,,,,Kaskazini B,,TZ5102,Kaskazini Unguja,,TZ51,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Matetema,,TZ5102241,,,,,,Kaskazini B,,TZ5102,Kaskazini Unguja,,TZ51,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Kidanzini,,TZ5102251,,,,,,Kaskazini B,,TZ5102,Kaskazini Unguja,,TZ51,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Mbaleni,,TZ5102261,,,,,,Kaskazini B,,TZ5102,Kaskazini Unguja,,TZ51,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Mafufuni,,TZ5102271,,,,,,Kaskazini B,,TZ5102,Kaskazini Unguja,,TZ51,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Mkataleni,,TZ5102283,,,,,,Kaskazini B,,TZ5102,Kaskazini Unguja,,TZ51,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Njia ya Mtoni,,TZ5102291,,,,,,Kaskazini B,,TZ5102,Kaskazini Unguja,,TZ51,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Dunga Bweni,,TZ5201013,,,,,,Kati,,TZ5201,Kusini Unguja,,TZ52,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Ubago,,TZ5201021,,,,,,Kati,,TZ5201,Kusini Unguja,,TZ52,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Kidimni,,TZ5201031,,,,,,Kati,,TZ5201,Kusini Unguja,,TZ52,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Machui,,TZ5201041,,,,,,Kati,,TZ5201,Kusini Unguja,,TZ52,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Kiboje Muembeshauri,,TZ5201051,,,,,,Kati,,TZ5201,Kusini Unguja,,TZ52,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Miwani,,TZ5201061,,,,,,Kati,,TZ5201,Kusini Unguja,,TZ52,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Kiboje Mkwajuni,,TZ5201071,,,,,,Kati,,TZ5201,Kusini Unguja,,TZ52,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Ghana,,TZ5201081,,,,,,Kati,,TZ5201,Kusini Unguja,,TZ52,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Koani,,TZ5201093,,,,,,Kati,,TZ5201,Kusini Unguja,,TZ52,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Mgeni Haji,,TZ5201101,,,,,,Kati,,TZ5201,Kusini Unguja,,TZ52,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Uzini,,TZ5201111,,,,,,Kati,,TZ5201,Kusini Unguja,,TZ52,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Mitakawani,,TZ5201121,,,,,,Kati,,TZ5201,Kusini Unguja,,TZ52,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Tunduni,,TZ5201131,,,,,,Kati,,TZ5201,Kusini Unguja,,TZ52,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Bambi,,TZ5201141,,,,,,Kati,,TZ5201,Kusini Unguja,,TZ52,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Pagali,,TZ5201151,,,,,,Kati,,TZ5201,Kusini Unguja,,TZ52,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Umbuji,,TZ5201161,,,,,,Kati,,TZ5201,Kusini Unguja,,TZ52,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Mchangani,,TZ5201171,,,,,,Kati,,TZ5201,Kusini Unguja,,TZ52,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Dunga Kiembeni,,TZ5201181,,,,,,Kati,,TZ5201,Kusini Unguja,,TZ52,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Ndijani Mseweni,,TZ5201191,,,,,,Kati,,TZ5201,Kusini Unguja,,TZ52,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Jendele,,TZ5201201,,,,,,Kati,,TZ5201,Kusini Unguja,,TZ52,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Chwaka,,TZ5201211,,,,,,Kati,,TZ5201,Kusini Unguja,,TZ52,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Marumbi,,TZ5201221,,,,,,Kati,,TZ5201,Kusini Unguja,,TZ52,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Uroa,,TZ5201231,,,,,,Kati,,TZ5201,Kusini Unguja,,TZ52,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Pongwe,,TZ5201241,,,,,,Kati,,TZ5201,Kusini Unguja,,TZ52,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Jumbi,,TZ5201253,,,,,,Kati,,TZ5201,Kusini Unguja,,TZ52,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Tunguu,,TZ5201261,,,,,,Kati,,TZ5201,Kusini Unguja,,TZ52,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Binguni,,TZ5201271,,,,,,Kati,,TZ5201,Kusini Unguja,,TZ52,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Cheju,,TZ5201281,,,,,,Kati,,TZ5201,Kusini Unguja,,TZ52,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Bungi,,TZ5201291,,,,,,Kati,,TZ5201,Kusini Unguja,,TZ52,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Unguja Ukuu Kaepwani,,TZ5201301,,,,,,Kati,,TZ5201,Kusini Unguja,,TZ52,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Kikungwi,,TZ5201311,,,,,,Kati,,TZ5201,Kusini Unguja,,TZ52,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Uzi,,TZ5201321,,,,,,Kati,,TZ5201,Kusini Unguja,,TZ52,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Ng'ambwa,,TZ5201331,,,,,,Kati,,TZ5201,Kusini Unguja,,TZ52,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Charawe,,TZ5201341,,,,,,Kati,,TZ5201,Kusini Unguja,,TZ52,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Ukongoroni,,TZ5201351,,,,,,Kati,,TZ5201,Kusini Unguja,,TZ52,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Michamvi,,TZ5201361,,,,,,Kati,,TZ5201,Kusini Unguja,,TZ52,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Mpapa,,TZ5201371,,,,,,Kati,,TZ5201,Kusini Unguja,,TZ52,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Unguja Ukuu Kaebona,,TZ5201381,,,,,,Kati,,TZ5201,Kusini Unguja,,TZ52,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Ndijani Muembe Punda,,TZ5201391,,,,,,Kati,,TZ5201,Kusini Unguja,,TZ52,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Tindini,,TZ5201401,,,,,,Kati,,TZ5201,Kusini Unguja,,TZ52,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Nganani,,TZ5202013,,,,,,Kusini,,TZ5202,Kusini Unguja,,TZ52,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Kijini,,TZ5202022,,,,,,Kusini,,TZ5202,Kusini Unguja,,TZ52,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Mzuri,,TZ5202031,,,,,,Kusini,,TZ5202,Kusini Unguja,,TZ52,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Kajengwa,,TZ5202041,,,,,,Kusini,,TZ5202,Kusini Unguja,,TZ52,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Jambiani Kikadini,,TZ5202051,,,,,,Kusini,,TZ5202,Kusini Unguja,,TZ52,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Mtende,,TZ5202061,,,,,,Kusini,,TZ5202,Kusini Unguja,,TZ52,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Kibuteni,,TZ5202071,,,,,,Kusini,,TZ5202,Kusini Unguja,,TZ52,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Kizimkazi Dimbani,,TZ5202081,,,,,,Kusini,,TZ5202,Kusini Unguja,,TZ52,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Kizimkazi Mkunguni,,TZ5202091,,,,,,Kusini,,TZ5202,Kusini Unguja,,TZ52,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Muyuni A,,TZ5202101,,,,,,Kusini,,TZ5202,Kusini Unguja,,TZ52,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Muyuni B,,TZ5202111,,,,,,Kusini,,TZ5202,Kusini Unguja,,TZ52,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
