#adm3+name+i_es,#adm3+code+v_pcode,#adm3+name,#adm3+name+alt1+i_es,#adm3+name+alt2+i_es,#adm2+name+i_es,#adm2+code+v_pcode,#adm1+name+i_es,#adm1+code+v_pcode,#country+name+i_es,#country+code+v_iso2,#date+start,#date+updated,#date+end
San Juan de Jarpa,PE120907,,,,Chupaca,PE1209,Junin,PE12,Perú (el),PE,2015-07-24,2020-07-17,
Tres de Diciembre,PE120908,,,,Chupaca,PE1209,Junin,PE12,Perú (el),PE,2015-07-24,2020-07-17,
Yanacancha,PE120909,,,,Chupaca,PE1209,Junin,PE12,Perú (el),PE,2015-07-24,2020-07-17,
Trujillo,PE130101,,,,Trujillo,PE1301,La Libertad,PE13,Perú (el),PE,2015-07-24,2020-07-17,
El Porvenir,PE130102,,,,Trujillo,PE1301,La Libertad,PE13,Perú (el),PE,2015-07-24,2020-07-17,
Florencia de Mora,PE130103,,,,Trujillo,PE1301,La Libertad,PE13,Perú (el),PE,2015-07-24,2020-07-17,
Huanchaco,PE130104,,,,Trujillo,PE1301,La Libertad,PE13,Perú (el),PE,2015-07-24,2020-07-17,
La Esperanza,PE130105,,,,Trujillo,PE1301,La Libertad,PE13,Perú (el),PE,2015-07-24,2020-07-17,
Laredo,PE130106,,,,Trujillo,PE1301,La Libertad,PE13,Perú (el),PE,2015-07-24,2020-07-17,
Moche,PE130107,,,,Trujillo,PE1301,La Libertad,PE13,Perú (el),PE,2015-07-24,2020-07-17,
Poroto,PE130108,,,,Trujillo,PE1301,La Libertad,PE13,Perú (el),PE,2015-07-24,2020-07-17,
Salaverry,PE130109,,,,Trujillo,PE1301,La Libertad,PE13,Perú (el),PE,2015-07-24,2020-07-17,
Simbal,PE130110,,,,Trujillo,PE1301,La Libertad,PE13,Perú (el),PE,2015-07-24,2020-07-17,
Victor Larco Herrera,PE130111,,,,Trujillo,PE1301,La Libertad,PE13,Perú (el),PE,2015-07-24,2020-07-17,
Ascope,PE130201,,,,Ascope,PE1302,La Libertad,PE13,Perú (el),PE,2015-07-24,2020-07-17,
Chicama,PE130202,,,,Ascope,PE1302,La Libertad,PE13,Perú (el),PE,2015-07-24,2020-07-17,
Chocope,PE130203,,,,Ascope,PE1302,La Libertad,PE13,Perú (el),PE,2015-07-24,2020-07-17,
Magdalena de Cao,PE130204,,,,Ascope,PE1302,La Libertad,PE13,Perú (el),PE,2015-07-24,2020-07-17,
Paijan,PE130205,,,,Ascope,PE1302,La Libertad,PE13,Perú (el),PE,2015-07-24,2020-07-17,
Razuri,PE130206,,,,Ascope,PE1302,La Libertad,PE13,Perú (el),PE,2015-07-24,2020-07-17,
Santiago de Cao,PE130207,,,,Ascope,PE1302,La Libertad,PE13,Perú (el),PE,2015-07-24,2020-07-17,
Casa Grande,PE130208,,,,Ascope,PE1302,La Libertad,PE13,Perú (el),PE,2015-07-24,2020-07-17,
Bolivar,PE130301,,,,Bolivar,PE1303,La Libertad,PE13,Perú (el),PE,2015-07-24,2020-07-17,
Bambamarca,PE130302,,,,Bolivar,PE1303,La Libertad,PE13,Perú (el),PE,2015-07-24,2020-07-17,
Condormarca,PE130303,,,,Bolivar,PE1303,La Libertad,PE13,Perú (el),PE,2015-07-24,2020-07-17,
Longotea,PE130304,,,,Bolivar,PE1303,La Libertad,PE13,Perú (el),PE,2015-07-24,2020-07-17,
Uchumarca,PE130305,,,,Bolivar,PE1303,La Libertad,PE13,Perú (el),PE,2015-07-24,2020-07-17,
Ucuncha,PE130306,,,,Bolivar,PE1303,La Libertad,PE13,Perú (el),PE,2015-07-24,2020-07-17,
Chepen,PE130401,,,,Chepen,PE1304,La Libertad,PE13,Perú (el),PE,2015-07-24,2020-07-17,
Pacanga,PE130402,,,,Chepen,PE1304,La Libertad,PE13,Perú (el),PE,2015-07-24,2020-07-17,
Pueblo Nuevo,PE130403,,,,Chepen,PE1304,La Libertad,PE13,Perú (el),PE,2015-07-24,2020-07-17,
Julcan,PE130501,,,,Julcan,PE1305,La Libertad,PE13,Perú (el),PE,2015-07-24,2020-07-17,
Calamarca,PE130502,,,,Julcan,PE1305,La Libertad,PE13,Perú (el),PE,2015-07-24,2020-07-17,
Carabamba,PE130503,,,,Julcan,PE1305,La Libertad,PE13,Perú (el),PE,2015-07-24,2020-07-17,
Huaso,PE130504,,,,Julcan,PE1305,La Libertad,PE13,Perú (el),PE,2015-07-24,2020-07-17,
Otuzco,PE130601,,,,Otuzco,PE1306,La Libertad,PE13,Perú (el),PE,2015-07-24,2020-07-17,
Agallpampa,PE130602,,,,Otuzco,PE1306,La Libertad,PE13,Perú (el),PE,2015-07-24,2020-07-17,
Charat,PE130604,,,,Otuzco,PE1306,La Libertad,PE13,Perú (el),PE,2015-07-24,2020-07-17,
Huaranchal,PE130605,,,,Otuzco,PE1306,La Libertad,PE13,Perú (el),PE,2015-07-24,2020-07-17,
La Cuesta,PE130606,,,,Otuzco,PE1306,La Libertad,PE13,Perú (el),PE,2015-07-24,2020-07-17,
Mache,PE130608,,,,Otuzco,PE1306,La Libertad,PE13,Perú (el),PE,2015-07-24,2020-07-17,
Paranday,PE130610,,,,Otuzco,PE1306,La Libertad,PE13,Perú (el),PE,2015-07-24,2020-07-17,
Salpo,PE130611,,,,Otuzco,PE1306,La Libertad,PE13,Perú (el),PE,2015-07-24,2020-07-17,
Sinsicap,PE130613,,,,Otuzco,PE1306,La Libertad,PE13,Perú (el),PE,2015-07-24,2020-07-17,
Usquil,PE130614,,,,Otuzco,PE1306,La Libertad,PE13,Perú (el),PE,2015-07-24,2020-07-17,
San Pedro de Lloc,PE130701,,,,Pacasmayo,PE1307,La Libertad,PE13,Perú (el),PE,2015-07-24,2020-07-17,
Guadalupe,PE130702,,,,Pacasmayo,PE1307,La Libertad,PE13,Perú (el),PE,2015-07-24,2020-07-17,
Jequetepeque,PE130703,,,,Pacasmayo,PE1307,La Libertad,PE13,Perú (el),PE,2015-07-24,2020-07-17,
Pacasmayo,PE130704,,,,Pacasmayo,PE1307,La Libertad,PE13,Perú (el),PE,2015-07-24,2020-07-17,
San Jose,PE130705,,,,Pacasmayo,PE1307,La Libertad,PE13,Perú (el),PE,2015-07-24,2020-07-17,
Tayabamba,PE130801,,,,Pataz,PE1308,La Libertad,PE13,Perú (el),PE,2015-07-24,2020-07-17,
Buldibuyo,PE130802,,,,Pataz,PE1308,La Libertad,PE13,Perú (el),PE,2015-07-24,2020-07-17,
Chillia,PE130803,,,,Pataz,PE1308,La Libertad,PE13,Perú (el),PE,2015-07-24,2020-07-17,
Huancaspata,PE130804,,,,Pataz,PE1308,La Libertad,PE13,Perú (el),PE,2015-07-24,2020-07-17,
Huaylillas,PE130805,,,,Pataz,PE1308,La Libertad,PE13,Perú (el),PE,2015-07-24,2020-07-17,
Huayo,PE130806,,,,Pataz,PE1308,La Libertad,PE13,Perú (el),PE,2015-07-24,2020-07-17,
Ongon,PE130807,,,,Pataz,PE1308,La Libertad,PE13,Perú (el),PE,2015-07-24,2020-07-17,
Parcoy,PE130808,,,,Pataz,PE1308,La Libertad,PE13,Perú (el),PE,2015-07-24,2020-07-17,
Pataz,PE130809,,,,Pataz,PE1308,La Libertad,PE13,Perú (el),PE,2015-07-24,2020-07-17,
Pias,PE130810,,,,Pataz,PE1308,La Libertad,PE13,Perú (el),PE,2015-07-24,2020-07-17,
Santiago de Challas,PE130811,,,,Pataz,PE1308,La Libertad,PE13,Perú (el),PE,2015-07-24,2020-07-17,
Taurija,PE130812,,,,Pataz,PE1308,La Libertad,PE13,Perú (el),PE,2015-07-24,2020-07-17,
Urpay,PE130813,,,,Pataz,PE1308,La Libertad,PE13,Perú (el),PE,2015-07-24,2020-07-17,
Huamachuco,PE130901,,,,Sanchez Carrion,PE1309,La Libertad,PE13,Perú (el),PE,2015-07-24,2020-07-17,
Chugay,PE130902,,,,Sanchez Carrion,PE1309,La Libertad,PE13,Perú (el),PE,2015-07-24,2020-07-17,
Cochorco,PE130903,,,,Sanchez Carrion,PE1309,La Libertad,PE13,Perú (el),PE,2015-07-24,2020-07-17,
Curgos,PE130904,,,,Sanchez Carrion,PE1309,La Libertad,PE13,Perú (el),PE,2015-07-24,2020-07-17,
Marcabal,PE130905,,,,Sanchez Carrion,PE1309,La Libertad,PE13,Perú (el),PE,2015-07-24,2020-07-17,
Sanagoran,PE130906,,,,Sanchez Carrion,PE1309,La Libertad,PE13,Perú (el),PE,2015-07-24,2020-07-17,
Sarin,PE130907,,,,Sanchez Carrion,PE1309,La Libertad,PE13,Perú (el),PE,2015-07-24,2020-07-17,
Sartimbamba,PE130908,,,,Sanchez Carrion,PE1309,La Libertad,PE13,Perú (el),PE,2015-07-24,2020-07-17,
Santiago de Chuco,PE131001,,,,Santiago de Chuco,PE1310,La Libertad,PE13,Perú (el),PE,2015-07-24,2020-07-17,
Angasmarca,PE131002,,,,Santiago de Chuco,PE1310,La Libertad,PE13,Perú (el),PE,2015-07-24,2020-07-17,
Cachicadan,PE131003,,,,Santiago de Chuco,PE1310,La Libertad,PE13,Perú (el),PE,2015-07-24,2020-07-17,
Mollebamba,PE131004,,,,Santiago de Chuco,PE1310,La Libertad,PE13,Perú (el),PE,2015-07-24,2020-07-17,
Mollepata,PE131005,,,,Santiago de Chuco,PE1310,La Libertad,PE13,Perú (el),PE,2015-07-24,2020-07-17,
Quiruvilca,PE131006,,,,Santiago de Chuco,PE1310,La Libertad,PE13,Perú (el),PE,2015-07-24,2020-07-17,
Santa Cruz de Chuca,PE131007,,,,Santiago de Chuco,PE1310,La Libertad,PE13,Perú (el),PE,2015-07-24,2020-07-17,
Sitabamba,PE131008,,,,Santiago de Chuco,PE1310,La Libertad,PE13,Perú (el),PE,2015-07-24,2020-07-17,
Cascas,PE131101,,,,Gran Chimu,PE1311,La Libertad,PE13,Perú (el),PE,2015-07-24,2020-07-17,
Lucma,PE131102,,,,Gran Chimu,PE1311,La Libertad,PE13,Perú (el),PE,2015-07-24,2020-07-17,
Marmot,PE131103,,,,Gran Chimu,PE1311,La Libertad,PE13,Perú (el),PE,2015-07-24,2020-07-17,
Sayapullo,PE131104,,,,Gran Chimu,PE1311,La Libertad,PE13,Perú (el),PE,2015-07-24,2020-07-17,
Viru,PE131201,,,,Viru,PE1312,La Libertad,PE13,Perú (el),PE,2015-07-24,2020-07-17,
Chao,PE131202,,,,Viru,PE1312,La Libertad,PE13,Perú (el),PE,2015-07-24,2020-07-17,
Guadalupito,PE131203,,,,Viru,PE1312,La Libertad,PE13,Perú (el),PE,2015-07-24,2020-07-17,
Chiclayo,PE140101,,,,Chiclayo,PE1401,Lambayeque,PE14,Perú (el),PE,2015-07-24,2020-07-17,
Chongoyape,PE140102,,,,Chiclayo,PE1401,Lambayeque,PE14,Perú (el),PE,2015-07-24,2020-07-17,
Eten,PE140103,,,,Chiclayo,PE1401,Lambayeque,PE14,Perú (el),PE,2015-07-24,2020-07-17,
Eten Puerto,PE140104,,,,Chiclayo,PE1401,Lambayeque,PE14,Perú (el),PE,2015-07-24,2020-07-17,
Jose Leonardo Ortiz,PE140105,,,,Chiclayo,PE1401,Lambayeque,PE14,Perú (el),PE,2015-07-24,2020-07-17,
La Victoria,PE140106,,,,Chiclayo,PE1401,Lambayeque,PE14,Perú (el),PE,2015-07-24,2020-07-17,
Lagunas,PE140107,,,,Chiclayo,PE1401,Lambayeque,PE14,Perú (el),PE,2015-07-24,2020-07-17,
Monsefu,PE140108,,,,Chiclayo,PE1401,Lambayeque,PE14,Perú (el),PE,2015-07-24,2020-07-17,
Nueva Arica,PE140109,,,,Chiclayo,PE1401,Lambayeque,PE14,Perú (el),PE,2015-07-24,2020-07-17,
Oyotun,PE140110,,,,Chiclayo,PE1401,Lambayeque,PE14,Perú (el),PE,2015-07-24,2020-07-17,
Picsi,PE140111,,,,Chiclayo,PE1401,Lambayeque,PE14,Perú (el),PE,2015-07-24,2020-07-17,
Pimentel,PE140112,,,,Chiclayo,PE1401,Lambayeque,PE14,Perú (el),PE,2015-07-24,2020-07-17,
Reque,PE140113,,,,Chiclayo,PE1401,Lambayeque,PE14,Perú (el),PE,2015-07-24,2020-07-17,
Santa Rosa,PE140114,,,,Chiclayo,PE1401,Lambayeque,PE14,Perú (el),PE,2015-07-24,2020-07-17,
Saña,PE140115,Sana,,,Chiclayo,PE1401,Lambayeque,PE14,Perú (el),PE,2015-07-24,2020-07-17,
Cayalti,PE140116,,,,Chiclayo,PE1401,Lambayeque,PE14,Perú (el),PE,2015-07-24,2020-07-17,
Patapo,PE140117,,,,Chiclayo,PE1401,Lambayeque,PE14,Perú (el),PE,2015-07-24,2020-07-17,
Pomalca,PE140118,,,,Chiclayo,PE1401,Lambayeque,PE14,Perú (el),PE,2015-07-24,2020-07-17,
Pucala,PE140119,,,,Chiclayo,PE1401,Lambayeque,PE14,Perú (el),PE,2015-07-24,2020-07-17,
Tuman,PE140120,,,,Chiclayo,PE1401,Lambayeque,PE14,Perú (el),PE,2015-07-24,2020-07-17,
Ferreñafe,PE140201,Ferrenafe,,,Ferreñafe,PE1402,Lambayeque,PE14,Perú (el),PE,2015-07-24,2020-07-17,
Cañaris,PE140202,Canaris,,,Ferreñafe,PE1402,Lambayeque,PE14,Perú (el),PE,2015-07-24,2020-07-17,
Incahuasi,PE140203,,,,Ferreñafe,PE1402,Lambayeque,PE14,Perú (el),PE,2015-07-24,2020-07-17,
Manuel Antonio Mesones Muro,PE140204,,,,Ferreñafe,PE1402,Lambayeque,PE14,Perú (el),PE,2015-07-24,2020-07-17,
Pitipo,PE140205,,,,Ferreñafe,PE1402,Lambayeque,PE14,Perú (el),PE,2015-07-24,2020-07-17,
Pueblo Nuevo,PE140206,,,,Ferreñafe,PE1402,Lambayeque,PE14,Perú (el),PE,2015-07-24,2020-07-17,
Lambayeque,PE140301,,,,Lambayeque,PE1403,Lambayeque,PE14,Perú (el),PE,2015-07-24,2020-07-17,
Chochope,PE140302,,,,Lambayeque,PE1403,Lambayeque,PE14,Perú (el),PE,2015-07-24,2020-07-17,
Illimo,PE140303,,,,Lambayeque,PE1403,Lambayeque,PE14,Perú (el),PE,2015-07-24,2020-07-17,
Jayanca,PE140304,,,,Lambayeque,PE1403,Lambayeque,PE14,Perú (el),PE,2015-07-24,2020-07-17,
Mochumi,PE140305,,,,Lambayeque,PE1403,Lambayeque,PE14,Perú (el),PE,2015-07-24,2020-07-17,
Morrope,PE140306,,,,Lambayeque,PE1403,Lambayeque,PE14,Perú (el),PE,2015-07-24,2020-07-17,
Motupe,PE140307,,,,Lambayeque,PE1403,Lambayeque,PE14,Perú (el),PE,2015-07-24,2020-07-17,
Olmos,PE140308,,,,Lambayeque,PE1403,Lambayeque,PE14,Perú (el),PE,2015-07-24,2020-07-17,
Pacora,PE140309,,,,Lambayeque,PE1403,Lambayeque,PE14,Perú (el),PE,2015-07-24,2020-07-17,
Salas,PE140310,,,,Lambayeque,PE1403,Lambayeque,PE14,Perú (el),PE,2015-07-24,2020-07-17,
San Jose,PE140311,,,,Lambayeque,PE1403,Lambayeque,PE14,Perú (el),PE,2015-07-24,2020-07-17,
Tucume,PE140312,,,,Lambayeque,PE1403,Lambayeque,PE14,Perú (el),PE,2015-07-24,2020-07-17,
Lima,PE150101,,,,Lima,PE1501,Lima,PE15,Perú (el),PE,2015-07-24,2020-07-17,
Ancon,PE150102,,,,Lima,PE1501,Lima,PE15,Perú (el),PE,2015-07-24,2020-07-17,
Ate,PE150103,,,,Lima,PE1501,Lima,PE15,Perú (el),PE,2015-07-24,2020-07-17,
Barranco,PE150104,,,,Lima,PE1501,Lima,PE15,Perú (el),PE,2015-07-24,2020-07-17,
Breña,PE150105,Brena,,,Lima,PE1501,Lima,PE15,Perú (el),PE,2015-07-24,2020-07-17,
Carabayllo,PE150106,,,,Lima,PE1501,Lima,PE15,Perú (el),PE,2015-07-24,2020-07-17,
Chaclacayo,PE150107,,,,Lima,PE1501,Lima,PE15,Perú (el),PE,2015-07-24,2020-07-17,
Chorrillos,PE150108,,,,Lima,PE1501,Lima,PE15,Perú (el),PE,2015-07-24,2020-07-17,
Cieneguilla,PE150109,,,,Lima,PE1501,Lima,PE15,Perú (el),PE,2015-07-24,2020-07-17,
Comas,PE150110,,,,Lima,PE1501,Lima,PE15,Perú (el),PE,2015-07-24,2020-07-17,
El Agustino,PE150111,,,,Lima,PE1501,Lima,PE15,Perú (el),PE,2015-07-24,2020-07-17,
Independencia,PE150112,,,,Lima,PE1501,Lima,PE15,Perú (el),PE,2015-07-24,2020-07-17,
Jesus Maria,PE150113,,,,Lima,PE1501,Lima,PE15,Perú (el),PE,2015-07-24,2020-07-17,
La Molina,PE150114,,,,Lima,PE1501,Lima,PE15,Perú (el),PE,2015-07-24,2020-07-17,
La Victoria,PE150115,,,,Lima,PE1501,Lima,PE15,Perú (el),PE,2015-07-24,2020-07-17,
Lince,PE150116,,,,Lima,PE1501,Lima,PE15,Perú (el),PE,2015-07-24,2020-07-17,
Los Olivos,PE150117,,,,Lima,PE1501,Lima,PE15,Perú (el),PE,2015-07-24,2020-07-17,
Lurigancho,PE150118,,,,Lima,PE1501,Lima,PE15,Perú (el),PE,2015-07-24,2020-07-17,
Lurin,PE150119,,,,Lima,PE1501,Lima,PE15,Perú (el),PE,2015-07-24,2020-07-17,
Magdalena del Mar,PE150120,,,,Lima,PE1501,Lima,PE15,Perú (el),PE,2015-07-24,2020-07-17,
Pueblo Libre,PE150121,,,,Lima,PE1501,Lima,PE15,Perú (el),PE,2015-07-24,2020-07-17,
Miraflores,PE150122,,,,Lima,PE1501,Lima,PE15,Perú (el),PE,2015-07-24,2020-07-17,
Pachacamac,PE150123,,,,Lima,PE1501,Lima,PE15,Perú (el),PE,2015-07-24,2020-07-17,
Pucusana,PE150124,,,,Lima,PE1501,Lima,PE15,Perú (el),PE,2015-07-24,2020-07-17,
Puente Piedra,PE150125,,,,Lima,PE1501,Lima,PE15,Perú (el),PE,2015-07-24,2020-07-17,
Punta Hermosa,PE150126,,,,Lima,PE1501,Lima,PE15,Perú (el),PE,2015-07-24,2020-07-17,
Punta Negra,PE150127,,,,Lima,PE1501,Lima,PE15,Perú (el),PE,2015-07-24,2020-07-17,
Rimac,PE150128,,,,Lima,PE1501,Lima,PE15,Perú (el),PE,2015-07-24,2020-07-17,
San Bartolo,PE150129,,,,Lima,PE1501,Lima,PE15,Perú (el),PE,2015-07-24,2020-07-17,
San Borja,PE150130,,,,Lima,PE1501,Lima,PE15,Perú (el),PE,2015-07-24,2020-07-17,
San Isidro,PE150131,,,,Lima,PE1501,Lima,PE15,Perú (el),PE,2015-07-24,2020-07-17,
San Juan de Lurigancho,PE150132,,,,Lima,PE1501,Lima,PE15,Perú (el),PE,2015-07-24,2020-07-17,
San Juan de Miraflores,PE150133,,,,Lima,PE1501,Lima,PE15,Perú (el),PE,2015-07-24,2020-07-17,
San Luis,PE150134,,,,Lima,PE1501,Lima,PE15,Perú (el),PE,2015-07-24,2020-07-17,
San Martin de Porres,PE150135,,,,Lima,PE1501,Lima,PE15,Perú (el),PE,2015-07-24,2020-07-17,
San Miguel,PE150136,,,,Lima,PE1501,Lima,PE15,Perú (el),PE,2015-07-24,2020-07-17,
Santa Anita,PE150137,,,,Lima,PE1501,Lima,PE15,Perú (el),PE,2015-07-24,2020-07-17,
Santa Maria del Mar,PE150138,,,,Lima,PE1501,Lima,PE15,Perú (el),PE,2015-07-24,2020-07-17,
Santa Rosa,PE150139,,,,Lima,PE1501,Lima,PE15,Perú (el),PE,2015-07-24,2020-07-17,
Santiago de Surco,PE150140,,,,Lima,PE1501,Lima,PE15,Perú (el),PE,2015-07-24,2020-07-17,
Surquillo,PE150141,,,,Lima,PE1501,Lima,PE15,Perú (el),PE,2015-07-24,2020-07-17,
Villa El Salvador,PE150142,,,,Lima,PE1501,Lima,PE15,Perú (el),PE,2015-07-24,2020-07-17,
Villa Maria del Triunfo,PE150143,,,,Lima,PE1501,Lima,PE15,Perú (el),PE,2015-07-24,2020-07-17,
Barranca,PE150201,,,,Barranca,PE1502,Lima,PE15,Perú (el),PE,2015-07-24,2020-07-17,
Paramonga,PE150202,,,,Barranca,PE1502,Lima,PE15,Perú (el),PE,2015-07-24,2020-07-17,
Pativilca,PE150203,,,,Barranca,PE1502,Lima,PE15,Perú (el),PE,2015-07-24,2020-07-17,
Supe,PE150204,,,,Barranca,PE1502,Lima,PE15,Perú (el),PE,2015-07-24,2020-07-17,
Supe Puerto,PE150205,,,,Barranca,PE1502,Lima,PE15,Perú (el),PE,2015-07-24,2020-07-17,
Cajatambo,PE150301,,,,Cajatambo,PE1503,Lima,PE15,Perú (el),PE,2015-07-24,2020-07-17,
Copa,PE150302,,,,Cajatambo,PE1503,Lima,PE15,Perú (el),PE,2015-07-24,2020-07-17,
Gorgor,PE150303,,,,Cajatambo,PE1503,Lima,PE15,Perú (el),PE,2015-07-24,2020-07-17,
Huancapon,PE150304,,,,Cajatambo,PE1503,Lima,PE15,Perú (el),PE,2015-07-24,2020-07-17,
Manas,PE150305,,,,Cajatambo,PE1503,Lima,PE15,Perú (el),PE,2015-07-24,2020-07-17,
Canta,PE150401,,,,Canta,PE1504,Lima,PE15,Perú (el),PE,2015-07-24,2020-07-17,
Arahuay,PE150402,,,,Canta,PE1504,Lima,PE15,Perú (el),PE,2015-07-24,2020-07-17,
Huamantanga,PE150403,,,,Canta,PE1504,Lima,PE15,Perú (el),PE,2015-07-24,2020-07-17,
Huaros,PE150404,,,,Canta,PE1504,Lima,PE15,Perú (el),PE,2015-07-24,2020-07-17,
Lachaqui,PE150405,,,,Canta,PE1504,Lima,PE15,Perú (el),PE,2015-07-24,2020-07-17,
San Buenaventura,PE150406,,,,Canta,PE1504,Lima,PE15,Perú (el),PE,2015-07-24,2020-07-17,
Santa Rosa de Quives,PE150407,,,,Canta,PE1504,Lima,PE15,Perú (el),PE,2015-07-24,2020-07-17,
San Vicente de Cañete,PE150501,San Vicente de Canete,,,Cañete,PE1505,Lima,PE15,Perú (el),PE,2015-07-24,2020-07-17,
Asia,PE150502,,,,Cañete,PE1505,Lima,PE15,Perú (el),PE,2015-07-24,2020-07-17,
Calango,PE150503,,,,Cañete,PE1505,Lima,PE15,Perú (el),PE,2015-07-24,2020-07-17,
Cerro Azul,PE150504,,,,Cañete,PE1505,Lima,PE15,Perú (el),PE,2015-07-24,2020-07-17,
Chilca,PE150505,,,,Cañete,PE1505,Lima,PE15,Perú (el),PE,2015-07-24,2020-07-17,
Coayllo,PE150506,,,,Cañete,PE1505,Lima,PE15,Perú (el),PE,2015-07-24,2020-07-17,
Imperial,PE150507,,,,Cañete,PE1505,Lima,PE15,Perú (el),PE,2015-07-24,2020-07-17,
Lunahuana,PE150508,,,,Cañete,PE1505,Lima,PE15,Perú (el),PE,2015-07-24,2020-07-17,
Mala,PE150509,,,,Cañete,PE1505,Lima,PE15,Perú (el),PE,2015-07-24,2020-07-17,
Nuevo Imperial,PE150510,,,,Cañete,PE1505,Lima,PE15,Perú (el),PE,2015-07-24,2020-07-17,
Pacaran,PE150511,,,,Cañete,PE1505,Lima,PE15,Perú (el),PE,2015-07-24,2020-07-17,
Quilmana,PE150512,,,,Cañete,PE1505,Lima,PE15,Perú (el),PE,2015-07-24,2020-07-17,
San Antonio,PE150513,,,,Cañete,PE1505,Lima,PE15,Perú (el),PE,2015-07-24,2020-07-17,
San Luis,PE150514,,,,Cañete,PE1505,Lima,PE15,Perú (el),PE,2015-07-24,2020-07-17,
Santa Cruz de Flores,PE150515,,,,Cañete,PE1505,Lima,PE15,Perú (el),PE,2015-07-24,2020-07-17,
Zuñiga,PE150516,Zuniga,,,Cañete,PE1505,Lima,PE15,Perú (el),PE,2015-07-24,2020-07-17,
Huaral,PE150601,,,,Huaral,PE1506,Lima,PE15,Perú (el),PE,2015-07-24,2020-07-17,
Atavillos Alto,PE150602,,,,Huaral,PE1506,Lima,PE15,Perú (el),PE,2015-07-24,2020-07-17,
Atavillos Bajo,PE150603,,,,Huaral,PE1506,Lima,PE15,Perú (el),PE,2015-07-24,2020-07-17,
Aucallama,PE150604,,,,Huaral,PE1506,Lima,PE15,Perú (el),PE,2015-07-24,2020-07-17,
Chancay,PE150605,,,,Huaral,PE1506,Lima,PE15,Perú (el),PE,2015-07-24,2020-07-17,
Ihuari,PE150606,,,,Huaral,PE1506,Lima,PE15,Perú (el),PE,2015-07-24,2020-07-17,
Lampian,PE150607,,,,Huaral,PE1506,Lima,PE15,Perú (el),PE,2015-07-24,2020-07-17,
Pacaraos,PE150608,,,,Huaral,PE1506,Lima,PE15,Perú (el),PE,2015-07-24,2020-07-17,
San Miguel de Acos,PE150609,,,,Huaral,PE1506,Lima,PE15,Perú (el),PE,2015-07-24,2020-07-17,
Santa Cruz de Andamarca,PE150610,,,,Huaral,PE1506,Lima,PE15,Perú (el),PE,2015-07-24,2020-07-17,
Sumbilca,PE150611,,,,Huaral,PE1506,Lima,PE15,Perú (el),PE,2015-07-24,2020-07-17,
Veintisiete de Noviembre,PE150612,,,,Huaral,PE1506,Lima,PE15,Perú (el),PE,2015-07-24,2020-07-17,
Matucana,PE150701,,,,Huarochiri,PE1507,Lima,PE15,Perú (el),PE,2015-07-24,2020-07-17,
Antioquia,PE150702,,,,Huarochiri,PE1507,Lima,PE15,Perú (el),PE,2015-07-24,2020-07-17,
Callahuanca,PE150703,,,,Huarochiri,PE1507,Lima,PE15,Perú (el),PE,2015-07-24,2020-07-17,
Carampoma,PE150704,,,,Huarochiri,PE1507,Lima,PE15,Perú (el),PE,2015-07-24,2020-07-17,
Chicla,PE150705,,,,Huarochiri,PE1507,Lima,PE15,Perú (el),PE,2015-07-24,2020-07-17,
Cuenca,PE150706,,,,Huarochiri,PE1507,Lima,PE15,Perú (el),PE,2015-07-24,2020-07-17,
Huachupampa,PE150707,,,,Huarochiri,PE1507,Lima,PE15,Perú (el),PE,2015-07-24,2020-07-17,
Huanza,PE150708,,,,Huarochiri,PE1507,Lima,PE15,Perú (el),PE,2015-07-24,2020-07-17,
Huarochiri,PE150709,,,,Huarochiri,PE1507,Lima,PE15,Perú (el),PE,2015-07-24,2020-07-17,
Lahuaytambo,PE150710,,,,Huarochiri,PE1507,Lima,PE15,Perú (el),PE,2015-07-24,2020-07-17,
Langa,PE150711,,,,Huarochiri,PE1507,Lima,PE15,Perú (el),PE,2015-07-24,2020-07-17,
Laraos,PE150712,,,,Huarochiri,PE1507,Lima,PE15,Perú (el),PE,2015-07-24,2020-07-17,
Mariatana,PE150713,,,,Huarochiri,PE1507,Lima,PE15,Perú (el),PE,2015-07-24,2020-07-17,
Ricardo Palma,PE150714,,,,Huarochiri,PE1507,Lima,PE15,Perú (el),PE,2015-07-24,2020-07-17,
San Andres de Tupicocha,PE150715,,,,Huarochiri,PE1507,Lima,PE15,Perú (el),PE,2015-07-24,2020-07-17,
San Antonio,PE150716,,,,Huarochiri,PE1507,Lima,PE15,Perú (el),PE,2015-07-24,2020-07-17,
San Bartolome,PE150717,,,,Huarochiri,PE1507,Lima,PE15,Perú (el),PE,2015-07-24,2020-07-17,
San Damian,PE150718,,,,Huarochiri,PE1507,Lima,PE15,Perú (el),PE,2015-07-24,2020-07-17,
San Juan de Iris,PE150719,,,,Huarochiri,PE1507,Lima,PE15,Perú (el),PE,2015-07-24,2020-07-17,
San Juan de Tantaranche,PE150720,,,,Huarochiri,PE1507,Lima,PE15,Perú (el),PE,2015-07-24,2020-07-17,
San Lorenzo de Quinti,PE150721,,,,Huarochiri,PE1507,Lima,PE15,Perú (el),PE,2015-07-24,2020-07-17,
San Mateo,PE150722,,,,Huarochiri,PE1507,Lima,PE15,Perú (el),PE,2015-07-24,2020-07-17,
