admin3Name_en,admin3Pcode,admin3RefName,admin3AltName1_en,admin3AltName2_en,admin2Name_en,admin2Pcode,admin1Name_en,admin1Pcode,admin0Name_en,admin0Pcode,date,validOn,validTo
Gimbo,ET070904,,,,Kefa,ET0709,SNNP,ET07,Ethiopia,ET,2019-08-19,2020-10-08,
Ginde Beret,ET040501,,,,West Shewa,ET0405,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Ginir,ET042103,,,,East Bale,ET0421,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Ginir town,ET042107,,,,East Bale,ET0421,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Girawa,ET041016,,,,East Hararge,ET0410,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Girja /Harenfema,ET041410,,,,Guji,ET0414,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Gishe Rabel,ET030506,,,,North Shewa (AM),ET0305,Amhara,ET03,Ethiopia,ET,2019-08-19,2020-10-08,
Goba (OR),ET041110,,,,Bale,ET0411,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Goba (SP),ET070912,,,,Kefa,ET0709,SNNP,ET07,Ethiopia,ET,2019-08-19,2020-10-08,
Goba Koricha,ET040907,,,,West Hararge,ET0409,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Goba town,ET041120,,,,Bale,ET0411,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Gobu Seyo,ET040208,,,,East Wellega,ET0402,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
God-God,ET050899,,,,Afder,ET0508,Somali,ET05,Ethiopia,ET,2019-08-19,2020-10-08,
Gode,ET050604,,,,Shabelle,ET0506,Somali,ET05,Ethiopia,ET,2019-08-19,2020-10-08,
Godere,ET120301,,,,Majang,ET1203,Gambela,ET12,Ethiopia,ET,2019-08-19,2020-10-08,
Godey town,ET050696,,,,Shabelle,ET0506,Somali,ET05,Ethiopia,ET,2019-08-19,2020-10-08,
Gog,ET120203,,,,Agnewak,ET1202,Gambela,ET12,Ethiopia,ET,2019-08-19,2020-10-08,
Goglo,ET050595,,,,Korahe,ET0505,Somali,ET05,Ethiopia,ET,2019-08-19,2020-10-08,
Goljano,ET050290,,,,Fafan,ET0502,Somali,ET05,Ethiopia,ET,2019-08-19,2020-10-08,
Golo Oda,ET041017,,,,East Hararge,ET0410,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Golocha,ET040803,,,,Arsi,ET0408,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Gololcha Bale,ET042101,,,,East Bale,ET0421,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Goma,ET040407,,,,Jimma,ET0404,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Gombora,ET070202,,,,Hadiya,ET0702,SNNP,ET07,Ethiopia,ET,2019-08-19,2020-10-08,
Gomole,ET041223,,,,Borena,ET0412,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Goncha Siso Enebse,ET030603,,,,East Gojam,ET0306,Amhara,ET03,Ethiopia,ET,2019-08-19,2020-10-08,
Gonder town,ET031118,,,,Central Gondar,ET0311,Amhara,ET03,Ethiopia,ET,2019-08-19,2020-10-08,
Gonder Zuria,ET031110,,,,Central Gondar,ET0311,Amhara,ET03,Ethiopia,ET,2019-08-19,2020-10-08,
Gonje,ET030718,,,,West Gojam,ET0307,Amhara,ET03,Ethiopia,ET,2019-08-19,2020-10-08,
Gora Dola,ET041413,,,,Guji,ET0414,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Gorche,ET160011,,,,Sidama,ET1600,Sidama,ET16,Ethiopia,ET,2019-08-19,2020-10-08,
Gori Gesha,ET071803,,,,Mirab Omo,ET0718,SNNP,ET07,Ethiopia,ET,2019-08-19,2020-10-08,
Goro (Bale),ET041116,,,,Bale,ET0411,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Goro (SW Shewa),ET041312,,,,South West Shewa,ET0413,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Goro Baqaqsa,ET050903,,,,Liban,ET0509,Somali,ET05,Ethiopia,ET,2019-08-19,2020-10-08,
Goro Gutu,ET041010,,,,East Hararge,ET0410,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Goro Muti,ET041089,,,,East Hararge,ET0410,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Gota-Biki,ET050198,,,,Siti,ET0501,Somali,ET05,Ethiopia,ET,2019-08-19,2020-10-08,
Guagusa Shikudad,ET030907,,,,Awi,ET0309,Amhara,ET03,Ethiopia,ET,2019-08-19,2020-10-08,
Guangua,ET030904,,,,Awi,ET0309,Amhara,ET03,Ethiopia,ET,2019-08-19,2020-10-08,
Guba,ET060202,,,,Metekel,ET0602,Benishangul Gumz,ET06,Ethiopia,ET,2019-08-19,2020-10-08,
Guba Lafto,ET030307,,,,North Wello,ET0303,Amhara,ET03,Ethiopia,ET,2019-08-19,2020-10-08,
Guchi,ET041290,,,,Borena,ET0412,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Gudetu Kondole,ET040109,,,,West Wellega,ET0401,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Guduru,ET041903,,,,Horo Gudru Wellega,ET0419,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Gulele,ET140110,,,,Region 14,ET1401,Addis Ababa,ET14,Ethiopia,ET,2019-08-19,2020-10-08,
Gulina,ET020405,,,,Fanti /Zone 4,ET0204,Afar,ET02,Ethiopia,ET,2019-08-19,2020-10-08,
Guliso,ET040119,,,,West Wellega,ET0401,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Gulo Mekeda,ET010301,,,,Eastern,ET0103,Tigray,ET01,Ethiopia,ET,2019-08-19,2020-10-08,
Gumay,ET040416,,,,Jimma,ET0404,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Gumbi Bordede,ET040991,,,,West Hararge,ET0409,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Gumer,ET070109,,,,Guraghe,ET0701,SNNP,ET07,Ethiopia,ET,2019-08-19,2020-10-08,
Gumi Idalo,ET041497,,,,Guji,ET0414,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Guna,ET040819,,,,Arsi,ET0408,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Guna Begemider,ET030212,,,,South Gondar,ET0302,Amhara,ET03,Ethiopia,ET,2019-08-19,2020-10-08,
Gunagado,ET050305,,,,Jarar,ET0503,Somali,ET05,Ethiopia,ET,2019-08-19,2020-10-08,
Gununo Hamus town,ET070618,,,,Wolayita,ET0706,SNNP,ET07,Ethiopia,ET,2019-08-19,2020-10-08,
Gura Damole,ET041115,,,,Bale,ET0411,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Guradamole,ET050904,,,,Liban,ET0509,Somali,ET05,Ethiopia,ET,2019-08-19,2020-10-08,
Gurafereda,ET071102,,,,Bench Sheko,ET0711,SNNP,ET07,Ethiopia,ET,2019-08-19,2020-10-08,
Gursum (OR),ET041003,,,,East Hararge,ET0410,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Gursum (SM),ET050202,,,,Fafan,ET0502,Somali,ET05,Ethiopia,ET,2019-08-19,2020-10-08,
Guto Gida,ET040213,,,,East Wellega,ET0402,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Guzamn,ET030610,,,,East Gojam,ET0306,Amhara,ET03,Ethiopia,ET,2019-08-19,2020-10-08,
Habro,ET040908,,,,West Hararge,ET0409,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Habru,ET030308,,,,North Wello,ET0303,Amhara,ET03,Ethiopia,ET,2019-08-19,2020-10-08,
Hadelela,ET020505,,,,Hari /Zone 5,ET0205,Afar,ET02,Ethiopia,ET,2019-08-19,2020-10-08,
Hadero town,ET070312,,,,Kembata Tibaro,ET0703,SNNP,ET07,Ethiopia,ET,2019-08-19,2020-10-08,
Hadero Tunto,ET070305,,,,Kembata Tibaro,ET0703,SNNP,ET07,Ethiopia,ET,2019-08-19,2020-10-08,
Hadhagala,ET050106,,,,Siti,ET0501,Somali,ET05,Ethiopia,ET,2019-08-19,2020-10-08,
Hafat Issa,ET150112,,,,Dire Dawa urban,ET1501,Dire Dawa,ET15,Ethiopia,ET,2019-08-19,2020-10-08,
Hagere Mariam,ET030516,,,,North Shewa (AM),ET0305,Amhara,ET03,Ethiopia,ET,2019-08-19,2020-10-08,
Hagere Selam town,ET010605,,,,South Eastern,ET0106,Tigray,ET01,Ethiopia,ET,2019-08-19,2020-10-08,
Hahayle,ET010217,,,,Central,ET0102,Tigray,ET01,Ethiopia,ET,2019-08-19,2020-10-08,
Hakim,ET130104,,,,Harari,ET1301,Harari,ET13,Ethiopia,ET,2019-08-19,2020-10-08,
Halu /Huka,ET040319,,,,Ilu Aba Bora,ET0403,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Hambela Wamena,ET041509,,,,West Guji,ET0415,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Hamer,ET070704,,,,South Omo,ET0707,SNNP,ET07,Ethiopia,ET,2019-08-19,2020-10-08,
Hamero,ET050404,,,,Erer,ET0504,Somali,ET05,Ethiopia,ET,2019-08-19,2020-10-08,
Hanruka,ET020307,,,,Gabi /Zone 3,ET0203,Afar,ET02,Ethiopia,ET,2019-08-19,2020-10-08,
Hararey,ET051096,,,,Nogob,ET0510,Somali,ET05,Ethiopia,ET,2019-08-19,2020-10-08,
Harawo,ET050299,,,,Fafan,ET0502,Somali,ET05,Ethiopia,ET,2019-08-19,2020-10-08,
Harena Buluk,ET041111,,,,Bale,ET0411,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Hargele,ET050806,,,,Afder,ET0508,Somali,ET05,Ethiopia,ET,2019-08-19,2020-10-08,
Haro Limu,ET040204,,,,East Wellega,ET0402,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Haro Maya,ET041006,,,,East Hararge,ET0410,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Haro Walabu,ET041490,,,,Guji,ET0414,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Haromaya town,ET041019,,,,East Hararge,ET0410,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Haroreys,ET050298,,,,Fafan,ET0502,Somali,ET05,Ethiopia,ET,2019-08-19,2020-10-08,
Harshin,ET050207,,,,Fafan,ET0502,Somali,ET05,Ethiopia,ET,2019-08-19,2020-10-08,
Haru,ET040114,,,,West Wellega,ET0401,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Hawa Galan,ET041801,,,,Kelem Wellega,ET0418,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Hawasa town,ET160018,,,,Sidama,ET1600,Sidama,ET16,Ethiopia,ET,2019-08-19,2020-10-08,
Hawassa Zuria,ET160002,,,,Sidama,ET1600,Sidama,ET16,Ethiopia,ET,2019-08-19,2020-10-08,
Hawela,ET160023,,,,Sidama,ET1600,Sidama,ET16,Ethiopia,ET,2019-08-19,2020-10-08,
"Hawi Gudina
",ET040915,,,,West Hararge,ET0409,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Hawzen,ET010305,,Wereda Hawzen,,Eastern,ET0103,Tigray,ET01,Ethiopia,ET,2019-08-19,2020-10-08,
Hawzen town,ET010312,,,,Eastern,ET0103,Tigray,ET01,Ethiopia,ET,2019-08-19,2020-10-08,
Heban Arsi,ET041783,,,,West Arsi,ET0417,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Hidabu Abote,ET040603,,,,North Shewa (OR),ET0406,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Higloley,ET050597,,,,Korahe,ET0505,Somali,ET05,Ethiopia,ET,2019-08-19,2020-10-08,
Hike town,ET030499,,,,South Wello,ET0304,Amhara,ET03,Ethiopia,ET,2019-08-19,2020-10-08,
Hintalo,ET010603,,,,South Eastern,ET0106,Tigray,ET01,Ethiopia,ET,2019-08-19,2020-10-08,
Hitosa,ET040807,,,,Arsi,ET0408,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Hobicha Abaya,ET070619,,,,Wolayita,ET0706,SNNP,ET07,Ethiopia,ET,2019-08-19,2020-10-08,
Hokko,ET160031,,,,Sidama,ET1600,Sidama,ET16,Ethiopia,ET,2019-08-19,2020-10-08,
Holeta town,ET042020,,,,Finfine Special,ET0420,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Homa,ET040117,,,,West Wellega,ET0401,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Homosha,ET060307,,,,Asosa,ET0603,Benishangul Gumz,ET06,Ethiopia,ET,2019-08-19,2020-10-08,
Horo,ET041901,,,,Horo Gudru Wellega,ET0419,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Horo Buluk,ET041912,,,,Horo Gudru Wellega,ET0419,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Horshagah,ET051095,,,,Nogob,ET0510,Somali,ET05,Ethiopia,ET,2019-08-19,2020-10-08,
Hosaena town,ET070211,,,,Hadiya,ET0702,SNNP,ET07,Ethiopia,ET,2019-08-19,2020-10-08,
Hudet,ET051104,,,,Daawa,ET0511,Somali,ET05,Ethiopia,ET,2019-08-19,2020-10-08,
Hulbareg,ET072008,,,,Siltie,ET0720,SNNP,ET07,Ethiopia,ET,2019-08-19,2020-10-08,
Hulet Ej Enese,ET030602,,,,East Gojam,ET0306,Amhara,ET03,Ethiopia,ET,2019-08-19,2020-10-08,
Hulla,ET160007,,,,Sidama,ET1600,Sidama,ET16,Ethiopia,ET,2019-08-19,2020-10-08,
Humbo,ET070604,,,,Wolayita,ET0706,SNNP,ET07,Ethiopia,ET,2019-08-19,2020-10-08,
Hurumu,ET040316,,,,Ilu Aba Bora,ET0403,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Ibantu,ET040202,,,,East Wellega,ET0402,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Ifata,ET040519,,,,West Shewa,ET0405,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Illu Galan,ET040500,,,,West Shewa,ET0405,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Ilu,ET041305,,,,South West Shewa,ET0413,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Indasilassie town,ET010108,,Shire Indasilassie Town,,North Western,ET0101,Tigray,ET01,Ethiopia,ET,2019-08-19,2020-10-08,
Injibara town,ET030996,,,,Awi,ET0309,Amhara,ET03,Ethiopia,ET,2019-08-19,2020-10-08,
Inkolo Wabe,ET040824,,,,Arsi,ET0408,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Isara,ET071705,,,,Dawuro,ET0717,SNNP,ET07,Ethiopia,ET,2019-08-19,2020-10-08,
Itang,ET120407,,,,Itang Special woreda,ET1204,Gambela,ET12,Ethiopia,ET,2019-08-19,2020-10-08,
Jabi Tehnan,ET030709,,,,West Gojam,ET0307,Amhara,ET03,Ethiopia,ET,2019-08-19,2020-10-08,
Jajura town,ET070214,,,,Hadiya,ET0702,SNNP,ET07,Ethiopia,ET,2019-08-19,2020-10-08,
Jama,ET030414,,,,South Wello,ET0304,Amhara,ET03,Ethiopia,ET,2019-08-19,2020-10-08,
Janamora,ET030103,,,,North Gondar,ET0301,Amhara,ET03,Ethiopia,ET,2019-08-19,2020-10-08,
Jarso (East Hararghe),ET041002,,,,East Hararge,ET0410,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Jarso (West Wellega),ET040108,,,,West Wellega,ET0401,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Jarte Jardega,ET041908,,,,Horo Gudru Wellega,ET0419,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Jawi,ET030906,,,,Awi,ET0309,Amhara,ET03,Ethiopia,ET,2019-08-19,2020-10-08,
Jeju,ET040804,,,,Arsi,ET0408,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Jeldessa,ET150206,,,,Dire Dawa rural,ET1502,Dire Dawa,ET15,Ethiopia,ET,2019-08-19,2020-10-08,
Jeldu,ET040502,,,,West Shewa,ET0405,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Jibat,ET040518,,,,West Shewa,ET0405,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Jida,ET040615,,,,North Shewa (OR),ET0406,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Jigjiga town,ET050293,,,,Fafan,ET0502,Somali,ET05,Ethiopia,ET,2019-08-19,2020-10-08,
Jikawo,ET120103,,,,Nuwer,ET1201,Gambela,ET12,Ethiopia,ET,2019-08-19,2020-10-08,
Jilye Tumuga,ET031003,,,,Oromia,ET0310,Amhara,ET03,Ethiopia,ET,2019-08-19,2020-10-08,
Jimma Arjo,ET040214,,,,East Wellega,ET0402,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Jimma Genete,ET041906,,,,Horo Gudru Wellega,ET0419,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Jimma Horo,ET041810,,,,Kelem Wellega,ET0418,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Jimma Rare,ET041907,,,,Horo Gudru Wellega,ET0419,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Jimma town,ET040418,,,,Jimma,ET0404,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Jinela,ET130103,,,,Harari,ET1301,Harari,ET13,Ethiopia,ET,2019-08-19,2020-10-08,
Jinka town,ET070709,,,,South Omo,ET0707,SNNP,ET07,Ethiopia,ET,2019-08-19,2020-10-08,
Jore,ET120204,,,,Agnewak,ET1202,Gambela,ET12,Ethiopia,ET,2019-08-19,2020-10-08,
Kacha Bira,ET070304,,,,Kembata Tibaro,ET0703,SNNP,ET07,Ethiopia,ET,2019-08-19,2020-10-08,
Kache,ET071706,,,,Dawuro,ET0717,SNNP,ET07,Ethiopia,ET,2019-08-19,2020-10-08,
Kafta Humera,ET010501,,,,Western,ET0105,Tigray,ET01,Ethiopia,ET,2019-08-19,2020-10-08,
Kalu,ET030407,,,,South Wello,ET0304,Amhara,ET03,Ethiopia,ET,2019-08-19,2020-10-08,
Kamashi,ET060403,,,,Kemashi,ET0604,Benishangul Gumz,ET06,Ethiopia,ET,2019-08-19,2020-10-08,
Karat town,ET071301,,,,Konso,ET0713,SNNP,ET07,Ethiopia,ET,2019-08-19,2020-10-08,
Karat Zuria,ET071303,,,,Konso,ET0713,SNNP,ET07,Ethiopia,ET,2019-08-19,2020-10-08,
Kawo Koisha,ET070620,,,,Wolayita,ET0706,SNNP,ET07,Ethiopia,ET,2019-08-19,2020-10-08,
Kazira,ET150113,,,,Dire Dawa urban,ET1501,Dire Dawa,ET15,Ethiopia,ET,2019-08-19,2020-10-08,
Kebena,ET070101,,,,Guraghe,ET0701,SNNP,ET07,Ethiopia,ET,2019-08-19,2020-10-08,
Kebribayah town,ET050296,,,,Fafan,ET0502,Somali,ET05,Ethiopia,ET,2019-08-19,2020-10-08,
Kebribeyah,ET050206,,,,Fafan,ET0502,Somali,ET05,Ethiopia,ET,2019-08-19,2020-10-08,
Kebridehar,ET050502,,,,Korahe,ET0505,Somali,ET05,Ethiopia,ET,2019-08-19,2020-10-08,
Kebridehar town,ET050592,,,,Korahe,ET0505,Somali,ET05,Ethiopia,ET,2019-08-19,2020-10-08,
Kediada Gambela,ET070303,,,,Kembata Tibaro,ET0703,SNNP,ET07,Ethiopia,ET,2019-08-19,2020-10-08,
Kelafo,ET050605,,,,Shabelle,ET0506,Somali,ET05,Ethiopia,ET,2019-08-19,2020-10-08,
Kelela,ET030413,,,,South Wello,ET0304,Amhara,ET03,Ethiopia,ET,2019-08-19,2020-10-08,
Kelete Awelallo,ET010306,,,,Eastern,ET0103,Tigray,ET01,Ethiopia,ET,2019-08-19,2020-10-08,
Kemba,ET071011,,,,Gamo,ET0710,SNNP,ET07,Ethiopia,ET,2019-08-19,2020-10-08,
Kemba town,ET071012,,,,Gamo,ET0710,SNNP,ET07,Ethiopia,ET,2019-08-19,2020-10-08,
Kemisie town,ET031006,,,,Oromia,ET0310,Amhara,ET03,Ethiopia,ET,2019-08-19,2020-10-08,
Kena,ET071304,,,,Konso,ET0713,SNNP,ET07,Ethiopia,ET,2019-08-19,2020-10-08,
Kercha,ET041502,,,,West Guji,ET0415,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Kersa (East Hararge),ET041008,,,,East Hararge,ET0410,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Kersa (Jimma),ET040405,,,,Jimma,ET0404,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Kersana Malima,ET041307,,,,South West Shewa,ET0413,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Kewet,ET030512,,,,North Shewa (AM),ET0305,Amhara,ET03,Ethiopia,ET,2019-08-19,2020-10-08,
Keyhe tekli,ET010221,,,,Central,ET0102,Tigray,ET01,Ethiopia,ET,2019-08-19,2020-10-08,
Kibet town,ET072011,,,,Siltie,ET0720,SNNP,ET07,Ethiopia,ET,2019-08-19,2020-10-08,
Kiltu Kara,ET040105,,,,West Wellega,ET0401,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Kimbibit,ET040610,,,,North Shewa (OR),ET0406,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Kindo Daddaye,ET070610,,,,Wolayita,ET0706,SNNP,ET07,Ethiopia,ET,2019-08-19,2020-10-08,
Kindo Koyesha,ET070606,,,,Wolayita,ET0706,SNNP,ET07,Ethiopia,ET,2019-08-19,2020-10-08,
Kinfaz,ET031122,,,,Central Gondar,ET0311,Amhara,ET03,Ethiopia,ET,2019-08-19,2020-10-08,
Kiremu,ET040217,,,,East Wellega,ET0402,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Kirkos,ET140106,,,,Region 14,ET1401,Addis Ababa,ET14,Ethiopia,ET,2019-08-19,2020-10-08,
Kobo town,ET030399,,,,North Wello,ET0303,Amhara,ET03,Ethiopia,ET,2019-08-19,2020-10-08,
Kochere,ET070503,,,,Gedeo,ET0705,SNNP,ET07,Ethiopia,ET,2019-08-19,2020-10-08,
Kofele,ET041704,,,,West Arsi,ET0417,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Kohle /Qoxle,ET050898,,,,Afder,ET0508,Somali,ET05,Ethiopia,ET,2019-08-19,2020-10-08,
Kokosa,ET041708,,,,West Arsi,ET0417,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Kola Temben,ET010208,,,,Central,ET0102,Tigray,ET01,Ethiopia,ET,2019-08-19,2020-10-08,
Kolfe - Keran,ET140103,,,,Region 14,ET1401,Addis Ababa,ET14,Ethiopia,ET,2019-08-19,2020-10-08,
Kombolcha,ET041001,,,,East Hararge,ET0410,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Kombolcha town,ET030417,,,,South Wello,ET0304,Amhara,ET03,Ethiopia,ET,2019-08-19,2020-10-08,
Konta,ET071901,,,,Konta Special,ET0719,SNNP,ET07,Ethiopia,ET,2019-08-19,2020-10-08,
Koran /Mulla,ET050297,,,,Fafan,ET0502,Somali,ET05,Ethiopia,ET,2019-08-19,2020-10-08,
Korarit,ET010508,,,,Western,ET0105,Tigray,ET01,Ethiopia,ET,2019-08-19,2020-10-08,
Kore,ET041705,,,,West Arsi,ET0417,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Korem town,ET010410,,,,Southern,ET0104,Tigray,ET01,Ethiopia,ET,2019-08-19,2020-10-08,
Kori,ET020108,,,,Awsi /Zone 1,ET0201,Afar,ET02,Ethiopia,ET,2019-08-19,2020-10-08,
Kucha,ET071019,,,,Gamo,ET0710,SNNP,ET07,Ethiopia,ET,2019-08-19,2020-10-08,
Kucha Alpha,ET071017,,,,Gamo,ET0710,SNNP,ET07,Ethiopia,ET,2019-08-19,2020-10-08,
Kulito town,ET071401,,,,Halaba,ET0714,SNNP,ET07,Ethiopia,ET,2019-08-19,2020-10-08,
Kumbi,ET041098,,,,East Hararge,ET0410,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Kuni /Oda Bultum,ET040911,,,,West Hararge,ET0409,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Kunneba,ET020202,,,,Kilbati /Zone2,ET0202,Afar,ET02,Ethiopia,ET,2019-08-19,2020-10-08,
Kurfa Chele,ET041007,,,,East Hararge,ET0410,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Kurmuk,ET060302,,,,Asosa,ET0603,Benishangul Gumz,ET06,Ethiopia,ET,2019-08-19,2020-10-08,
Kutaber,ET030403,,,,South Wello,ET0304,Amhara,ET03,Ethiopia,ET,2019-08-19,2020-10-08,
Kuyu,ET040604,,,,North Shewa (OR),ET0406,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Laelay Adiabo,ET010102,,,,North Western,ET0101,Tigray,ET01,Ethiopia,ET,2019-08-19,2020-10-08,
Laelay Maychew,ET010205,,,,Central,ET0102,Tigray,ET01,Ethiopia,ET,2019-08-19,2020-10-08,
Lagahida,ET050407,,,,Erer,ET0504,Somali,ET05,Ethiopia,ET,2019-08-19,2020-10-08,
Lalibela town,ET030398,,,,North Wello,ET0303,Amhara,ET03,Ethiopia,ET,2019-08-19,2020-10-08,
Lalo Asabi,ET040104,,,,West Wellega,ET0401,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Lalo Kile,ET041811,,,,Kelem Wellega,ET0418,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Lanfero,ET072003,,,,Siltie,ET0720,SNNP,ET07,Ethiopia,ET,2019-08-19,2020-10-08,
Lare,ET120102,,,,Nuwer,ET1201,Gambela,ET12,Ethiopia,ET,2019-08-19,2020-10-08,
Lasdhankayre,ET050596,,,,Korahe,ET0505,Somali,ET05,Ethiopia,ET,2019-08-19,2020-10-08,
Lasta,ET030310,,,,North Wello,ET0303,Amhara,ET03,Ethiopia,ET,2019-08-19,2020-10-08,
Lay Armacho,ET031108,,,,Central Gondar,ET0311,Amhara,ET03,Ethiopia,ET,2019-08-19,2020-10-08,
Lay Gayint,ET030205,,,,South Gondar,ET0302,Amhara,ET03,Ethiopia,ET,2019-08-19,2020-10-08,
Legambo,ET030410,,,,South Wello,ET0304,Amhara,ET03,Ethiopia,ET,2019-08-19,2020-10-08,
Lege Hida,ET042102,,,,East Bale,ET0421,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Lege Tafo-Lege Dadi town,ET042004,,,,Finfine Special,ET0420,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Legehare,ET150105,,,,Dire Dawa urban,ET1501,Dire Dawa,ET15,Ethiopia,ET,2019-08-19,2020-10-08,
Legehida,ET030420,,,,South Wello,ET0304,Amhara,ET03,Ethiopia,ET,2019-08-19,2020-10-08,
Lehel-Yucub,ET050798,,,,Doolo,ET0507,Somali,ET05,Ethiopia,ET,2019-08-19,2020-10-08,
Leka Dulecha,ET040212,,,,East Wellega,ET0402,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
