#adm3+name+i_en,#adm3+name+i_th,#adm3+code+v_pcode,#adm3+name,#adm3+name+alt1+i_en,#adm3+name+alt2+i_en,#adm3+name+alt1+i_th,#adm3+name+alt2+i_th,#adm2+name+i_en,#adm2+name+i_th,#adm2+code+v_pcode,#adm1+name+i_en,#adm1+name+i_th,#adm1+code+v_pcode,#country+name+i_en,#country+name+i_th,#country+code+v_iso2,#date+start,#date+updated,#date+end
Nakhon Pathom,นครปฐม,TH730111,,,,,,Mueang Nakhon Pathom,เมืองนครปฐม,TH7301,Nakhon Pathom,นครปฐม,TH73,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Wang Taku,วังตะกู,TH730112,,,,,,Mueang Nakhon Pathom,เมืองนครปฐม,TH7301,Nakhon Pathom,นครปฐม,TH73,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Nong Pak Long,หนองปากโลง,TH730113,,,,,,Mueang Nakhon Pathom,เมืองนครปฐม,TH7301,Nakhon Pathom,นครปฐม,TH73,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Sam Khwai Phueak,สามควายเผือก,TH730114,,,,,,Mueang Nakhon Pathom,เมืองนครปฐม,TH7301,Nakhon Pathom,นครปฐม,TH73,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Thung Noi,ทุ่งน้อย,TH730115,,,,,,Mueang Nakhon Pathom,เมืองนครปฐม,TH7301,Nakhon Pathom,นครปฐม,TH73,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Nong Din Daeng,หนองดินแดง,TH730116,,,,,,Mueang Nakhon Pathom,เมืองนครปฐม,TH7301,Nakhon Pathom,นครปฐม,TH73,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Wang Yen,วังเย็น,TH730117,,,,,,Mueang Nakhon Pathom,เมืองนครปฐม,TH7301,Nakhon Pathom,นครปฐม,TH73,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Phrong Maduea,โพรงมะเดื่อ,TH730118,,,,,,Mueang Nakhon Pathom,เมืองนครปฐม,TH7301,Nakhon Pathom,นครปฐม,TH73,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Lam Phaya,ลำพยา,TH730119,,,,,,Mueang Nakhon Pathom,เมืองนครปฐม,TH7301,Nakhon Pathom,นครปฐม,TH73,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Sa Kathiam,สระกะเทียม,TH730120,,,,,,Mueang Nakhon Pathom,เมืองนครปฐม,TH7301,Nakhon Pathom,นครปฐม,TH73,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Suan Pan,สวนป่าน,TH730121,,,,,,Mueang Nakhon Pathom,เมืองนครปฐม,TH7301,Nakhon Pathom,นครปฐม,TH73,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Huai Chorakhe,ห้วยจรเข้,TH730122,,,,,,Mueang Nakhon Pathom,เมืองนครปฐม,TH7301,Nakhon Pathom,นครปฐม,TH73,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Thap Luang,ทัพหลวง,TH730123,,,,,,Mueang Nakhon Pathom,เมืองนครปฐม,TH7301,Nakhon Pathom,นครปฐม,TH73,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Nong Ngu Lueam,หนองงูเหลือม,TH730124,,,,,,Mueang Nakhon Pathom,เมืองนครปฐม,TH7301,Nakhon Pathom,นครปฐม,TH73,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Ban Yang,บ้านยาง,TH730125,,,,,,Mueang Nakhon Pathom,เมืองนครปฐม,TH7301,Nakhon Pathom,นครปฐม,TH73,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Thung Kraphang Hom,ทุ่งกระพังโหม,TH730201,,,,,,Kamphaeng Saen,กำแพงแสน,TH7302,Nakhon Pathom,นครปฐม,TH73,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Kratip,กระตีบ,TH730202,,,,,,Kamphaeng Saen,กำแพงแสน,TH7302,Nakhon Pathom,นครปฐม,TH73,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Thung Luk Nok,ทุ่งลูกนก,TH730203,,,,,,Kamphaeng Saen,กำแพงแสน,TH7302,Nakhon Pathom,นครปฐม,TH73,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Huai Khwang,ห้วยขวาง,TH730204,,,,,,Kamphaeng Saen,กำแพงแสน,TH7302,Nakhon Pathom,นครปฐม,TH73,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Thung Khwang,ทุ่งขวาง,TH730205,,,,,,Kamphaeng Saen,กำแพงแสน,TH7302,Nakhon Pathom,นครปฐม,TH73,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Sa Si Mum,สระสี่มุม,TH730206,,,,,,Kamphaeng Saen,กำแพงแสน,TH7302,Nakhon Pathom,นครปฐม,TH73,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Thung Bua,ทุ่งบัว,TH730207,,,,,,Kamphaeng Saen,กำแพงแสน,TH7302,Nakhon Pathom,นครปฐม,TH73,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Don Khoi,ดอนข่อย,TH730208,,,,,,Kamphaeng Saen,กำแพงแสน,TH7302,Nakhon Pathom,นครปฐม,TH73,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Sa Phatthana,สระพัฒนา,TH730209,,,,,,Kamphaeng Saen,กำแพงแสน,TH7302,Nakhon Pathom,นครปฐม,TH73,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Huai Mon Thong,ห้วยหมอนทอง,TH730210,,,,,,Kamphaeng Saen,กำแพงแสน,TH7302,Nakhon Pathom,นครปฐม,TH73,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Huai Muang,ห้วยม่วง,TH730211,,,,,,Kamphaeng Saen,กำแพงแสน,TH7302,Nakhon Pathom,นครปฐม,TH73,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Kamphaeng Saen,กำแพงแสน,TH730212,,,,,,Kamphaeng Saen,กำแพงแสน,TH7302,Nakhon Pathom,นครปฐม,TH73,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Rang Phikun,รางพิกุล,TH730213,,,,,,Kamphaeng Saen,กำแพงแสน,TH7302,Nakhon Pathom,นครปฐม,TH73,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Nong Krathum,หนองกระทุ่ม,TH730214,,,,,,Kamphaeng Saen,กำแพงแสน,TH7302,Nakhon Pathom,นครปฐม,TH73,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Wang Nam Khiao,วังน้ำเขียว,TH730215,,,,,,Kamphaeng Saen,กำแพงแสน,TH7302,Nakhon Pathom,นครปฐม,TH73,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Nakhon Chai Si,นครชัยศรี,TH730301,,,,,,Nakhon Chai Si,นครชัยศรี,TH7303,Nakhon Pathom,นครปฐม,TH73,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Bang Krabao,บางกระเบา,TH730302,,,,,,Nakhon Chai Si,นครชัยศรี,TH7303,Nakhon Pathom,นครปฐม,TH73,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Wat Khae,วัดแค,TH730303,,,,,,Nakhon Chai Si,นครชัยศรี,TH7303,Nakhon Pathom,นครปฐม,TH73,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Tha Tamnak,ท่าตำหนัก,TH730304,,,,,,Nakhon Chai Si,นครชัยศรี,TH7303,Nakhon Pathom,นครปฐม,TH73,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Bang Kaeo,บางแก้ว,TH730305,,,,,,Nakhon Chai Si,นครชัยศรี,TH7303,Nakhon Pathom,นครปฐม,TH73,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Tha Krachap,ท่ากระชับ,TH730306,,,,,,Nakhon Chai Si,นครชัยศรี,TH7303,Nakhon Pathom,นครปฐม,TH73,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Khun Kaeo,ขุนแก้ว,TH730307,,,,,,Nakhon Chai Si,นครชัยศรี,TH7303,Nakhon Pathom,นครปฐม,TH73,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Tha Phraya,ท่าพระยา,TH730308,,,,,,Nakhon Chai Si,นครชัยศรี,TH7303,Nakhon Pathom,นครปฐม,TH73,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Phaniat,พะเนียด,TH730309,,,,,,Nakhon Chai Si,นครชัยศรี,TH7303,Nakhon Pathom,นครปฐม,TH73,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Bang Rakam,บางระกำ,TH730310,,,,,,Nakhon Chai Si,นครชัยศรี,TH7303,Nakhon Pathom,นครปฐม,TH73,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Khok Phra Chedi,โคกพระเจดีย์,TH730311,,,,,,Nakhon Chai Si,นครชัยศรี,TH7303,Nakhon Pathom,นครปฐม,TH73,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Sisa Thong,ศรีษะทอง,TH730312,,,,,,Nakhon Chai Si,นครชัยศรี,TH7303,Nakhon Pathom,นครปฐม,TH73,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Laem Bua,แหลมบัว,TH730313,,,,,,Nakhon Chai Si,นครชัยศรี,TH7303,Nakhon Pathom,นครปฐม,TH73,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Si Mahapho,ศรีมหาโพธิ์,TH730314,,,,,,Nakhon Chai Si,นครชัยศรี,TH7303,Nakhon Pathom,นครปฐม,TH73,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Sampathuan,สัมปทวน,TH730315,,,,,,Nakhon Chai Si,นครชัยศรี,TH7303,Nakhon Pathom,นครปฐม,TH73,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Wat Samrong,วัดสำโรง,TH730316,,,,,,Nakhon Chai Si,นครชัยศรี,TH7303,Nakhon Pathom,นครปฐม,TH73,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Don Faek,ดอนแฝก,TH730317,,,,,,Nakhon Chai Si,นครชัยศรี,TH7303,Nakhon Pathom,นครปฐม,TH73,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Huai Phlu,ห้วยพลู,TH730318,,,,,,Nakhon Chai Si,นครชัยศรี,TH7303,Nakhon Pathom,นครปฐม,TH73,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Wat Lamut,วัดละมุด,TH730319,,,,,,Nakhon Chai Si,นครชัยศรี,TH7303,Nakhon Pathom,นครปฐม,TH73,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Bang Phra,บางพระ,TH730320,,,,,,Nakhon Chai Si,นครชัยศรี,TH7303,Nakhon Pathom,นครปฐม,TH73,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Bang Kaeo Fa,บางแก้วฟ้า,TH730321,,,,,,Nakhon Chai Si,นครชัยศรี,TH7303,Nakhon Pathom,นครปฐม,TH73,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Lan Tak Fa,ลานตากฟ้า,TH730322,,,,,,Nakhon Chai Si,นครชัยศรี,TH7303,Nakhon Pathom,นครปฐม,TH73,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Ngio Rai,งิ้วราย,TH730323,,,,,,Nakhon Chai Si,นครชัยศรี,TH7303,Nakhon Pathom,นครปฐม,TH73,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Thaiyawat,ไทยาวาส,TH730324,,,,,,Nakhon Chai Si,นครชัยศรี,TH7303,Nakhon Pathom,นครปฐม,TH73,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Sam Ngam,สามง่าม,TH730401,,,,,,Don Tum,ดอนตูม,TH7304,Nakhon Pathom,นครปฐม,TH73,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Huai Phra,ห้วยพระ,TH730402,,,,,,Don Tum,ดอนตูม,TH7304,Nakhon Pathom,นครปฐม,TH73,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Lam Hoei,ลำเหย,TH730403,,,,,,Don Tum,ดอนตูม,TH7304,Nakhon Pathom,นครปฐม,TH73,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Don Phutsa,ดอนพุทรา,TH730404,,,,,,Don Tum,ดอนตูม,TH7304,Nakhon Pathom,นครปฐม,TH73,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Ban Luang,บ้านหลวง,TH730405,,,,,,Don Tum,ดอนตูม,TH7304,Nakhon Pathom,นครปฐม,TH73,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Don Ruak,ดอนรวก,TH730406,,,,,,Don Tum,ดอนตูม,TH7304,Nakhon Pathom,นครปฐม,TH73,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Huai Duan,ห้วยด้วน,TH730407,,,,,,Don Tum,ดอนตูม,TH7304,Nakhon Pathom,นครปฐม,TH73,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Lam Luk Bua,ลำลูกบัว,TH730408,,,,,,Don Tum,ดอนตูม,TH7304,Nakhon Pathom,นครปฐม,TH73,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Bang Len,บางเลน,TH730501,,,,,,Bang Len,บางเลน,TH7305,Nakhon Pathom,นครปฐม,TH73,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Bang Pla,บางปลา,TH730502,,,,,,Bang Len,บางเลน,TH7305,Nakhon Pathom,นครปฐม,TH73,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Bang Luang,บางหลวง,TH730503,,,,,,Bang Len,บางเลน,TH7305,Nakhon Pathom,นครปฐม,TH73,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Bang Phasi,บางภาษี,TH730504,,,,,,Bang Len,บางเลน,TH7305,Nakhon Pathom,นครปฐม,TH73,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Bang Rakam,บางระกำ,TH730505,,,,,,Bang Len,บางเลน,TH7305,Nakhon Pathom,นครปฐม,TH73,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Bang Sai Pa,บางไทรป่า,TH730506,,,,,,Bang Len,บางเลน,TH7305,Nakhon Pathom,นครปฐม,TH73,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Hin Mun,หินมูล,TH730507,,,,,,Bang Len,บางเลน,TH7305,Nakhon Pathom,นครปฐม,TH73,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Sai Ngam,ไทรงาม,TH730508,,,,,,Bang Len,บางเลน,TH7305,Nakhon Pathom,นครปฐม,TH73,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Don Tum,ดอนตูม,TH730509,,,,,,Bang Len,บางเลน,TH7305,Nakhon Pathom,นครปฐม,TH73,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Nin Phet,นิลเพชร,TH730510,,,,,,Bang Len,บางเลน,TH7305,Nakhon Pathom,นครปฐม,TH73,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Bua Pak Tha,บัวปากท่า,TH730511,,,,,,Bang Len,บางเลน,TH7305,Nakhon Pathom,นครปฐม,TH73,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Khlong Nok Krathung,คลองนกกระทุง,TH730512,,,,,,Bang Len,บางเลน,TH7305,Nakhon Pathom,นครปฐม,TH73,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Nara Phirom,นราภิรมย์,TH730513,,,,,,Bang Len,บางเลน,TH7305,Nakhon Pathom,นครปฐม,TH73,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Lam Phaya,ลำพญา,TH730514,,,,,,Bang Len,บางเลน,TH7305,Nakhon Pathom,นครปฐม,TH73,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Phai Hu Chang,ไผ่หูช้าง,TH730515,,,,,,Bang Len,บางเลน,TH7305,Nakhon Pathom,นครปฐม,TH73,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Tha Kham,ท่าข้าม,TH730601,,,,,,Sam Phran,สามพราน,TH7306,Nakhon Pathom,นครปฐม,TH73,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Song Khanong,ทรงคนอง,TH730602,,,,,,Sam Phran,สามพราน,TH7306,Nakhon Pathom,นครปฐม,TH73,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Hom Kret,หอมเกร็ด,TH730603,,,,,,Sam Phran,สามพราน,TH7306,Nakhon Pathom,นครปฐม,TH73,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Bang Krathuek,บางกระทึก,TH730604,,,,,,Sam Phran,สามพราน,TH7306,Nakhon Pathom,นครปฐม,TH73,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Bang Toei,บางเตย,TH730605,,,,,,Sam Phran,สามพราน,TH7306,Nakhon Pathom,นครปฐม,TH73,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Sam Phran,สามพราน,TH730606,,,,,,Sam Phran,สามพราน,TH7306,Nakhon Pathom,นครปฐม,TH73,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Bang Chang,บางช้าง,TH730607,,,,,,Sam Phran,สามพราน,TH7306,Nakhon Pathom,นครปฐม,TH73,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Rai Khing,ไร่ขิง,TH730608,,,,,,Sam Phran,สามพราน,TH7306,Nakhon Pathom,นครปฐม,TH73,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Tha Talat,ท่าตลาด,TH730609,,,,,,Sam Phran,สามพราน,TH7306,Nakhon Pathom,นครปฐม,TH73,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Krathum Lom,กระทุ่มล้ม,TH730610,,,,,,Sam Phran,สามพราน,TH7306,Nakhon Pathom,นครปฐม,TH73,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Khlong Mai,คลองใหม่,TH730611,,,,,,Sam Phran,สามพราน,TH7306,Nakhon Pathom,นครปฐม,TH73,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Talat Chinda,ตลาดจินดา,TH730612,,,,,,Sam Phran,สามพราน,TH7306,Nakhon Pathom,นครปฐม,TH73,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
