admin4Name_en,admin4Pcode,admin4RefName_en,admin4AltName1_en,admin4AltName2_en,admin3Name_en,admin3Pcode,admin2Name_en,admin2Pcode,admin1Name_en,admin1Pcode,admin0Name_en,admin0Pcode,date,validOn,validTo
Regent,SL04010205,Regent,,,Mountain Rural,SL040102,Western Area Rural,SL0401,Western,SL04,Sierra Leone,SL,2016-08-01,2017-08-16,
Benguema Village A,SL04010301,Benguema Village A,,,Waterloo Rural,SL040103,Western Area Rural,SL0401,Western,SL04,Sierra Leone,SL,2016-08-01,2017-08-16,
Campbell Town Vill,SL04010302,Campbell Town Vill,,,Waterloo Rural,SL040103,Western Area Rural,SL0401,Western,SL04,Sierra Leone,SL,2016-08-01,2017-08-16,
Hastings Village A,SL04010303,Hastings Village A,,,Waterloo Rural,SL040103,Western Area Rural,SL0401,Western,SL04,Sierra Leone,SL,2016-08-01,2017-08-16,
Waterloo Village A,SL04010305,Waterloo Village A,,,Waterloo Rural,SL040103,Western Area Rural,SL0401,Western,SL04,Sierra Leone,SL,2016-08-01,2017-08-16,
Gbendembu,SL04010401,Gbendembu,,,York Rural,SL040104,Western Area Rural,SL0401,Western,SL04,Sierra Leone,SL,2016-08-01,2017-08-16,
Goderich-Adonkia/M,SL04010402,Goderich-Adonkia/M,,,York Rural,SL040104,Western Area Rural,SL0401,Western,SL04,Sierra Leone,SL,2016-08-01,2017-08-16,
Goderich-Funkia,SL04010403,Goderich-Funkia,,,York Rural,SL040104,Western Area Rural,SL0401,Western,SL04,Sierra Leone,SL,2016-08-01,2017-08-16,
Hamilton,SL04010404,Hamilton,,,York Rural,SL040104,Western Area Rural,SL0401,Western,SL04,Sierra Leone,SL,2016-08-01,2017-08-16,
Kent,SL04010405,Kent,,,York Rural,SL040104,Western Area Rural,SL0401,Western,SL04,Sierra Leone,SL,2016-08-01,2017-08-16,
Sattia/Tombo,SL04010406,Sattia/Tombo,,,York Rural,SL040104,Western Area Rural,SL0401,Western,SL04,Sierra Leone,SL,2016-08-01,2017-08-16,
York,SL04010407,York,,,York Rural,SL040104,Western Area Rural,SL0401,Western,SL04,Sierra Leone,SL,2016-08-01,2017-08-16,
Albert Academy,SL04020101,Albert Academy,,,Central I,SL040201,Western Area Urban,SL0402,Western,SL04,Sierra Leone,SL,2016-08-01,2017-08-16,
Mountain Regent,SL04020102,Mountain Regent,,,Central I,SL040201,Western Area Urban,SL0402,Western,SL04,Sierra Leone,SL,2016-08-01,2017-08-16,
Sorie Town,SL04020103,Sorie Town,,,Central I,SL040201,Western Area Urban,SL0402,Western,SL04,Sierra Leone,SL,2016-08-01,2017-08-16,
Susan's Bay,SL04020104,Susans Bay,,,Central I,SL040201,Western Area Urban,SL0402,Western,SL04,Sierra Leone,SL,2016-08-01,2017-08-16,
Tower Hill,SL04020105,Tower Hill,,,Central I,SL040201,Western Area Urban,SL0402,Western,SL04,Sierra Leone,SL,2016-08-01,2017-08-16,
Connaught Hospital,SL04020201,Connaught Hospital,,,Central II,SL040202,Western Area Urban,SL0402,Western,SL04,Sierra Leone,SL,2016-08-01,2017-08-16,
Sanders Brook,SL04020202,Sanders Brook,,,Central II,SL040202,Western Area Urban,SL0402,Western,SL04,Sierra Leone,SL,2016-08-01,2017-08-16,
Cline Town,SL04020301,Cline Town,,,East I,SL040203,Western Area Urban,SL0402,Western,SL04,Sierra Leone,SL,2016-08-01,2017-08-16,
Fourah Bay,SL04020302,Fourah Bay,,,East I,SL040203,Western Area Urban,SL0402,Western,SL04,Sierra Leone,SL,2016-08-01,2017-08-16,
Kossoh Town,SL04020303,Kossoh Town,,,East I,SL040203,Western Area Urban,SL0402,Western,SL04,Sierra Leone,SL,2016-08-01,2017-08-16,
Bombay,SL04020401,Bombay,,,East II,SL040204,Western Area Urban,SL0402,Western,SL04,Sierra Leone,SL,2016-08-01,2017-08-16,
Coconut Farm/ Asho,SL04020402,Coconut Farm/ Asho,,,East II,SL040204,Western Area Urban,SL0402,Western,SL04,Sierra Leone,SL,2016-08-01,2017-08-16,
Foulah Town,SL04020403,Foulah Town,,,East II,SL040204,Western Area Urban,SL0402,Western,SL04,Sierra Leone,SL,2016-08-01,2017-08-16,
Ginger Hall,SL04020404,Ginger Hall,,,East II,SL040204,Western Area Urban,SL0402,Western,SL04,Sierra Leone,SL,2016-08-01,2017-08-16,
Kissy Brook,SL04020405,Kissy Brook,,,East II,SL040204,Western Area Urban,SL0402,Western,SL04,Sierra Leone,SL,2016-08-01,2017-08-16,
Magazine,SL04020406,Magazine,,,East II,SL040204,Western Area Urban,SL0402,Western,SL04,Sierra Leone,SL,2016-08-01,2017-08-16,
Mount Aureol,SL04020407,Mount Aureol,,,East II,SL040204,Western Area Urban,SL0402,Western,SL04,Sierra Leone,SL,2016-08-01,2017-08-16,
Quarry,SL04020408,Quarry,,,East II,SL040204,Western Area Urban,SL0402,Western,SL04,Sierra Leone,SL,2016-08-01,2017-08-16,
Allen Town I,SL04020501,Allen Town I,,,East III,SL040205,Western Area Urban,SL0402,Western,SL04,Sierra Leone,SL,2016-08-01,2017-08-16,
Allen Town II,SL04020502,Allen Town II,,,East III,SL040205,Western Area Urban,SL0402,Western,SL04,Sierra Leone,SL,2016-08-01,2017-08-16,
Bottom Oku,SL04020503,Bottom Oku,,,East III,SL040205,Western Area Urban,SL0402,Western,SL04,Sierra Leone,SL,2016-08-01,2017-08-16,
Congo Water I,SL04020504,Congo Water I,,,East III,SL040205,Western Area Urban,SL0402,Western,SL04,Sierra Leone,SL,2016-08-01,2017-08-16,
Congo Water II,SL04020505,Congo Water II,,,East III,SL040205,Western Area Urban,SL0402,Western,SL04,Sierra Leone,SL,2016-08-01,2017-08-16,
Grass Field,SL04020506,Grass Field,,,East III,SL040205,Western Area Urban,SL0402,Western,SL04,Sierra Leone,SL,2016-08-01,2017-08-16,
Industrial Estate,SL04020507,Industrial Estate,,,East III,SL040205,Western Area Urban,SL0402,Western,SL04,Sierra Leone,SL,2016-08-01,2017-08-16,
Jalloh Terrace,SL04020508,Jalloh Terrace,,,East III,SL040205,Western Area Urban,SL0402,Western,SL04,Sierra Leone,SL,2016-08-01,2017-08-16,
Kissy Brook,SL04020509,Kissy Brook,,,East III,SL040205,Western Area Urban,SL0402,Western,SL04,Sierra Leone,SL,2016-08-01,2017-08-16,
Kissy Bye Pass I,SL04020510,Kissy Bye Pass I,,,East III,SL040205,Western Area Urban,SL0402,Western,SL04,Sierra Leone,SL,2016-08-01,2017-08-16,
Kissy Bye Pass II,SL04020511,Kissy Bye Pass II,,,East III,SL040205,Western Area Urban,SL0402,Western,SL04,Sierra Leone,SL,2016-08-01,2017-08-16,
Kissy Mental,SL04020512,Kissy Mental,,,East III,SL040205,Western Area Urban,SL0402,Western,SL04,Sierra Leone,SL,2016-08-01,2017-08-16,
Kissy Mess Mess,SL04020513,Kissy Mess Mess,,,East III,SL040205,Western Area Urban,SL0402,Western,SL04,Sierra Leone,SL,2016-08-01,2017-08-16,
Kuntolor,SL04020514,Kuntolor,,,East III,SL040205,Western Area Urban,SL0402,Western,SL04,Sierra Leone,SL,2016-08-01,2017-08-16,
Lowcost Housing,SL04020515,Lowcost Housing,,,East III,SL040205,Western Area Urban,SL0402,Western,SL04,Sierra Leone,SL,2016-08-01,2017-08-16,
Mamba Ridge I,SL04020516,Mamba Ridge I,,,East III,SL040205,Western Area Urban,SL0402,Western,SL04,Sierra Leone,SL,2016-08-01,2017-08-16,
Mamba Ridge II,SL04020517,Mamba Ridge II,,,East III,SL040205,Western Area Urban,SL0402,Western,SL04,Sierra Leone,SL,2016-08-01,2017-08-16,
Mayenkineh,SL04020518,Mayenkineh,,,East III,SL040205,Western Area Urban,SL0402,Western,SL04,Sierra Leone,SL,2016-08-01,2017-08-16,
Old Warf,SL04020519,Old Warf,,,East III,SL040205,Western Area Urban,SL0402,Western,SL04,Sierra Leone,SL,2016-08-01,2017-08-16,
Pamuronko,SL04020520,Pamuronko,,,East III,SL040205,Western Area Urban,SL0402,Western,SL04,Sierra Leone,SL,2016-08-01,2017-08-16,
Portee,SL04020521,Portee,,,East III,SL040205,Western Area Urban,SL0402,Western,SL04,Sierra Leone,SL,2016-08-01,2017-08-16,
Robis,SL04020522,Robis,,,East III,SL040205,Western Area Urban,SL0402,Western,SL04,Sierra Leone,SL,2016-08-01,2017-08-16,
Rokupa,SL04020523,Rokupa,,,East III,SL040205,Western Area Urban,SL0402,Western,SL04,Sierra Leone,SL,2016-08-01,2017-08-16,
Shell,SL04020524,Shell,,,East III,SL040205,Western Area Urban,SL0402,Western,SL04,Sierra Leone,SL,2016-08-01,2017-08-16,
Thunderhill,SL04020526,Thunderhill,,,East III,SL040205,Western Area Urban,SL0402,Western,SL04,Sierra Leone,SL,2016-08-01,2017-08-16,
Ascension Town,SL04020601,Ascension Town,,,West I,SL040206,Western Area Urban,SL0402,Western,SL04,Sierra Leone,SL,2016-08-01,2017-08-16,
Brookfields,SL04020602,Brookfields,,,West I,SL040206,Western Area Urban,SL0402,Western,SL04,Sierra Leone,SL,2016-08-01,2017-08-16,
Kingtom,SL04020603,Kingtom,,,West I,SL040206,Western Area Urban,SL0402,Western,SL04,Sierra Leone,SL,2016-08-01,2017-08-16,
Kroo Town,SL04020604,Kroo Town,,,West I,SL040206,Western Area Urban,SL0402,Western,SL04,Sierra Leone,SL,2016-08-01,2017-08-16,
Brookfields-Congo,SL04020701,Brookfields-Congo,,,West II,SL040207,Western Area Urban,SL0402,Western,SL04,Sierra Leone,SL,2016-08-01,2017-08-16,
Brookfields-Red Pu,SL04020702,Brookfields-Red Pu,,,West II,SL040207,Western Area Urban,SL0402,Western,SL04,Sierra Leone,SL,2016-08-01,2017-08-16,
Congo Town,SL04020703,Congo Town,,,West II,SL040207,Western Area Urban,SL0402,Western,SL04,Sierra Leone,SL,2016-08-01,2017-08-16,
George Brook (Dwor,SL04020704,George Brook (Dwor,,,West II,SL040207,Western Area Urban,SL0402,Western,SL04,Sierra Leone,SL,2016-08-01,2017-08-16,
New England-Hannes,SL04020705,New England-Hannes,,,West II,SL040207,Western Area Urban,SL0402,Western,SL04,Sierra Leone,SL,2016-08-01,2017-08-16,
New England-Hill C,SL04020706,New England-Hill C,,,West II,SL040207,Western Area Urban,SL0402,Western,SL04,Sierra Leone,SL,2016-08-01,2017-08-16,
Tengbeh Town,SL04020707,Tengbeh Town,,,West II,SL040207,Western Area Urban,SL0402,Western,SL04,Sierra Leone,SL,2016-08-01,2017-08-16,
Aberdeen,SL04020801,Aberdeen,,,West III,SL040208,Western Area Urban,SL0402,Western,SL04,Sierra Leone,SL,2016-08-01,2017-08-16,
Cockerill-Aberdeen,SL04020802,Cockerill-Aberdeen,,,West III,SL040208,Western Area Urban,SL0402,Western,SL04,Sierra Leone,SL,2016-08-01,2017-08-16,
Cockle-Bay /Colleg,SL04020803,Cockle-Bay /Colleg,,,West III,SL040208,Western Area Urban,SL0402,Western,SL04,Sierra Leone,SL,2016-08-01,2017-08-16,
Hill Station,SL04020804,Hill Station,,,West III,SL040208,Western Area Urban,SL0402,Western,SL04,Sierra Leone,SL,2016-08-01,2017-08-16,
Juba/Kaningo,SL04020805,Juba/Kaningo,,,West III,SL040208,Western Area Urban,SL0402,Western,SL04,Sierra Leone,SL,2016-08-01,2017-08-16,
Lumley,SL04020806,Lumley,,,West III,SL040208,Western Area Urban,SL0402,Western,SL04,Sierra Leone,SL,2016-08-01,2017-08-16,
Malama/Kamayama,SL04020807,Malama/Kamayama,,,West III,SL040208,Western Area Urban,SL0402,Western,SL04,Sierra Leone,SL,2016-08-01,2017-08-16,
Murray Town,SL04020808,Murray Town,,,West III,SL040208,Western Area Urban,SL0402,Western,SL04,Sierra Leone,SL,2016-08-01,2017-08-16,
Pipeline/Wilkinson,SL04020809,Pipeline/Wilkinson,,,West III,SL040208,Western Area Urban,SL0402,Western,SL04,Sierra Leone,SL,2016-08-01,2017-08-16,
Wilberforce,SL04020810,Wilberforce,,,West III,SL040208,Western Area Urban,SL0402,Western,SL04,Sierra Leone,SL,2016-08-01,2017-08-16,
