admin2Name_es,admin2Pcode,admin2RefName,admin2AltName1_es,admin2AltName2_es,admin1Name_es,admin1Pcode,admin0Name_es,admin0Pcode,date,validOn,validTo
#adm2+name+i_es,#adm2+code+pcode,,#adm2+name+i_es,#adm2+name+i_es,#adm1+name+i_es,#adm1+code+pcode,#adm0+name+i_es,#adm0+code+pcode,#date,#date+valid_on,#date+valid_to
Calnali,MX13014,,,,Hidalgo,MX13,México,MX,2018-02-02,2020-06-18,
Calotmul,MX31008,,,,Yucatán,MX31,México,MX,2018-02-02,2020-06-18,
Calpan,MX21026,,,,Puebla,MX21,México,MX,2018-02-02,2020-06-18,
Calpulalpan,MX29006,,,,Tlaxcala,MX29,México,MX,2018-02-02,2020-06-18,
Caltepec,MX21027,,,,Puebla,MX21,México,MX,2018-02-02,2020-06-18,
Calvillo,MX01003,,,,Aguascalientes,MX01,México,MX,2018-02-02,2020-06-18,
Camargo,MX08011,,,,Chihuahua,MX08,México,MX,2018-02-02,2020-06-18,
Camargo,MX28007,,,,Tamaulipas,MX28,México,MX,2018-02-02,2020-06-18,
Camarón de Tejeda,MX30007,Camaron de Tejeda,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2018-02-02,2020-06-18,
Camerino Z. Mendoza,MX30030,,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2018-02-02,2020-06-18,
Camocuautla,MX21028,,,,Puebla,MX21,México,MX,2018-02-02,2020-06-18,
Campeche,MX04002,,,,Campeche,MX04,México,MX,2018-02-02,2020-06-18,
Cañada Morelos,MX21099,Canada Morelos,,,Puebla,MX21,México,MX,2018-02-02,2020-06-18,
Cañadas de Obregón,MX14117,Canadas de Obregon,,,Jalisco,MX14,México,MX,2018-02-02,2020-06-18,
Cananea,MX26019,,,,Sonora,MX26,México,MX,2018-02-02,2020-06-18,
Canatlán,MX10001,Canatlan,,,Durango,MX10,México,MX,2018-02-02,2020-06-18,
Candela,MX05005,,,,Coahuila de Zaragoza,MX05,México,MX,2018-02-02,2020-06-18,
Candelaria,MX04011,,,,Campeche,MX04,México,MX,2018-02-02,2020-06-18,
Candelaria Loxicha,MX20012,,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
Canelas,MX10002,,,,Durango,MX10,México,MX,2018-02-02,2020-06-18,
Cañitas de Felipe Pescador,MX32006,Canitas de Felipe Pescador,,,Zacatecas,MX32,México,MX,2018-02-02,2020-06-18,
Cansahcab,MX31009,,,,Yucatán,MX31,México,MX,2018-02-02,2020-06-18,
Cantamayec,MX31010,,,,Yucatán,MX31,México,MX,2018-02-02,2020-06-18,
Capulálpam de Méndez,MX20247,Capulálpam de Mendez,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
Capulhuac,MX15019,,,,México,MX15,México,MX,2018-02-02,2020-06-18,
Carácuaro,MX16013,Caracuaro,,,Michoacán de Ocampo,MX16,México,MX,2018-02-02,2020-06-18,
Carbó,MX26020,Carbo,,,Sonora,MX26,México,MX,2018-02-02,2020-06-18,
Cárdenas,MX24005,Cardenas,,,San Luis Potosí,MX24,México,MX,2018-02-02,2020-06-18,
Cárdenas,MX27002,Cardenas,,,Tabasco,MX27,México,MX,2018-02-02,2020-06-18,
Cardonal,MX13015,,,,Hidalgo,MX13,México,MX,2018-02-02,2020-06-18,
Carichí,MX08012,Carichi,,,Chihuahua,MX08,México,MX,2018-02-02,2020-06-18,
Carlos A. Carrillo,MX30208,,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2018-02-02,2020-06-18,
Carmen,MX04003,,,,Campeche,MX04,México,MX,2018-02-02,2020-06-18,
Carmen,MX19010,,,,Nuevo León,MX19,México,MX,2018-02-02,2020-06-18,
Carrillo Puerto,MX30031,,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2018-02-02,2020-06-18,
Casas,MX28008,,,,Tamaulipas,MX28,México,MX,2018-02-02,2020-06-18,
Casas Grandes,MX08013,,,,Chihuahua,MX08,México,MX,2018-02-02,2020-06-18,
Casimiro Castillo,MX14021,,,,Jalisco,MX14,México,MX,2018-02-02,2020-06-18,
Castaños,MX05006,Castanos,,,Coahuila de Zaragoza,MX05,México,MX,2018-02-02,2020-06-18,
Castillo de Teayo,MX30157,,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2018-02-02,2020-06-18,
Catazajá,MX07016,Catazaja,,,Chiapas,MX07,México,MX,2018-02-02,2020-06-18,
Catemaco,MX30032,,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2018-02-02,2020-06-18,
Catorce,MX24006,,,,San Luis Potosí,MX24,México,MX,2018-02-02,2020-06-18,
Caxhuacan,MX21029,,,,Puebla,MX21,México,MX,2018-02-02,2020-06-18,
Cazones de Herrera,MX30033,,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2018-02-02,2020-06-18,
Cedral,MX24007,,,,San Luis Potosí,MX24,México,MX,2018-02-02,2020-06-18,
Celaya,MX11007,,,,Guanajuato,MX11,México,MX,2018-02-02,2020-06-18,
Celestún,MX31011,Celestun,,,Yucatán,MX31,México,MX,2018-02-02,2020-06-18,
Cenotillo,MX31012,,,,Yucatán,MX31,México,MX,2018-02-02,2020-06-18,
Centla,MX27003,,,,Tabasco,MX27,México,MX,2018-02-02,2020-06-18,
Centro,MX27004,,,,Tabasco,MX27,México,MX,2018-02-02,2020-06-18,
Cerralvo,MX19011,,,,Nuevo León,MX19,México,MX,2018-02-02,2020-06-18,
Cerritos,MX24008,,,,San Luis Potosí,MX24,México,MX,2018-02-02,2020-06-18,
Cerro Azul,MX30034,,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2018-02-02,2020-06-18,
Cerro de San Pedro,MX24009,,,,San Luis Potosí,MX24,México,MX,2018-02-02,2020-06-18,
Chacaltianguis,MX30054,,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2018-02-02,2020-06-18,
Chacsinkín,MX31016,Chacsinkin,,,Yucatán,MX31,México,MX,2018-02-02,2020-06-18,
Chahuites,MX20025,,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
Chalcatongo de Hidalgo,MX20026,,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
Chalchicomula de Sesma,MX21045,,,,Puebla,MX21,México,MX,2018-02-02,2020-06-18,
Chalchihuitán,MX07022,Chalchihuitan,,,Chiapas,MX07,México,MX,2018-02-02,2020-06-18,
Chalchihuites,MX32009,,,,Zacatecas,MX32,México,MX,2018-02-02,2020-06-18,
Chalco,MX15025,,,,México,MX15,México,MX,2018-02-02,2020-06-18,
Chalma,MX30055,,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2018-02-02,2020-06-18,
Champotón,MX04004,Champoton,,,Campeche,MX04,México,MX,2018-02-02,2020-06-18,
Chamula,MX07023,,,,Chiapas,MX07,México,MX,2018-02-02,2020-06-18,
Chanal,MX07024,,,,Chiapas,MX07,México,MX,2018-02-02,2020-06-18,
Chankom,MX31017,,,,Yucatán,MX31,México,MX,2018-02-02,2020-06-18,
Chapa de Mota,MX15026,,,,México,MX15,México,MX,2018-02-02,2020-06-18,
Chapab,MX31018,,,,Yucatán,MX31,México,MX,2018-02-02,2020-06-18,
Chapala,MX14030,,,,Jalisco,MX14,México,MX,2018-02-02,2020-06-18,
Chapantongo,MX13017,,,,Hidalgo,MX13,México,MX,2018-02-02,2020-06-18,
Chapulco,MX21046,,,,Puebla,MX21,México,MX,2018-02-02,2020-06-18,
Chapulhuacán,MX13018,Chapulhuacan,,,Hidalgo,MX13,México,MX,2018-02-02,2020-06-18,
Chapultenango,MX07025,,,,Chiapas,MX07,México,MX,2018-02-02,2020-06-18,
Chapultepec,MX15027,,,,México,MX15,México,MX,2018-02-02,2020-06-18,
Charapan,MX16021,,,,Michoacán de Ocampo,MX16,México,MX,2018-02-02,2020-06-18,
Charcas,MX24015,,,,San Luis Potosí,MX24,México,MX,2018-02-02,2020-06-18,
Charo,MX16022,,,,Michoacán de Ocampo,MX16,México,MX,2018-02-02,2020-06-18,
Chavinda,MX16023,,,,Michoacán de Ocampo,MX16,México,MX,2018-02-02,2020-06-18,
Chemax,MX31019,,,,Yucatán,MX31,México,MX,2018-02-02,2020-06-18,
Chenalhó,MX07026,Chenalho,,,Chiapas,MX07,México,MX,2018-02-02,2020-06-18,
Cherán,MX16024,Cheran,,,Michoacán de Ocampo,MX16,México,MX,2018-02-02,2020-06-18,
Chiapa de Corzo,MX07027,,,,Chiapas,MX07,México,MX,2018-02-02,2020-06-18,
Chiapilla,MX07028,,,,Chiapas,MX07,México,MX,2018-02-02,2020-06-18,
Chiautempan,MX29010,,,,Tlaxcala,MX29,México,MX,2018-02-02,2020-06-18,
Chiautla,MX15028,,,,México,MX15,México,MX,2018-02-02,2020-06-18,
Chiautla,MX21047,,,,Puebla,MX21,México,MX,2018-02-02,2020-06-18,
Chiautzingo,MX21048,,,,Puebla,MX21,México,MX,2018-02-02,2020-06-18,
Chichimilá,MX31021,Chichimila,,,Yucatán,MX31,México,MX,2018-02-02,2020-06-18,
Chichiquila,MX21050,,,,Puebla,MX21,México,MX,2018-02-02,2020-06-18,
Chicoasén,MX07029,Chicoasen,,,Chiapas,MX07,México,MX,2018-02-02,2020-06-18,
Chicoloapan,MX15029,,,,México,MX15,México,MX,2018-02-02,2020-06-18,
Chicomuselo,MX07030,,,,Chiapas,MX07,México,MX,2018-02-02,2020-06-18,
Chiconamel,MX30056,,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2018-02-02,2020-06-18,
Chiconcuac,MX15030,,,,México,MX15,México,MX,2018-02-02,2020-06-18,
Chiconcuautla,MX21049,,,,Puebla,MX21,México,MX,2018-02-02,2020-06-18,
Chiconquiaco,MX30057,,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2018-02-02,2020-06-18,
Chicontepec,MX30058,,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2018-02-02,2020-06-18,
Chicxulub Pueblo,MX31020,,,,Yucatán,MX31,México,MX,2018-02-02,2020-06-18,
Chietla,MX21051,,,,Puebla,MX21,México,MX,2018-02-02,2020-06-18,
Chigmecatitlán,MX21052,Chigmecatitlan,,,Puebla,MX21,México,MX,2018-02-02,2020-06-18,
Chignahuapan,MX21053,,,,Puebla,MX21,México,MX,2018-02-02,2020-06-18,
Chignautla,MX21054,,,,Puebla,MX21,México,MX,2018-02-02,2020-06-18,
Chihuahua,MX08019,,,,Chihuahua,MX08,México,MX,2018-02-02,2020-06-18,
Chikindzonot,MX31022,,,,Yucatán,MX31,México,MX,2018-02-02,2020-06-18,
Chila,MX21055,,,,Puebla,MX21,México,MX,2018-02-02,2020-06-18,
Chila de la Sal,MX21056,,,,Puebla,MX21,México,MX,2018-02-02,2020-06-18,
Chilapa de Álvarez,MX12028,Chilapa de Alvarez,,,Guerrero,MX12,México,MX,2018-02-02,2020-06-18,
Chilchota,MX16025,,,,Michoacán de Ocampo,MX16,México,MX,2018-02-02,2020-06-18,
Chilchotla,MX21058,,,,Puebla,MX21,México,MX,2018-02-02,2020-06-18,
Chilcuautla,MX13019,,,,Hidalgo,MX13,México,MX,2018-02-02,2020-06-18,
Chilón,MX07031,Chilon,,,Chiapas,MX07,México,MX,2018-02-02,2020-06-18,
Chilpancingo de los Bravo,MX12029,,,,Guerrero,MX12,México,MX,2018-02-02,2020-06-18,
Chimalhuacán,MX15031,Chimalhuacan,,,México,MX15,México,MX,2018-02-02,2020-06-18,
Chimaltitán,MX14031,Chimaltitan,,,Jalisco,MX14,México,MX,2018-02-02,2020-06-18,
China,MX19013,,,,Nuevo León,MX19,México,MX,2018-02-02,2020-06-18,
Chinameca,MX30059,,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2018-02-02,2020-06-18,
Chinampa de Gorostiza,MX30060,,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2018-02-02,2020-06-18,
Chinantla,MX21059,,,,Puebla,MX21,México,MX,2018-02-02,2020-06-18,
Chinicuila,MX16026,,,,Michoacán de Ocampo,MX16,México,MX,2018-02-02,2020-06-18,
Chínipas,MX08020,Chinipas,,,Chihuahua,MX08,México,MX,2018-02-02,2020-06-18,
Chiquihuitlán de Benito Juárez,MX20027,Chiquihuitlan de Benito Juarez,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
Chiquilistlán,MX14032,Chiquilistlan,,,Jalisco,MX14,México,MX,2018-02-02,2020-06-18,
Chocamán,MX30062,Chocaman,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2018-02-02,2020-06-18,
Chocholá,MX31023,Chochola,,,Yucatán,MX31,México,MX,2018-02-02,2020-06-18,
Choix,MX25007,,,,Sinaloa,MX25,México,MX,2018-02-02,2020-06-18,
Chontla,MX30063,,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2018-02-02,2020-06-18,
Chucándiro,MX16027,Chucandiro,,,Michoacán de Ocampo,MX16,México,MX,2018-02-02,2020-06-18,
Chumatlán,MX30064,Chumatlan,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2018-02-02,2020-06-18,
Chumayel,MX31024,,,,Yucatán,MX31,México,MX,2018-02-02,2020-06-18,
Churintzio,MX16028,,,,Michoacán de Ocampo,MX16,México,MX,2018-02-02,2020-06-18,
Churumuco,MX16029,,,,Michoacán de Ocampo,MX16,México,MX,2018-02-02,2020-06-18,
Ciénega de Flores,MX19012,Cienega de Flores,,,Nuevo León,MX19,México,MX,2018-02-02,2020-06-18,
Ciénega de Zimatlán,MX20013,Cienega de Zimatlán,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
Cihuatlán,MX14022,Cihuatlan,,,Jalisco,MX14,México,MX,2018-02-02,2020-06-18,
Cintalapa,MX07017,,,,Chiapas,MX07,México,MX,2018-02-02,2020-06-18,
Citlaltépetl,MX30035,Citlaltepetl,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2018-02-02,2020-06-18,
Ciudad del Maíz,MX24010,Ciudad del Maiz,,,San Luis Potosí,MX24,México,MX,2018-02-02,2020-06-18,
Ciudad Fernández,MX24011,Ciudad Fernandez,,,San Luis Potosí,MX24,México,MX,2018-02-02,2020-06-18,
Ciudad Ixtepec,MX20014,,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
Ciudad Madero,MX28009,,,,Tamaulipas,MX28,México,MX,2018-02-02,2020-06-18,
Ciudad Valles,MX24013,,,,San Luis Potosí,MX24,México,MX,2018-02-02,2020-06-18,
Coacalco de Berriozábal,MX15020,Coacalco de Berriozabal,,,México,MX15,México,MX,2018-02-02,2020-06-18,
Coacoatzintla,MX30036,,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2018-02-02,2020-06-18,
Coahuayana,MX16014,,,,Michoacán de Ocampo,MX16,México,MX,2018-02-02,2020-06-18,
Coahuayutla de José María Izazaga,MX12016,Coahuayutla de Jose Maria Izazaga,,,Guerrero,MX12,México,MX,2018-02-02,2020-06-18,
Coahuitlán,MX30037,Coahuitlan,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2018-02-02,2020-06-18,
Coalcomán de Vázquez Pallares,MX16015,Coalcoman de Vazquez Pallares,,,Michoacán de Ocampo,MX16,México,MX,2018-02-02,2020-06-18,
Coapilla,MX07018,,,,Chiapas,MX07,México,MX,2018-02-02,2020-06-18,
Coatecas Altas,MX20015,,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
Coatepec,MX21030,,,,Puebla,MX21,México,MX,2018-02-02,2020-06-18,
Coatepec,MX30038,,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2018-02-02,2020-06-18,
Coatepec Harinas,MX15021,,,,México,MX15,México,MX,2018-02-02,2020-06-18,
Coatlán del Río,MX17005,Coatlan del Rio,,,Morelos,MX17,México,MX,2018-02-02,2020-06-18,
Coatzacoalcos,MX30039,,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2018-02-02,2020-06-18,
Coatzingo,MX21031,,,,Puebla,MX21,México,MX,2018-02-02,2020-06-18,
Coatzintla,MX30040,,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2018-02-02,2020-06-18,
Cochoapa el Grande,MX12078,,,,Guerrero,MX12,México,MX,2018-02-02,2020-06-18,
Cocotitlán,MX15022,Cocotitlan,,,México,MX15,México,MX,2018-02-02,2020-06-18,
Cocula,MX12017,,,,Guerrero,MX12,México,MX,2018-02-02,2020-06-18,
Cocula,MX14024,,,,Jalisco,MX14,México,MX,2018-02-02,2020-06-18,
Coeneo,MX16016,,,,Michoacán de Ocampo,MX16,México,MX,2018-02-02,2020-06-18,
Coetzala,MX30041,,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2018-02-02,2020-06-18,
Cohetzala,MX21032,,,,Puebla,MX21,México,MX,2018-02-02,2020-06-18,
Cohuecan,MX21033,,,,Puebla,MX21,México,MX,2018-02-02,2020-06-18,
Coicoyán de las Flores,MX20016,Coicoyan de las Flores,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
Cojumatlán de Régules,MX16074,Cojumatlán de Regules,,,Michoacán de Ocampo,MX16,México,MX,2018-02-02,2020-06-18,
Colima,MX06002,,,,Colima,MX06,México,MX,2018-02-02,2020-06-18,
Colipa,MX30042,,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2018-02-02,2020-06-18,
Colón,MX22005,Colon,,,Querétaro de Arteaga,MX22,México,MX,2018-02-02,2020-06-18,
Colotlán,MX14025,Colotlan,,,Jalisco,MX14,México,MX,2018-02-02,2020-06-18,
Comala,MX06003,,,,Colima,MX06,México,MX,2018-02-02,2020-06-18,
Comalcalco,MX27005,,,,Tabasco,MX27,México,MX,2018-02-02,2020-06-18,
Comapa,MX30043,,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2018-02-02,2020-06-18,
Comitán de Domínguez,MX07019,Comitan de Dominguez,,,Chiapas,MX07,México,MX,2018-02-02,2020-06-18,
Comondú,MX03001,Comondu,,,Baja California Sur,MX03,México,MX,2018-02-02,2020-06-18,
Comonfort,MX11009,,,,Guanajuato,MX11,México,MX,2018-02-02,2020-06-18,
Compostela,MX18004,,,,Nayarit,MX18,México,MX,2018-02-02,2020-06-18,
Concepción Buenavista,MX20018,Concepcion Buenavista,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
Concepción de Buenos Aires,MX14026,Concepcion de Buenos Aires,,,Jalisco,MX14,México,MX,2018-02-02,2020-06-18,
Concepción del Oro,MX32007,Concepcion del Oro,,,Zacatecas,MX32,México,MX,2018-02-02,2020-06-18,
Concepción Pápalo,MX20019,Concepcion Papalo,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
Concordia,MX25004,,,,Sinaloa,MX25,México,MX,2018-02-02,2020-06-18,
Coneto de Comonfort,MX10003,,,,Durango,MX10,México,MX,2018-02-02,2020-06-18,
Conkal,MX31013,,,,Yucatán,MX31,México,MX,2018-02-02,2020-06-18,
Constancia del Rosario,MX20020,,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
Contepec,MX16017,,,,Michoacán de Ocampo,MX16,México,MX,2018-02-02,2020-06-18,
Contla de Juan Cuamatzi,MX29018,,,,Tlaxcala,MX29,México,MX,2018-02-02,2020-06-18,
Copainalá,MX07021,Copainala,,,Chiapas,MX07,México,MX,2018-02-02,2020-06-18,
Copala,MX12018,,,,Guerrero,MX12,México,MX,2018-02-02,2020-06-18,
Copalillo,MX12019,,,,Guerrero,MX12,México,MX,2018-02-02,2020-06-18,
Copanatoyac,MX12020,,,,Guerrero,MX12,México,MX,2018-02-02,2020-06-18,
Copándaro,MX16018,Copandaro,,,Michoacán de Ocampo,MX16,México,MX,2018-02-02,2020-06-18,
Coquimatlán,MX06004,Coquimatlan,,,Colima,MX06,México,MX,2018-02-02,2020-06-18,
Córdoba,MX30044,Cordoba,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2018-02-02,2020-06-18,
Coronado,MX08014,,,,Chihuahua,MX08,México,MX,2018-02-02,2020-06-18,
Coronango,MX21034,,,,Puebla,MX21,México,MX,2018-02-02,2020-06-18,
Coroneo,MX11010,,,,Guanajuato,MX11,México,MX,2018-02-02,2020-06-18,
Corregidora,MX22006,,,,Querétaro de Arteaga,MX22,México,MX,2018-02-02,2020-06-18,
Cortazar,MX11011,,,,Guanajuato,MX11,México,MX,2018-02-02,2020-06-18,
Cosalá,MX25005,Cosala,,,Sinaloa,MX25,México,MX,2018-02-02,2020-06-18,
Cosamaloapan de Carpio,MX30045,,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2018-02-02,2020-06-18,
Cosautlán de Carvajal,MX30046,Cosautlan de Carvajal,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2018-02-02,2020-06-18,
Coscomatepec,MX30047,,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2018-02-02,2020-06-18,
Cosío,MX01004,Cosio,,,Aguascalientes,MX01,México,MX,2018-02-02,2020-06-18,
Cosolapa,MX20021,,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
Cosoleacaque,MX30048,,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2018-02-02,2020-06-18,
Cosoltepec,MX20022,,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
Cotaxtla,MX30049,,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2018-02-02,2020-06-18,
Cotija,MX16019,,,,Michoacán de Ocampo,MX16,México,MX,2018-02-02,2020-06-18,
Coxcatlán,MX21035,Coxcatlan,,,Puebla,MX21,México,MX,2018-02-02,2020-06-18,
Coxcatlán,MX24014,Coxcatlan,,,San Luis Potosí,MX24,México,MX,2018-02-02,2020-06-18,
Coxquihui,MX30050,,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2018-02-02,2020-06-18,
Coyame del Sotol,MX08015,,,,Chihuahua,MX08,México,MX,2018-02-02,2020-06-18,
Coyoacán,MX09003,Coyoacan,,,Distrito Federal,MX09,México,MX,2018-02-02,2020-06-18,
Coyomeapan,MX21036,,,,Puebla,MX21,México,MX,2018-02-02,2020-06-18,
Coyotepec,MX15023,,,,México,MX15,México,MX,2018-02-02,2020-06-18,
Coyotepec,MX21037,,,,Puebla,MX21,México,MX,2018-02-02,2020-06-18,
Coyuca de Benítez,MX12021,Coyuca de Benitez,,,Guerrero,MX12,México,MX,2018-02-02,2020-06-18,
Coyuca de Catalán,MX12022,Coyuca de Catalan,,,Guerrero,MX12,México,MX,2018-02-02,2020-06-18,
Coyutla,MX30051,,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2018-02-02,2020-06-18,
Cozumel,MX23001,,,,Quintana Roo,MX23,México,MX,2018-02-02,2020-06-18,
Cruillas,MX28010,,,,Tamaulipas,MX28,México,MX,2018-02-02,2020-06-18,
Cuajimalpa de Morelos,MX09004,,,,Distrito Federal,MX09,México,MX,2018-02-02,2020-06-18,
Cuajinicuilapa,MX12023,,,,Guerrero,MX12,México,MX,2018-02-02,2020-06-18,
Cualác,MX12024,Cualac,,,Guerrero,MX12,México,MX,2018-02-02,2020-06-18,
Cuapiaxtla,MX29008,,,,Tlaxcala,MX29,México,MX,2018-02-02,2020-06-18,
Cuapiaxtla de Madero,MX21038,,,,Puebla,MX21,México,MX,2018-02-02,2020-06-18,
Cuatro Ciénegas,MX05007,Cuatro Cienegas,,,Coahuila de Zaragoza,MX05,México,MX,2018-02-02,2020-06-18,
Cuauhtémoc,MX06005,Cuauhtemoc,,,Colima,MX06,México,MX,2018-02-02,2020-06-18,
Cuauhtémoc,MX08017,Cuauhtemoc,,,Chihuahua,MX08,México,MX,2018-02-02,2020-06-18,
Cuauhtémoc,MX09015,Cuauhtemoc,,,Distrito Federal,MX09,México,MX,2018-02-02,2020-06-18,
Cuauhtémoc,MX32008,Cuauhtemoc,,,Zacatecas,MX32,México,MX,2018-02-02,2020-06-18,
Cuautempan,MX21039,,,,Puebla,MX21,México,MX,2018-02-02,2020-06-18,
Cuautepec,MX12025,,,,Guerrero,MX12,México,MX,2018-02-02,2020-06-18,
Cuautepec de Hinojosa,MX13016,,,,Hidalgo,MX13,México,MX,2018-02-02,2020-06-18,
Cuautinchán,MX21040,Cuautinchan,,,Puebla,MX21,México,MX,2018-02-02,2020-06-18,
Cuautitlán,MX15024,Cuautitlan,,,México,MX15,México,MX,2018-02-02,2020-06-18,
Cuautitlán de García Barragán,MX14027,Cuautitlan de Garcia Barragan,,,Jalisco,MX14,México,MX,2018-02-02,2020-06-18,
Cuautitlán Izcalli,MX15121,Cuautitlan Izcalli,,,México,MX15,México,MX,2018-02-02,2020-06-18,
Cuautla,MX14028,,,,Jalisco,MX14,México,MX,2018-02-02,2020-06-18,
Cuautla,MX17006,,,,Morelos,MX17,México,MX,2018-02-02,2020-06-18,
Cuautlancingo,MX21041,,,,Puebla,MX21,México,MX,2018-02-02,2020-06-18,
Cuaxomulco,MX29009,,,,Tlaxcala,MX29,México,MX,2018-02-02,2020-06-18,
Cuayuca de Andrade,MX21042,,,,Puebla,MX21,México,MX,2018-02-02,2020-06-18,
Cucurpe,MX26022,,,,Sonora,MX26,México,MX,2018-02-02,2020-06-18,
Cuencamé,MX10004,Cuencame,,,Durango,MX10,México,MX,2018-02-02,2020-06-18,
Cuerámaro,MX11012,Cueramaro,,,Guanajuato,MX11,México,MX,2018-02-02,2020-06-18,
Cuernavaca,MX17007,,,,Morelos,MX17,México,MX,2018-02-02,2020-06-18,
Cuetzala del Progreso,MX12026,,,,Guerrero,MX12,México,MX,2018-02-02,2020-06-18,
Cuetzalan del Progreso,MX21043,,,,Puebla,MX21,México,MX,2018-02-02,2020-06-18,
Cuichapa,MX30052,,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2018-02-02,2020-06-18,
Cuilápam de Guerrero,MX20023,Cuilapam de Guerrero,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
Cuitláhuac,MX30053,Cuitlahuac,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2018-02-02,2020-06-18,
Cuitzeo,MX16020,,,,Michoacán de Ocampo,MX16,México,MX,2018-02-02,2020-06-18,
Culiacán,MX25006,Culiacan,,,Sinaloa,MX25,México,MX,2018-02-02,2020-06-18,
Cumpas,MX26023,,,,Sonora,MX26,México,MX,2018-02-02,2020-06-18,
Cuncunul,MX31014,,,,Yucatán,MX31,México,MX,2018-02-02,2020-06-18,
Cunduacán,MX27006,Cunduacan,,,Tabasco,MX27,México,MX,2018-02-02,2020-06-18,
Cuquío,MX14029,Cuquio,,,Jalisco,MX14,México,MX,2018-02-02,2020-06-18,
Cusihuiriachi,MX08018,,,,Chihuahua,MX08,México,MX,2018-02-02,2020-06-18,
Cutzamala de Pinzón,MX12027,Cutzamala de Pinzon,,,Guerrero,MX12,México,MX,2018-02-02,2020-06-18,
Cuyamecalco Villa de Zaragoza,MX20024,,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
Cuyoaco,MX21044,,,,Puebla,MX21,México,MX,2018-02-02,2020-06-18,
Cuzamá,MX31015,Cuzama,,,Yucatán,MX31,México,MX,2018-02-02,2020-06-18,
Degollado,MX14033,,,,Jalisco,MX14,México,MX,2018-02-02,2020-06-18,
Del Nayar,MX18009,,,,Nayarit,MX18,México,MX,2018-02-02,2020-06-18,
Delicias,MX08021,,,,Chihuahua,MX08,México,MX,2018-02-02,2020-06-18,
Divisaderos,MX26024,,,,Sonora,MX26,México,MX,2018-02-02,2020-06-18,
Doctor Mora,MX11013,,,,Guanajuato,MX11,México,MX,2018-02-02,2020-06-18,
Dolores Hidalgo Cuna de la Independencia Nacional,MX11014,,,,Guanajuato,MX11,México,MX,2018-02-02,2020-06-18,
Domingo Arenas,MX21060,,,,Puebla,MX21,México,MX,2018-02-02,2020-06-18,
Donato Guerra,MX15032,,,,México,MX15,México,MX,2018-02-02,2020-06-18,
