#adm4+name+i_en,#adm4+code+v_pcode,#adm4+name,#adm4+name+alt1+i_en,#adm4+name+alt2+i_en,#adm3+name+i_en,#adm3+code+v_pcode,#adm2+name+i_en,#adm2+code+v_pcode,#adm1+name+i_en,#adm1+code+v_pcode,#country+name+i_en,#country+code+v_iso2,#date+start,#date+updated,#date+end
Antanalabe,MG42413051003,,,,Ampandriankilandy,MG42413051,Antsohihy,MG42413,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Mahialambo,MG42413051004,,,,Ampandriankilandy,MG42413051,Antsohihy,MG42413,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Andrafia,MG42413051005,,,,Ampandriankilandy,MG42413051,Antsohihy,MG42413,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Matsaboribe,MG42413051006,,,,Ampandriankilandy,MG42413051,Antsohihy,MG42413,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Marosampanana,MG42413051007,,,,Ampandriankilandy,MG42413051,Antsohihy,MG42413,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Ambodisatrana,MG42413051008,,,,Ampandriankilandy,MG42413051,Antsohihy,MG42413,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Ambodimanga,MG42413051009,,,,Ampandriankilandy,MG42413051,Antsohihy,MG42413,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Ambinaninandranomena,MG42413051010,,,,Ampandriankilandy,MG42413051,Antsohihy,MG42413,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Marovato,MG42413051011,,,,Ampandriankilandy,MG42413051,Antsohihy,MG42413,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Ambohimarina,MG42413051012,,,,Ampandriankilandy,MG42413051,Antsohihy,MG42413,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Amboroho Ouest,MG42413051013,,,,Ampandriankilandy,MG42413051,Antsohihy,MG42413,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Andranomena,MG42413051014,,,,Ampandriankilandy,MG42413051,Antsohihy,MG42413,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Antanambao Sud,MG42413051015,,,,Ampandriankilandy,MG42413051,Antsohihy,MG42413,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Ampombinimakoalahy,MG42413051016,,,,Ampandriankilandy,MG42413051,Antsohihy,MG42413,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Anjalazala,MG42413052001,,,,Anjalazala,MG42413052,Antsohihy,MG42413,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Antafiambe,MG42413052002,,,,Anjalazala,MG42413052,Antsohihy,MG42413,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Andavadoko,MG42413052003,,,,Anjalazala,MG42413052,Antsohihy,MG42413,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Betangerina,MG42413052004,,,,Anjalazala,MG42413052,Antsohihy,MG42413,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Ambalahady Haut,MG42413052005,,,,Anjalazala,MG42413052,Antsohihy,MG42413,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Andampinarosy,MG42413052006,,,,Anjalazala,MG42413052,Antsohihy,MG42413,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Antafiandakana II,MG42413052007,,,,Anjalazala,MG42413052,Antsohihy,MG42413,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Antsatrana,MG42413052008,,,,Anjalazala,MG42413052,Antsohihy,MG42413,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Ankotikana,MG42413052009,,,,Anjalazala,MG42413052,Antsohihy,MG42413,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Ampombilava,MG42413052010,,,,Anjalazala,MG42413052,Antsohihy,MG42413,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Anjiabe,MG42413052011,,,,Anjalazala,MG42413052,Antsohihy,MG42413,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Anahidrano,MG42413070001,,,,Anahidrano,MG42413070,Antsohihy,MG42413,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Antanimora Haut,MG42413070002,,,,Anahidrano,MG42413070,Antsohihy,MG42413,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Antanimora Bas,MG42413070003,,,,Anahidrano,MG42413070,Antsohihy,MG42413,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Bevahona,MG42413070004,,,,Anahidrano,MG42413070,Antsohihy,MG42413,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Ambiahely,MG42413070005,,,,Anahidrano,MG42413070,Antsohihy,MG42413,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Ambodimangasoa,MG42413070006,,,,Anahidrano,MG42413070,Antsohihy,MG42413,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Antanambao II,MG42413070007,,,,Anahidrano,MG42413070,Antsohihy,MG42413,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Betomendry,MG42413070008,,,,Anahidrano,MG42413070,Antsohihy,MG42413,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Befanivana,MG42413070009,,,,Anahidrano,MG42413070,Antsohihy,MG42413,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Anjiajia,MG42413070010,,,,Anahidrano,MG42413070,Antsohihy,MG42413,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Ambalarano Doroa,MG42413070011,,,,Anahidrano,MG42413070,Antsohihy,MG42413,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Antatatra,MG42413070012,,,,Anahidrano,MG42413070,Antsohihy,MG42413,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Anjiamangotroka,MG42413070013,,,,Anahidrano,MG42413070,Antsohihy,MG42413,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Ambodimandresy,MG42413090001,,,,Ambodimandresy,MG42413090,Antsohihy,MG42413,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Andampy,MG42413090002,,,,Ambodimandresy,MG42413090,Antsohihy,MG42413,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Antanambao Nord,MG42413090003,,,,Ambodimandresy,MG42413090,Antsohihy,MG42413,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Zafibelaza,MG42413090004,,,,Ambodimandresy,MG42413090,Antsohihy,MG42413,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Andamoty,MG42413090005,,,,Ambodimandresy,MG42413090,Antsohihy,MG42413,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Antanamarina,MG42413090006,,,,Ambodimandresy,MG42413090,Antsohihy,MG42413,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Andrafialava,MG42413090007,,,,Ambodimandresy,MG42413090,Antsohihy,MG42413,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Antombodriha,MG42413090008,,,,Ambodimandresy,MG42413090,Antsohihy,MG42413,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Ambohimandririna,MG42413090009,,,,Ambodimandresy,MG42413090,Antsohihy,MG42413,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Antambohitra,MG42413090010,,,,Ambodimandresy,MG42413090,Antsohihy,MG42413,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Ambalarano Nord,MG42413090011,,,,Ambodimandresy,MG42413090,Antsohihy,MG42413,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Ambalahonko,MG42413090012,,,,Ambodimandresy,MG42413090,Antsohihy,MG42413,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Ambodimangan'i Bora,MG42413090013,,,,Ambodimandresy,MG42413090,Antsohihy,MG42413,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Mangaoka,MG42413090014,,,,Ambodimandresy,MG42413090,Antsohihy,MG42413,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Anjiamangirana I,MG42413110001,,,,Anjiamangirana,MG42413110,Antsohihy,MG42413,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Ankarabato,MG42413110002,,,,Anjiamangirana,MG42413110,Antsohihy,MG42413,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Ambohimarina,MG42413110003,,,,Anjiamangirana,MG42413110,Antsohihy,MG42413,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Ambodimanga I,MG42413110004,,,,Anjiamangirana,MG42413110,Antsohihy,MG42413,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Ambodibonara,MG42413110005,,,,Anjiamangirana,MG42413110,Antsohihy,MG42413,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Antanambao I,MG42413110006,,,,Anjiamangirana,MG42413110,Antsohihy,MG42413,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Maroadabo,MG42413110007,,,,Anjiamangirana,MG42413110,Antsohihy,MG42413,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Antanambao II,MG42413110008,,,,Anjiamangirana,MG42413110,Antsohihy,MG42413,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Anjiamangirana II,MG42413110009,,,,Anjiamangirana,MG42413110,Antsohihy,MG42413,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Andalirano,MG42413110010,,,,Anjiamangirana,MG42413110,Antsohihy,MG42413,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Ambodivohitra,MG42413110011,,,,Anjiamangirana,MG42413110,Antsohihy,MG42413,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Ambodimabibo,MG42413110012,,,,Anjiamangirana,MG42413110,Antsohihy,MG42413,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Antanandava,MG42413110013,,,,Anjiamangirana,MG42413110,Antsohihy,MG42413,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Andavaboay,MG42413110014,,,,Anjiamangirana,MG42413110,Antsohihy,MG42413,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Ambodimanary,MG42413130001,,,,Ambodimanary,MG42413130,Antsohihy,MG42413,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Ampondralava,MG42413130002,,,,Ambodimanary,MG42413130,Antsohihy,MG42413,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Anjialava,MG42413130003,,,,Ambodimanary,MG42413130,Antsohihy,MG42413,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Ambatomainty,MG42413130004,,,,Ambodimanary,MG42413130,Antsohihy,MG42413,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Marokoera,MG42413130005,,,,Ambodimanary,MG42413130,Antsohihy,MG42413,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Anjaro,MG42413130006,,,,Ambodimanary,MG42413130,Antsohihy,MG42413,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Ambatofohy,MG42413130007,,,,Ambodimanary,MG42413130,Antsohihy,MG42413,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Androimenabe,MG42413130008,,,,Ambodimanary,MG42413130,Antsohihy,MG42413,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Solimpana,MG42413130009,,,,Ambodimanary,MG42413130,Antsohihy,MG42413,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Ambararatilava,MG42413130010,,,,Ambodimanary,MG42413130,Antsohihy,MG42413,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Antanimbaribe,MG42413130011,,,,Ambodimanary,MG42413130,Antsohihy,MG42413,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Antarameloka,MG42413130012,,,,Ambodimanary,MG42413130,Antsohihy,MG42413,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Amborokambo,MG42413130013,,,,Ambodimanary,MG42413130,Antsohihy,MG42413,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Ankazomahita,MG42413130014,,,,Ambodimanary,MG42413130,Antsohihy,MG42413,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Doroa,MG42413130015,,,,Ambodimanary,MG42413130,Antsohihy,MG42413,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Antsahabe,MG42413150001,,,,Antsahabe,MG42413150,Antsohihy,MG42413,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Amporingamena,MG42413150002,,,,Antsahabe,MG42413150,Antsohihy,MG42413,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Ankarankely,MG42413150003,,,,Antsahabe,MG42413150,Antsohihy,MG42413,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Bemanondro,MG42413150004,,,,Antsahabe,MG42413150,Antsohihy,MG42413,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Antsirabe,MG42413150005,,,,Antsahabe,MG42413150,Antsohihy,MG42413,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Ambodimanga II,MG42413150006,,,,Antsahabe,MG42413150,Antsohihy,MG42413,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Ambatobe,MG42413150007,,,,Antsahabe,MG42413150,Antsohihy,MG42413,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Bemarambonga,MG42413150008,,,,Antsahabe,MG42413150,Antsohihy,MG42413,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Bemakamba,MG42413150009,,,,Antsahabe,MG42413150,Antsohihy,MG42413,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Ankobandronina,MG42413150010,,,,Antsahabe,MG42413150,Antsohihy,MG42413,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Antanandava,MG42413150011,,,,Antsahabe,MG42413150,Antsohihy,MG42413,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Andengondroy,MG42413150012,,,,Antsahabe,MG42413150,Antsohihy,MG42413,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Ankobabe,MG42413150013,,,,Antsahabe,MG42413150,Antsohihy,MG42413,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Betsipotika,MG42413150014,,,,Antsahabe,MG42413150,Antsohihy,MG42413,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Ambario,MG42413150015,,,,Antsahabe,MG42413150,Antsohihy,MG42413,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Amboangisay,MG42413150016,,,,Antsahabe,MG42413150,Antsohihy,MG42413,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Antanambao Haut,MG42413150017,,,,Antsahabe,MG42413150,Antsohihy,MG42413,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Antsalovana,MG42413150018,,,,Antsahabe,MG42413150,Antsohihy,MG42413,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Ambalavelona Bas,MG42413150019,,,,Antsahabe,MG42413150,Antsohihy,MG42413,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Ambodimadiro,MG42413171001,,,,Ambodimadiro,MG42413171,Antsohihy,MG42413,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Ankorera,MG42413171002,,,,Ambodimadiro,MG42413171,Antsohihy,MG42413,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Ambodimanga I,MG42413171003,,,,Ambodimadiro,MG42413171,Antsohihy,MG42413,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Amboangy,MG42413171004,,,,Ambodimadiro,MG42413171,Antsohihy,MG42413,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Tsarabanja,MG42413171005,,,,Ambodimadiro,MG42413171,Antsohihy,MG42413,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Ankinganivalaka,MG42413171006,,,,Ambodimadiro,MG42413171,Antsohihy,MG42413,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Sahavalanina,MG42413171007,,,,Ambodimadiro,MG42413171,Antsohihy,MG42413,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Ambodisakoana,MG42413171008,,,,Ambodimadiro,MG42413171,Antsohihy,MG42413,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Ambolobozo,MG42413171009,,,,Ambodimadiro,MG42413171,Antsohihy,MG42413,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Anjialava,MG42413171010,,,,Ambodimadiro,MG42413171,Antsohihy,MG42413,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Ambalasakoana,MG42413171011,,,,Ambodimadiro,MG42413171,Antsohihy,MG42413,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Andreba,MG42413172001,,,,Andreba,MG42413172,Antsohihy,MG42413,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Ampondralava,MG42413172002,,,,Andreba,MG42413172,Antsohihy,MG42413,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Ankozany,MG42413172003,,,,Andreba,MG42413172,Antsohihy,MG42413,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Ankorefo,MG42413172004,,,,Andreba,MG42413172,Antsohihy,MG42413,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Betainomby,MG42413172005,,,,Andreba,MG42413172,Antsohihy,MG42413,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Tsilokivary,MG42413172006,,,,Andreba,MG42413172,Antsohihy,MG42413,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Antanambao Bas,MG42413172007,,,,Andreba,MG42413172,Antsohihy,MG42413,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Ambalihabe,MG42413172008,,,,Andreba,MG42413172,Antsohihy,MG42413,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Maroala,MG42413190001,,,,Maroala,MG42413190,Antsohihy,MG42413,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Ambohimarina,MG42413190002,,,,Maroala,MG42413190,Antsohihy,MG42413,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Ambalafaminty,MG42413190003,,,,Maroala,MG42413190,Antsohihy,MG42413,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Antsakoamirantina,MG42413190004,,,,Maroala,MG42413190,Antsohihy,MG42413,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Anompaka,MG42413190005,,,,Maroala,MG42413190,Antsohihy,MG42413,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Antanambao M,MG42413190006,,,,Maroala,MG42413190,Antsohihy,MG42413,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Ambodimanga,MG42413190007,,,,Maroala,MG42413190,Antsohihy,MG42413,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Ampotamandrevo,MG42413190008,,,,Maroala,MG42413190,Antsohihy,MG42413,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Antananambo,MG42413190009,,,,Maroala,MG42413190,Antsohihy,MG42413,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Antombokazo,MG42413190010,,,,Maroala,MG42413190,Antsohihy,MG42413,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Bealanana IIi,MG42414010001,,,,Bealanana,MG42414010,Bealanana,MG42414,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Ambalavelombe,MG42414010002,,,,Bealanana,MG42414010,Bealanana,MG42414,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Marofamara,MG42414010003,,,,Bealanana,MG42414010,Bealanana,MG42414,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Antambato,MG42414010004,,,,Bealanana,MG42414010,Bealanana,MG42414,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Antsiradava,MG42414010005,,,,Bealanana,MG42414010,Bealanana,MG42414,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Ambinanindrano,MG42414010006,,,,Bealanana,MG42414010,Bealanana,MG42414,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Antanimanga,MG42414010007,,,,Bealanana,MG42414010,Bealanana,MG42414,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Marolambo,MG42414010008,,,,Bealanana,MG42414010,Bealanana,MG42414,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Ambodihitsakintsana,MG42414010009,,,,Bealanana,MG42414010,Bealanana,MG42414,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Bealanana II,MG42414010010,,,,Bealanana,MG42414010,Bealanana,MG42414,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Bealanana I,MG42414010011,,,,Bealanana,MG42414010,Bealanana,MG42414,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Ambodisatrana Est,MG42414010012,,,,Bealanana,MG42414010,Bealanana,MG42414,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Antanambao,MG42414010013,,,,Bealanana,MG42414010,Bealanana,MG42414,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Anandrobato,MG42414010014,,,,Bealanana,MG42414010,Bealanana,MG42414,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Ambatoria Ouest,MG42414010015,,,,Bealanana,MG42414010,Bealanana,MG42414,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Ambalatany,MG42414010016,,,,Bealanana,MG42414010,Bealanana,MG42414,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Antetikala,MG42414010017,,,,Bealanana,MG42414010,Bealanana,MG42414,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Antanagnivo,MG42414010018,,,,Bealanana,MG42414010,Bealanana,MG42414,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Antanambola,MG42414010019,,,,Bealanana,MG42414010,Bealanana,MG42414,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Bepaka,MG42414010020,,,,Bealanana,MG42414010,Bealanana,MG42414,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Beangezoka,MG42414010021,,,,Bealanana,MG42414010,Bealanana,MG42414,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Andilandalina,MG42414010022,,,,Bealanana,MG42414010,Bealanana,MG42414,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Beandrarezona II,MG42414031001,,,,Beandrarezona,MG42414031,Bealanana,MG42414,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Amberivery,MG42414031002,,,,Beandrarezona,MG42414031,Bealanana,MG42414,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Beandrarezona I,MG42414031003,,,,Beandrarezona,MG42414031,Bealanana,MG42414,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Ambalapaka,MG42414031004,,,,Beandrarezona,MG42414031,Bealanana,MG42414,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Andraratranina,MG42414031005,,,,Beandrarezona,MG42414031,Bealanana,MG42414,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Marovato,MG42414031006,,,,Beandrarezona,MG42414031,Bealanana,MG42414,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Ambodisatrankely,MG42414031007,,,,Beandrarezona,MG42414031,Bealanana,MG42414,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Ankisaka Nord,MG42414031008,,,,Beandrarezona,MG42414031,Bealanana,MG42414,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Ambodisatrana,MG42414031009,,,,Beandrarezona,MG42414031,Bealanana,MG42414,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Ambodirafia,MG42414031010,,,,Beandrarezona,MG42414031,Bealanana,MG42414,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Sandrakotahely,MG42414031011,,,,Beandrarezona,MG42414031,Bealanana,MG42414,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Anaboriana,MG42414031012,,,,Beandrarezona,MG42414031,Bealanana,MG42414,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Antananivo Haut,MG42414032001,,,,Antananivo Haut,MG42414032,Bealanana,MG42414,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Antanambao Sandrakota,MG42414032002,,,,Antananivo Haut,MG42414032,Bealanana,MG42414,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Ambodivavandrika,MG42414032003,,,,Antananivo Haut,MG42414032,Bealanana,MG42414,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Ambodimadiro,MG42414032004,,,,Antananivo Haut,MG42414032,Bealanana,MG42414,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Manirenjavao,MG42414032005,,,,Antananivo Haut,MG42414032,Bealanana,MG42414,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Antolongo,MG42414032006,,,,Antananivo Haut,MG42414032,Bealanana,MG42414,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Ambinanindrano Sandrakota,MG42414032007,,,,Antananivo Haut,MG42414032,Bealanana,MG42414,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Antsamaka,MG42414050001,,,,Antsamaka,MG42414050,Bealanana,MG42414,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Ambalatsiraka,MG42414050002,,,,Antsamaka,MG42414050,Bealanana,MG42414,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Farafangahely,MG42414050003,,,,Antsamaka,MG42414050,Bealanana,MG42414,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Ambodivohitra,MG42414050004,,,,Antsamaka,MG42414050,Bealanana,MG42414,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Ankisaka Sud,MG42414050005,,,,Antsamaka,MG42414050,Bealanana,MG42414,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Antsoriamena,MG42414050006,,,,Antsamaka,MG42414050,Bealanana,MG42414,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Ambodikakazo,MG42414050007,,,,Antsamaka,MG42414050,Bealanana,MG42414,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Antsalonjo,MG42414050008,,,,Antsamaka,MG42414050,Bealanana,MG42414,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Ambatosia,MG42414071001,,,,Ambatosia,MG42414071,Bealanana,MG42414,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Andasinimaro,MG42414071002,,,,Ambatosia,MG42414071,Bealanana,MG42414,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
Ambararatabe Centre,MG42414071003,,,,Ambatosia,MG42414071,Bealanana,MG42414,Sofia,MG42,Madagascar,MG,2010-12-31,2020-02-20,
