qcc-Zxxx-r-sU2200-s1603-snop,qcc-Zxxx-r-aMDCIII-alatcodicem-anop,qcc-Zxxx-r-sU2200-s5000-snop,qcc-Zxxx-r-sU2200-s5001-snop,qcc-Zxxx-r-sU2200-s5002-snop,qcc-Zxxx-r-sU2200-s5003-snop,fra-Latn-r-pSKOS-pprefLabel-ps5003,qcc-Zxxx-r-pWDATA-pq7200235-ps5003-x-wdataq7200235,fra-Latn-r-pSKOS-pprefLabel-ps5002,qcc-Zxxx-r-pWDATA-pq7200235-ps5002-x-wdataq7200235,fra-Latn-r-pSKOS-pprefLabel-ps5001,qcc-Zxxx-r-pWDATA-pq7200235-ps5001-x-wdataq7200235,fra-Latn-r-pSKOS-pprefLabel-ps5000,qcc-Zxxx-r-pP-pp297-ps5000-x-p297,qcc-Zxxx-r-pP-pp577-ps1603,qcc-Zxxx-r-pP-pp813-ps1603,qcc-Zxxx-r-pP-pp2699-ps1603
1603:45:16:466:3:50308,50308,1603:45:16:466:0,1603:45:16:466:1:5,1603:45:16:466:2:503,1603:45:16:466:3:50308,Néma Badenyakafo,ML050308,Djenné,ML0503,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
1603:45:16:466:3:50309,50309,1603:45:16:466:0,1603:45:16:466:1:5,1603:45:16:466:2:503,1603:45:16:466:3:50309,Niansanari,ML050309,Djenné,ML0503,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
1603:45:16:466:3:50310,50310,1603:45:16:466:0,1603:45:16:466:1:5,1603:45:16:466:2:503,1603:45:16:466:3:50310,Ouro Ali,ML050310,Djenné,ML0503,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
1603:45:16:466:3:50311,50311,1603:45:16:466:0,1603:45:16:466:1:5,1603:45:16:466:2:503,1603:45:16:466:3:50311,Pondori,ML050311,Djenné,ML0503,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
1603:45:16:466:3:50312,50312,1603:45:16:466:0,1603:45:16:466:1:5,1603:45:16:466:2:503,1603:45:16:466:3:50312,Togué Mourari,ML050312,Djenné,ML0503,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
1603:45:16:466:3:50401,50401,1603:45:16:466:0,1603:45:16:466:1:5,1603:45:16:466:2:504,1603:45:16:466:3:50401,Dallah,ML050401,Douentza,ML0504,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
1603:45:16:466:3:50402,50402,1603:45:16:466:0,1603:45:16:466:1:5,1603:45:16:466:2:504,1603:45:16:466:3:50402,Dangol Boré,ML050402,Douentza,ML0504,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
1603:45:16:466:3:50403,50403,1603:45:16:466:0,1603:45:16:466:1:5,1603:45:16:466:2:504,1603:45:16:466:3:50403,Débéré,ML050403,Douentza,ML0504,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
1603:45:16:466:3:50404,50404,1603:45:16:466:0,1603:45:16:466:1:5,1603:45:16:466:2:504,1603:45:16:466:3:50404,Dianwély,ML050404,Douentza,ML0504,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
1603:45:16:466:3:50405,50405,1603:45:16:466:0,1603:45:16:466:1:5,1603:45:16:466:2:504,1603:45:16:466:3:50405,Djaptodji,ML050405,Douentza,ML0504,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
1603:45:16:466:3:50406,50406,1603:45:16:466:0,1603:45:16:466:1:5,1603:45:16:466:2:504,1603:45:16:466:3:50406,Douentza,ML050406,Douentza,ML0504,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
1603:45:16:466:3:50407,50407,1603:45:16:466:0,1603:45:16:466:1:5,1603:45:16:466:2:504,1603:45:16:466:3:50407,Gandamia,ML050407,Douentza,ML0504,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
1603:45:16:466:3:50408,50408,1603:45:16:466:0,1603:45:16:466:1:5,1603:45:16:466:2:504,1603:45:16:466:3:50408,Hairé,ML050408,Douentza,ML0504,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
1603:45:16:466:3:50409,50409,1603:45:16:466:0,1603:45:16:466:1:5,1603:45:16:466:2:504,1603:45:16:466:3:50409,Hombori,ML050409,Douentza,ML0504,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
1603:45:16:466:3:50410,50410,1603:45:16:466:0,1603:45:16:466:1:5,1603:45:16:466:2:504,1603:45:16:466:3:50410,Kéréna,ML050410,Douentza,ML0504,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
1603:45:16:466:3:50411,50411,1603:45:16:466:0,1603:45:16:466:1:5,1603:45:16:466:2:504,1603:45:16:466:3:50411,Korarou,ML050411,Douentza,ML0504,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
1603:45:16:466:3:50412,50412,1603:45:16:466:0,1603:45:16:466:1:5,1603:45:16:466:2:504,1603:45:16:466:3:50412,Koubéwel Koundia,ML050412,Douentza,ML0504,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
1603:45:16:466:3:50413,50413,1603:45:16:466:0,1603:45:16:466:1:5,1603:45:16:466:2:504,1603:45:16:466:3:50413,Mondoro,ML050413,Douentza,ML0504,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
1603:45:16:466:3:50414,50414,1603:45:16:466:0,1603:45:16:466:1:5,1603:45:16:466:2:504,1603:45:16:466:3:50414,Pétaka,ML050414,Douentza,ML0504,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
1603:45:16:466:3:50415,50415,1603:45:16:466:0,1603:45:16:466:1:5,1603:45:16:466:2:504,1603:45:16:466:3:50415,Tedie,ML050415,Douentza,ML0504,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
1603:45:16:466:3:50501,50501,1603:45:16:466:0,1603:45:16:466:1:5,1603:45:16:466:2:505,1603:45:16:466:3:50501,Bamba,ML050501,Koro,ML0505,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
1603:45:16:466:3:50502,50502,1603:45:16:466:0,1603:45:16:466:1:5,1603:45:16:466:2:505,1603:45:16:466:3:50502,Barapireli,ML050502,Koro,ML0505,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
1603:45:16:466:3:50503,50503,1603:45:16:466:0,1603:45:16:466:1:5,1603:45:16:466:2:505,1603:45:16:466:3:50503,Bondo,ML050503,Koro,ML0505,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
1603:45:16:466:3:50504,50504,1603:45:16:466:0,1603:45:16:466:1:5,1603:45:16:466:2:505,1603:45:16:466:3:50504,Diankabou,ML050504,Koro,ML0505,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
1603:45:16:466:3:50505,50505,1603:45:16:466:0,1603:45:16:466:1:5,1603:45:16:466:2:505,1603:45:16:466:3:50505,Dinangourou,ML050505,Koro,ML0505,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
1603:45:16:466:3:50506,50506,1603:45:16:466:0,1603:45:16:466:1:5,1603:45:16:466:2:505,1603:45:16:466:3:50506,Diougani,ML050506,Koro,ML0505,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
1603:45:16:466:3:50507,50507,1603:45:16:466:0,1603:45:16:466:1:5,1603:45:16:466:2:505,1603:45:16:466:3:50507,Dougouténé I,ML050507,Koro,ML0505,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
1603:45:16:466:3:50508,50508,1603:45:16:466:0,1603:45:16:466:1:5,1603:45:16:466:2:505,1603:45:16:466:3:50508,Dougouténé II,ML050508,Koro,ML0505,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
1603:45:16:466:3:50509,50509,1603:45:16:466:0,1603:45:16:466:1:5,1603:45:16:466:2:505,1603:45:16:466:3:50509,Kassa,ML050509,Koro,ML0505,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
1603:45:16:466:3:50510,50510,1603:45:16:466:0,1603:45:16:466:1:5,1603:45:16:466:2:505,1603:45:16:466:3:50510,Koporo Pen,ML050510,Koro,ML0505,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
1603:45:16:466:3:50511,50511,1603:45:16:466:0,1603:45:16:466:1:5,1603:45:16:466:2:505,1603:45:16:466:3:50511,Koporokendie Na,ML050511,Koro,ML0505,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
1603:45:16:466:3:50512,50512,1603:45:16:466:0,1603:45:16:466:1:5,1603:45:16:466:2:505,1603:45:16:466:3:50512,Koro,ML050512,Koro,ML0505,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
1603:45:16:466:3:50513,50513,1603:45:16:466:0,1603:45:16:466:1:5,1603:45:16:466:2:505,1603:45:16:466:3:50513,Madougou,ML050513,Koro,ML0505,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
1603:45:16:466:3:50514,50514,1603:45:16:466:0,1603:45:16:466:1:5,1603:45:16:466:2:505,1603:45:16:466:3:50514,Pel Maoude,ML050514,Koro,ML0505,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
1603:45:16:466:3:50515,50515,1603:45:16:466:0,1603:45:16:466:1:5,1603:45:16:466:2:505,1603:45:16:466:3:50515,Yoro,ML050515,Koro,ML0505,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
1603:45:16:466:3:50516,50516,1603:45:16:466:0,1603:45:16:466:1:5,1603:45:16:466:2:505,1603:45:16:466:3:50516,Youdiou,ML050516,Koro,ML0505,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
1603:45:16:466:3:50601,50601,1603:45:16:466:0,1603:45:16:466:1:5,1603:45:16:466:2:506,1603:45:16:466:3:50601,Bassirou,ML050601,Mopti,ML0506,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
1603:45:16:466:3:50602,50602,1603:45:16:466:0,1603:45:16:466:1:5,1603:45:16:466:2:506,1603:45:16:466:3:50602,Borondougou,ML050602,Mopti,ML0506,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
1603:45:16:466:3:50603,50603,1603:45:16:466:0,1603:45:16:466:1:5,1603:45:16:466:2:506,1603:45:16:466:3:50603,Dialloube,ML050603,Mopti,ML0506,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
1603:45:16:466:3:50604,50604,1603:45:16:466:0,1603:45:16:466:1:5,1603:45:16:466:2:506,1603:45:16:466:3:50604,Fatoma,ML050604,Mopti,ML0506,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
1603:45:16:466:3:50605,50605,1603:45:16:466:0,1603:45:16:466:1:5,1603:45:16:466:2:506,1603:45:16:466:3:50605,Konna,ML050605,Mopti,ML0506,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
1603:45:16:466:3:50606,50606,1603:45:16:466:0,1603:45:16:466:1:5,1603:45:16:466:2:506,1603:45:16:466:3:50606,Korombana,ML050606,Mopti,ML0506,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
1603:45:16:466:3:50607,50607,1603:45:16:466:0,1603:45:16:466:1:5,1603:45:16:466:2:506,1603:45:16:466:3:50607,Koubaye,ML050607,Mopti,ML0506,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
1603:45:16:466:3:50608,50608,1603:45:16:466:0,1603:45:16:466:1:5,1603:45:16:466:2:506,1603:45:16:466:3:50608,Kounari,ML050608,Mopti,ML0506,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
1603:45:16:466:3:50609,50609,1603:45:16:466:0,1603:45:16:466:1:5,1603:45:16:466:2:506,1603:45:16:466:3:50609,Mopti,ML050609,Mopti,ML0506,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
1603:45:16:466:3:50610,50610,1603:45:16:466:0,1603:45:16:466:1:5,1603:45:16:466:2:506,1603:45:16:466:3:50610,Ouro Modi,ML050610,Mopti,ML0506,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
1603:45:16:466:3:50611,50611,1603:45:16:466:0,1603:45:16:466:1:5,1603:45:16:466:2:506,1603:45:16:466:3:50611,Ouroube Doude,ML050611,Mopti,ML0506,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
1603:45:16:466:3:50612,50612,1603:45:16:466:0,1603:45:16:466:1:5,1603:45:16:466:2:506,1603:45:16:466:3:50612,Sasalbe,ML050612,Mopti,ML0506,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
1603:45:16:466:3:50613,50613,1603:45:16:466:0,1603:45:16:466:1:5,1603:45:16:466:2:506,1603:45:16:466:3:50613,Sio,ML050613,Mopti,ML0506,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
1603:45:16:466:3:50614,50614,1603:45:16:466:0,1603:45:16:466:1:5,1603:45:16:466:2:506,1603:45:16:466:3:50614,Socoura,ML050614,Mopti,ML0506,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
1603:45:16:466:3:50615,50615,1603:45:16:466:0,1603:45:16:466:1:5,1603:45:16:466:2:506,1603:45:16:466:3:50615,Soye,ML050615,Mopti,ML0506,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
1603:45:16:466:3:50701,50701,1603:45:16:466:0,1603:45:16:466:1:5,1603:45:16:466:2:507,1603:45:16:466:3:50701,Diafarabé,ML050701,Ténenkou,ML0507,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
1603:45:16:466:3:50702,50702,1603:45:16:466:0,1603:45:16:466:1:5,1603:45:16:466:2:507,1603:45:16:466:3:50702,Diaka,ML050702,Ténenkou,ML0507,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
1603:45:16:466:3:50703,50703,1603:45:16:466:0,1603:45:16:466:1:5,1603:45:16:466:2:507,1603:45:16:466:3:50703,Diondiori,ML050703,Ténenkou,ML0507,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
1603:45:16:466:3:50704,50704,1603:45:16:466:0,1603:45:16:466:1:5,1603:45:16:466:2:507,1603:45:16:466:3:50704,Kareri,ML050704,Ténenkou,ML0507,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
1603:45:16:466:3:50705,50705,1603:45:16:466:0,1603:45:16:466:1:5,1603:45:16:466:2:507,1603:45:16:466:3:50705,Ouro Ardo,ML050705,Ténenkou,ML0507,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
1603:45:16:466:3:50706,50706,1603:45:16:466:0,1603:45:16:466:1:5,1603:45:16:466:2:507,1603:45:16:466:3:50706,Ouro Guire,ML050706,Ténenkou,ML0507,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
1603:45:16:466:3:50707,50707,1603:45:16:466:0,1603:45:16:466:1:5,1603:45:16:466:2:507,1603:45:16:466:3:50707,Sougoulbe,ML050707,Ténenkou,ML0507,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
1603:45:16:466:3:50708,50708,1603:45:16:466:0,1603:45:16:466:1:5,1603:45:16:466:2:507,1603:45:16:466:3:50708,Ténenkou,ML050708,Ténenkou,ML0507,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
1603:45:16:466:3:50709,50709,1603:45:16:466:0,1603:45:16:466:1:5,1603:45:16:466:2:507,1603:45:16:466:3:50709,Togoro Kotia,ML050709,Ténenkou,ML0507,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
1603:45:16:466:3:50710,50710,1603:45:16:466:0,1603:45:16:466:1:5,1603:45:16:466:2:507,1603:45:16:466:3:50710,Toguére-Coumbe,ML050710,Ténenkou,ML0507,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
1603:45:16:466:3:50801,50801,1603:45:16:466:0,1603:45:16:466:1:5,1603:45:16:466:2:508,1603:45:16:466:3:50801,Bimbéré Tama,ML050801,Youwarou,ML0508,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
1603:45:16:466:3:50802,50802,1603:45:16:466:0,1603:45:16:466:1:5,1603:45:16:466:2:508,1603:45:16:466:3:50802,Déboye,ML050802,Youwarou,ML0508,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
1603:45:16:466:3:50803,50803,1603:45:16:466:0,1603:45:16:466:1:5,1603:45:16:466:2:508,1603:45:16:466:3:50803,Dirma,ML050803,Youwarou,ML0508,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
1603:45:16:466:3:50804,50804,1603:45:16:466:0,1603:45:16:466:1:5,1603:45:16:466:2:508,1603:45:16:466:3:50804,Dongo,ML050804,Youwarou,ML0508,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
1603:45:16:466:3:50805,50805,1603:45:16:466:0,1603:45:16:466:1:5,1603:45:16:466:2:508,1603:45:16:466:3:50805,Farimaké,ML050805,Youwarou,ML0508,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
1603:45:16:466:3:50806,50806,1603:45:16:466:0,1603:45:16:466:1:5,1603:45:16:466:2:508,1603:45:16:466:3:50806,N'dodjiga,ML050806,Youwarou,ML0508,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
1603:45:16:466:3:50807,50807,1603:45:16:466:0,1603:45:16:466:1:5,1603:45:16:466:2:508,1603:45:16:466:3:50807,Youwarou,ML050807,Youwarou,ML0508,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
1603:45:16:466:3:60101,60101,1603:45:16:466:0,1603:45:16:466:1:6,1603:45:16:466:2:601,1603:45:16:466:3:60101,Arham,ML060101,Diré,ML0601,Tombouctou,ML06,Mali (le),ML,2015-06-01,2021-12-23,
1603:45:16:466:3:60102,60102,1603:45:16:466:0,1603:45:16:466:1:6,1603:45:16:466:2:601,1603:45:16:466:3:60102,Binga,ML060102,Diré,ML0601,Tombouctou,ML06,Mali (le),ML,2015-06-01,2021-12-23,
1603:45:16:466:3:60103,60103,1603:45:16:466:0,1603:45:16:466:1:6,1603:45:16:466:2:601,1603:45:16:466:3:60103,Bourem Sidi Amar,ML060103,Diré,ML0601,Tombouctou,ML06,Mali (le),ML,2015-06-01,2021-12-23,
1603:45:16:466:3:60104,60104,1603:45:16:466:0,1603:45:16:466:1:6,1603:45:16:466:2:601,1603:45:16:466:3:60104,Dangha,ML060104,Diré,ML0601,Tombouctou,ML06,Mali (le),ML,2015-06-01,2021-12-23,
1603:45:16:466:3:60105,60105,1603:45:16:466:0,1603:45:16:466:1:6,1603:45:16:466:2:601,1603:45:16:466:3:60105,Diré,ML060105,Diré,ML0601,Tombouctou,ML06,Mali (le),ML,2015-06-01,2021-12-23,
1603:45:16:466:3:60106,60106,1603:45:16:466:0,1603:45:16:466:1:6,1603:45:16:466:2:601,1603:45:16:466:3:60106,Garbakoira,ML060106,Diré,ML0601,Tombouctou,ML06,Mali (le),ML,2015-06-01,2021-12-23,
1603:45:16:466:3:60107,60107,1603:45:16:466:0,1603:45:16:466:1:6,1603:45:16:466:2:601,1603:45:16:466:3:60107,Haibongo,ML060107,Diré,ML0601,Tombouctou,ML06,Mali (le),ML,2015-06-01,2021-12-23,
1603:45:16:466:3:60108,60108,1603:45:16:466:0,1603:45:16:466:1:6,1603:45:16:466:2:601,1603:45:16:466:3:60108,Kirchamba,ML060108,Diré,ML0601,Tombouctou,ML06,Mali (le),ML,2015-06-01,2021-12-23,
1603:45:16:466:3:60109,60109,1603:45:16:466:0,1603:45:16:466:1:6,1603:45:16:466:2:601,1603:45:16:466:3:60109,Kondi,ML060109,Diré,ML0601,Tombouctou,ML06,Mali (le),ML,2015-06-01,2021-12-23,
1603:45:16:466:3:60110,60110,1603:45:16:466:0,1603:45:16:466:1:6,1603:45:16:466:2:601,1603:45:16:466:3:60110,Sareyamou,ML060110,Diré,ML0601,Tombouctou,ML06,Mali (le),ML,2015-06-01,2021-12-23,
1603:45:16:466:3:60111,60111,1603:45:16:466:0,1603:45:16:466:1:6,1603:45:16:466:2:601,1603:45:16:466:3:60111,Tienkour,ML060111,Diré,ML0601,Tombouctou,ML06,Mali (le),ML,2015-06-01,2021-12-23,
1603:45:16:466:3:60112,60112,1603:45:16:466:0,1603:45:16:466:1:6,1603:45:16:466:2:601,1603:45:16:466:3:60112,Tindirma,ML060112,Diré,ML0601,Tombouctou,ML06,Mali (le),ML,2015-06-01,2021-12-23,
1603:45:16:466:3:60113,60113,1603:45:16:466:0,1603:45:16:466:1:6,1603:45:16:466:2:601,1603:45:16:466:3:60113,Tinguereguif,ML060113,Diré,ML0601,Tombouctou,ML06,Mali (le),ML,2015-06-01,2021-12-23,
1603:45:16:466:3:60201,60201,1603:45:16:466:0,1603:45:16:466:1:6,1603:45:16:466:2:602,1603:45:16:466:3:60201,Adarmalane,ML060201,Goundam,ML0602,Tombouctou,ML06,Mali (le),ML,2015-06-01,2021-12-23,
1603:45:16:466:3:60202,60202,1603:45:16:466:0,1603:45:16:466:1:6,1603:45:16:466:2:602,1603:45:16:466:3:60202,Alzounoub,ML060202,Goundam,ML0602,Tombouctou,ML06,Mali (le),ML,2015-06-01,2021-12-23,
1603:45:16:466:3:60203,60203,1603:45:16:466:0,1603:45:16:466:1:6,1603:45:16:466:2:602,1603:45:16:466:3:60203,Bintagoungou,ML060203,Goundam,ML0602,Tombouctou,ML06,Mali (le),ML,2015-06-01,2021-12-23,
1603:45:16:466:3:60204,60204,1603:45:16:466:0,1603:45:16:466:1:6,1603:45:16:466:2:602,1603:45:16:466:3:60204,Douékire,ML060204,Goundam,ML0602,Tombouctou,ML06,Mali (le),ML,2015-06-01,2021-12-23,
1603:45:16:466:3:60205,60205,1603:45:16:466:0,1603:45:16:466:1:6,1603:45:16:466:2:602,1603:45:16:466:3:60205,Doukouria,ML060205,Goundam,ML0602,Tombouctou,ML06,Mali (le),ML,2015-06-01,2021-12-23,
1603:45:16:466:3:60206,60206,1603:45:16:466:0,1603:45:16:466:1:6,1603:45:16:466:2:602,1603:45:16:466:3:60206,Essakane,ML060206,Goundam,ML0602,Tombouctou,ML06,Mali (le),ML,2015-06-01,2021-12-23,
1603:45:16:466:3:60207,60207,1603:45:16:466:0,1603:45:16:466:1:6,1603:45:16:466:2:602,1603:45:16:466:3:60207,Gargando,ML060207,Goundam,ML0602,Tombouctou,ML06,Mali (le),ML,2015-06-01,2021-12-23,
1603:45:16:466:3:60208,60208,1603:45:16:466:0,1603:45:16:466:1:6,1603:45:16:466:2:602,1603:45:16:466:3:60208,Goundam,ML060208,Goundam,ML0602,Tombouctou,ML06,Mali (le),ML,2015-06-01,2021-12-23,
1603:45:16:466:3:60209,60209,1603:45:16:466:0,1603:45:16:466:1:6,1603:45:16:466:2:602,1603:45:16:466:3:60209,Issa Béry,ML060209,Goundam,ML0602,Tombouctou,ML06,Mali (le),ML,2015-06-01,2021-12-23,
1603:45:16:466:3:60210,60210,1603:45:16:466:0,1603:45:16:466:1:6,1603:45:16:466:2:602,1603:45:16:466:3:60210,Kaneye,ML060210,Goundam,ML0602,Tombouctou,ML06,Mali (le),ML,2015-06-01,2021-12-23,
1603:45:16:466:3:60211,60211,1603:45:16:466:0,1603:45:16:466:1:6,1603:45:16:466:2:602,1603:45:16:466:3:60211,M'bouna,ML060211,Goundam,ML0602,Tombouctou,ML06,Mali (le),ML,2015-06-01,2021-12-23,
1603:45:16:466:3:60212,60212,1603:45:16:466:0,1603:45:16:466:1:6,1603:45:16:466:2:602,1603:45:16:466:3:60212,Razelma,ML060212,Goundam,ML0602,Tombouctou,ML06,Mali (le),ML,2015-06-01,2021-12-23,
1603:45:16:466:3:60213,60213,1603:45:16:466:0,1603:45:16:466:1:6,1603:45:16:466:2:602,1603:45:16:466:3:60213,Télé,ML060213,Goundam,ML0602,Tombouctou,ML06,Mali (le),ML,2015-06-01,2021-12-23,
1603:45:16:466:3:60214,60214,1603:45:16:466:0,1603:45:16:466:1:6,1603:45:16:466:2:602,1603:45:16:466:3:60214,Tilemsi,ML060214,Goundam,ML0602,Tombouctou,ML06,Mali (le),ML,2015-06-01,2021-12-23,
1603:45:16:466:3:60215,60215,1603:45:16:466:0,1603:45:16:466:1:6,1603:45:16:466:2:602,1603:45:16:466:3:60215,Tin Aicha,ML060215,Goundam,ML0602,Tombouctou,ML06,Mali (le),ML,2015-06-01,2021-12-23,
1603:45:16:466:3:60216,60216,1603:45:16:466:0,1603:45:16:466:1:6,1603:45:16:466:2:602,1603:45:16:466:3:60216,Tonka,ML060216,Goundam,ML0602,Tombouctou,ML06,Mali (le),ML,2015-06-01,2021-12-23,
1603:45:16:466:3:60301,60301,1603:45:16:466:0,1603:45:16:466:1:6,1603:45:16:466:2:603,1603:45:16:466:3:60301,Bambara Maoudé,ML060301,Gourma-Rharous,ML0603,Tombouctou,ML06,Mali (le),ML,2015-06-01,2021-12-23,
1603:45:16:466:3:60302,60302,1603:45:16:466:0,1603:45:16:466:1:6,1603:45:16:466:2:603,1603:45:16:466:3:60302,Banikane,ML060302,Gourma-Rharous,ML0603,Tombouctou,ML06,Mali (le),ML,2015-06-01,2021-12-23,
1603:45:16:466:3:60303,60303,1603:45:16:466:0,1603:45:16:466:1:6,1603:45:16:466:2:603,1603:45:16:466:3:60303,Gossi,ML060303,Gourma-Rharous,ML0603,Tombouctou,ML06,Mali (le),ML,2015-06-01,2021-12-23,
1603:45:16:466:3:60304,60304,1603:45:16:466:0,1603:45:16:466:1:6,1603:45:16:466:2:603,1603:45:16:466:3:60304,Hamzakoma,ML060304,Gourma-Rharous,ML0603,Tombouctou,ML06,Mali (le),ML,2015-06-01,2021-12-23,
1603:45:16:466:3:60305,60305,1603:45:16:466:0,1603:45:16:466:1:6,1603:45:16:466:2:603,1603:45:16:466:3:60305,Haribomo,ML060305,Gourma-Rharous,ML0603,Tombouctou,ML06,Mali (le),ML,2015-06-01,2021-12-23,
1603:45:16:466:3:60306,60306,1603:45:16:466:0,1603:45:16:466:1:6,1603:45:16:466:2:603,1603:45:16:466:3:60306,Inadiatafane,ML060306,Gourma-Rharous,ML0603,Tombouctou,ML06,Mali (le),ML,2015-06-01,2021-12-23,
1603:45:16:466:3:60307,60307,1603:45:16:466:0,1603:45:16:466:1:6,1603:45:16:466:2:603,1603:45:16:466:3:60307,Ouinerden,ML060307,Gourma-Rharous,ML0603,Tombouctou,ML06,Mali (le),ML,2015-06-01,2021-12-23,
1603:45:16:466:3:60308,60308,1603:45:16:466:0,1603:45:16:466:1:6,1603:45:16:466:2:603,1603:45:16:466:3:60308,Rharous,ML060308,Gourma-Rharous,ML0603,Tombouctou,ML06,Mali (le),ML,2015-06-01,2021-12-23,
1603:45:16:466:3:60309,60309,1603:45:16:466:0,1603:45:16:466:1:6,1603:45:16:466:2:603,1603:45:16:466:3:60309,Sérere,ML060309,Gourma-Rharous,ML0603,Tombouctou,ML06,Mali (le),ML,2015-06-01,2021-12-23,
1603:45:16:466:3:60401,60401,1603:45:16:466:0,1603:45:16:466:1:6,1603:45:16:466:2:604,1603:45:16:466:3:60401,Banikane Narhawa,ML060401,Niafunké,ML0604,Tombouctou,ML06,Mali (le),ML,2015-06-01,2021-12-23,
1603:45:16:466:3:60402,60402,1603:45:16:466:0,1603:45:16:466:1:6,1603:45:16:466:2:604,1603:45:16:466:3:60402,Dianké,ML060402,Niafunké,ML0604,Tombouctou,ML06,Mali (le),ML,2015-06-01,2021-12-23,
1603:45:16:466:3:60403,60403,1603:45:16:466:0,1603:45:16:466:1:6,1603:45:16:466:2:604,1603:45:16:466:3:60403,Fittouga,ML060403,Niafunké,ML0604,Tombouctou,ML06,Mali (le),ML,2015-06-01,2021-12-23,
